T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1869.034043	6	0	94	0.1118062443	0.1108297217	2.478853092	0	97.52114691	6.438889829	0	93.56111017							0		0	-1869.034043	0.1108297217	49.6673757228532	
1866.474043	6	0	94	0.1620994729	0.1607190285	2.567506442	0	97.43249356	6.657309172	0	93.34269083							0		0	-1866.474043	0.1607190285	53.1365375284448	
1863.914043	6	0	94	0.2091338347	0.2073984234	2.656141903	0	97.3438581	6.875050401	0	93.1249496							0		0	-1863.914043	0.2073984234	56.699589943482	
1861.354043	6	0	94	0.2532483462	0.2512021106	2.74475483	0	97.25524517	7.092116661	0	92.90788334							0		0	-1861.354043	0.2512021106	60.3606657531292	
1858.794043	6	0	94	0.2947004167	0.2923835427	2.833341049	0	97.16665895	7.308511856	0	92.69148814							0		0	-1858.794043	0.2923835427	64.1328380151219	
1856.234043	6	0	94	0.3337295818	0.3311786819	2.921896315	0	97.07810368	7.524239406	0	92.47576059							0		0	-1856.234043	0.3311786819	68.0067839691538	
1853.674043	6	0	94	0.3705473192	0.3677958481	3.010416455	0	96.98958354	7.739302568	0	92.26069743							0		0	-1853.674043	0.3677958481	71.9813860561028	
1851.114043	6	0	94	0.4053410351	0.4024196461	3.098897363	0	96.90110264	7.953704449	0	92.04629555							0		0	-1851.114043	0.4024196461	76.0555504363385	
1848.554043	6	0	94	0.4382773979	0.43521425	3.187335004	0	96.812665	8.167448007	0	91.83255199							0		0	-1848.554043	0.43521425	80.2282096542323	
1845.994043	6	0	94	0.4695051258	0.4663261499	3.275725411	0	96.72427459	8.380535991	0	91.61946401							0		0	-1845.994043	0.4663261499	84.4982813283862	
1843.434043	6	0	94	0.4991573719	0.4958865009	3.364064686	0	96.63593531	8.592971224	0	91.40702878							0		0	-1843.434043	0.4958865009	88.8647274567366	
1840.874043	6	0	94	0.5273536703	0.5240130416	3.452349003	0	96.547651	8.804756185	0	91.19524381							0		0	-1840.874043	0.5240130416	93.3265423019109	
1838.314043	6	0	94	0.5542016638	0.550811795	3.540574602	0	96.4594254	9.015893301	0	90.9841067							0		0	-1838.314043	0.550811795	97.8827104532709	
1835.754043	6	0	94	0.5797985428	0.576378487	3.628737794	0	96.37126221	9.226384876	0	90.77361512							0		0	-1835.754043	0.576378487	102.532244908249	
1833.194043	6	0	94	0.6042322869	0.6007997692	3.716834956	0	96.28316504	9.436233102	0	90.5637669							0		0	-1833.194043	0.6007997692	107.274177937322	
1830.634043	6	0	94	0.6275827328	0.6241542714	3.804862536	0	96.19513746	9.645440056	0	90.35455994							0		0	-1830.634043	0.6241542714	112.107560005707	
1828.074043	6	0	94	0.6499224984	0.6465135114	3.892817051	0	96.10718295	9.854007713	0	90.14599229							0		0	-1828.074043	0.6465135114	117.031460426248	
1825.514043	6	0	94	0.6713177819	0.667942683	3.980695083	0	96.01930492	10.06193794	0	89.93806206							0		0	-1825.514043	0.667942683	122.044966485665	
1822.954043	6	0	94	0.691829059	0.6885013423	4.068493287	0	95.93150671	10.26923252	0	89.73076748							0		0	-1822.954043	0.6885013423	127.147182804918	
1820.394043	6	0	94	0.7115116896	0.7082440059	4.156208381	0	95.84379162	10.47589311	0	89.52410689							0		0	-1820.394043	0.7082440059	132.337231647513	
1817.834043	6	0	94	0.73041645	0.7272206748	4.243837153	0	95.75616285	10.68192133	0	89.31807867							0		0	-1817.834043	0.7272206748	137.614252090363	
1815.274043	6	0	94	0.7485899992	0.7454772941	4.331376459	0	95.66862354	10.88731865	0	89.11268135							0		0	-1815.274043	0.7454772941	142.977398527642	
1812.714043	6	0	94	0.7660752899	0.763056158	4.418823221	0	95.58117678	11.09208652	0	88.90791348							0		0	-1812.714043	0.763056158	148.425841323357	
1810.154043	6	0	94	0.7829119312	0.7799962666	4.506174428	0	95.49382557	11.29622627	0	88.70377373							0		0	-1810.154043	0.7799962666	153.958765019361	
1807.594043	6	0	94	0.7991365092	0.7963336424	4.593427135	0	95.40657286	11.49973917	0	88.50026083							0		0	-1807.594043	0.7963336424	159.575367669191	
1805.034043	6	0	94	0.8147828715	0.8121016103	4.680578465	0	95.31942154	11.70262641	0	88.29737359							0		0	-1805.034043	0.8121016103	165.274860347813	
1802.474043	6	0	94	0.8298823804	0.8273310471	4.767625605	0	95.2323744	11.90488913	0	88.09511087							0		0	-1802.474043	0.8273310471	171.056465325865	
1799.914043	6	0	94	0.8444641385	0.8420506035	4.854565809	0	95.14543419	12.10652838	0	87.89347162							0		0	-1799.914043	0.8420506035	176.919415833086	
1797.354043	6	0	94	0.8585551896	0.8562869025	4.941396394	0	95.05860361	12.30754516	0	87.69245484							0		0	-1797.354043	0.8562869025	182.862955220275	
1794.794043	6	0	94	0.8721806991	0.8700647168	5.028114746	0	94.97188525	12.50794043	0	87.49205957							0		0	-1794.794043	0.8700647168	188.88633454214	
1792.234043	6	0	94	0.8853641156	0.8834071282	5.114718311	0	94.88528169	12.70771506	0	87.29228494							0		0	-1792.234043	0.8834071282	194.988811474217	
1789.674043	6	0	94	0.8981273159	0.8963356705	5.201204602	0	94.7987954	12.90686989	0	87.09313011							0		0	-1789.674043	0.8963356705	201.169652410334	
1787.114043	6	0	94	0.910490736	0.908870458	5.287571194	0	94.71242881	13.10540569	0	86.89459431							0		0	-1787.114043	0.908870458	207.428128202379	
1784.554043	6	0	94	0.9224734886	0.9210303019	5.373815726	0	94.62618427	13.30332321	0	86.69667679							0		0	-1784.554043	0.9210303019	213.763510805839	
1781.994043	6	0	94	0.9340934695	0.9328328152	5.4599359	0	94.5400641	13.50062313	0	86.49937687							0		0	-1781.994043	0.9328328152	220.175077939051	
1779.434043	6	0	94	0.9453674544	0.9442945072	5.545929481	0	94.45407052	13.69730611	0	86.30269389							0		0	-1779.434043	0.9442945072	226.662107486207	
1776.874043	6	0	94	0.9563111856	0.95543087	5.631794295	0	94.36820571	13.89337274	0	86.10662726							0		0	-1776.874043	0.95543087	233.223875651038	
1774.314043	6	0	94	0.9669394515	0.9662564563	5.717528229	0	94.28247177	14.0888236	0	85.9111764							0		0	-1774.314043	0.9662564563	239.859659870149	
1771.754043	6	0	94	0.9772661591	0.9767849504	5.803129232	0	94.19687077	14.28365923	0	85.71634077							0		0	-1771.754043	0.9767849504	246.568736933603	
1769.194043	6	0	94	0.9873043986	0.9870292327	5.888595313	0	94.11140469	14.47788012	0	85.52211988							0		0	-1769.194043	0.9870292327	253.350374727597	
1766.634043	6	0	94	0.9970665043	0.9970014392	5.973924542	0	94.02607546	14.67148674	0	85.32851326							0		0	-1766.634043	0.9970014392	259.760517231526	
1765.994043	6	0	94	0.9994699708	0.9994581477	5.995235512	0	94.00476449	14.71979304	0	85.28020696							0		0	-1765.994043	0.9994581477	265.100376771299	
1765.914043	6	0	94	0.9997645372	0.9997592812	5.997898466	0	94.00210153	14.72582801	0	85.27417199							0		0	-1765.914043	0.9997592812	263.292229672572	
1765.874043	6	0	94	0.9999138244	0.9999119001	5.999230056	0	94.00076994	14.72884553	0	85.27115447							0		0	-1765.874043	0.9999119001	262.316548220538	
1765.854043	6	0	94	0.9999883708	0.9999881111	5.999895807	0	94.00010419	14.73035416	0	85.26964584							0		0	-1765.854043	0.9999881111	1490.64069928918	
1765.834043	6	0	94	1	1	5.999999962	0	94.00000004													-1765.834043	1	1682.24141845957	
1765.824043	6	0	94	1	1	5.999999997	0	94													-1765.824043	1	NaN	
1765.804043	6	0	94	1	1	6	0	94													-1765.804043	1	NaN	
1765.764043	6	0	94	1	1	6	0	94													-1765.764043	1	NaN	
1765.684043	6	0	94	1	1	6	0	94													-1765.684043	1	NaN	
1765.524043	6	0	94	1	1	6	0	94													-1765.524043	1	NaN	
1765.204043	6	0	94	1	1	6	0	94													-1765.204043	1	NaN	
1764.564043	6	0	94	1	1	6	0	94													-1764.564043	1	NaN	
1763.284043	6	0	94	1	1	5.999999999	0	94													-1763.284043	1	NaN	
1760.724043	6	0	94	1	1	5.999999998	0	94													-1760.724043	1	NaN	
1758.164043	6	0	94	1	1	5.999999997	0	94													-1758.164043	1	NaN	
1755.604043	6	0	94	1	1	5.999999997	0	94													-1755.604043	1	NaN	
1753.044043	6	0	94	1	1	5.999999997	0	94													-1753.044043	1	NaN	
1750.484043	6	0	94	1	1	5.999999997	0	94													-1750.484043	1	NaN	
1747.924043	6	0	94	1	1	5.999999997	0	94													-1747.924043	1	NaN	
1745.364043	6	0	94	1	1	5.999999997	0	94													-1745.364043	1	NaN	
1742.804043	6	0	94	1	1	5.999999997	0	94													-1742.804043	1	NaN	
1740.244043	6	0	94	1	1	5.999999997	0	94													-1740.244043	1	NaN	
1737.684043	6	0	94	1	1	5.999999997	0	94													-1737.684043	1	NaN	
1735.124043	6	0	94	1	1	5.999999997	0	94													-1735.124043	1	NaN	
1732.564043	6	0	94	1	1	5.999999997	0	94													-1732.564043	1	NaN	
1730.004043	6	0	94	1	1	5.999999997	0	94													-1730.004043	1	NaN	
1727.444043	6	0	94	1	1	5.999999997	0	94													-1727.444043	1	NaN	
1724.884043	6	0	94	1	1	5.999999997	0	94													-1724.884043	1	NaN	
1722.324043	6	0	94	1	1	5.999999997	0	94													-1722.324043	1	NaN	
1719.764043	6	0	94	1	1	5.999999997	0	94													-1719.764043	1	NaN	
1717.204043	6	0	94	1	1	5.999999997	0	94													-1717.204043	1	NaN	
1714.644043	6	0	94	1	1	5.999999997	0	94													-1714.644043	1	NaN	
1712.084043	6	0	94	1	1	5.999999997	0	94													-1712.084043	1	NaN	
1709.524043	6	0	94	1	1	5.999999997	0	94													-1709.524043	1	NaN	
1706.964043	6	0	94	1	1	5.999999997	0	94													-1706.964043	1	NaN	
1704.404043	6	0	94	1	1	5.999999997	0	94													-1704.404043	1	NaN	
1701.844043	6	0	94	1	1	5.999999997	0	94													-1701.844043	1	NaN	
1699.284043	6	0	94	1	1	5.999999997	0	94													-1699.284043	1	NaN	
1696.724043	6	0	94	1	1	5.999999997	0	94													-1696.724043	1	NaN	
1694.164043	6	0	94	1	1	5.999999997	0	94													-1694.164043	1	NaN	
1691.604043	6	0	94	1	1	5.999999997	0	94													-1691.604043	1	NaN	
1689.044043	6	0	94	1	1	5.999999997	0	94													-1689.044043	1	NaN	
1686.484043	6	0	94	1	1	5.999999997	0	94													-1686.484043	1	NaN	
1683.924043	6	0	94	1	1	5.999999997	0	94													-1683.924043	1	NaN	
1681.364043	6	0	94	1	1	5.999999997	0	94													-1681.364043	1	NaN	
1678.804043	6	0	94	1	1	5.999999997	0	94													-1678.804043	1	NaN	
1676.244043	6	0	94	1	1	5.999999997	0	94													-1676.244043	1	NaN	
1673.684043	6	0	94	1	1	5.999999997	0	94													-1673.684043	1	NaN	
1671.124043	6	0	94	1	1	5.999999997	0	94													-1671.124043	1	NaN	
1668.564043	6	0	94	1	1	5.999999997	0	94													-1668.564043	1	NaN	
1666.004043	6	0	94	1	1	5.999999997	0	94													-1666.004043	1	NaN	
1663.444043	6	0	94	1	1	5.999999997	0	94													-1663.444043	1	NaN	
1660.884043	6	0	94	1	1	5.999999997	0	94													-1660.884043	1	NaN	
1658.324043	6	0	94	1	1	5.999999997	0	94													-1658.324043	1	NaN	
1655.764043	6	0	94	1	1	5.999999997	0	94													-1655.764043	1	NaN	
1653.204043	6	0	94	1	1	5.999999997	0	94													-1653.204043	1	NaN	
1650.644043	6	0	94	1	1	5.999999997	0	94													-1650.644043	1	NaN	
1648.084043	6	0	94	1	1	5.999999997	0	94													-1648.084043	1	NaN	
1645.524043	6	0	94	1	1	5.999999997	0	94													-1645.524043	1	NaN	
1642.964043	6	0	94	1	1	5.999999997	0	94													-1642.964043	1	NaN	
1640.404043	6	0	94	1	1	5.999999997	0	94													-1640.404043	1	NaN	
1637.844043	6	0	94	1	1	5.999999997	0	94													-1637.844043	1	NaN	
1635.284043	6	0	94	1	1	5.999999997	0	94													-1635.284043	1	NaN	
1632.724043	6	0	94	1	1	5.999999997	0	94													-1632.724043	1	NaN	
1630.164043	6	0	94	1	1	5.999999997	0	94													-1630.164043	1	NaN	
1627.604043	6	0	94	1	1	5.999999997	0	94													-1627.604043	1	NaN	
1625.044043	6	0	94	1	1	5.999999997	0	94													-1625.044043	1	NaN	
1622.484043	6	0	94	1	1	5.999999997	0	94													-1622.484043	1	NaN	
1619.924043	6	0	94	1	1	5.999999997	0	94													-1619.924043	1	NaN	
1617.364043	6	0	94	1	1	5.999999997	0	94													-1617.364043	1	NaN	
1614.804043	6	0	94	1	1	5.999999997	0	94													-1614.804043	1	NaN	
1612.244043	6	0	94	1	1	5.999999997	0	94													-1612.244043	1	NaN	
1609.684043	6	0	94	1	1	5.999999997	0	94													-1609.684043	1	NaN	
1607.124043	6	0	94	1	1	5.999999997	0	94													-1607.124043	1	NaN	
1604.564043	6	0	94	1	1	5.999999997	0	94													-1604.564043	1	NaN	
1602.004043	6	0	94	1	1	5.999999997	0	94													-1602.004043	1	NaN	
1599.444043	6	0	94	1	1	5.999999997	0	94													-1599.444043	1	NaN	
1596.884043	6	0	94	1	1	5.999999997	0	94													-1596.884043	1	NaN	
1594.324043	6	0	94	1	1	5.999999997	0	94													-1594.324043	1	NaN	
1591.764043	6	0	94	1	1	5.999999997	0	94													-1591.764043	1	NaN	
1589.204043	6	0	94	1	1	5.999999997	0	94													-1589.204043	1	NaN	
1586.644043	6	0	94	1	1	5.999999997	0	94													-1586.644043	1	NaN	
1584.084043	6	0	94	1	1	5.999999997	0	94													-1584.084043	1	NaN	
1581.524043	6	0	94	1	1	5.999999997	0	94													-1581.524043	1	NaN	
1578.964043	6	0	94	1	1	5.999999997	0	94													-1578.964043	1	NaN	
1576.404043	6	0	94	1	1	5.999999997	0	94													-1576.404043	1	NaN	
1573.844043	6	0	94	1	1	5.999999997	0	94													-1573.844043	1	NaN	
1571.284043	6	0	94	1	1	5.999999997	0	94													-1571.284043	1	NaN	
1568.724043	6	0	94	1	1	5.999999997	0	94													-1568.724043	1	NaN	
1566.164043	6	0	94	1	1	5.999999997	0	94													-1566.164043	1	NaN	
1563.604043	6	0	94	1	1	5.999999997	0	94													-1563.604043	1	NaN	
1561.044043	6	0	94	1	1	5.999999997	0	94													-1561.044043	1	NaN	
1558.484043	6	0	94	1	1	5.999999997	0	94													-1558.484043	1	NaN	
1555.924043	6	0	94	1	1	5.999999997	0	94													-1555.924043	1	NaN	
1553.364043	6	0	94	1	1	5.999999997	0	94													-1553.364043	1	NaN	
1550.804043	6	0	94	1	1	5.999999997	0	94													-1550.804043	1	NaN	
1548.244043	6	0	94	1	1	5.999999997	0	94													-1548.244043	1	NaN	
1545.684043	6	0	94	1	1	5.999999997	0	94													-1545.684043	1	NaN	
1543.124043	6	0	94	1	1	5.999999997	0	94													-1543.124043	1	NaN	
1540.564043	6	0	94	1	1	5.999999997	0	94													-1540.564043	1	NaN	
1538.004043	6	0	94	1	1	5.999999997	0	94													-1538.004043	1	NaN	
1535.444043	6	0	94	1	1	5.999999997	0	94													-1535.444043	1	NaN	
1532.884043	6	0	94	1	1	5.999999997	0	94													-1532.884043	1	NaN	
1530.324043	6	0	94	1	1	5.999999997	0	94													-1530.324043	1	NaN	
1527.764043	6	0	94	1	1	5.999999997	0	94													-1527.764043	1	NaN	
1525.204043	6	0	94	1	1	5.999999997	0	94													-1525.204043	1	NaN	
1522.644043	6	0	94	1	1	5.999999997	0	94													-1522.644043	1	NaN	
1520.084043	6	0	94	1	1	5.999999997	0	94													-1520.084043	1	NaN	
1517.524043	6	0	94	1	1	5.999999997	0	94													-1517.524043	1	NaN	
1514.964043	6	0	94	1	1	5.999999997	0	94													-1514.964043	1	NaN	
1512.404043	6	0	94	1	1	5.999999997	0	94													-1512.404043	1	NaN	
1509.844043	6	0	94	1	1	5.999999997	0	94													-1509.844043	1	NaN	
1507.284043	6	0	94	1	1	5.999999997	0	94													-1507.284043	1	NaN	
1504.724043	6	0	94	1	1	5.999999997	0	94													-1504.724043	1	NaN	
1502.164043	6	0	94	1	1	5.999999997	0	94													-1502.164043	1	NaN	
1499.604043	6	0	94	1	1	5.999999997	0	94													-1499.604043	1	NaN	
1497.044043	6	0	94	1	1	5.999999997	0	94													-1497.044043	1	NaN	
1494.484043	6	0	94	1	1	5.999999997	0	94													-1494.484043	1	NaN	
1491.924043	6	0	94	1	1	5.999999997	0	94													-1491.924043	1	NaN	
1489.364043	6	0	94	1	1	5.999999997	0	94													-1489.364043	1	NaN	
1486.804043	6	0	94	1	1	5.999999997	0	94													-1486.804043	1	NaN	
1484.244043	6	0	94	1	1	5.999999997	0	94													-1484.244043	1	NaN	
1481.684043	6	0	94	1	1	5.999999997	0	94													-1481.684043	1	NaN	
1479.124043	6	0	94	1	1	5.999999997	0	94													-1479.124043	1	NaN	
1476.564043	6	0	94	1	1	5.999999997	0	94													-1476.564043	1	NaN	
1474.004043	6	0	94	1	1	5.999999997	0	94													-1474.004043	1	NaN	
1471.444043	6	0	94	1	1	5.999999997	0	94													-1471.444043	1	NaN	
1468.884043	6	0	94	1	1	5.999999997	0	94													-1468.884043	1	NaN	
1466.324043	6	0	94	1	1	5.999999997	0	94													-1466.324043	1	NaN	
1463.764043	6	0	94	1	1	5.999999997	0	94													-1463.764043	1	NaN	
1461.204043	6	0	94	1	1	5.999999997	0	94													-1461.204043	1	NaN	
1458.644043	6	0	94	1	1	5.999999997	0	94													-1458.644043	1	NaN	
1456.084043	6	0	94	1	1	5.999999997	0	94													-1456.084043	1	NaN	
1453.524043	6	0	94	1	1	5.999999997	0	94													-1453.524043	1	NaN	
1450.964043	6	0	94	1	1	5.999999997	0	94													-1450.964043	1	NaN	
1448.404043	6	0	94	1	1	5.999999997	0	94													-1448.404043	1	NaN	
1445.844043	6	0	94	1	1	5.999999997	0	94													-1445.844043	1	NaN	
1443.284043	6	0	94	1	1	5.999999997	0	94													-1443.284043	1	NaN	
1440.724043	6	0	94	1	1	5.999999997	0	94													-1440.724043	1	NaN	
1438.164043	6	0	94	1	1	5.999999997	0	94													-1438.164043	1	NaN	
1435.604043	6	0	94	1	1	5.999999997	0	94													-1435.604043	1	NaN	
1433.044043	6	0	94	1	1	5.999999997	0	94													-1433.044043	1	NaN	
1430.484043	6	0	94	1	1	5.999999997	0	94													-1430.484043	1	NaN	
1427.924043	6	0	94	1	1	5.999999997	0	94													-1427.924043	1	NaN	
1425.364043	6	0	94	1	1	5.999999997	0	94													-1425.364043	1	NaN	
1422.804043	6	0	94	1	1	5.999999997	0	94													-1422.804043	1	NaN	
1420.244043	6	0	94	1	1	5.999999997	0	94													-1420.244043	1	NaN	
1417.684043	6	0	94	1	1	5.999999997	0	94													-1417.684043	1	NaN	
1415.124043	6	0	94	1	1	5.999999997	0	94													-1415.124043	1	NaN	
1412.564043	6	0	94	1	1	5.999999997	0	94													-1412.564043	1	NaN	
1410.004043	6	0	94	1	1	5.999999997	0	94													-1410.004043	1	NaN	
1407.444043	6	0	94	1	1	5.999999997	0	94													-1407.444043	1	NaN	
1404.884043	6	0	94	1	1	5.999999997	0	94													-1404.884043	1	NaN	
1402.324043	6	0	94	1	1	5.999999997	0	94													-1402.324043	1	NaN	
1399.764043	6	0	94	1	1	5.999999997	0	94													-1399.764043	1	NaN	
1397.204043	6	0	94	1	1	5.999999997	0	94													-1397.204043	1	NaN	
1394.644043	6	0	94	1	1	5.999999997	0	94													-1394.644043	1	NaN	
1392.084043	6	0	94	1	1	5.999999997	0	94													-1392.084043	1	NaN	
1389.524043	6	0	94	1	1	5.999999997	0	94													-1389.524043	1	NaN	
1386.964043	6	0	94	1	1	5.999999997	0	94													-1386.964043	1	NaN	
1384.404043	6	0	94	1	1	5.999999997	0	94													-1384.404043	1	NaN	
1381.844043	6	0	94	1	1	5.999999997	0	94													-1381.844043	1	NaN	
1379.284043	6	0	94	1	1	5.999999997	0	94													-1379.284043	1	NaN	
1376.724043	6	0	94	1	1	5.999999997	0	94													-1376.724043	1	NaN	
1374.164043	6	0	94	1	1	5.999999997	0	94													-1374.164043	1	NaN	
1371.604043	6	0	94	1	1	5.999999997	0	94													-1371.604043	1	NaN	
1369.044043	6	0	94	1	1	5.999999997	0	94													-1369.044043	1	NaN	
1366.484043	6	0	94	1	1	5.999999997	0	94													-1366.484043	1	NaN	
1363.924043	6	0	94	1	1	5.999999997	0	94													-1363.924043	1	NaN	
1361.364043	6	0	94	1	1	5.999999997	0	94													-1361.364043	1	NaN	
1358.804043	6	0	94	1	1	5.999999997	0	94													-1358.804043	1	NaN	
1356.244043	6	0	94	1	1	5.999999997	0	94													-1356.244043	1	NaN	
1353.684043	6	0	94	1	1	5.999999997	0	94													-1353.684043	1	NaN	
1351.124043	6	0	94	1	1	5.999999997	0	94													-1351.124043	1	NaN	
1348.564043	6	0	94	1	1	5.999999997	0	94													-1348.564043	1	NaN	
1346.004043	6	0	94	1	1	5.999999997	0	94													-1346.004043	1	NaN	
1343.444043	6	0	94	1	1	5.999999997	0	94													-1343.444043	1	NaN	
1340.884043	6	0	94	1	1	5.999999997	0	94													-1340.884043	1	NaN	
1338.324043	6	0	94	1	1	5.999999997	0	94													-1338.324043	1	NaN	
1335.764043	6	0	94	1	1	5.999999997	0	94													-1335.764043	1	NaN	
1333.204043	6	0	94	1	1	5.999999997	0	94													-1333.204043	1	NaN	
1330.644043	6	0	94	1	1	5.999999997	0	94													-1330.644043	1	NaN	
1328.084043	6	0	94	1	1	5.999999997	0	94													-1328.084043	1	NaN	
1325.524043	6	0	94	1	1	5.999999997	0	94													-1325.524043	1	NaN	
1322.964043	6	0	94	1	1	5.999999997	0	94													-1322.964043	1	NaN	
1320.404043	6	0	94	1	1	5.999999997	0	94													-1320.404043	1	NaN	
1317.844043	6	0	94	1	1	5.999999997	0	94													-1317.844043	1	NaN	
1315.284043	6	0	94	1	1	5.999999997	0	94													-1315.284043	1	NaN	
1312.724043	6	0	94	1	1	5.999999997	0	94													-1312.724043	1	NaN	
1310.164043	6	0	94	1	1	5.999999997	0	94													-1310.164043	1	NaN	
1307.604043	6	0	94	1	1	5.999999997	0	94													-1307.604043	1	NaN	
1305.044043	6	0	94	1	1	5.999999997	0	94													-1305.044043	1	NaN	
1302.484043	6	0	94	1	1	5.999999997	0	94													-1302.484043	1	NaN	
1299.924043	6	0	94	1	1	5.999999997	0	94													-1299.924043	1	NaN	
1297.364043	6	0	94	1	1	5.999999997	0	94													-1297.364043	1	NaN	
1294.804043	6	0	94	1	1	5.999999997	0	94													-1294.804043	1	NaN	
1292.244043	6	0	94	1	1	5.999999997	0	94													-1292.244043	1	NaN	
1289.684043	6	0	94	1	1	5.999999997	0	94													-1289.684043	1	NaN	
1287.124043	6	0	94	1	1	5.999999997	0	94													-1287.124043	1	NaN	
1284.564043	6	0	94	1	1	5.999999997	0	94													-1284.564043	1	NaN	
1282.004043	6	0	94	1	1	5.999999997	0	94													-1282.004043	1	NaN	
1279.444043	6	0	94	1	1	5.999999997	0	94													-1279.444043	1	NaN	
1276.884043	6	0	94	1	1	5.999999997	0	94													-1276.884043	1	NaN	
1274.324043	6	0	94	1	1	5.999999997	0	94													-1274.324043	1	NaN	
1271.764043	6	0	94	1	1	5.999999997	0	94													-1271.764043	1	NaN	
1269.204043	6	0	94	1	1	5.999999997	0	94													-1269.204043	1	NaN	
1266.644043	6	0	94	1	1	5.999999997	0	94													-1266.644043	1	NaN	
1264.084043	6	0	94	1	1	5.999999997	0	94													-1264.084043	1	NaN	
1261.524043	6	0	94	1	1	5.999999997	0	94													-1261.524043	1	NaN	
1258.964043	6	0	94	1	1	5.999999997	0	94													-1258.964043	1	NaN	
1256.404043	6	0	94	1	1	5.999999997	0	94													-1256.404043	1	NaN	
1253.844043	6	0	94	1	1	5.999999997	0	94													-1253.844043	1	NaN	
1251.284043	6	0	94	1	1	5.999999997	0	94													-1251.284043	1	NaN	
1248.724043	6	0	94	1	1	5.999999997	0	94													-1248.724043	1	NaN	
1246.164043	6	0	94	1	1	5.999999997	0	94													-1246.164043	1	NaN	
1243.604043	6	0	94	1	1	5.999999997	0	94													-1243.604043	1	NaN	
1241.044043	6	0	94	1	1	5.999999997	0	94													-1241.044043	1	NaN	
1238.484043	6	0	94	1	1	5.999999997	0	94													-1238.484043	1	NaN	
1235.924043	6	0	94	1	1	5.999999997	0	94													-1235.924043	1	NaN	
1233.364043	6	0	94	1	1	5.999999997	0	94													-1233.364043	1	NaN	
1230.804043	6	0	94	1	1	5.999999997	0	94													-1230.804043	1	NaN	
1228.244043	6	0	94	1	1	5.999999997	0	94													-1228.244043	1	NaN	
1225.684043	6	0	94	1	1	5.999999997	0	94													-1225.684043	1	NaN	
1223.124043	6	0	94	1	1	5.999999997	0	94													-1223.124043	1	NaN	
1220.564043	6	0	94	1	1	5.999999997	0	94													-1220.564043	1	NaN	
1218.004043	6	0	94	1	1	5.999999997	0	94													-1218.004043	1	NaN	
1215.444043	6	0	94	1	1	5.999999997	0	94													-1215.444043	1	NaN	
1212.884043	6	0	94	1	1	5.999999997	0	94													-1212.884043	1	NaN	
1210.324043	6	0	94	1	1	5.999999997	0	94													-1210.324043	1	NaN	
1207.764043	6	0	94	1	1	5.999999997	0	94													-1207.764043	1	NaN	
1205.204043	6	0	94	1	1	5.999999997	0	94													-1205.204043	1	NaN	
