T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1817.743984	5	4	91	0	0	2.052260291	1.375945999	96.57179371	5	4	91										-0.0003339842665	-0.0002973120534	0.0006312963199	-1817.743984	0	88.2133414499873	
1817.723984	5	4	91	0.0002291883573	0.0002266472879	2.052566367	1.376183804	96.57124983	5.000667977	4.00059461	90.99873741										0	0	0	-1817.723984	0.0002266472879	88.272335350223	
1817.703984	5	4	91	0.0004582231418	0.0004531432047	2.052872397	1.376421614	96.57070599	5.001335881	4.001189223	90.9974749										0	0	0	-1817.703984	0.0004531432047	88.3143221160703	
1817.663984	5	4	91	0.0009160966542	0.0009059426516	2.053484452	1.376897238	96.56961831	5.002671628	4.002378368	90.99495										0	0	0	-1817.663984	0.0009059426516	88.3596427583468	
1817.583984	5	4	91	0.001831206666	0.001810917578	2.05470846	1.377848544	96.567443	5.005342692	4.004756444	90.98990086										0	0	0	-1817.583984	0.001810917578	88.4475276295226	
1817.423984	5	4	91	0.003658473172	0.003617970557	2.057156079	1.379751379	96.56309254	5.010683123	4.009511721	90.97980516										0	0	0	-1817.423984	0.003617970557	88.6367165728003	
1817.103984	5	4	91	0.007301237907	0.007220534028	2.062049729	1.38355794	96.55439233	5.021357218	4.019018772	90.95962401										0	0	0	-1817.103984	0.007220534028	89.0800731674083	
1816.463984	5	4	91	0.01452465877	0.01436461655	2.071829402	1.391175395	96.5369952	5.042675186	4.038021044	90.91930377										0	0	0	-1816.463984	0.01436461655	90.0004857785632	
1815.183984	5	4	91	0.02877333281	0.02845829297	2.09136214	1.406425328	96.50221253	5.085200431	4.075971612	90.83882796										0	0	0	-1815.183984	0.02845829297	91.6998565839318	
1812.623984	5	4	91	0.05647510396	0.05586461271	2.130319054	1.436986775	96.43269417	5.16980643	4.15166075	90.67853282										0	0	0	-1812.623984	0.05586461271	95.1515763012035	
1810.063984	5	4	91	0.08318973574	0.08230203423	2.169148793	1.46773007	96.36312114	5.253886442	4.227108648	90.51900491										0	0	0	-1810.063984	0.08230203423	98.6673832533621	
1807.503984	5	4	91	0.1089381238	0.1077907802	2.207820386	1.498456658	96.29372296	5.337339151	4.302226346	90.3604345										0	0	0	-1807.503984	0.1077907802	102.260712199608	
1804.943984	5	4	91	0.1337915091	0.1324009443	2.246350781	1.529264538	96.22438468	5.420230153	4.377055733	90.20271411										0	0	0	-1804.943984	0.1324009443	105.867709715813	
1802.383984	5	4	91	0.1577997259	0.1561814638	2.284741359	1.560153407	96.15510523	5.502570467	4.451594724	90.04583481										0	0	0	-1802.383984	0.1561814638	109.517518531514	
1799.823984	5	4	91	0.1810090119	0.1791777447	2.322993577	1.591122915	96.08588351	5.584371197	4.52584109	89.88978771										0	0	0	-1799.823984	0.1791777447	113.208775893234	
1797.263984	5	4	91	0.203462323	0.2014319707	2.361108977	1.622172667	96.01671836	5.665643548	4.599792472	89.73456398										0	0	0	-1797.263984	0.2014319707	116.940112935674	
1794.703984	5	4	91	0.2251996204	0.2229833849	2.399089157	1.653302209	95.94760863	5.746398824	4.673446374	89.5801548										0	0	0	-1794.703984	0.2229833849	120.710127787974	
1792.143984	5	4	91	0.2462581326	0.2438685479	2.436935885	1.684511078	95.87855304	5.826648426	4.746800177	89.4265514										0	0	0	-1792.143984	0.2438685479	124.517409148898	
1789.583984	5	4	91	0.2666725794	0.2641215567	2.474650923	1.715798726	95.80955035	5.906403862	4.819851123	89.27374501										0	0	0	-1789.583984	0.2641215567	128.360537162271	
1787.023984	5	4	91	0.2864753842	0.2837742537	2.512236148	1.747164567	95.74059928	5.985676745	4.892596328	89.12172693										0	0	0	-1787.023984	0.2837742537	132.238065971665	
1784.463984	5	4	91	0.3056968606	0.3028564101	2.549693518	1.778607966	95.67169852	6.064478796	4.965032776	88.97048843										0	0	0	-1784.463984	0.3028564101	136.148537585957	
