T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1881.516025	4	1	95	0	0	1.537879841	0.3169855849	98.14513457	4	1	95										-0.0006171128327	-0.0001711955922	0.0007883084249	-1881.516025	0	39.8889735964093	
1881.496025	4	1	95	0.0005047678245	0.000501197672	1.538381424	0.3171011407	98.14451744	4.001234215	1.000342388	94.9984234										0	0	0	-1881.496025	0.000501197672	39.9198568004797	
1881.476025	4	1	95	0.001009144027	0.001002007902	1.538882985	0.3172167017	98.14390031	4.002468347	1.000684783	94.99684687										0	0	0	-1881.476025	0.001002007902	39.9454416601976	
1881.436025	4	1	95	0.002017123597	0.002002865222	1.53988608	0.3174478388	98.14266608	4.004936426	1.001369574	94.993694										0	0	0	-1881.436025	0.002002865222	39.9887197597973	
1881.356025	4	1	95	0.004029597701	0.004001136365	1.541892135	0.3179101788	98.14019769	4.009871777	1.002739179	94.98738904										0	0	0	-1881.356025	0.004001136365	40.080686035423	
1881.196025	4	1	95	0.008040659367	0.0079839577	1.545903709	0.3188351216	98.13526117	4.019739257	1.005478485	94.97478226										0	0	0	-1881.196025	0.0079839577	40.2987701501294	
1880.876025	4	1	95	0.01598805032	0.0158756615	1.553924077	0.3206864081	98.12538951	4.039459666	1.010958571	94.94958176										0	0	0	-1880.876025	0.0158756615	40.7528446369193	
1880.236025	4	1	95	0.03164779366	0.03142673812	1.56995557	0.3243935406	98.10565089	4.078847337	1.021921345	94.89923132										0	0	0	-1880.236025	0.03142673812	41.5884393734775	
1878.956025	4	1	95	0.06202186553	0.06159419004	1.601980141	0.3318267543	98.0661931	4.157407254	1.043859477	94.79873327										0	0	0	-1878.956025	0.06159419004	43.3256630389322	
1876.396025	4	1	95	0.1192659434	0.1184648205	1.66587494	0.3467686096	97.98735645	4.313670701	1.087784306	94.59854499										0	0	0	-1876.396025	0.1184648205	46.874605391345	
1873.836025	4	1	95	0.1722687711	0.1711423064	1.729561495	0.3618111509	97.90862735	4.468799563	1.131773071	94.39942737										0	0	0	-1873.836025	0.1711423064	50.5169680025805	
1871.276025	4	1	95	0.2214992719	0.2200902734	1.793037614	0.3769540736	97.83000831	4.622804118	1.175823372	94.20137251										0	0	0	-1871.276025	0.2200902734	54.2793204509682	
1868.716025	4	1	95	0.2673572954	0.2657040386	1.856301233	0.392197055	97.75150171	4.775694649	1.219932716	94.00437263										0	0	0	-1868.716025	0.2657040386	58.1608097475677	
1866.156025	4	1	95	0.3101880224	0.3083248687	1.919350505	0.4075396953	97.6731098	4.927481669	1.264098338	93.80841999										0	0	0	-1866.156025	0.3083248687	62.1594147961651	
1863.596025	4	1	95	0.3502910067	0.3482489187	1.982183799	0.4229815158	97.59483468	5.078175931	1.3083172	93.61350687										0	0	0	-1863.596025	0.3482489187	66.2730801515177	
1861.036025	4	1	95	0.3879274791	0.3857344543	2.044799704	0.4385219578	97.51667834	5.227788437	1.352585998	93.41962556										0	0	0	-1861.036025	0.3857344543	70.4997170359537	
1858.476025	4	1	95	0.4233262917	0.4210077288	2.107197025	0.4541603809	97.43864259	5.376330452	1.396901157	93.22676839										0	0	0	-1858.476025	0.4210077288	74.8372037878576	
1855.916025	4	1	95	0.4566887896	0.4542677999	2.16937479	0.4698960617	97.36072915	5.523813506	1.441258831	93.03492766										0	0	0	-1855.916025	0.4542677999	79.2923567421483	
1853.356025	4	1	95	0.4881862755	0.4856839507	2.231331772	0.4857285402	97.28293969	5.670248142	1.485655963	92.84409589										0	0	0	-1853.356025	0.4856839507	83.843046372606	
1850.796025	4	1	95	0.5179902485	0.5154258794	2.293068393	0.5016562168	97.20527539	5.815649013	1.53008604	92.65426495										0	0	0	-1850.796025	0.5154258794	88.4911013803212	
1848.236025	4	1	95	0.5462336931	0.5436249809	2.354583863	0.5176784684	97.12773767	5.960027215	1.574545506	92.46542728										0	0	0	-1848.236025	0.5436249809	93.2502078013454	
1845.676025	4	1	95	0.5730418985	0.5704051188	2.415878092	0.5337942255	97.05032768	6.103395433	1.619029455	92.27757511										0	0	0	-1845.676025	0.5704051188	98.109094180379	
1843.116025	4	1	95	0.5985270795	0.5958772306	2.476951213	0.5500023283	96.97304646	6.245766659	1.663532719	92.09070062										0	0	0	-1843.116025	0.5958772306	103.065451562521	
1840.556025	4	1	95	0.6227900386	0.6201409712	2.537803582	0.566301526	96.89589489	6.387154197	1.708049869	91.90479593										0	0	0	-1840.556025	0.6201409712	108.116949800844	
1837.996025	4	1	95	0.6459215833	0.6432861141	2.598435776	0.5826904753	96.81887375	6.527571669	1.752575218	91.71985311										0	0	0	-1837.996025	0.6432861141	113.261231611554	
1835.436025	4	1	95	0.6680037378	0.6653937497	2.658848594	0.5991677392	96.74198367	6.667033015	1.797102818	91.53586417										0	0	0	-1835.436025	0.6653937497	118.495913179832	
1832.876025	4	1	95	0.6891107822	0.6865373125	2.719043058	0.6157317859	96.66522516	6.805552505	1.84162647	91.35282102										0	0	0	-1832.876025	0.6865373125	123.81858649956	
1830.316025	4	1	95	0.7093101479	0.7067834659	2.779020408	0.6323809876	96.5885986	6.943144738	1.886139717	91.17071555										0	0	0	-1830.316025	0.7067834659	129.226818504774	
1827.756025	4	1	95	0.7286631903	0.7261928674	2.838782107	0.6491136195	96.51210427	7.079824644	1.930635852	90.9895395										0	0	0	-1827.756025	0.7261928674	134.718153373712	
1825.196025	4	1	95	0.7472258604	0.7448208315	2.898329838	0.6659278584	96.4357423	7.215607492	1.975107918	90.80928459										0	0	0	-1825.196025	0.7448208315	140.290113807602	
1822.636025	4	1	95	0.7650492884	0.7627179072	2.9576655	0.682821782	96.35951272	7.350508889	2.019548709	90.6299424										0	0	0	-1822.636025	0.7627179072	145.940201832314	
1820.076025	4	1	95	0.7821802934	0.7799303817	3.016791215	0.6997933678	96.28341542	7.484544783	2.063950775	90.45150444										0	0	0	-1820.076025	0.7799303817	151.66590103525	
