T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1874.06034	2	3	95	0	0	0.7865600182	0.9687800825	98.2446599	2	3	95										-0.0002553406235	-0.0004274303828	0.0006827710063	-1874.06034	0	47.5063060625187	
1874.04034	2	3	95	0.0004233278082	0.0004208268538	0.7867780078	0.9690812701	98.24414072	2.000510687	3.000854864	94.99863445										0	0	0	-1874.04034	0.0004208268538	47.5446623791811	
1874.02034	2	3	95	0.0008463135539	0.0008413144821	0.7869959774	0.9693824636	98.24362156	2.001021314	3.001709708	94.99726898										0	0	0	-1874.02034	0.0008413144821	47.573456825666	
1873.98034	2	3	95	0.00169176917	0.001681779359	0.787431896	0.9699848702	98.24258323	2.002042457	3.003419315	94.99453823										0	0	0	-1873.98034	0.001681779359	47.6167719576922	
1873.90034	2	3	95	0.003380112193	0.003360165856	0.7883036239	0.9711897668	98.24050661	2.004084224	3.006838229	94.98907755										0	0	0	-1873.90034	0.003360165856	47.7130529487616	
1873.74034	2	3	95	0.006746560839	0.006706800952	0.7900466422	0.9735998937	98.23635346	2.008165695	3.01367485	94.97815945										0	0	0	-1873.74034	0.006706800952	47.9405724362073	
1873.42034	2	3	95	0.01342455567	0.01334564681	0.793530368	0.9784218114	98.22804782	2.016318948	3.027344276	94.95633678										0	0	0	-1873.42034	0.01334564681	48.4137879871029	
1872.78034	2	3	95	0.02660696224	0.02645138856	0.800490264	0.9880713242	98.21143841	2.032591094	3.054664853	94.91274405										0	0	0	-1872.78034	0.02645138856	49.2840986174542	
1871.50034	2	3	95	0.05227146863	0.05196905417	0.8143787453	1.007393769	98.17822749	2.06499571	3.109235048	94.82576924										0	0	0	-1871.50034	0.05196905417	51.0874269842791	
1868.94034	2	3	95	0.100983916	0.1004121162	0.8420313165	1.046132354	98.11183633	2.12925263	3.218090986	94.65265638										0	0	0	-1868.94034	0.1004121162	54.7567758814508	
1866.38034	2	3	95	0.1464988762	0.1456873717	0.8695187051	1.084996596	98.0454847	2.192782893	3.326568779	94.48064833										0	0	0	-1866.38034	0.1456873717	58.5039055957133	
1863.82034	2	3	95	0.1891371435	0.1881126723	0.8968422882	1.123986988	97.97917072	2.25559945	3.434668488	94.30973206										0	0	0	-1863.82034	0.1881126723	62.3515697490823	
1861.26034	2	3	95	0.2291766136	0.2279633594	0.9240035064	1.163104002	97.91289249	2.31771521	3.542390055	94.13989474										0	0	0	-1861.26034	0.2279633594	66.3059045665478	
1858.70034	2	3	95	0.2668522505	0.2654721889	0.951003489	1.202348411	97.8466481	2.379142072	3.649734229	93.9711237										0	0	0	-1858.70034	0.2654721889	70.3458606813953	
1856.14034	2	3	95	0.3023958027	0.3008688824	0.977844831	1.241719802	97.78043537	2.43989551	3.756698238	93.80340625										0	0	0	-1856.14034	0.3008688824	74.4722091859859	
1853.58034	2	3	95	0.3359867847	0.3343312555	1.004528901	1.281218824	97.71425227	2.499987633	3.86328237	93.63673										0	0	0	-1853.58034	0.3343312555	78.6959821010967	
1851.02034	2	3	95	0.3677927208	0.3660252968	1.031057648	1.320845677	97.64809668	2.559431851	3.969485544	93.4710826										0	0	0	-1851.02034	0.3660252968	83.0058252645929	
1848.46034	2	3	95	0.3979626321	0.3960986626	1.057433143	1.360600488	97.58196637	2.618241698	4.075306442	93.30645186										0	0	0	-1848.46034	0.3960986626	87.3984016245606	
1845.90034	2	3	95	0.4266295218	0.424683139	1.083657581	1.400483312	97.51585911	2.676430827	4.180743507	93.14282567										0	0	0	-1845.90034	0.424683139	91.8703067071897	
1843.34034	2	3	95	0.4539124744	0.4518967225	1.109733274	1.440494133	97.44977259	2.734013015	4.285794956	92.98019203										0	0	0	-1843.34034	0.4518967225	96.41806637345	
