T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1794.643011	4	6	90	0	0	1.691063514	2.147179276	96.16175721	4	6	90										-0.0002152313455	-0.0003591486469	0.0005743799924	-1794.643011	0	107.204239169769	
1794.623011	4	6	90	0.0001886134337	0.0001864879274	1.691271491	2.147493028	96.16123548	4.000430474	6.000718283	89.99885124										0	0	0	-1794.623011	0.0001864879274	107.286857158238	
1794.603011	4	6	90	0.0003770813696	0.0003728323572	1.691479442	2.147806791	96.16071377	4.00086089	6.001436558	89.99770255										0	0	0	-1794.603011	0.0003728323572	107.338051990302	
1794.563011	4	6	90	0.0007539117041	0.0007454179499	1.691895346	2.148434328	96.15967033	4.001721701	6.002873007	89.99540529										0	0	0	-1794.563011	0.0007454179499	107.377242465514	
1794.483011	4	6	90	0.001507160624	0.00149018635	1.692727084	2.149689481	96.15758344	4.003443059	6.005745599	89.99081134										0	0	0	-1794.483011	0.00149018635	107.462798881137	
1794.323011	4	6	90	0.003011673812	0.002977778138	1.694390293	2.152200097	96.15340961	4.006884742	6.011489539	89.98162572										0	0	0	-1794.323011	0.002977778138	107.650232725344	
1794.003011	4	6	90	0.006012788214	0.005945207841	1.697715646	2.157222569	96.14506178	4.013763993	6.022972443	89.96326356										0	0	0	-1794.003011	0.005945207841	108.088410092496	
1793.363011	4	6	90	0.01197331204	0.01183910475	1.704361229	2.167273021	96.12836575	4.027503986	6.045919806	89.92657621										0	0	0	-1793.363011	0.01183910475	108.997026255873	
1792.083011	4	6	90	0.02376067473	0.02349579827	1.717634572	2.187394354	96.09497107	4.054916705	6.091736352	89.85334694										0	0	0	-1792.083011	0.02349579827	110.670771974869	
1789.523011	4	6	90	0.04679628711	0.04628034144	1.744108753	2.227720075	96.02817117	4.109472745	6.183059786	89.70746747										0	0	0	-1789.523011	0.04628034144	114.092647392696	
1786.963011	4	6	90	0.06914568626	0.06839178671	1.770487521	2.268156873	95.96135561	4.163677272	6.273969761	89.56235297										0	0	0	-1786.963011	0.06839178671	117.529717744259	
1784.403011	4	6	90	0.09084196987	0.08986262011	1.796772161	2.308705256	95.89452258	4.217539065	6.364466108	89.41799483										0	0	0	-1784.403011	0.08986262011	120.997097496304	
1781.843011	4	6	90	0.111917255	0.1107243745	1.822964104	2.349365659	95.82767024	4.271067157	6.454548367	89.27438448										0	0	0	-1781.843011	0.1107243745	124.490428119127	
1779.283011	4	6	90	0.1324016408	0.1310066025	1.849064844	2.390138467	95.76079669	4.324270661	6.544215939	89.1315134										0	0	0	-1779.283011	0.1310066025	128.008199715946	
1776.723011	4	6	90	0.1523233643	0.1507370288	1.875075937	2.431024024	95.69390004	4.377158776	6.633468094	88.98937313										0	0	0	-1776.723011	0.1507370288	131.54889037188	
1774.163011	4	6	90	0.1717089424	0.1699416902	1.900999	2.472022628	95.62697837	4.429740792	6.722303967	88.84795524										0	0	0	-1774.163011	0.1699416902	135.110960621966	
1771.603011	4	6	90	0.1905833021	0.1886450634	1.926835715	2.51313453	95.56002976	4.48202609	6.810722561	88.70725135										0	0	0	-1771.603011	0.1886450634	138.692856930053	
