T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1854.551594	1	5	94	0	0	0.4059986247	1.671648959	97.92235242	1	5	94										-9.419623402E-05	-0.0005278134767	0.0006220097107	-1854.551594	0	63.0304450993761	
1854.531594	1	5	94	0.0003191617996	0.0003171725084	0.4060842962	1.672050246	97.92186546	1.000188391	5.001055598	93.99875601										0	0	0	-1854.531594	0.0003171725084	63.0838899725586	
1854.511594	1	5	94	0.0006380529317	0.0006340765346	0.4061699547	1.672451534	97.92137851	1.000376756	5.002111152	93.99751209										0	0	0	-1854.511594	0.0006340765346	63.1177841673713	
1854.471594	1	5	94	0.0012756157	0.001267667955	0.4063412665	1.673254135	97.9204046	1.00075345	5.004222134	93.99502442										0	0	0	-1854.471594	0.001267667955	63.1563411973954	
1854.391594	1	5	94	0.002549273286	0.00253339797	0.4066838507	1.674859435	97.91845671	1.001506655	5.008443588	93.99004976										0	0	0	-1854.391594	0.00253339797	63.2530500339765	
1854.231594	1	5	94	0.005090732603	0.005059062506	0.4073688613	1.678070433	97.91456071	1.003012328	5.016884458	93.98010321										0	0	0	-1854.231594	0.005059062506	63.4467773457409	
1853.911594	1	5	94	0.0101503567	0.01008733733	0.4087382523	1.684494017	97.90676773	1.006020736	5.033758044	93.96022122										0	0	0	-1853.911594	0.01008733733	63.9044926730338	
1853.271594	1	5	94	0.02014566686	0.0200210936	0.4114736694	1.697348021	97.89117831	1.012023737	5.067474025	93.92050224										0	0	0	-1853.271594	0.0200210936	64.8567093854393	
1851.991594	1	5	94	0.03974741625	0.03950362173	0.4169336215	1.723082102	97.85998428	1.023981067	5.134777407	93.84124153										0	0	0	-1851.991594	0.03950362173	66.6168821801555	
