T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1822.483321	6	3	91	0	2.434715248	1.020153542	96.54513121	6	3	91	-0.0004274922185	-0.0002373933286	0.0006648855471	-1822.483321	0	83.360330600891	-1822.483321	0	82.3849176192663	
1822.463321	6	3	91	0.0002426859028	2.435097921	1.020338365	96.54456371	6.000854991	3.000474775	90.99867023	0	0	0	-1822.463321	0.0002398464872	83.4130104095569	-1822.463321	0.0002426859028	82.4371818041519	
1822.443321	6	3	91	0.0004852180431	2.435480562	1.020523196	96.54399624	6.001709902	3.000949558	90.99734054	0	0	0	-1822.443321	0.000479541594	83.4524316125599	-1822.443321	0.0004852180431	82.4763424777085	
1822.403321	6	3	91	0.0009700523039	2.436245835	1.020892862	96.5428613	6.003419644	3.00189906	90.9946813	0	0	0	-1822.403321	0.0009587062272	83.4989433426332	-1822.403321	0.0009700523039	82.5227120820108	
1822.323321	6	3	91	0.001939006226	2.437776263	1.021632243	96.54059149	6.006838613	3.003797924	90.98936346	0	0	0	-1822.323321	0.001916336245	83.5865380153363	-1822.323321	0.001939006226	82.6100886362287	
1822.163321	6	3	91	0.003873626323	2.440836658	1.02311119	96.53605215	6.013674527	3.007595066	90.97873041	0	0	0	-1822.163321	0.003828374917	83.7744543311483	-1822.163321	0.003873626323	82.7974298578715	
1821.843321	6	3	91	0.007729768023	2.446955609	1.026069829	96.52697456	6.02733827	3.015187	90.95747473	0	0	0	-1821.843321	0.00763961835	84.2152430330463	-1821.843321	0.007729768023	83.2363519260563	
1821.203321	6	3	91	0.01537287931	2.459184792	1.031990869	96.50882434	6.054630024	3.030363746	90.91500623	0	0	0	-1821.203321	0.0151941807	85.1307159135014	-1821.203321	0.01537287931	84.1478361259587	
1819.923321	6	3	91	0.0304386948	2.483612402	1.043845615	96.47254198	6.109081527	3.060681749	90.83023672	0	0	0	-1819.923321	0.0300872052	86.8221220338617	-1819.923321	0.0304386948	85.833551644552	
1817.363321	6	3	91	0.05968636829	2.532342098	1.067607178	96.40005072	6.217454361	3.121179547	90.66136609	0	0	0	-1817.363321	0.05900629923	90.2944581987084	-1817.363321	0.05968636829	89.295268065037	
1814.803321	6	3	91	0.0878198153	2.58090525	1.091437535	96.32765722	6.325129871	3.181490313	90.49337982	0	0	0	-1814.803321	0.08683264496	93.8005996947647	-1814.803321	0.0878198153	92.7927308364302	
1812.243321	6	3	91	0.1149030402	2.629302467	1.115336234	96.2553613	6.432118584	3.241611739	90.32626968	0	0	0	-1812.243321	0.113629002	97.3344368684825	-1812.243321	0.1149030402	96.3203705999234	
1809.683321	6	3	91	0.1410114731	2.67755194	1.139376324	96.18307174	6.538491105	3.301564113	90.15994478	0	0	0	-1809.683321	0.1394694932	100.948053293474	-1809.683321	0.1410114731	99.9298424458176	
