T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1802.058122	1	8	91	0	0	0.4297721955	2.901565904	96.6686619	1	8	91										-5.540339826E-05	-0.0004953667728	0.0005507701711	-1802.058122	0	102.853204084408	
1802.038122	1	8	91	0.000196087229	0.0001943766288	0.4298276874	2.902014384	96.66815793	1.000110811	8.000990724	90.99889846										0	0	0	-1802.038122	0.0001943766288	102.932852844899	
1802.018122	1	8	91	0.0003920225385	0.0003886029665	0.4298831718	2.902462874	96.66765395	1.000221604	8.00198141	90.99779699										0	0	0	-1802.018122	0.0003886029665	102.982364211563	
1801.978122	1	8	91	0.0007837813465	0.0007769457161	0.4299941423	2.903359891	96.66664597	1.000443186	8.003962663	90.99559415										0	0	0	-1801.978122	0.0007769457161	103.020900890899	
1801.898122	1	8	91	0.001566859672	0.001553199395	0.4302160645	2.905154068	96.66462987	1.000886275	8.007924705	90.99118902										0	0	0	-1801.898122	0.001553199395	103.105040675037	
1801.738122	1	8	91	0.003130911538	0.003103634863	0.4306598374	2.908743	96.66059716	1.001772166	8.015846931	90.9823809										0	0	0	-1801.738122	0.003103634863	103.288822753533	
1801.418122	1	8	91	0.006250626728	0.006196248463	0.4315470984	2.915923176	96.65252973	1.003542801	8.031683948	90.96477325										0	0	0	-1801.418122	0.006196248463	103.720731713537	
1800.778122	1	8	91	0.01244542305	0.01233746037	0.433320157	2.930292985	96.63638686	1.007078739	8.063328775	90.92959249										0	0	0	-1800.778122	0.01233746037	104.616852435309	
1799.498122	1	8	91	0.02469310574	0.02448012084	0.4368614332	2.959070026	96.60406854	1.014131756	8.126500392	90.85936785										0	0	0	-1799.498122	0.02448012084	106.260989917004	
1796.938122	1	8	91	0.04861661902	0.04820211956	0.4439242166	3.016775425	96.53930036	1.028162312	8.25237491	90.71946278										0	0	0	-1796.938122	0.04820211956	109.617819578289	
1794.378122	1	8	91	0.0718148227	0.07120969498	0.4509612116	3.074684898	96.47435389	1.04209523	8.377628529	90.58027624										0	0	0	-1794.378122	0.07120969498	112.980527346193	
1791.818122	1	8	91	0.09432528134	0.09353989945	0.4579730311	3.132801297	96.40922567	1.055933918	8.502266375	90.44179971										0	0	0	-1791.818122	0.09353989945	116.363061480117	
1789.258122	1	8	91	0.1161843552	0.1152286058	0.4649603486	3.19112745	96.3439122	1.069681902	8.626293395	90.3040247										0	0	0	-1789.258122	0.1152286058	119.760035564373	
1786.698122	1	8	91	0.1374260237	0.1363093391	0.4719238686	3.24966617	96.27840996	1.08334275	8.749714416	90.16694283										0	0	0	-1786.698122	0.1363093391	123.169081944176	
1784.138122	1	8	91	0.1580820771	0.1568134665	0.4788643272	3.308420262	96.21271541	1.09692008	8.872534161	90.03054576										0	0	0	-1784.138122	0.1568134665	126.587809584956	
1781.578122	1	8	91	0.1781822936	0.1767703711	0.4857824927	3.367392521	96.14682499	1.110417558	8.99475724	89.8948252										0	0	0	-1781.578122	0.1767703711	130.013801489967	
1779.018122	1	8	91	0.1977545983	0.196207609	0.4926791664	3.426585728	96.08073511	1.123838902	9.116388158	89.75977294										0	0	0	-1779.018122	0.196207609	133.444616902907	
1776.458122	1	8	91	0.2168252081	0.2151510521	0.4995551828	3.486002653	96.01444216	1.13718788	9.23743131	89.62538081										0	0	0	-1776.458122	0.2151510521	136.87779170118	
1773.898122	1	8	91	0.2354187632	0.233625018	0.5064114109	3.545646052	95.94794254	1.150468317	9.357890982	89.4916407										0	0	0	-1773.898122	0.233625018	140.31084300871	
1771.338122	1	8	91	0.253558446	0.2516523874	0.5132487543	3.605518668	95.88123258	1.163684096	9.477771349	89.35854456										0	0	0	-1771.338122	0.2516523874	143.741272518784	
1768.778122	1	8	91	0.271266091	0.2692547116	0.5200681525	3.665623225	95.81430862	1.176839156	9.597076477	89.22608437										0	0	0	-1768.778122	0.2692547116	147.166568418591	
1766.218122	1	8	91	0.2885622828	0.2864523103	0.5268705814	3.725962433	95.74716699	1.189937501	9.715810323	89.09425218										0	0	0	-1766.218122	0.2864523103	150.584208243774	
1763.658122	1	8	91	0.3054664479	0.3032643612	0.5336570545	3.786538981	95.67980396	1.202983198	9.833976727	88.96304007										0	0	0	-1763.658122	0.3032643612	153.99166154375	
1761.098122	1	8	91	0.3219969369	0.3197089818	0.5404286237	3.847355538	95.61221584	1.215980381	9.95157942	88.8324402										0	0	0	-1761.098122	0.3197089818	157.386395839197	
1758.538122	1	8	91	0.3381711006	0.3358033039	0.5471863804	3.908414753	95.54439887	1.228933253	10.06862202	88.70244473										0	0	0	-1758.538122	0.3358033039	160.765877600966	
1755.978122	1	8	91	0.3540053599	0.3515635428	0.5539314568	3.969719249	95.47634929	1.241846094	10.18510802	88.57304589										0	0	0	-1755.978122	0.3515635428	164.127575221163	
1753.418122	1	8	91	0.3695152696	0.3670050601	0.5606650266	4.031271624	95.40806335	1.254723255	10.3010408	88.44423595										0	0	0	-1753.418122	0.3670050601	167.468964728511	
1750.858122	1	8	91	0.3847155769	0.3821424217	0.5673883071	4.093074451	95.33953724	1.267569172	10.41642363	88.3160072										0	0	0	-1750.858122	0.3821424217	170.787533124837	
1748.298122	1	8	91	0.3996202758	0.396989451	0.5741025595	4.155130268	95.27076717	1.280388363	10.53125964	88.188352										0	0	0	-1748.298122	0.396989451	174.080780813415	
1745.738122	1	8	91	0.4142426569	0.4115592783	0.5808090914	4.217441584	95.20174932	1.29318543	10.64555185	88.06126272										0	0	0	-1745.738122	0.4115592783	177.346225346509	
1743.178122	1	8	91	0.4285953534	0.425864386	0.5875092575	4.280010874	95.13247987	1.305965073	10.75930315	87.93473178										0	0	0	-1743.178122	0.425864386	180.581406312832	
1740.618122	1	8	91	0.4426903831	0.4399166505	0.5942044618	4.342840572	95.06295497	1.318732083	10.8725163	87.80875162										0	0	0	-1740.618122	0.4399166505	183.783890434039	
1738.058122	1	8	91	0.4565391881	0.4537273806	0.600896159	4.405933074	94.99317077	1.331491354	10.98519392	87.68331473										0	0	0	-1738.058122	0.4537273806	186.951273023364	
1735.498122	1	8	91	0.4701526708	0.4673073537	0.6075858565	4.469290732	94.92312341	1.344247885	11.09733851	87.55841361										0	0	0	-1735.498122	0.4673073537	190.081183252366	
1732.938122	1	8	91	0.4835412276	0.4806668485	0.6142751163	4.53291585	94.85280903	1.357006784	11.20895241	87.4340408										0	0	0	-1732.938122	0.4806668485	193.171289485853	
1730.378122	1	8	91	0.4967147799	0.4938156759	0.6209655569	4.596810682	94.78222376	1.369773277	11.32003785	87.31018888										0	0	0	-1730.378122	0.4938156759	196.219300397676	
1727.818122	1	8	91	0.5096828031	0.5067632075	0.6276588557	4.660977427	94.71136372	1.382552712	11.43059687	87.18685042										0	0	0	-1727.818122	0.5067632075	199.222971366553	
1725.258122	1	8	91	0.522454353	0.5195184019	0.6343567514	4.725418228	94.64022502	1.395350562	11.54063138	87.06401805										0	0	0	-1725.258122	0.5195184019	202.180106807687	
1722.698122	1	8	91	0.5350380913	0.5320898295	0.6410610461	4.790135162	94.56880379	1.408172437	11.65014315	86.94168441										0	0	0	-1722.698122	0.5320898295	205.088568480571	
1720.138122	1	8	91	0.5474423081	0.5444856947	0.6477736081	4.85513024	94.49709615	1.421024086	11.75913376	86.81984215										0	0	0	-1720.138122	0.5444856947	207.946275951596	
1717.578122	1	8	91	0.559674944	0.5567138578	0.6544963749	4.920405401	94.42509822	1.433911406	11.86760464	86.69848395										0	0	0	-1717.578122	0.5567138578	210.75120708557	
1715.018122	1	8	91	0.5717436097	0.5687818546	0.6612313556	4.985962506	94.35280614	1.446840451	11.97555704	86.57760251										0	0	0	-1715.018122	0.5687818546	213.501410909387	
1712.458122	1	8	91	0.5836556045	0.5806969144	0.6679806343	5.051803333	94.28021603	1.459817435	12.08299202	86.45719055										0	0	0	-1712.458122	0.5806969144	216.195006392336	
1709.898122	1	8	91	0.5954179344	0.5924659776	0.6747463734	5.117929571	94.20732406	1.472848748	12.18991048	86.33724078										0	0	0	-1709.898122	0.5924659776	218.830184612043	
1707.338122	1	8	91	0.6070373275	0.6040957115	0.6815308168	5.184342815	94.13412637	1.485940956	12.2963131	86.21774595										0	0	0	-1707.338122	0.6040957115	221.405216518792	
1704.778122	1	8	91	0.6185202498	0.6155925252	0.6883362939	5.251044555	94.06061915	1.499100818	12.40220038	86.09869881										0	0	0	-1704.778122	0.6155925252	223.918455205026	
1702.218122	1	8	91	0.6298729185	0.6269625835	0.6951652232	5.318036174	93.9867986	1.512335291	12.50757259	85.98009212										0	0	0	-1702.218122	0.6269625835	226.368339269284	
1699.658122	1	8	91	0.641101316	0.6382118199	0.7020201166	5.385318937	93.91266095	1.525651543	12.61242981	85.86191865										0	0	0	-1699.658122	0.6382118199	228.753396405412	
1697.098122	1	8	91	0.6522112015	0.6493459487	0.7089035834	5.452893985	93.83820243	1.539056962	12.71677186	85.74417118										0	0	0	-1697.098122	0.6493459487	231.072249219369	
1694.538122	1	8	91	0.6632081227	0.6603704761	0.7158183354	5.520762325	93.76341934	1.55255917	12.82059834	85.62684249										0	0	0	-1694.538122	0.6603704761	233.32361258842	
