T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1904.791409	2	1	97	0	0	0.7549065469	0.3093484307	98.93574502	2	1	97										-0.0005078398079	-0.0002817061754	0.0007895459832	-1904.791409	0	24.5161412196626	
1904.771409	2	1	97	0.000818714804	0.000815388438	0.7553061601	0.3095301016	98.93516374	2.001015663	1.000563414	96.99842092										0	0	0	-1904.771409	0.000815388438	24.5402325720438	
1904.751409	2	1	97	0.001636624614	0.001629977187	0.7557057522	0.3097117829	98.93458246	2.002031229	1.001126834	96.99684194										0	0	0	-1904.751409	0.001629977187	24.563851208351	
1904.711409	2	1	97	0.003270128016	0.00325685397	0.7565048844	0.310075178	98.93341994	2.004062101	1.002253699	96.9936842										0	0	0	-1904.711409	0.00325685397	24.6104372604645	
1904.631409	2	1	97	0.006527807174	0.006501342111	0.7581029316	0.3108020975	98.93109497	2.008122778	1.004507524	96.9873697										0	0	0	-1904.631409	0.006501342111	24.7217199347284	
1904.471409	2	1	97	0.01299258291	0.01294003722	0.7612978445	0.3122566314	98.92644552	2.016239027	1.009016119	96.97474485										0	0	0	-1904.471409	0.01294003722	24.9534780119179	
1904.151409	2	1	97	0.02576313989	0.02565945815	0.7676838729	0.3151679471	98.91714818	2.032453608	1.018035382	96.94951101										0	0	0	-1904.151409	0.02565945815	25.3784506719007	
1903.511409	2	1	97	0.05066029423	0.05045842684	0.7804400883	0.3209999379	98.89855997	2.064809492	1.036083357	96.89910715										0	0	0	-1903.511409	0.05045842684	26.2600296103827	
1902.231409	2	1	97	0.09803684735	0.09765397351	0.8058891969	0.3327012461	98.86140956	2.129229444	1.072216621	96.79855393										0	0	0	-1902.231409	0.09765397351	28.0846683416464	
1899.671409	2	1	97	0.1841456597	0.1834556362	0.856532638	0.3562537052	98.78721366	2.256906679	1.144632665	96.59846066										0	0	0	-1899.671409	0.1834556362	31.8710463449981	
1897.111409	2	1	97	0.2604135427	0.2594788089	0.9068346163	0.3800061557	98.71315923	2.383045589	1.217246098	96.39970831										0	0	0	-1897.111409	0.2594788089	35.813962655736	
1894.551409	2	1	97	0.3284670866	0.327339725	0.9567932714	0.4039588081	98.63924792	2.507660562	1.290054315	96.20228512										0	0	0	-1894.551409	0.327339725	39.9672807546435	
1891.991409	2	1	97	0.389593159	0.3883170564	1.006407114	0.4281117211	98.56548116	2.630766534	1.363054123	96.00617934										0	0	0	-1891.991409	0.3883170564	44.3266852152129	
1889.431409	2	1	97	0.4448231218	0.4434355951	1.055675026	0.4524647996	98.49186017	2.752378973	1.436241747	95.81137928										0	0	0	-1889.431409	0.4434355951	48.8877108396465	
1886.871409	2	1	97	0.4949932683	0.4935263059	1.10459626	0.4770177945	98.41838595	2.872513897	1.509612844	95.61787326										0	0	0	-1886.871409	0.4935263059	53.6457200738523	
1884.311409	2	1	97	0.5407888798	0.539270103	1.153170444	0.5017703008	98.34505926	2.991187879	1.583162502	95.42564962										0	0	0	-1884.311409	0.539270103	58.5959071076452	
1881.751409	2	1	97	0.5827768569	0.5812302739	1.201397577	0.5267217559	98.27188067	3.108418056	1.656885253	95.23469669										0	0	0	-1881.751409	0.5812302739	63.7333016813161	
1879.191409	2	1	97	0.6214302404	0.6198768439	1.249278029	0.5518714382	98.19885053	3.224222135	1.730775079	95.04500279										0	0	0	-1879.191409	0.6198768439	69.0527722272271	
1876.631409	2	1	97	0.6571468782	0.6556051254	1.296812542	0.5772184656	98.12596899	3.338618393	1.804825419	94.85655619										0	0	0	-1876.631409	0.6556051254	74.5490300598123	
1874.071409	2	1	97	0.6902638084	0.6887500083	1.344002226	0.602761794	98.05323598	3.451625683	1.879029178	94.66934514										0	0	0	-1874.071409	0.6887500083	80.2166328525322	
1871.511409	2	1	97	0.7210684611	0.7195970917	1.390848558	0.6285002162	97.98065123	3.563263432	1.953378732	94.48335784										0	0	0	-1871.511409	0.7195970917	86.0499885644018	
1868.951409	2	1	97	0.7498074727	0.7483914412	1.437353382	0.6544323605	97.90821426	3.673551649	2.027865939	94.29858241										0	0	0	-1868.951409	0.7483914412	92.0433598892997	
1866.391409	2	1	97	0.776693684	0.7753445432	1.483518903	0.6805566894	97.83592441	3.782510917	2.102482149	94.11500693										0	0	0	-1866.391409	0.7753445432	98.1908680055287	
1863.831409	2	1	97	0.801911746	0.8006398748	1.529347687	0.7068714988	97.76378081	3.890162394	2.177218205	93.9326194										0	0	0	-1863.831409	0.8006398748	104.486498323524	
1861.271409	2	1	97	0.8256226448	0.8244373998	1.574842659	0.7333749163	97.69178242	3.996527817	2.252064461	93.75140772										0	0	0	-1861.271409	0.8244373998	110.924105782076	
1858.711409	2	1	97	0.847967382	0.8468772258	1.620007096	0.7600649009	97.619928	4.101629488	2.327010782	93.57135973										0	0	0	-1858.711409	0.8468772258	117.497419852287	
1856.151409	2	1	97	0.8690699883	0.868082599	1.66484463	0.7869392411	97.54821613	4.205490282	2.40204656	93.39246316										0	0	0	-1856.151409	0.868082599	124.200052279074	
1853.591409	2	1	97	0.8890400083	0.8881623722	1.709359236	0.8139955544	97.47664521	4.308133636	2.477160715	93.21470565										0	0	0	-1853.591409	0.8881623722	131.04064029351	
1851.031409	2	1	97	0.9079705106	0.9072089731	1.753554157	0.8412320367	97.40521381	4.409580727	2.552343945	93.03807533										0	0	0	-1851.031409	0.9072089731	137.979220498422	
1848.471409	2	1	97	0.9259563915	0.9253168166	1.797436242	0.8686444403	97.33391932	4.509861809	2.627579732	92.86255846										0	0	0	-1848.471409	0.9253168166	145.015356655634	
1845.911409	2	1	97	0.9430703058	0.9425580449	1.841009387	0.8962306329	97.26275998	4.608999096	2.702857944	92.68814296										0	0	0	-1845.911409	0.9425580449	152.169375378151	
1843.351409	2	1	97	0.9593813436	0.9590013186	1.884278921	0.9239875372	97.19173354	4.707018227	2.77816572	92.51481605										0	0	0	-1843.351409	0.9590013186	159.419274301772	
1840.791409	2	1	97	0.9749515694	0.9747083183	1.927250509	0.9519118989	97.12083759	4.803945382	2.85348977	92.34256485										0	0	0	-1840.791409	0.9747083183	166.758118833805	
1838.231409	2	1	97	0.9898368929	0.9897346104	1.969930137	0.9800002861	97.05006958	4.899807267	2.928816388	92.17137634										0	0	0	-1838.231409	0.9897346104	174.110815143918	
1836.951409	2	1	97	0.9970408174	0.9970105164	1.991163272	0.9941042851	97.01473244	4.947349422	2.966474566	92.08617601										0	0	0	-1836.951409	0.9970105164	177.604243551794	
1836.631409	2	1	97	0.9988202039	0.9988080715	1.996461701	0.9976358109	97.00590249	4.959197871	2.975886418	92.06491571										0	0	0	-1836.631409	0.9988080715	178.975431375759	
1836.471409	2	1	97	0.9997027502	0.999699687	1.999107564	0.9994034796	97.00148896	4.965111795	2.980595121	92.05429308										0	0	0	-1836.471409	0.999699687	179.674986083712	
1836.431409	2	1	97	0.999923035	0.9999222415	1.999768837	0.999845515	97.00038565	4.966589596	2.981772346	92.05163806										0	0	0	-1836.431409	0.9999222415	237.14631366037	
1836.411409	2	1	97	1	1	2.000000005	0.9999999951	97																-1836.411409	1	257.206607637435	
1836.401409	2	1	97	1	1	1.999999979	0.9999999853	97.00000004																-1836.401409	1	NaN	
1836.381409	2	1	97	1	1	2	1	97																-1836.381409	1	NaN	
1836.341409	2	1	97	1	1	2	1	97																-1836.341409	1	NaN	
1836.261409	2	1	97	1	1	2	1	97																-1836.261409	1	NaN	
1836.101409	2	1	97	1	1	2	1	97																-1836.101409	1	NaN	
1835.781409	2	1	97	1	1	2	1	97																-1835.781409	1	NaN	
1835.141409	2	1	97	1	1	2	0.9999999999	97																-1835.141409	1	NaN	
1833.861409	2	1	97	1	1	1.999999999	0.9999999995	97																-1833.861409	1	NaN	
1831.301409	2	1	97	1	1	1.999999997	0.9999999979	97																-1831.301409	1	NaN	
1828.741409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1828.741409	1	NaN	
1826.181409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1826.181409	1	NaN	
1823.621409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1823.621409	1	NaN	
1821.061409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1821.061409	1	NaN	
1818.501409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1818.501409	1	NaN	
1815.941409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1815.941409	1	NaN	
1813.381409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1813.381409	1	NaN	
1810.821409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1810.821409	1	NaN	
1808.261409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1808.261409	1	NaN	
1805.701409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1805.701409	1	NaN	
1803.141409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1803.141409	1	NaN	
1800.581409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1800.581409	1	NaN	
1798.021409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1798.021409	1	NaN	
1795.461409	2	1	97	1	1	1.999999997	0.9999999971	97.00000001																-1795.461409	1	NaN	
1792.901409	2	1	97	1	1	1.999999996	0.9999999971	97.00000001																-1792.901409	1	NaN	
1790.341409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1790.341409	1	NaN	
1787.781409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1787.781409	1	NaN	
1785.221409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1785.221409	1	NaN	
1782.661409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1782.661409	1	NaN	
1780.101409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1780.101409	1	NaN	
1777.541409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1777.541409	1	NaN	
1774.981409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1774.981409	1	NaN	
1772.421409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1772.421409	1	NaN	
1769.861409	2	1	97	1	1	1.999999996	0.999999997	97.00000001																-1769.861409	1	NaN	
