T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1786.68056	2	8	90	0	0	0.8648919932	2.945554254	96.18955375	2	8	90										-9.928635414E-05	-0.0004421070587	0.0005413934129	-1786.68056	0	114.241948601883	
1786.66056	2	8	90	0.0001767761878	0.0001749957148	0.8649919539	2.945966925	96.18904112	2.00019858	8.000884203	89.99891722										0	0	0	-1786.66056	0.0001749957148	114.335077102313	
1786.64056	2	8	90	0.0003534082077	0.0003498490076	0.8650919026	2.946379609	96.18852849	2.00039713	8.001768379	89.99783449										0	0	0	-1786.64056	0.0003498490076	114.389881084836	
1786.60056	2	8	90	0.0007065946888	0.0006994796974	0.8652918034	2.947205005	96.18750319	2.000794225	8.00353662	89.99566915										0	0	0	-1786.60056	0.0006994796974	114.424875749068	
1786.52056	2	8	90	0.001412622748	0.001398403174	0.8656915726	2.948855927	96.1854525	2.001588299	8.007072701	89.991339										0	0	0	-1786.52056	0.001398403174	114.507297288814	
1786.36056	2	8	90	0.002822982059	0.002794584499	0.8664909879	2.95215828	96.18135073	2.003175992	8.014143249	89.98268076										0	0	0	-1786.36056	0.002794584499	114.689497503406	
1786.04056	2	8	90	0.005636935864	0.005580306716	0.8680893268	2.958765034	96.17314564	2.006349566	8.028277885	89.96537255										0	0	0	-1786.04056	0.005580306716	115.054256846201	
1785.40056	2	8	90	0.01123796147	0.01112536404	0.8712840443	2.971986741	96.15672921	2.012689503	8.05652134	89.93078916										0	0	0	-1785.40056	0.01112536404	115.911576666008	
1784.12056	2	8	90	0.02229842281	0.02207619308	0.8776637951	2.998464261	96.12387194	2.025336401	8.112908223	89.86175538										0	0	0	-1784.12056	0.02207619308	117.690013000508	
