T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1682.513175	7	9	84	0	3.135875456	3.729879692	93.13424485	7	9	84	-0.0002005511716	-0.0002735221054	0.000474073277	-1682.513175	0	192.460047746912	-1682.513175	0	189.136289414886	
1682.493175	7	9	84	0.0001056854266	3.136077209	3.730211861	93.13371093	7.000401116	9.000547031	83.99905185	0	0	0	-1682.493175	0.0001038603564	192.672464661485	-1682.493175	0.0001056854266	189.345411296379	
1682.473175	7	9	84	0.000211254258	3.136278943	3.730544045	93.13317701	7.000802192	9.001094056	83.99810375	0	0	0	-1682.473175	0.0002076063352	192.757169675681	-1682.473175	0.000211254258	189.429026025835	
1682.433175	7	9	84	0.0004224616057	3.136682409	3.731208433	93.13210916	7.001604356	9.002188022	83.99620762	0	0	0	-1682.433175	0.0004151673874	192.750730303366	-1682.433175	0.0004224616057	189.423444195857	
1682.353175	7	9	84	0.0008446350183	3.137489279	3.732537312	93.12997341	7.0032086	9.00437568	83.99241572	0	0	0	-1682.353175	0.0008300548247	192.857768458152	-1682.353175	0.0008446350183	189.530127830118	
1682.193175	7	9	84	0.00168852059	3.139102759	3.735195494	93.12570175	7.006416734	9.008749925	83.98483334	0	0	0	-1682.193175	0.001659386207	193.010626187838	-1682.193175	0.00168852059	189.683341283247	
1681.873175	7	9	84	0.00337404876	3.142328692	3.740513545	93.11715776	7.012831606	9.017494109	83.96967429	0	0	0	-1681.873175	0.003315883866	193.346996395379	-1681.873175	0.00337404876	190.019922404522	
1681.233175	7	9	84	0.006736171401	3.148776461	3.751156398	93.10006714	7.025655833	9.034965232	83.93937893	0	0	0	-1681.233175	0.006620255918	194.128934673617	-1681.233175	0.006736171401	190.800527311026	
1679.953175	7	9	84	0.01341384396	3.161654662	3.77246979	93.06587555	7.051280357	9.069839895	83.87887975	0	0	0	-1679.953175	0.01318384932	195.745147859269	-1679.953175	0.01341384396	192.413589246443	
1677.393175	7	9	84	0.0266194345	3.187345379	3.815205513	92.99744911	7.102444539	9.139313448	83.75824201	0	0	0	-1677.393175	0.02616631178	198.701552361332	-1677.393175	0.0266194345	195.369758435496	
1674.833175	7	9	84	0.03962365518	3.212949045	3.858087265	92.92896369	7.153501399	9.208418364	83.63808024	0	0	0	-1674.833175	0.0389540784	201.702285792674	-1674.833175	0.03962365518	198.371114776974	
1672.273175	7	9	84	0.05243259824	3.238467113	3.901115386	92.8604175	7.204459877	9.277152297	83.51838783	0	0	0	-1672.273175	0.05155306555	204.698410112278	-1672.273175	0.05243259824	201.369854871304	
