T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1886.843685	4	0	96	0.2978794431	0.2963021204	1.861979124	0	98.13802088	4.900244621	0	95.09975538							0		0	-1886.843685	0.2963021204	42.4445732392437	
1884.283685	4	0	96	0.355903351	0.3540965276	1.950630794	0	98.04936921	5.123503181	0	94.87649682							0		0	-1884.283685	0.3540965276	46.4025703754046	
1881.723685	4	0	96	0.4090484558	0.4070612381	2.039296849	0	97.96070315	5.346051853	0	94.65394815							0		0	-1881.723685	0.4070612381	50.5201815232782	
1879.163685	4	0	96	0.4579182884	0.4557937993	2.127972427	0	97.87202757	5.567895792	0	94.43210421							0		0	-1879.163685	0.4557937993	54.7949980684903	
1876.603685	4	0	96	0.5030204222	0.5007967475	2.216652734	0	97.78334727	5.789039929	0	94.21096007							0		0	-1876.603685	0.5007967475	59.2246164358611	
1874.043685	4	0	96	0.5447848217	0.5424957755	2.305333046	0	97.69466695	6.009488977	0	93.99051102							0		0	-1874.043685	0.5424957755	63.80664355093	
1871.483685	4	0	96	0.5835781354	0.5812538851	2.394008705	0	97.60599129	6.229247441	0	93.77075256							0		0	-1871.483685	0.5812538851	68.5387020339335	
1868.923685	4	0	96	0.6197149427	0.6173825228	2.482675126	0	97.51732487	6.448319625	0	93.55168037							0		0	-1868.923685	0.6173825228	73.4184348546309	
1866.363685	4	0	96	0.6534666858	0.6511504234	2.57132779	0	97.42867221	6.666709643	0	93.33329036							0		0	-1866.363685	0.6511504234	78.4435091418229	
1863.803685	4	0	96	0.6850688236	0.6827906938	2.65996225	0	97.34003775	6.88442142	0	93.11557858							0		0	-1863.803685	0.6827906938	83.6239478436433	
1861.243685	4	0	96	0.7147186381	0.7124985251	2.748574241	0	97.25142576	7.101458974	0	92.89854103							0		0	-1861.243685	0.7124985251	88.9297920113235	
1858.683685	4	0	96	0.7426127353	0.7404687945	2.837159213	0	97.16284079	7.317825319	0	92.68217468							0		0	-1858.683685	0.7404687945	94.3649228866553	
1856.123685	4	0	96	0.7689001754	0.7668489389	2.92571305	0	97.07428695	7.533524161	0	92.46647584							0		0	-1856.123685	0.7668489389	99.9487415233725	
1853.563685	4	0	96	0.7937205652	0.7917771596	3.014231583	0	96.98576842	7.748558753	0	92.25144125							0		0	-1853.563685	0.7917771596	105.666721694854	
1851.003685	4	0	96	0.8171976548	0.8153759581	3.102710708	0	96.89728929	7.962932195	0	92.03706781							0		0	-1851.003685	0.8153759581	111.516728220766	
1848.443685	4	0	96	0.8394415249	0.8377543018	3.191146394	0	96.80885361	8.176647438	0	91.82335256							0		0	-1848.443685	0.8377543018	117.496684185667	
1845.883685	4	0	96	0.8605504252	0.8590094439	3.279534676	0	96.72046532	8.389707225	0	91.61029277							0		0	-1845.883685	0.8590094439	123.604536678577	
1843.323685	4	0	96	0.8806123326	0.8792284666	3.367871662	0	96.63212834	8.602114374	0	91.39788563							0		0	-1843.323685	0.8792284666	129.838290346232	
1840.763685	4	0	96	0.8997062519	0.898489569	3.456153524	0	96.54384648	8.813871358	0	91.18612864							0		0	-1840.763685	0.898489569	136.19600087849	
1838.203685	4	0	96	0.9179033412	0.916863181	3.544376509	0	96.45562349	9.024980598	0	90.9750194							0		0	-1838.203685	0.916863181	142.675750274243	
1835.643685	4	0	96	0.9352678633	0.9344129058	3.632536927	0	96.36746307	9.235444395	0	90.7645556							0		0	-1835.643685	0.9344129058	149.275669176426	
1833.083685	4	0	96	0.9518580038	0.9511963296	3.720631163	0	96.27936884	9.445264934	0	90.55473507							0		0	-1833.083685	0.9511963296	155.993931002159	
1830.523685	4	0	96	0.9677265753	0.967265719	3.808655665	0	96.19134434	9.654444289	0	90.34555571							0		0	-1830.523685	0.967265719	162.828749404926	
1827.963685	4	0	96	0.9829216261	0.9826686237	3.896606952	0	96.10339305	9.862984429	0	90.13701557							0		0	-1827.963685	0.9826686237	169.778379470808	
1825.403685	4	0	96	0.9974869675	0.9974483986	3.984481612	0	96.01551839	10.07088722	0	89.92911278							0		0	-1825.403685	0.9974483986	176.400159711423	
1825.083685	4	0	96	0.9992697035	0.9992584466	3.995460554	0	96.00453945	10.09683076	0	89.90316924							0		0	-1825.083685	0.9992584466	178.326154129684	
1825.003685	4	0	96	0.9997105757	0.9997061096	3.998204852	0	96.00179515	10.10331455	0	89.89668545							0		0	-1825.003685	0.9997061096	178.191741762898	
1824.963685	4	0	96	0.9999319631	0.9999309126	3.999577092	0	96.00042291	10.10655642	0	89.89344358							0		0	-1824.963685	0.9999309126	263.26421523873	
1824.943685	4	0	96	1	1	3.999999987	0	96.00000001													-1824.943685	1	289.488387173082	
1824.933685	4	0	96	1	1	3.99999999	0	96.00000001													-1824.933685	1	NaN	
1824.913685	4	0	96	1	1	4	0	96													-1824.913685	1	NaN	
1824.873685	4	0	96	1	1	4	0	96													-1824.873685	1	NaN	
1824.793685	4	0	96	1	1	4	0	96													-1824.793685	1	NaN	
1824.633685	4	0	96	1	1	4	0	96													-1824.633685	1	NaN	
1824.313685	4	0	96	1	1	4	0	96													-1824.313685	1	NaN	
1823.673685	4	0	96	1	1	4	0	96													-1823.673685	1	NaN	
1822.393685	4	0	96	1	1	4	0	96													-1822.393685	1	NaN	
1819.833685	4	0	96	1	1	3.999999999	0	96													-1819.833685	1	NaN	
1817.273685	4	0	96	1	1	3.999999999	0	96													-1817.273685	1	NaN	
1814.713685	4	0	96	1	1	3.999999999	0	96													-1814.713685	1	NaN	
1812.153685	4	0	96	1	1	3.999999999	0	96													-1812.153685	1	NaN	
1809.593685	4	0	96	1	1	3.999999999	0	96													-1809.593685	1	NaN	
1807.033685	4	0	96	1	1	3.999999999	0	96													-1807.033685	1	NaN	
1804.473685	4	0	96	1	1	3.999999999	0	96													-1804.473685	1	NaN	
1801.913685	4	0	96	1	1	3.999999999	0	96													-1801.913685	1	NaN	
1799.353685	4	0	96	1	1	3.999999999	0	96													-1799.353685	1	NaN	
1796.793685	4	0	96	1	1	3.999999999	0	96													-1796.793685	1	NaN	
1794.233685	4	0	96	1	1	3.999999999	0	96													-1794.233685	1	NaN	
1791.673685	4	0	96	1	1	3.999999999	0	96													-1791.673685	1	NaN	
1789.113685	4	0	96	1	1	3.999999999	0	96													-1789.113685	1	NaN	
1786.553685	4	0	96	1	1	3.999999999	0	96													-1786.553685	1	NaN	
1783.993685	4	0	96	1	1	3.999999999	0	96													-1783.993685	1	NaN	
1781.433685	4	0	96	1	1	3.999999999	0	96													-1781.433685	1	NaN	
1778.873685	4	0	96	1	1	3.999999999	0	96													-1778.873685	1	NaN	
1776.313685	4	0	96	1	1	3.999999999	0	96													-1776.313685	1	NaN	
1773.753685	4	0	96	1	1	3.999999999	0	96													-1773.753685	1	NaN	
1771.193685	4	0	96	1	1	3.999999999	0	96													-1771.193685	1	NaN	
1768.633685	4	0	96	1	1	3.999999999	0	96													-1768.633685	1	NaN	
1766.073685	4	0	96	1	1	3.999999999	0	96													-1766.073685	1	NaN	
1763.513685	4	0	96	1	1	3.999999999	0	96													-1763.513685	1	NaN	
1760.953685	4	0	96	1	1	3.999999999	0	96													-1760.953685	1	NaN	
1758.393685	4	0	96	1	1	3.999999999	0	96													-1758.393685	1	NaN	
1755.833685	4	0	96	1	1	3.999999999	0	96													-1755.833685	1	NaN	
1753.273685	4	0	96	1	1	3.999999999	0	96													-1753.273685	1	NaN	
1750.713685	4	0	96	1	1	3.999999999	0	96													-1750.713685	1	NaN	
1748.153685	4	0	96	1	1	3.999999999	0	96													-1748.153685	1	NaN	
1745.593685	4	0	96	1	1	3.999999999	0	96													-1745.593685	1	NaN	
1743.033685	4	0	96	1	1	3.999999999	0	96													-1743.033685	1	NaN	
1740.473685	4	0	96	1	1	3.999999999	0	96													-1740.473685	1	NaN	
1737.913685	4	0	96	1	1	3.999999999	0	96													-1737.913685	1	NaN	
1735.353685	4	0	96	1	1	3.999999999	0	96													-1735.353685	1	NaN	
1732.793685	4	0	96	1	1	3.999999999	0	96													-1732.793685	1	NaN	
1730.233685	4	0	96	1	1	3.999999999	0	96													-1730.233685	1	NaN	
1727.673685	4	0	96	1	1	3.999999999	0	96													-1727.673685	1	NaN	
1725.113685	4	0	96	1	1	3.999999999	0	96													-1725.113685	1	NaN	
1722.553685	4	0	96	1	1	3.999999999	0	96													-1722.553685	1	NaN	
1719.993685	4	0	96	1	1	3.999999999	0	96													-1719.993685	1	NaN	
1717.433685	4	0	96	1	1	3.999999999	0	96													-1717.433685	1	NaN	
1714.873685	4	0	96	1	1	3.999999999	0	96													-1714.873685	1	NaN	
1712.313685	4	0	96	1	1	3.999999999	0	96													-1712.313685	1	NaN	
1709.753685	4	0	96	1	1	3.999999999	0	96													-1709.753685	1	NaN	
1707.193685	4	0	96	1	1	3.999999999	0	96													-1707.193685	1	NaN	
1704.633685	4	0	96	1	1	3.999999999	0	96													-1704.633685	1	NaN	
1702.073685	4	0	96	1	1	3.999999999	0	96													-1702.073685	1	NaN	
1699.513685	4	0	96	1	1	3.999999999	0	96													-1699.513685	1	NaN	
1696.953685	4	0	96	1	1	3.999999999	0	96													-1696.953685	1	NaN	
1694.393685	4	0	96	1	1	3.999999999	0	96													-1694.393685	1	NaN	
1691.833685	4	0	96	1	1	3.999999999	0	96													-1691.833685	1	NaN	
1689.273685	4	0	96	1	1	3.999999999	0	96													-1689.273685	1	NaN	
1686.713685	4	0	96	1	1	3.999999999	0	96													-1686.713685	1	NaN	
1684.153685	4	0	96	1	1	3.999999999	0	96													-1684.153685	1	NaN	
1681.593685	4	0	96	1	1	3.999999999	0	96													-1681.593685	1	NaN	
1679.033685	4	0	96	1	1	3.999999999	0	96													-1679.033685	1	NaN	
1676.473685	4	0	96	1	1	3.999999999	0	96													-1676.473685	1	NaN	
1673.913685	4	0	96	1	1	3.999999999	0	96													-1673.913685	1	NaN	
1671.353685	4	0	96	1	1	3.999999999	0	96													-1671.353685	1	NaN	
1668.793685	4	0	96	1	1	3.999999999	0	96													-1668.793685	1	NaN	
1666.233685	4	0	96	1	1	3.999999999	0	96													-1666.233685	1	NaN	
1663.673685	4	0	96	1	1	3.999999999	0	96													-1663.673685	1	NaN	
1661.113685	4	0	96	1	1	3.999999999	0	96													-1661.113685	1	NaN	
1658.553685	4	0	96	1	1	3.999999999	0	96													-1658.553685	1	NaN	
1655.993685	4	0	96	1	1	3.999999999	0	96													-1655.993685	1	NaN	
1653.433685	4	0	96	1	1	3.999999999	0	96													-1653.433685	1	NaN	
1650.873685	4	0	96	1	1	3.999999999	0	96													-1650.873685	1	NaN	
1648.313685	4	0	96	1	1	3.999999999	0	96													-1648.313685	1	NaN	
1645.753685	4	0	96	1	1	3.999999999	0	96													-1645.753685	1	NaN	
1643.193685	4	0	96	1	1	3.999999999	0	96													-1643.193685	1	NaN	
1640.633685	4	0	96	1	1	3.999999999	0	96													-1640.633685	1	NaN	
1638.073685	4	0	96	1	1	3.999999999	0	96													-1638.073685	1	NaN	
1635.513685	4	0	96	1	1	3.999999999	0	96													-1635.513685	1	NaN	
1632.953685	4	0	96	1	1	3.999999999	0	96													-1632.953685	1	NaN	
1630.393685	4	0	96	1	1	3.999999999	0	96													-1630.393685	1	NaN	
1627.833685	4	0	96	1	1	3.999999999	0	96													-1627.833685	1	NaN	
1625.273685	4	0	96	1	1	3.999999999	0	96													-1625.273685	1	NaN	
1622.713685	4	0	96	1	1	3.999999999	0	96													-1622.713685	1	NaN	
1620.153685	4	0	96	1	1	3.999999999	0	96													-1620.153685	1	NaN	
1617.593685	4	0	96	1	1	3.999999999	0	96													-1617.593685	1	NaN	
1615.033685	4	0	96	1	1	3.999999999	0	96													-1615.033685	1	NaN	
1612.473685	4	0	96	1	1	3.999999999	0	96													-1612.473685	1	NaN	
1609.913685	4	0	96	1	1	3.999999999	0	96													-1609.913685	1	NaN	
1607.353685	4	0	96	1	1	3.999999999	0	96													-1607.353685	1	NaN	
1604.793685	4	0	96	1	1	3.999999999	0	96													-1604.793685	1	NaN	
1602.233685	4	0	96	1	1	3.999999999	0	96													-1602.233685	1	NaN	
1599.673685	4	0	96	1	1	3.999999999	0	96													-1599.673685	1	NaN	
1597.113685	4	0	96	1	1	3.999999999	0	96													-1597.113685	1	NaN	
1594.553685	4	0	96	1	1	3.999999999	0	96													-1594.553685	1	NaN	
1591.993685	4	0	96	1	1	3.999999999	0	96													-1591.993685	1	NaN	
1589.433685	4	0	96	1	1	3.999999999	0	96													-1589.433685	1	NaN	
1586.873685	4	0	96	1	1	3.999999999	0	96													-1586.873685	1	NaN	
1584.313685	4	0	96	1	1	3.999999999	0	96													-1584.313685	1	NaN	
1581.753685	4	0	96	1	1	3.999999999	0	96													-1581.753685	1	NaN	
1579.193685	4	0	96	1	1	3.999999999	0	96													-1579.193685	1	NaN	
1576.633685	4	0	96	1	1	3.999999999	0	96													-1576.633685	1	NaN	
1574.073685	4	0	96	1	1	3.999999999	0	96													-1574.073685	1	NaN	
1571.513685	4	0	96	1	1	3.999999999	0	96													-1571.513685	1	NaN	
1568.953685	4	0	96	1	1	3.999999999	0	96													-1568.953685	1	NaN	
1566.393685	4	0	96	1	1	3.999999999	0	96													-1566.393685	1	NaN	
1563.833685	4	0	96	1	1	3.999999999	0	96													-1563.833685	1	NaN	
1561.273685	4	0	96	1	1	3.999999999	0	96													-1561.273685	1	NaN	
1558.713685	4	0	96	1	1	3.999999999	0	96													-1558.713685	1	NaN	
1556.153685	4	0	96	1	1	3.999999999	0	96													-1556.153685	1	NaN	
1553.593685	4	0	96	1	1	3.999999999	0	96													-1553.593685	1	NaN	
1551.033685	4	0	96	1	1	3.999999999	0	96													-1551.033685	1	NaN	
1548.473685	4	0	96	1	1	3.999999999	0	96													-1548.473685	1	NaN	
1545.913685	4	0	96	1	1	3.999999999	0	96													-1545.913685	1	NaN	
1543.353685	4	0	96	1	1	3.999999999	0	96													-1543.353685	1	NaN	
1540.793685	4	0	96	1	1	3.999999999	0	96													-1540.793685	1	NaN	
1538.233685	4	0	96	1	1	3.999999999	0	96													-1538.233685	1	NaN	
1535.673685	4	0	96	1	1	3.999999999	0	96													-1535.673685	1	NaN	
1533.113685	4	0	96	1	1	3.999999999	0	96													-1533.113685	1	NaN	
1530.553685	4	0	96	1	1	3.999999999	0	96													-1530.553685	1	NaN	
1527.993685	4	0	96	1	1	3.999999999	0	96													-1527.993685	1	NaN	
1525.433685	4	0	96	1	1	3.999999999	0	96													-1525.433685	1	NaN	
1522.873685	4	0	96	1	1	3.999999999	0	96													-1522.873685	1	NaN	
1520.313685	4	0	96	1	1	3.999999999	0	96													-1520.313685	1	NaN	
1517.753685	4	0	96	1	1	3.999999999	0	96													-1517.753685	1	NaN	
1515.193685	4	0	96	1	1	3.999999999	0	96													-1515.193685	1	NaN	
1512.633685	4	0	96	1	1	3.999999999	0	96													-1512.633685	1	NaN	
1510.073685	4	0	96	1	1	3.999999999	0	96													-1510.073685	1	NaN	
1507.513685	4	0	96	1	1	3.999999999	0	96													-1507.513685	1	NaN	
1504.953685	4	0	96	1	1	3.999999999	0	96													-1504.953685	1	NaN	
1502.393685	4	0	96	1	1	3.999999999	0	96													-1502.393685	1	NaN	
1499.833685	4	0	96	1	1	3.999999999	0	96													-1499.833685	1	NaN	
1497.273685	4	0	96	1	1	3.999999999	0	96													-1497.273685	1	NaN	
1494.713685	4	0	96	1	1	3.999999999	0	96													-1494.713685	1	NaN	
1492.153685	4	0	96	1	1	3.999999999	0	96													-1492.153685	1	NaN	
1489.593685	4	0	96	1	1	3.999999999	0	96													-1489.593685	1	NaN	
1487.033685	4	0	96	1	1	3.999999999	0	96													-1487.033685	1	NaN	
1484.473685	4	0	96	1	1	3.999999999	0	96													-1484.473685	1	NaN	
1481.913685	4	0	96	1	1	3.999999999	0	96													-1481.913685	1	NaN	
1479.353685	4	0	96	1	1	3.999999999	0	96													-1479.353685	1	NaN	
1476.793685	4	0	96	1	1	3.999999999	0	96													-1476.793685	1	NaN	
1474.233685	4	0	96	1	1	3.999999999	0	96													-1474.233685	1	NaN	
1471.673685	4	0	96	1	1	3.999999999	0	96													-1471.673685	1	NaN	
1469.113685	4	0	96	1	1	3.999999999	0	96													-1469.113685	1	NaN	
1466.553685	4	0	96	1	1	3.999999999	0	96													-1466.553685	1	NaN	
1463.993685	4	0	96	1	1	3.999999999	0	96													-1463.993685	1	NaN	
1461.433685	4	0	96	1	1	3.999999999	0	96													-1461.433685	1	NaN	
1458.873685	4	0	96	1	1	3.999999999	0	96													-1458.873685	1	NaN	
1456.313685	4	0	96	1	1	3.999999999	0	96													-1456.313685	1	NaN	
1453.753685	4	0	96	1	1	3.999999999	0	96													-1453.753685	1	NaN	
1451.193685	4	0	96	1	1	3.999999999	0	96													-1451.193685	1	NaN	
1448.633685	4	0	96	1	1	3.999999999	0	96													-1448.633685	1	NaN	
1446.073685	4	0	96	1	1	3.999999999	0	96													-1446.073685	1	NaN	
1443.513685	4	0	96	1	1	3.999999999	0	96													-1443.513685	1	NaN	
1440.953685	4	0	96	1	1	3.999999999	0	96													-1440.953685	1	NaN	
1438.393685	4	0	96	1	1	3.999999999	0	96													-1438.393685	1	NaN	
1435.833685	4	0	96	1	1	3.999999999	0	96													-1435.833685	1	NaN	
1433.273685	4	0	96	1	1	3.999999999	0	96													-1433.273685	1	NaN	
1430.713685	4	0	96	1	1	3.999999999	0	96													-1430.713685	1	NaN	
1428.153685	4	0	96	1	1	3.999999999	0	96													-1428.153685	1	NaN	
1425.593685	4	0	96	1	1	3.999999999	0	96													-1425.593685	1	NaN	
1423.033685	4	0	96	1	1	3.999999998	0	96													-1423.033685	1	NaN	
1420.473685	4	0	96	1	1	3.999999998	0	96													-1420.473685	1	NaN	
1417.913685	4	0	96	1	1	3.999999998	0	96													-1417.913685	1	NaN	
1415.353685	4	0	96	1	1	3.999999998	0	96													-1415.353685	1	NaN	
1412.793685	4	0	96	1	1	3.999999998	0	96													-1412.793685	1	NaN	
1410.233685	4	0	96	1	1	3.999999998	0	96													-1410.233685	1	NaN	
1407.673685	4	0	96	1	1	3.999999998	0	96													-1407.673685	1	NaN	
1405.113685	4	0	96	1	1	3.999999998	0	96													-1405.113685	1	NaN	
1402.553685	4	0	96	1	1	3.999999998	0	96													-1402.553685	1	NaN	
1399.993685	4	0	96	1	1	3.999999998	0	96													-1399.993685	1	NaN	
1397.433685	4	0	96	1	1	3.999999998	0	96													-1397.433685	1	NaN	
1394.873685	4	0	96	1	1	3.999999998	0	96													-1394.873685	1	NaN	
1392.313685	4	0	96	1	1	3.999999998	0	96													-1392.313685	1	NaN	
1389.753685	4	0	96	1	1	3.999999998	0	96													-1389.753685	1	NaN	
1387.193685	4	0	96	1	1	3.999999998	0	96													-1387.193685	1	NaN	
1384.633685	4	0	96	1	1	3.999999998	0	96													-1384.633685	1	NaN	
1382.073685	4	0	96	1	1	3.999999998	0	96													-1382.073685	1	NaN	
1379.513685	4	0	96	1	1	3.999999998	0	96													-1379.513685	1	NaN	
1376.953685	4	0	96	1	1	3.999999998	0	96													-1376.953685	1	NaN	
1374.393685	4	0	96	1	1	3.999999998	0	96													-1374.393685	1	NaN	
1371.833685	4	0	96	1	1	3.999999998	0	96													-1371.833685	1	NaN	
1369.273685	4	0	96	1	1	3.999999998	0	96													-1369.273685	1	NaN	
1366.713685	4	0	96	1	1	3.999999998	0	96													-1366.713685	1	NaN	
1364.153685	4	0	96	1	1	3.999999998	0	96													-1364.153685	1	NaN	
1361.593685	4	0	96	1	1	3.999999998	0	96													-1361.593685	1	NaN	
1359.033685	4	0	96	1	1	3.999999998	0	96													-1359.033685	1	NaN	
1356.473685	4	0	96	1	1	3.999999998	0	96													-1356.473685	1	NaN	
1353.913685	4	0	96	1	1	3.999999998	0	96													-1353.913685	1	NaN	
1351.353685	4	0	96	1	1	3.999999998	0	96													-1351.353685	1	NaN	
1348.793685	4	0	96	1	1	3.999999998	0	96													-1348.793685	1	NaN	
1346.233685	4	0	96	1	1	3.999999998	0	96													-1346.233685	1	NaN	
1343.673685	4	0	96	1	1	3.999999998	0	96													-1343.673685	1	NaN	
1341.113685	4	0	96	1	1	3.999999998	0	96													-1341.113685	1	NaN	
1338.553685	4	0	96	1	1	3.999999998	0	96													-1338.553685	1	NaN	
1335.993685	4	0	96	1	1	3.999999998	0	96													-1335.993685	1	NaN	
1333.433685	4	0	96	1	1	3.999999998	0	96													-1333.433685	1	NaN	
1330.873685	4	0	96	1	1	3.999999998	0	96													-1330.873685	1	NaN	
1328.313685	4	0	96	1	1	3.999999998	0	96													-1328.313685	1	NaN	
1325.753685	4	0	96	1	1	3.999999998	0	96													-1325.753685	1	NaN	
1323.193685	4	0	96	1	1	3.999999998	0	96													-1323.193685	1	NaN	
1320.633685	4	0	96	1	1	3.999999998	0	96													-1320.633685	1	NaN	
1318.073685	4	0	96	1	1	3.999999998	0	96													-1318.073685	1	NaN	
1315.513685	4	0	96	1	1	3.999999998	0	96													-1315.513685	1	NaN	
1312.953685	4	0	96	1	1	3.999999998	0	96													-1312.953685	1	NaN	
1310.393685	4	0	96	1	1	3.999999998	0	96													-1310.393685	1	NaN	
1307.833685	4	0	96	1	1	3.999999998	0	96													-1307.833685	1	NaN	
1305.273685	4	0	96	1	1	3.999999998	0	96													-1305.273685	1	NaN	
1302.713685	4	0	96	1	1	3.999999998	0	96													-1302.713685	1	NaN	
1300.153685	4	0	96	1	1	3.999999998	0	96													-1300.153685	1	NaN	
1297.593685	4	0	96	1	1	3.999999998	0	96													-1297.593685	1	NaN	
1295.033685	4	0	96	1	1	3.999999998	0	96													-1295.033685	1	NaN	
1292.473685	4	0	96	1	1	3.999999998	0	96													-1292.473685	1	NaN	
1289.913685	4	0	96	1	1	3.999999998	0	96													-1289.913685	1	NaN	
1287.353685	4	0	96	1	1	3.999999998	0	96													-1287.353685	1	NaN	
1284.793685	4	0	96	1	1	3.999999998	0	96													-1284.793685	1	NaN	
1282.233685	4	0	96	1	1	3.999999998	0	96													-1282.233685	1	NaN	
1279.673685	4	0	96	1	1	3.999999998	0	96													-1279.673685	1	NaN	
1277.113685	4	0	96	1	1	3.999999998	0	96													-1277.113685	1	NaN	
1274.553685	4	0	96	1	1	3.999999998	0	96													-1274.553685	1	NaN	
1271.993685	4	0	96	1	1	3.999999998	0	96													-1271.993685	1	NaN	
1269.433685	4	0	96	1	1	3.999999998	0	96													-1269.433685	1	NaN	
1266.873685	4	0	96	1	1	3.999999998	0	96													-1266.873685	1	NaN	
1264.313685	4	0	96	1	1	3.999999998	0	96													-1264.313685	1	NaN	
1261.753685	4	0	96	1	1	3.999999998	0	96													-1261.753685	1	NaN	
1259.193685	4	0	96	1	1	3.999999998	0	96													-1259.193685	1	NaN	
1256.633685	4	0	96	1	1	3.999999998	0	96													-1256.633685	1	NaN	
1254.073685	4	0	96	1	1	3.999999998	0	96													-1254.073685	1	NaN	
1251.513685	4	0	96	1	1	3.999999998	0	96													-1251.513685	1	NaN	
1248.953685	4	0	96	1	1	3.999999998	0	96													-1248.953685	1	NaN	
1246.393685	4	0	96	1	1	3.999999998	0	96													-1246.393685	1	NaN	
1243.833685	4	0	96	1	1	3.999999998	0	96													-1243.833685	1	NaN	
1241.273685	4	0	96	1	1	3.999999998	0	96													-1241.273685	1	NaN	
1238.713685	4	0	96	1	1	3.999999998	0	96													-1238.713685	1	NaN	
1236.153685	4	0	96	1	1	3.999999998	0	96													-1236.153685	1	NaN	
1233.593685	4	0	96	1	1	3.999999998	0	96													-1233.593685	1	NaN	
1231.033685	4	0	96	1	1	3.999999998	0	96													-1231.033685	1	NaN	
1228.473685	4	0	96	1	1	3.999999998	0	96													-1228.473685	1	NaN	
1225.913685	4	0	96	1	1	3.999999998	0	96													-1225.913685	1	NaN	
1223.353685	4	0	96	1	1	3.999999998	0	96													-1223.353685	1	NaN	
1220.793685	4	0	96	1	1	3.999999998	0	96													-1220.793685	1	NaN	
1218.233685	4	0	96	1	1	3.999999998	0	96													-1218.233685	1	NaN	
1215.673685	4	0	96	1	1	3.999999998	0	96													-1215.673685	1	NaN	
1213.113685	4	0	96	1	1	3.999999998	0	96													-1213.113685	1	NaN	
1210.553685	4	0	96	1	1	3.999999998	0	96													-1210.553685	1	NaN	
1207.993685	4	0	96	1	1	3.999999998	0	96													-1207.993685	1	NaN	
1205.433685	4	0	96	1	1	3.999999998	0	96													-1205.433685	1	NaN	
1202.873685	4	0	96	1	1	3.999999998	0	96													-1202.873685	1	NaN	
1200.313685	4	0	96	1	1	3.999999998	0	96													-1200.313685	1	NaN	
1197.753685	4	0	96	1	1	3.999999998	0	96													-1197.753685	1	NaN	
1195.193685	4	0	96	1	1	3.999999998	0	96													-1195.193685	1	NaN	
1192.633685	4	0	96	1	1	3.999999998	0	96													-1192.633685	1	NaN	
1190.073685	4	0	96	1	1	3.999999998	0	96													-1190.073685	1	NaN	
1187.513685	4	0	96	1	1	3.999999998	0	96													-1187.513685	1	NaN	
