T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1633.719684	7	11	82	0	0	3.190714736	4.940305198	91.86898007	7	11	82										-0.0001680918822	-0.000267392507	0.0004354843892	-1633.719684	0	226.348090051782	
1633.699684	7	11	82	8.995529091E-05	8.830841236E-05	3.190877015	4.940697148	91.86842584	7.00033619	11.00053478	81.99912903										0	0	0	-1633.699684	8.830841236E-05	226.609889046503	
1633.679684	7	11	82	0.0001798066028	0.000176514921	3.191039263	4.941089102	91.86787163	7.000672368	11.00106954	81.9982581										0	0	0	-1633.679684	0.000176514921	226.709049172352	
1633.639684	7	11	82	0.0003595838591	0.0003530017205	3.191363752	4.941873047	91.8667632	7.001344738	11.00213898	81.99651628										0	0	0	-1633.639684	0.0003530017205	226.682340519731	
1633.559684	7	11	82	0.0007189627258	0.0007058049497	3.19201267	4.943441091	91.86454624	7.002689485	11.00427759	81.99303292										0	0	0	-1633.559684	0.0007058049497	226.782184937213	
1633.399684	7	11	82	0.001437456499	0.001411160524	3.193310271	4.946577795	91.86011193	7.005379003	11.00855371	81.98606729										0	0	0	-1633.399684	0.001411160524	226.908146835974	
1633.079684	7	11	82	0.002873040501	0.002820526771	3.195904535	4.952853665	91.8512418	7.010758145	11.01710154	81.97214032										0	0	0	-1633.079684	0.002820526771	227.196696794343	
1632.439684	7	11	82	0.005738617771	0.005633902468	3.201089319	4.965415255	91.83349543	7.021516921	11.03417951	81.94430357										0	0	0	-1632.439684	0.005633902468	227.772854362555	
1631.159684	7	11	82	0.01144759571	0.01123940797	3.211443986	4.990577878	91.79797814	7.043036939	11.06826456	81.8886985										0	0	0	-1631.159684	0.01123940797	229.126017944582	
1628.599684	7	11	82	0.02274850878	0.02233758557	3.232093638	5.041061354	91.72684501	7.086089458	11.13615036	81.77776018										0	0	0	-1628.599684	0.02233758557	231.882629689979	
1626.039684	7	11	82	0.03392947271	0.03332074222	3.252665767	5.091756141	91.65557809	7.129168436	11.20365373	81.66717783										0	0	0	-1626.039684	0.03332074222	234.366138031948	
1623.479684	7	11	82	0.04498661968	0.04418503821	3.273161757	5.142662813	91.58417543	7.172283316	11.27077147	81.55694522										0	0	0	-1623.479684	0.04418503821	236.904646986131	
1620.919684	7	11	82	0.05592362469	0.05493404296	3.293583228	5.193781834	91.51263494	7.215444149	11.33750001	81.44705584										0	0	0	-1620.919684	0.05493404296	239.419989474043	
1618.359684	7	11	82	0.06674405542	0.06557122234	3.313931859	5.24511358	91.44095456	7.258661188	11.40383565	81.33750316										0	0	0	-1618.359684	0.06557122234	241.91123744567	
1615.799684	7	11	82	0.07745137586	0.07609994225	3.334209385	5.296658341	91.36913227	7.3019449	11.46977448	81.22828062										0	0	0	-1615.799684	0.07609994225	244.377579482432	
1613.239684	7	11	82	0.08804894196	0.08652346418	3.354417611	5.348416307	91.29716608	7.345305932	11.53531237	81.1193817										0	0	0	-1613.239684	0.08652346418	246.817927251733	
1610.679684	7	11	82	0.09854003854	0.09684498148	3.374558381	5.400387586	91.22505403	7.388755265	11.60044513	81.01079961										0	0	0	-1610.679684	0.09684498148	249.231417576504	
1608.119684	7	11	82	0.1089278324	0.1070675733	3.394633627	5.452572169	91.1527942	7.432304005	11.66516824	80.90252775										0	0	0	-1608.119684	0.1070675733	251.617391366517	
1605.559684	7	11	82	0.1192154096	0.1171942408	3.414645339	5.504969939	91.08038472	7.475963532	11.72947702	80.79455944										0	0	0	-1605.559684	0.1171942408	253.974921011686	
1602.999684	7	11	82	0.1294057697	0.1272279022	3.434595574	5.557580672	91.00782375	7.519745476	11.79336659	80.68688793										0	0	0	-1602.999684	0.1272279022	256.30320480306	
1600.439684	7	11	82	0.139501829	0.1371713949	3.454486461	5.610404019	90.93510952	7.56366172	11.85683183	80.57950645										0	0	0	-1600.439684	0.1371713949	258.601465383174	
1597.879684	7	11	82	0.1495064232	0.147027479	3.474320199	5.663439511	90.86224029	7.607724414	11.91986743	80.47240816										0	0	0	-1597.879684	0.147027479	260.86895239395	
1595.319684	7	11	82	0.1594223099	0.1567988391	3.494099063	5.716686547	90.78921439	7.651945976	11.98246782	80.3655862										0	0	0	-1595.319684	0.1567988391	263.104948025685	
1592.759684	7	11	82	0.1692521714	0.1664880872	3.513825404	5.770144388	90.71603021	7.696339109	12.04462722	80.25903367										0	0	0	-1592.759684	0.1664880872	265.308763042406	
1590.199684	7	11	82	0.1789986168	0.1760977647	3.533501651	5.823812153	90.6426862	7.740916801	12.10633961	80.15274359										0	0	0	-1590.199684	0.1760977647	267.479745608249	
1587.639684	7	11	82	0.1886641842	0.1856303445	3.553130313	5.877688813	90.56918087	7.785692341	12.16759869	80.04670896										0	0	0	-1587.639684	0.1856303445	269.617277030876	
1585.079684	7	11	82	0.1982513426	0.1950882332	3.572713983	5.93177318	90.49551284	7.830679325	12.22839795	79.94092273										0	0	0	-1585.079684	0.1950882332	271.720780215419	
1582.519684	7	11	82	0.2077624944	0.2044737725	3.59225534	5.986063904	90.42168076	7.875891665	12.28873056	79.83537777										0	0	0	-1582.519684	0.2044737725	273.789715079773	
1579.959684	7	11	82	0.2171999764	0.2137892416	3.611757148	6.040559465	90.34768339	7.921343602	12.34858948	79.73006692										0	0	0	-1579.959684	0.2137892416	275.823583364437	
1577.399684	7	11	82	0.2265660624	0.2230368582	3.631222265	6.095258163	90.27351957	7.96704971	12.40796734	79.62498295										0	0	0	-1577.399684	0.2230368582	277.821932721428	
1574.839684	7	11	82	0.2358629639	0.2322187805	3.650653637	6.150158113	90.19918825	8.013024914	12.4668565	79.52011858										0	0	0	-1574.839684	0.2322187805	279.784357538842	
1572.279684	7	11	82	0.2450928322	0.2413371081	3.670054308	6.205257237	90.12468845	8.059284493	12.52524904	79.41546647										0	0	0	-1572.279684	0.2413371081	281.710497225743	
1569.719684	7	11	82	0.2542577595	0.250393884	3.689427419	6.260553254	90.05001933	8.105844095	12.58313672	79.31101919										0	0	0	-1569.719684	0.250393884	283.600044814952	
1567.159684	7	11	82	0.26335978	0.2593910949	3.708776212	6.316043673	89.97518012	8.152719748	12.64051098	79.20676928										0	0	0	-1567.159684	0.2593910949	285.452748501924	
1564.599684	7	11	82	0.2724008714	0.268330673	3.728104028	6.371725783	89.90017019	8.199927866	12.69736295	79.10270919										0	0	0	-1564.599684	0.268330673	287.268403164557	
1562.039684	7	11	82	0.2813829557	0.2772144968	3.747414316	6.427596646	89.82498904	8.247485268	12.75368342	78.99883131										0	0	0	-1562.039684	0.2772144968	289.046868144027	
1559.479684	7	11	82	0.2903079001	0.2860443917	3.766710634	6.483653085	89.74963628	8.295409184	12.80946286	78.89512795										0	0	0	-1559.479684	0.2860443917	290.788061555085	
1556.919684	7	11	82	0.299177518	0.2948221311	3.785996647	6.539891679	89.67411167	8.343717267	12.86469137	78.79159136										0	0	0	-1556.919684	0.2948221311	292.491956025724	
1554.359684	7	11	82	0.3079935696	0.3035494372	3.805276135	6.596308748	89.59841512	8.392427607	12.91935869	78.68821371										0	0	0	-1554.359684	0.3035494372	294.158594226527	
1551.799684	7	11	82	0.3167577629	0.3122279811	3.824552993	6.652900348	89.52254666	8.441558742	12.9734542	78.58498706										0	0	0	-1551.799684	0.3122279811	295.788082761145	
1549.239684	7	11	82	0.3254717536	0.3208593839	3.843831234	6.709662256	89.44650651	8.49112967	13.0269669	78.48190343										0	0	0	-1549.239684	0.3208593839	297.380593172206	
1546.679684	7	11	82	0.3341371462	0.3294452167	3.863114993	6.766589967	89.37029504	8.541159862	13.0798854	78.37895474										0	0	0	-1546.679684	0.3294452167	298.936369149312	
1544.119684	7	11	82	0.3427554942	0.3379870012	3.882408526	6.823678674	89.2939128	8.591669274	13.13219791	78.27613282										0	0	0	-1544.119684	0.3379870012	300.455724059616	
1541.559684	7	11	82	0.3513283001	0.3464862098	3.901716216	6.880923267	89.21736052	8.642678359	13.18389223	78.17342941										0	0	0	-1541.559684	0.3464862098	301.93904499065	
1538.999684	7	11	82	0.3598570161	0.3549442659	3.921042574	6.938318315	89.14063911	8.694208083	13.23495574	78.07083617										0	0	0	-1538.999684	0.3549442659	303.386795382287	
1536.439684	7	11	82	0.3683430438	0.3633625438	3.940392242	6.995858059	89.0637497	8.746279931	13.28537541	77.96834466										0	0	0	-1536.439684	0.3633625438	304.799517490525	
1533.879684	7	11	82	0.3767877345	0.3717423688	3.959769993	7.053536398	88.98669361	8.798915928	13.33513775	77.86594633										0	0	0	-1533.879684	0.3717423688	306.177829559283	
1531.319684	7	11	82	0.3851923889	0.3800850172	3.979180737	7.111346882	88.90947238	8.852138647	13.38422881	77.76363254										0	0	0	-1531.319684	0.3800850172	307.522433821143	
