T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1827.282653	3	5	92	0	1.236939644	1.717343555	97.0457168	3	5	92	-0.0002134318458	-0.0003973936328	0.0006108254786	-1827.282653	0	82.5632372427649	-1827.282653	0	81.8136154728076	
1827.262653	3	5	92	0.0002443759673	1.237138065	1.717661911	97.04520002	3.000426871	5.000794774	91.99877835	0	0	0	-1827.262653	0.0002421574188	82.6185696916738	-1827.262653	0.0002443759673	81.8686010802586	
1827.242653	3	5	92	0.0004885879139	1.237336459	1.717980274	97.04468327	3.000853685	5.001589535	91.99755678	0	0	0	-1827.242653	0.0004841527651	82.6589666546491	-1827.242653	0.0004885879139	81.9087867566255	
1827.202653	3	5	92	0.0009767845544	1.237733245	1.718617011	97.04364974	3.001707272	5.003178952	91.99511378	0	0	0	-1827.202653	0.0009679196447	82.7051754121253	-1827.202653	0.0009767845544	81.9548874722464	
1827.122653	3	5	92	0.001952439096	1.238526741	1.719890564	97.04158269	3.003414122	5.006357457	91.99022842	0	0	0	-1827.122653	0.001934726876	82.7942163511632	-1827.122653	0.001952439096	82.043745085281	
1826.962653	3	5	92	0.003900366168	1.240113448	1.722437981	97.03744857	3.00682656	5.012713125	91.98046031	0	0	0	-1826.962653	0.003865012015	82.9847608735224	-1826.962653	0.003900366168	82.2338178844548	
1826.642653	3	5	92	0.007782749471	1.243285715	1.72753405	97.02918023	3.01364639	5.025419096	91.96093451	0	0	0	-1826.642653	0.007712321429	83.4323202179714	-1826.642653	0.007782749471	82.6798654417926	
1826.002653	3	5	92	0.01547619519	1.249624502	1.737731857	97.01264364	3.027263043	5.050811603	91.92192535	0	0	0	-1826.002653	0.01533661197	84.3618238789533	-1826.002653	0.01547619519	83.6061471093737	
1824.722653	3	5	92	0.03063655137	1.262282654	1.758148038	96.97956931	3.054413467	5.101512843	91.84407369	0	0	0	-1824.722653	0.03036207548	86.0767877421221	-1824.722653	0.03063655137	85.3165018101167	
