T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1835.673842	5	3	92	0	0	2.014410464	1.006833601	96.97875593	5	3	92										-0.0004025803516	-0.0002687631625	0.0006713435141	-1835.673842	0	74.1307288285317	
1835.653842	5	3	92	0.0002725103583	0.0002697121229	2.014767225	1.007037503	96.97819527	5.000805165	3.000537515	91.99865732										0	0	0	-1835.653842	0.0002697121229	74.1755451715964	
1835.633842	5	3	92	0.0005448555252	0.000539261386	2.015123954	1.007241413	96.97763463	5.001610252	3.001075035	91.99731471										0	0	0	-1835.633842	0.000539261386	74.2116744729691	
1835.593842	5	3	92	0.001089241734	0.001078060814	2.015837402	1.007649238	96.97651336	5.003220336	3.002150009	91.99462965										0	0	0	-1835.593842	0.001078060814	74.2599154641548	
1835.513842	5	3	92	0.002177093166	0.002154755754	2.017264178	1.008464944	96.97427088	5.006439968	3.0042998	91.98926023										0	0	0	-1835.513842	0.002154755754	74.348613065337	
1835.353842	5	3	92	0.004348635643	0.004304058367	2.020117271	1.010096571	96.96978616	5.012877118	3.00859873	91.97852415										0	0	0	-1835.353842	0.004304058367	74.537300495866	
1835.033842	5	3	92	0.008675153618	0.008586387922	2.025821615	1.013360683	96.9608177	5.025742975	3.017193978	91.95706305										0	0	0	-1835.033842	0.008586387922	74.981028760419	
1834.393842	5	3	92	0.01724048277	0.01706471691	2.037221351	1.019893262	96.94288539	5.051436946	3.034376743	91.91418631										0	0	0	-1834.393842	0.01706471691	75.9032800590639	
1833.113842	5	3	92	0.03409309079	0.03374805376	2.059989807	1.032973049	96.90703714	5.102686628	3.068703051	91.82861032										0	0	0	-1833.113842	0.03374805376	77.6081473121747	
1830.553842	5	3	92	0.06668737448	0.06602239241	2.105399721	1.059192888	96.83540739	5.204629869	3.137203594	91.65816654										0	0	0	-1830.553842	0.06602239241	81.1126212427141	
1827.993842	5	3	92	0.0978909138	0.09692932676	2.150641278	1.085492455	96.76386627	5.305841991	3.205498582	91.48865943										0	0	0	-1827.993842	0.09692932676	84.6562560456994	
1825.433842	5	3	92	0.1277927266	0.1265563683	2.195715109	1.111871439	96.69241345	5.40633405	3.273586052	91.3200799										0	0	0	-1825.433842	0.1265563683	88.2634795205736	
1822.873842	5	3	92	0.1564774753	0.1549867712	2.240622164	1.138329344	96.62104849	5.506117724	3.341463478	91.1524188										0	0	0	-1822.873842	0.1549867712	91.9286689745996	
1820.313842	5	3	92	0.1840226633	0.1822967495	2.285363492	1.164865622	96.54977089	5.60520478	3.409128171	90.98566705										0	0	0	-1820.313842	0.1822967495	95.6504379535318	
1817.753842	5	3	92	0.2104993716	0.2085562023	2.329940248	1.191479672	96.47858008	5.703607098	3.476577292	90.81981561										0	0	0	-1817.753842	0.2085562023	99.427387733011	
1815.193842	5	3	92	0.235972912	0.2338293558	2.374353696	1.218170841	96.40747546	5.801336666	3.543807854	90.65485548										0	0	0	-1815.193842	0.2338293558	103.258100504751	
1812.633842	5	3	92	0.2605034021	0.2581753283	2.418605203	1.244938425	96.33645637	5.89840559	3.610816726	90.49077768										0	0	0	-1812.633842	0.2581753283	107.102325554954	
1810.073842	5	3	92	0.284162508	0.2816647706	2.462717965	1.271862753	96.26541928	5.994896948	3.677622898	90.32748015										0	0	0	-1810.073842	0.2816647706	111.038491926776	
1807.513842	5	3	92	0.3069691171	0.3043159155	2.506651129	1.298782223	96.19456665	6.090684602	3.744177413	90.16513799										0	0	0	-1807.513842	0.3043159155	115.057423238192	
1804.953842	5	3	92	0.3289866648	0.3261913119	2.550427127	1.325775711	96.12379716	6.185848761	3.810499922	90.00365132										0	0	0	-1804.953842	0.3261913119	119.088471263714	
1802.393842	5	3	92	0.3502590262	0.3473341072	2.594047758	1.352842344	96.0531099	6.280402057	3.876586737	89.84301121										0	0	0	-1802.393842	0.3473341072	123.165844411138	
1799.833842	5	3	92	0.3708269101	0.3677843357	2.637514925	1.37998119	95.98250389	6.374357241	3.94243402	89.68320874										0	0	0	-1799.833842	0.3677843357	127.288000125156	
1797.273842	5	3	92	0.3907281364	0.387579191	2.680830632	1.407191265	95.9119781	6.467727196	4.008037796	89.52423501										0	0	0	-1797.273842	0.387579191	131.453387582914	
1794.713842	5	3	92	0.4099978895	0.4067532757	2.723996989	1.434471526	95.84153148	6.560524938	4.073393948	89.36608111										0	0	0	-1794.713842	0.4067532757	135.660447165613	
1792.153842	5	3	92	0.4286689424	0.425338821	2.767016174	1.461820867	95.77116296	6.652763625	4.138498219	89.20873816										0	0	0	-1792.153842	0.425338821	139.907575030691	
1789.593842	5	3	92	0.4467718697	0.4433658971	2.809890566	1.489238151	95.70087128	6.744456528	4.203346224	89.05219725										0	0	0	-1789.593842	0.4433658971	144.193174875249	
