T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1711.586878	8	7	85	0	3.505239953	2.751749068	93.74301098	8	7	85	-0.0002640002732	-0.0002495209722	0.0005135212454	-1711.586878	0	170.081551269549	-1711.586878	0	167.129012233819	
1711.566878	8	7	85	0.0001196061317	3.505502278	2.752017122	93.7424806	8.000528016	7.000499027	84.99897296	0	0	0	-1711.566878	0.000117529946	170.257242044996	-1711.566878	0.0001196061317	167.302002559745	
1711.546878	8	7	85	0.0002390887183	3.505764536	2.752285178	93.74195029	8.001055976	7.000998056	84.99794597	0	0	0	-1711.546878	0.0002349387362	170.330763134069	-1711.546878	0.0002390887183	167.374596080322	
1711.506878	8	7	85	0.0004781130716	3.50628905	2.752821299	93.74088965	8.002111892	7.001996032	84.99589208	0	0	0	-1711.506878	0.0004698152041	170.338232123296	-1711.506878	0.0004781130716	167.38263387647	
1711.426878	8	7	85	0.0009558564219	3.507338002	2.753893606	93.73876839	8.00422355	7.003991738	84.99178471	0	0	0	-1711.426878	0.0009392710184	170.448548556654	-1711.426878	0.0009558564219	167.492433732155	
1711.266878	8	7	85	0.001910684721	3.509435577	2.756038499	93.73452592	8.00844613	7.007982204	84.98357167	0	0	0	-1711.266878	0.00187754741	170.61584001744	-1711.266878	0.001910684721	167.659626333469	
1710.946878	8	7	85	0.003817264696	3.513629433	2.760329389	93.72604118	8.016888388	7.015959315	84.9671523	0	0	0	-1710.946878	0.00375112384	170.977368234195	-1710.946878	0.003817264696	168.020520970862	
1710.306878	8	7	85	0.007618173037	3.522011979	2.768915583	93.70907244	8.033761354	7.031898244	84.9343404	0	0	0	-1710.306878	0.007486424637	171.815077817084	-1710.306878	0.007618173037	168.855116432099	
1709.026878	8	7	85	0.01515663819	3.538754777	2.786106694	93.67513853	8.067457544	7.063717397	84.86882506	0	0	0	-1709.026878	0.01489551158	173.547781347212	-1709.026878	0.01515663819	170.581060432205	
