T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1635.297221	2	15	83	0	0	0.9324502832	7.129350194	91.93819952	2	15	83										-5.069454375E-05	-0.0003737460971	0.0004244406408	-1635.297221	0	210.379884974238	
1635.277221	2	15	83	9.637523338E-05	9.502270901E-05	0.932497881	7.12995364	91.93754848	2.00010139	15.00074749	82.99915112										0	0	0	-1635.277221	9.502270901E-05	210.572121306219	
1635.257221	2	15	83	0.0001926623729	0.0001899587486	0.9325454694	7.130557085	91.93689745	2.000202784	15.00149495	82.99830226										0	0	0	-1635.257221	0.0001899587486	210.643638610892	
1635.217221	2	15	83	0.000385303342	0.0003798971465	0.9326406435	7.131764061	91.9355953	2.000405582	15.00298982	82.99660459										0	0	0	-1635.217221	0.0003798971465	210.623191291874	
1635.137221	2	15	83	0.0007704261472	0.0007596192993	0.9328309821	7.134178343	91.93299067	2.000811223	15.00597932	82.99320946										0	0	0	-1635.137221	0.0007596192993	210.694233049294	
1634.977221	2	15	83	0.001540510491	0.001518913633	0.9332116227	7.13900823	91.92778015	2.001622683	15.01195731	82.98642										0	0	0	-1634.977221	0.001518913633	210.766933211594	
1634.657221	2	15	83	0.003079657724	0.003036531303	0.9339727575	7.148673298	91.91735394	2.003246318	15.02390934	82.97284434										0	0	0	-1634.657221	0.003036531303	210.946282783675	
1634.017221	2	15	83	0.006153894523	0.006067910412	0.9354944497	7.16802464	91.89648091	2.006496487	15.04779756	82.94570595										0	0	0	-1634.017221	0.006067910412	211.30225299712	
1632.737221	2	15	83	0.01228636147	0.01211546459	0.9385355973	7.206812352	91.85465205	2.013008711	15.09551068	82.89148061										0	0	0	-1632.737221	0.01211546459	212.198068840216	
