T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1767.811235	13	1	86	0	0	5.325673057	0.3562689233	94.31805802	13	1	86										-0.0006535063269	-5.481689378E-05	0.0007083232206	-1767.811235	0	117.354638716455	
1767.791235	13	1	86	0.0001738568863	0.0001703605131	5.326256881	0.3563156982	94.31742742	13.00130701	1.000109629	85.99858336										0	0	0	-1767.791235	0.0001703605131	117.441554791627	
1767.771235	13	1	86	0.0003475846693	0.0003405950391	5.326840679	0.3563624752	94.31679685	13.00261397	1.000219264	85.99716677										0	0	0	-1767.771235	0.0003405950391	117.494868655678	
1767.731235	13	1	86	0.0006949509515	0.0006809781619	5.328008256	0.3564560287	94.31553572	13.00522778	1.000438516	85.9943337										0	0	0	-1767.731235	0.0006809781619	117.533015398774	
1767.651235	13	1	86	0.001389351498	0.001361425302	5.330343289	0.3566431487	94.31301356	13.01045495	1.000876987	85.98866807										0	0	0	-1767.651235	0.001361425302	117.615645499404	
1767.491235	13	1	86	0.002776503869	0.002720728928	5.335012874	0.3570174381	94.30796969	13.02090743	1.001753797	85.97733877										0	0	0	-1767.491235	0.002720728928	117.799264515498	
1767.171235	13	1	86	0.005544231604	0.005432990863	5.344350125	0.3577662145	94.29788366	13.04180502	1.003506882	85.9546881										0	0	0	-1767.171235	0.005432990863	118.167152290865	
1766.531235	13	1	86	0.01105352073	0.01083227055	5.363016936	0.3592645554	94.27771851	13.08357071	1.007010908	85.90941839										0	0	0	-1766.531235	0.01083227055	119.024725505006	
1765.251235	13	1	86	0.02193649951	0.02149950711	5.400318172	0.3622650941	94.23741673	13.16698044	1.014012336	85.81900723										0	0	0	-1765.251235	0.02149950711	120.805474366542	
1762.691235	13	1	86	0.0432686725	0.04241499164	5.474795546	0.3682792909	94.15692516	13.33332707	1.027981963	85.63869096										0	0	0	-1762.691235	0.04241499164	124.097565371372	
1760.131235	13	1	86	0.06402340983	0.06277245378	5.549104511	0.3743111462	94.07658434	13.49904445	1.0419073	85.45904825										0	0	0	-1760.131235	0.06277245378	127.474806149113	
1757.571235	13	1	86	0.08422369349	0.08259408036	5.623244419	0.3803603178	93.99639526	13.66413702	1.055786857	85.28007612										0	0	0	-1757.571235	0.08259408036	130.893653958247	
1755.011235	13	1	86	0.1038921011	0.1019016803	5.69721472	0.3864264363	93.91635884	13.82860937	1.069619075	85.10177155										0	0	0	-1755.011235	0.1019016803	134.35132382651	
