T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1708.889659	14	3	83	0	0	5.939848665	1.148621567	92.91152977	14	3	83										-0.0004848948855	-0.0001113778196	0.0005962727051	-1708.889659	0	166.060725440402	
1708.869659	14	3	83	0.0001231965661	0.0001203774393	5.940303806	1.1487338	92.91096239	14.0009698	3.000222746	82.99880746										0	0	0	-1708.869659	0.0001203774393	166.227452747848	
1708.849659	14	3	83	0.0002462693683	0.0002406342601	5.940758921	1.14884604	92.91039504	14.00193954	3.000445499	82.99761496										0	0	0	-1708.849659	0.0002406342601	166.298698741425	
1708.809659	14	3	83	0.0004924674615	0.0004812001308	5.941669134	1.14907052	92.90926035	14.00387896	3.000890964	82.99523008										0	0	0	-1708.809659	0.0004812001308	166.311402860963	
1708.729659	14	3	83	0.0009845334269	0.0009620129661	5.943489436	1.149519502	92.90699106	14.00775746	3.001781782	82.99046076										0	0	0	-1708.729659	0.0009620129661	166.425662423527	
1708.569659	14	3	83	0.001967927711	0.0019229329	5.947129531	1.15041756	92.90245291	14.01551308	3.003563001	82.98092392										0	0	0	-1708.569659	0.0019229329	166.601857335243	
1708.249659	14	3	83	0.00393130676	0.003841501282	5.954407699	1.152214049	92.89337825	14.03101882	3.007123747	82.96185743										0	0	0	-1708.249659	0.003841501282	166.980919724275	
1707.609659	14	3	83	0.007844483478	0.007665606637	5.968955945	1.155808509	92.87523555	14.06200831	3.01423846	82.92375323										0	0	0	-1707.609659	0.007665606637	167.853423032167	
1706.329659	14	3	83	0.01560156254	0.01524707029	5.998018678	1.163004074	92.83897725	14.12389622	3.028442567	82.84766121										0	0	0	-1706.329659	0.01524707029	169.658473716339	
