T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1750.863175	3	9	88	0	1.325444698	3.473570458	95.20098484	3	9	88	-0.0001186523329	-0.0003915809167	0.0005102332495	-1750.863175	0	141.006432897245	-1750.863175	0	139.298598237154	
1750.843175	3	9	88	0.0001435106453	1.325566673	3.473975078	95.20045825	3.000237315	9.000783149	87.99897954	0	0	0	-1750.843175	0.000141772606	141.135520534602	-1750.843175	0.0001435106453	139.426369630882	
1750.823175	3	9	88	0.0002868898967	1.325688634	3.474379713	95.19993165	3.000474596	9.001566281	87.99795912	0	0	0	-1750.823175	0.0002834156601	141.193029806241	-1750.823175	0.0002868898967	139.483429241137	
1750.783175	3	9	88	0.0005736901473	1.325932558	3.475189012	95.19887843	3.000949159	9.003132445	87.9959184	0	0	0	-1750.783175	0.0005667437634	141.211760654178	-1750.783175	0.0005736901473	139.502427899685	
1750.703175	3	9	88	0.001146889684	1.326420375	3.476807741	95.19677188	3.001898194	9.006264415	87.99183739	0	0	0	-1750.703175	0.001133006869	141.315276847674	-1750.703175	0.001146889684	139.605681012603	
1750.543175	3	9	88	0.002292348063	1.327395865	3.480045733	95.1925584	3.003795869	9.012526958	87.98367717	0	0	0	-1750.543175	0.002264615804	141.478930100996	-1750.543175	0.002292348063	139.76934062476	
1750.223175	3	9	88	0.004578984331	1.329346286	3.486523851	95.18412986	3.007589663	9.025046426	87.96736391	0	0	0	-1750.223175	0.004523653055	141.828124295435	-1750.223175	0.004578984331	140.118310733494	
1749.583175	3	9	88	0.009135229924	1.333244898	3.499488626	95.16726648	3.015171075	9.050062903	87.93476602	0	0	0	-1749.583175	0.00902509837	142.646729348603	-1749.583175	0.009135229924	140.93513846157	
1748.303175	3	9	88	0.0181580111	1.341031685	3.525453489	95.13351483	3.030305907	9.10000863	87.86968546	0	0	0	-1748.303175	0.01794011975	144.342295676275	-1748.303175	0.0181580111	142.626852172355	
1745.743175	3	9	88	0.03591972124	1.356568748	3.577521958	95.06590929	3.060477259	9.199544112	87.73997863	0	0	0	-1745.743175	0.0354927233	147.436810547533	-1745.743175	0.03591972124	145.718541385692	
1743.183175	3	9	88	0.05330241396	1.372057124	3.629777402	94.99816547	3.090520533	9.29860742	87.61087205	0	0	0	-1743.183175	0.0526747668	150.584653720905	-1743.183175	0.05330241396	148.86452860579	
1740.623175	3	9	88	0.07032111016	1.387498028	3.682221339	94.93028063	3.120442152	9.397199578	87.48235827	0	0	0	-1740.623175	0.06950097741	153.734913546436	-1740.623175	0.07032111016	152.01481499245	
1738.063175	3	9	88	0.08699058134	1.402892752	3.734855246	94.862252	3.150248683	9.495321434	87.35442988	0	0	0	-1738.063175	0.08598584265	156.883910069505	-1738.063175	0.08699058134	155.165788717621	
1735.503175	3	9	88	0.1033248815	1.418242634	3.787680556	94.79407681	3.17994679	9.592973705	87.2270795	0	0	0	-1735.503175	0.1021431474	160.030029520209	-1735.503175	0.1033248815	158.315877025017	
1732.943175	3	9	88	0.1193373908	1.433549062	3.84069866	94.72575228	3.209543233	9.69015698	87.10029979	0	0	0	-1732.943175	0.1179860166	163.171655501118	-1732.943175	0.1193373908	161.463502903287	
1730.383175	3	9	88	0.1350408561	1.448813478	3.893910904	94.65727562	3.239044878	9.786871714	86.97408341	0	0	0	-1730.383175	0.1335269551	166.307165498664	-1730.383175	0.1350408561	164.607081255455	
