T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1743.985226	6	7	87	0	0	2.607194178	2.660712852	94.73209297	6	7	87										-0.0002328169797	-0.0002977653099	0.0005305822896	-1743.985226	0	145.597260909751	
1743.965226	6	7	87	0.0001393502047	0.0001373012061	2.607426023	2.66100934	94.73156464	6.000465649	7.000595515	86.99893884										0	0	0	-1743.965226	0.0001373012061	145.733027702795	
1743.945226	6	7	87	0.00027857043	0.0002744746196	2.607657822	2.661305835	94.73103634	6.000931241	7.001191029	86.99787773										0	0	0	-1743.945226	0.0002744746196	145.793395726301	
1743.905226	6	7	87	0.0005570527466	0.0005488635247	2.608121422	2.661898836	94.72997974	6.001862415	7.002381969	86.99575562										0	0	0	-1743.905226	0.0005488635247	145.812531638122	
1743.825226	6	7	87	0.001113624288	0.001097257327	2.609048555	2.663084911	94.72786653	6.003724576	7.004763569	86.99151186										0	0	0	-1743.825226	0.001097257327	145.920479622936	
1743.665226	6	7	87	0.002225841579	0.002193145973	2.610902538	2.665457368	94.72364009	6.007448093	7.009525697	86.98302621										0	0	0	-1743.665226	0.002193145973	146.091426063117	
1743.345226	6	7	87	0.00444606737	0.004380829126	2.614609384	2.670203506	94.71518711	6.014891956	7.019045633	86.96606241										0	0	0	-1743.345226	0.004380829126	146.456155349031	
1742.705226	6	7	87	0.008869770086	0.008739903192	2.62201861	2.679700674	94.69828072	6.029767061	7.038068209	86.93216473										0	0	0	-1742.705226	0.008739903192	147.305430441255	
1741.425226	6	7	87	0.01763002251	0.01737300747	2.636816998	2.69871604	94.66446696	6.05946187	7.076047737	86.86449039										0	0	0	-1741.425226	0.01737300747	149.064207659294	
