T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1746.321814	13	2	85	0	0	5.409104701	0.7317190517	93.85917625	13	2	85										-0.0005594034555	-9.346468214E-05	0.0006528681376	-1746.321814	0	135.588424613453	
1746.301814	13	2	85	0.0001505782849	0.000147443069	5.409616897	0.7318037611	93.85857934	13.00111881	2.000186921	84.99869427										0	0	0	-1746.301814	0.000147443069	135.702727091776	
1746.281814	13	2	85	0.000301029422	0.0002947620511	5.410129058	0.7318884743	93.85798247	13.00223756	2.000373851	84.99738859										0	0	0	-1746.281814	0.0002947620511	135.75633182439	
1746.241814	13	2	85	0.0006019536931	0.0005894227959	5.411153362	0.7320579001	93.85678874	13.00447498	2.000747678	84.99477734										0	0	0	-1746.241814	0.0005894227959	135.783253712204	
1746.161814	13	2	85	0.001203346585	0.001178303081	5.413201844	0.7323967686	93.85440139	13.0089494	2.001495255	84.98955534										0	0	0	-1746.161814	0.001178303081	135.892451362375	
1746.001814	13	2	85	0.002405013886	0.002354988279	5.417298296	0.7330745827	93.84962712	13.01789657	2.002990125	84.97911331										0	0	0	-1746.001814	0.002354988279	136.068738171302	
1745.681814	13	2	85	0.004803324465	0.00470351839	5.425489163	0.7344305108	93.84008033	13.03578418	2.005978708	84.95823711										0	0	0	-1745.681814	0.00470351839	136.443019580755	
1745.041814	13	2	85	0.009579947259	0.009381311867	5.441862744	0.7371435645	93.82099369	13.07153259	2.011951238	84.91651617										0	0	0	-1745.041814	0.009381311867	137.310879539075	
1743.761814	13	2	85	0.01903021432	0.01863730169	5.47457545	0.742575368	93.78284918	13.14291788	2.023880183	84.83320194										0	0	0	-1743.761814	0.01863730169	139.110124574679	
1741.201814	13	2	85	0.03759859643	0.03682890215	5.539868734	0.7534587651	93.7066725	13.28525908	2.047665065	84.66707585										0	0	0	-1741.201814	0.03682890215	142.439521395395	
1738.641814	13	2	85	0.05572354614	0.0545925668	5.604984865	0.7643687369	93.6306464	13.42703021	2.071352429	84.50161736										0	0	0	-1738.641814	0.0545925668	145.848052358793	
1736.081814	13	2	85	0.07342096464	0.0719436255	5.66992415	0.7753048019	93.55477105	13.56823781	2.094940153	84.33682204										0	0	0	-1736.081814	0.0719436255	149.291030937856	
1733.521814	13	2	85	0.0907065342	0.08889720583	5.734686985	0.7862664466	93.47904657	13.70888855	2.118426035	84.17268541										0	0	0	-1733.521814	0.08889720583	152.765929303489	
1730.961814	13	2	85	0.1075951808	0.1054677058	5.799273824	0.7972531396	93.40347304	13.84898915	2.141807839	84.00920301										0	0	0	-1730.961814	0.1054677058	156.272387805031	
1728.401814	13	2	85	0.1241011187	0.1216688367	5.86368518	0.808264332	93.32805049	13.9885464	2.165083296	83.8463703										0	0	0	-1728.401814	0.1216688367	159.81004713544	
1725.841814	13	2	85	0.140237892	0.1375136637	5.927921626	0.8192994576	93.25277892	14.12756713	2.188250103	83.68418277										0	0	0	-1725.841814	0.1375136637	163.378543859466	
1723.281814	13	2	85	0.1560184146	0.1530146438	5.991983794	0.8303579321	93.17765827	14.26605825	2.211305923	83.52263583										0	0	0	-1723.281814	0.1530146438	166.977510616267	
1720.721814	13	2	85	0.1714550062	0.1681836609	6.055872375	0.8414391537	93.10268847	14.40402671	2.23424839	83.3617249										0	0	0	-1720.721814	0.1681836609	170.606575951146	
1718.161814	13	2	85	0.1865594264	0.1830320587	6.119588116	0.8525425024	93.02786938	14.54147955	2.257075104	83.20144534										0	0	0	-1718.161814	0.1830320587	174.265364520066	
1715.601814	13	2	85	0.2013429062	0.1975706711	6.18313182	0.8636673404	92.95320084	14.67842385	2.279783634	83.04179252										0	0	0	-1715.601814	0.1975706711	177.953498997044	
1713.041814	13	2	85	0.2158161777	0.2118098505	6.246504346	0.8748130115	92.87868264	14.81486674	2.302371521	82.88276174										0	0	0	-1713.041814	0.2118098505	181.670595441541	
1710.481814	13	2	85	0.2299895014	0.225759495	6.309706611	0.8859788414	92.80431455	14.95081544	2.324836273	82.72434829										0	0	0	-1710.481814	0.225759495	185.416268438231	
1707.921814	13	2	85	0.2438726923	0.2394290723	6.372739581	0.8971641372	92.73009628	15.08627719	2.347175371	82.56654744										0	0	0	-1707.921814	0.2394290723	189.190128810914	
1705.361814	13	2	85	0.2574751433	0.2528276438	6.435604281	0.9083681877	92.65602753	15.22125933	2.369386266	82.40935441										0	0	0	-1705.361814	0.2528276438	192.991782365683	
1702.801814	13	2	85	0.2708058486	0.2659638857	6.498301785	0.919590263	92.58210795	15.35576922	2.391466381	82.2527644										0	0	0	-1702.801814	0.2659638857	196.820833626832	
1700.241814	13	2	85	0.2838734239	0.2788461096	6.56083322	0.9308296146	92.50833717	15.48981431	2.413413113	82.09677258										0	0	0	-1700.241814	0.2788461096	200.676883122851	
1697.681814	13	2	85	0.2966861266	0.2914822814	6.623199766	0.9420854751	92.43471476	15.62340209	2.43522383	81.94137408										0	0	0	-1697.681814	0.2914822814	204.559528164764	
1695.121814	13	2	85	0.3092518741	0.3038800393	6.685402653	0.9533570582	92.36124029	15.7565401	2.456895875	81.78656402										0	0	0	-1695.121814	0.3038800393	208.468363216472	
1692.561814	13	2	85	0.3215782615	0.3160467104	6.747443158	0.9646435586	92.28791328	15.88923596	2.478426565	81.63233748										0	0	0	-1692.561814	0.3160467104	212.403063703971	
1690.001814	13	2	85	0.3336725683	0.3279893174	6.809322622	0.9759441459	92.21473323	16.02149718	2.499813173	81.47868964										0	0	0	-1690.001814	0.3279893174	216.363048084478	
1687.441814	13	2	85	0.3455418108	0.3397146299	6.8710424	0.9872579889	92.14169961	16.15333176	2.521053002	81.32561524										0	0	0	-1687.441814	0.3397146299	220.347925035347	
