T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1759.754802	5	7	88	0	2.162108374	2.618697787	95.21919384	5	7	88	-0.0002119209799	-0.0003271764593	0.0005390974392	-1759.754802	0	133.800450697216	-1759.754802	0	132.011844913527	
1759.734802	5	7	88	0.0001514344129	2.162319102	2.619012494	95.2186684	5.000423856	7.000654337	87.99892181	0	0	0	-1759.734802	0.0001494102278	133.918838597406	-1759.734802	0.0001514344129	132.128909053523	
1759.714802	5	7	88	0.000302734776	2.162529807	2.619327215	95.21814298	5.000847656	7.001308671	87.99784367	0	0	0	-1759.714802	0.0002986884895	133.973499786664	-1759.714802	0.000302734776	132.183097903024	
1759.674802	5	7	88	0.0006053649784	2.162951219	2.61995667	95.21709211	5.001695246	7.002617245	87.99568751	0	0	0	-1759.674802	0.0005972749708	133.997698453278	-1759.674802	0.0006053649784	132.207490630654	
1759.594802	5	7	88	0.001210172926	2.163793982	2.621215658	95.21499036	5.003390235	7.00523409	87.99137568	0	0	0	-1759.594802	0.001194005023	134.1046070384	-1759.594802	0.001210172926	132.314006837707	
1759.434802	5	7	88	0.00241867634	2.16547925	2.623733967	95.21078678	5.006779397	7.01046662	87.98275398	0	0	0	-1759.434802	0.002386381504	134.277465521636	-1759.434802	0.00241867634	132.486636000552	
1759.114802	5	7	88	0.004830690314	2.168848765	2.628771901	95.20237933	5.013554512	7.020926999	87.96551849	0	0	0	-1759.114802	0.004766264199	134.644075767142	-1759.114802	0.004830690314	132.852539865009	
1758.474802	5	7	88	0.009634857431	2.175583723	2.638853032	95.18556325	5.02709196	7.041829024	87.93107902	0	0	0	-1758.474802	0.009506656796	135.499882042425	-1758.474802	0.009634857431	133.705434658351	
1757.194802	5	7	88	0.01913954303	2.189034905	2.65903799	95.1519271	5.054110216	7.083562217	87.86232757	0	0	0	-1757.194802	0.01888605312	137.273319609166	-1757.194802	0.01913954303	135.472675746169	
1754.634802	5	7	88	0.03781894761	2.215870443	2.699494047	95.08463551	5.10794182	7.166732589	87.72532559	0	0	0	-1754.634802	0.03732272781	140.52909951369	-1754.634802	0.03781894761	138.721378547717	
1752.074802	5	7	88	0.05605853507	2.242616448	2.740066349	95.0173172	5.161503515	7.249510057	87.58898643	0	0	0	-1752.074802	0.05532991009	143.850398144871	-1752.074802	0.05605853507	142.036511120892	
1749.514802	5	7	88	0.073875904	2.269274294	2.780755296	94.94997041	5.214803863	7.331893719	87.45330242	0	0	0	-1749.514802	0.07292480802	147.188149819535	-1749.514802	0.073875904	145.37000486187	
1746.954802	5	7	88	0.09128831438	2.29584546	2.821561236	94.8825933	5.267851604	7.413882469	87.31826593	0	0	0	-1746.954802	0.09012430462	150.53888185598	-1746.954802	0.09128831438	148.718467378133	
1744.394802	5	7	88	0.1083121388	2.322331478	2.862484469	94.81518405	5.320655571	7.495475079	87.18386935	0	0	0	-1744.394802	0.1069444155	153.901329433121	-1744.394802	0.1083121388	152.080683502144	
1741.834802	5	7	88	0.1249629185	2.348733933	2.90352525	94.74774082	5.373224693	7.576670199	87.05010511	0	0	0	-1741.834802	0.1234003438	157.274221807091	-1741.834802	0.1249629185	155.455430704726	
1739.274802	5	7	88	0.141255416	2.375054467	2.944683791	94.68026174	5.425567999	7.657466361	86.91696564	0	0	0	-1739.274802	0.1395065315	160.656281954676	-1739.274802	0.141255416	158.841478326439	
1736.714802	5	7	88	0.1572036634	2.401294777	2.985960255	94.61274497	5.47769462	7.737861971	86.78444341	0	0	0	-1736.714802	0.1552767067	164.046223110755	-1736.714802	0.1572036634	162.237584043369	
1734.154802	5	7	88	0.1728210083	2.427456616	3.027354753	94.54518863	5.529613793	7.817855311	86.6525309	0	0	0	-1734.154802	0.1707239284	167.442751484513	-1734.154802	0.1728210083	165.642499092088	
1731.594802	5	7	88	0.1881201544	2.453541794	3.068867347	94.47759086	5.581334866	7.897444539	86.52122059	0	0	0	-1731.594802	0.1858606267	170.844570614281	-1731.594802	0.1881201544	169.054969151962	
1729.034802	5	7	88	0.203113201	2.479552182	3.110498045	94.40994977	5.632867299	7.976627684	86.39050502	0	0	0	-1729.034802	0.2006986407	174.250378570544	-1729.034802	0.203113201	172.473729320357	
1726.474802	5	7	88	0.217811679	2.505489705	3.1522468	94.3422635	5.684220666	8.055402644	86.26037669	0	0	0	-1726.474802	0.2152492538	177.658870119913	-1726.474802	0.217811679	175.897515023919	
1723.914802	5	7	88	0.2322265833	2.53135635	3.194113506	94.27453014	5.735404664	8.133767188	86.13082815	0	0	0	-1723.914802	0.2295232262	181.068738510638	-1723.914802	0.2322265833	179.325055964217	
1721.354802	5	7	88	0.2463684051	2.557154166	3.236097999	94.20674784	5.786429114	8.21171895	86.00185194	0	0	0	-1721.354802	0.2435308253	184.478676922542	-1721.354802	0.2463684051	182.755079409217	
1718.794802	5	7	88	0.2602471596	2.582885259	3.278200052	94.13891469	5.837303961	8.289255429	85.87344061	0	0	0	-1718.794802	0.2572818538	187.887378729103	-1718.794802	0.2602471596	186.186312024926	
1716.234802	5	7	88	0.2738724139	2.608551803	3.320419374	94.07102882	5.888039286	8.366373984	85.74558673	0	0	0	-1716.234802	0.2707856762	191.293540952245	-1716.234802	0.2738724139	189.617480925761	
1713.674802	5	7	88	0.2872533111	2.634156031	3.362755606	94.00308836	5.938645303	8.443071835	85.61828286	0	0	0	-1713.674802	0.2840512429	194.695865341494	-1713.674802	0.2872533111	193.047316176117	
1711.114802	5	7	88	0.3003985944	2.659700242	3.405208322	93.93509144	5.989132366	8.519346061	85.49152157	0	0	0	-1711.114802	0.2970871133	198.09305584371	-1711.114802	0.3003985944	196.474549922357	
1708.554802	5	7	88	0.3133166284	2.685186801	3.447777022	93.86703618	6.039510975	8.595193591	85.36529543	0	0	0	-1708.554802	0.3099014773	201.483825028754	-1708.554802	0.3133166284	199.897918621498	
1705.994802	5	7	88	0.32601542	2.710618139	3.490461131	93.79892073	6.089791778	8.670611209	85.23959701	0	0	0	-1705.994802	0.3225021748	204.866896441031	-1705.994802	0.32601542	203.31616702853	
1703.434802	5	7	88	0.3385026367	2.735996755	3.533259998	93.73074325	6.139985576	8.745595546	85.11441888	0	0	0	-1703.434802	0.3348967144	208.241001625494	-1703.434802	0.3385026367	206.728047999307	
