T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1795.47902	8	3	89	0	0	3.289354806	1.048182338	95.66246286	8	3	89										-0.0004595697117	-0.0001904197307	0.0006499894423	-1795.47902	0	102.439714219615	
1795.45902	8	3	89	0.0001980468881	0.000195168089	3.289773272	1.048338945	95.66188778	8.000919148	3.000380827	88.99870003										0	0	0	-1795.45902	0.000195168089	102.511823733722	
1795.43902	8	3	89	0.000395954061	0.0003901989881	3.290191686	1.048495556	95.66131276	8.001838218	3.000761665	88.99740012										0	0	0	-1795.43902	0.0003901989881	102.559189975217	
1795.39902	8	3	89	0.0007916357014	0.0007801314919	3.291028505	1.048808778	95.66016272	8.00367629	3.001523283	88.99480043										0	0	0	-1795.39902	0.0007801314919	102.601320102873	
1795.31902	8	3	89	0.001582542929	0.001559553003	3.292702024	1.04943526	95.65786272	8.007351969	3.003046397	88.98960163										0	0	0	-1795.31902	0.001559553003	102.686994236581	
1795.15902	8	3	89	0.003162175964	0.003116269993	3.296048595	1.050688369	95.65326304	8.01470149	3.006092114	88.9792064										0	0	0	-1795.15902	0.003116269993	102.874100749019	
1794.83902	8	3	89	0.006312744854	0.006221227687	3.302739876	1.053195166	95.64406496	8.0293932	3.01218151	88.95842529										0	0	0	-1794.83902	0.006221227687	103.310803280517	
1794.19902	8	3	89	0.01256822697	0.01238652417	3.316113992	1.058211642	95.62567437	8.058744843	3.024353725	88.91690143										0	0	0	-1794.19902	0.01238652417	104.216591167562	
1792.91902	8	3	89	0.02493238307	0.02457391766	3.342831465	1.0682544	95.58891413	8.117329043	3.048666913	88.83400404										0	0	0	-1792.91902	0.02457391766	105.889928608483	
1790.35902	8	3	89	0.04906876733	0.04837110243	3.396141629	1.08838006	95.51547831	8.234020373	3.097170509	88.66880912										0	0	0	-1790.35902	0.04837110243	109.318228645752	
1787.79902	8	3	89	0.07245133347	0.07143274249	3.449286086	1.108558669	95.44215524	8.350083934	3.145507815	88.50440825										0	0	0	-1787.79902	0.07143274249	112.772759996851	
1785.23902	8	3	89	0.0951158675	0.09379374645	3.502265473	1.128789702	95.36894482	8.465529273	3.193676249	88.34079448										0	0	0	-1785.23902	0.09379374645	116.270831499121	
1782.67902	8	3	89	0.1170971311	0.1154880372	3.555080592	1.149072547	95.29584686	8.580366228	3.241672984	88.17796079										0	0	0	-1782.67902	0.1154880372	119.808708103871	
1780.11902	8	3	89	0.1384276866	0.1365473914	3.607732322	1.169406557	95.22286112	8.694604717	3.289495098	88.01590019										0	0	0	-1780.11902	0.1365473914	123.385595651274	
1777.55902	8	3	89	0.1591380667	0.1570016053	3.660221625	1.189791054	95.14998732	8.808254753	3.337139584	87.85460566										0	0	0	-1777.55902	0.1570016053	127.000696587548	
1774.99902	8	3	89	0.1792569308	0.1768786471	3.712549541	1.210225324	95.07722513	8.921326444	3.384603348	87.69407021										0	0	0	-1774.99902	0.1768786471	130.653205135356	
1772.43902	8	3	89	0.198811207	0.1962047955	3.764717193	1.23070862	95.00457419	9.033829993	3.431883209	87.5342868										0	0	0	-1772.43902	0.1962047955	134.342311440037	
