T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1738.929265	5	8	87	0	0	2.19587533	3.088995441	94.71512923	5	8	87										-0.0001869276194	-0.0003273756095	0.0005143032289	-1738.929265	0	149.872280788691	
1738.909265	5	8	87	0.0001352850941	0.0001333835229	2.196064465	3.089333476	94.71460206	5.00037387	8.000654736	86.99897139										0	0	0	-1738.909265	0.0001333835229	150.014835178041	
1738.889265	5	8	87	0.0002704414942	0.0002666404159	2.196253578	3.089671526	94.7140749	5.00074769	8.001309467	86.99794284										0	0	0	-1738.889265	0.0002666404159	150.077128836886	
1738.849265	5	8	87	0.0005408017051	0.0005332017128	2.196631808	3.090347642	94.71302055	5.00149533	8.002618834	86.99588584										0	0	0	-1738.849265	0.0005332017128	150.093189207932	
1738.769265	5	8	87	0.001081153021	0.00106596345	2.197388216	3.09169997	94.71091181	5.002990471	8.005237261	86.99177227										0	0	0	-1738.769265	0.00106596345	150.199663046384	
1738.609265	5	8	87	0.002161008106	0.002130663534	2.198900801	3.094405016	94.70669418	5.00598015	8.010472929	86.98354692										0	0	0	-1738.609265	0.002130663534	150.366225701994	
1738.289265	5	8	87	0.004316835692	0.004256284581	2.20192507	3.09981666	94.69825827	5.011957137	8.020939483	86.96710338										0	0	0	-1738.289265	0.004256284581	150.722805559326	
1737.649265	5	8	87	0.00861303999	0.008492487917	2.207970016	3.110646164	94.68138382	5.023901682	8.041853456	86.93424486										0	0	0	-1737.649265	0.008492487917	151.554578140686	
1736.369265	5	8	87	0.01712471827	0.01688606689	2.220043682	3.132331337	94.64762498	5.047748998	8.083607918	86.86864308										0	0	0	-1736.369265	0.01688606689	153.276700976097	
1733.809265	5	8	87	0.03389048038	0.03342227813	2.244132463	3.175802805	94.58006473	5.095293578	8.166813348	86.73789307										0	0	0	-1733.809265	0.03342227813	156.432011406792	
1731.249265	5	8	87	0.05031180327	0.04962282351	2.268143115	3.219410436	94.51244645	5.142641985	8.24961529	86.60774272										0	0	0	-1731.249265	0.04962282351	159.644395305352	
1728.689265	5	8	87	0.06640135257	0.06550007348	2.292077038	3.263154799	94.44476816	5.189802416	8.332012811	86.47818477										0	0	0	-1728.689265	0.06550007348	162.864147478499	
1726.129265	5	8	87	0.08217160978	0.08106622329	2.315935717	3.307036411	94.37702787	5.236783226	8.414004798	86.34921198										0	0	0	-1726.129265	0.08106622329	166.088086262906	
1723.569265	5	8	87	0.09763447988	0.0963329056	2.339720687	3.351055745	94.30922357	5.283592871	8.495590018	86.22081711										0	0	0	-1723.569265	0.0963329056	169.314963371058	
1721.009265	5	8	87	0.1128013241	0.1113112225	2.363433536	3.395213224	94.24135324	5.330239918	8.576767109	86.09299297										0	0	0	-1721.009265	0.1113112225	172.543527258681	
