T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1805.468758	2	7	91	0	0	0.849819245	2.503154911	96.64702584	2	7	91										-0.0001149843915	-0.0004495554154	0.0005645398068	-1805.468758	0	99.964326596703	
1805.448758	2	7	91	0.0002018736868	0.0001999957551	0.849932039	2.503548753	96.64651921	2.000229976	7.000899099	90.99887093										0	0	0	-1805.448758	0.0001999957551	100.039918393213	
1805.428758	2	7	91	0.0004035946089	0.0003998405042	0.8500448201	2.503942607	96.64601257	2.000459917	7.001798171	90.99774191										0	0	0	-1805.428758	0.0003998405042	100.088101651758	
1805.388758	2	7	91	0.0008069095279	0.0007994052705	0.8502703845	2.504730338	96.64499928	2.000919787	7.003596201	90.99548401										0	0	0	-1805.388758	0.0007994052705	100.128503899345	
1805.308758	2	7	91	0.001613062513	0.001598066436	0.8507214739	2.506305913	96.64297261	2.001839369	7.00719185	90.99096878										0	0	0	-1805.308758	0.001598066436	100.214310484323	
1805.148758	2	7	91	0.003223103485	0.003193161017	0.8516235028	2.509457509	96.63891899	2.003677921	7.014381493	90.98194059										0	0	0	-1805.148758	0.003193161017	100.401016741809	
1804.828758	2	7	91	0.006434158581	0.006374471872	0.8534269616	2.515762484	96.63081055	2.007352581	7.028754164	90.96389326										0	0	0	-1804.828758	0.006374471872	100.839023116168	
1804.188758	2	7	91	0.01280842012	0.0126899451	0.8570308637	2.528379964	96.61458917	2.014690673	7.057474099	90.92783523										0	0	0	-1804.188758	0.0126899451	101.747777239591	
1802.908758	2	7	91	0.02540445896	0.02517083497	0.864228531	2.553643981	96.58212749	2.029326735	7.114809376	90.85586389										0	0	0	-1802.908758	0.02517083497	103.418793779472	
1800.348758	2	7	91	0.04998263014	0.04952834222	0.8785824728	2.604289802	96.51712773	2.058438054	7.229065102	90.71249684										0	0	0	-1800.348758	0.04952834222	106.834463030845	
1797.788758	2	7	91	0.0737825892	0.07311990927	0.8928821806	2.655094042	96.45202378	2.087340342	7.342769676	90.56988998										0	0	0	-1797.788758	0.07311990927	110.262568132553	
1795.228758	2	7	91	0.09684503713	0.09598563354	0.9071286431	2.706058445	96.38681291	2.116039669	7.45592592	90.42803441										0	0	0	-1795.228758	0.09598563354	113.71863993877	
1792.668758	2	7	91	0.1192092999	0.1181642673	0.9213229606	2.757184691	96.32149235	2.144542313	7.568536377	90.28692131										0	0	0	-1792.668758	0.1181642673	117.197498010345	
1790.108758	2	7	91	0.1409120592	0.1396919584	0.9354662824	2.808474428	96.25605929	2.172854617	7.68060345	90.14654193										0	0	0	-1790.108758	0.1396919584	120.697072125585	
1787.548758	2	7	91	0.1619875711	0.1606024653	0.9495598079	2.859929268	96.19051092	2.200982994	7.792129404	90.0068876										0	0	0	-1787.548758	0.1606024653	124.215270904069	
1784.988758	2	7	91	0.1824678646	0.1809273533	0.9636047876	2.911550792	96.12484442	2.228933931	7.903116371	89.8679497										0	0	0	-1784.988758	0.1809273533	127.749977528169	
1782.428758	2	7	91	0.2023829222	0.2006961718	0.9776025235	2.963340542	96.05905693	2.256713991	8.013566346	89.72971966										0	0	0	-1782.428758	0.2006961718	131.299052691418	
1779.868758	2	7	91	0.2217608419	0.2199366143	0.99155437	3.015300024	95.99314561	2.284329813	8.123481187	89.592189										0	0	0	-1779.868758	0.2199366143	134.860335597074	
1777.308758	2	7	91	0.2406279855	0.238674664	1.005461734	3.067430704	95.92710756	2.311788116	8.232862615	89.45534927										0	0	0	-1777.308758	0.238674664	138.431644764218	
1774.748758	2	7	91	0.2590091117	0.2569347257	1.019326077	3.11973401	95.86093991	2.339095703	8.341712215	89.31919208										0	0	0	-1774.748758	0.2569347257	142.010782076488	
1772.188758	2	7	91	0.2769274982	0.2747397454	1.033148914	3.172211324	95.79463976	2.366259462	8.450031431	89.18370911										0	0	0	-1772.188758	0.2747397454	145.59553531977	
1769.628758	2	7	91	0.2944050524	0.2921113194	1.046931816	3.224863985	95.7282042	2.393286372	8.557821568	89.04889206										0	0	0	-1769.628758	0.2921113194	149.183679108915	
1767.068758	2	7	91	0.3114624121	0.3090697939	1.060676412	3.277693285	95.6616303	2.420183502	8.665083792	88.91473271										0	0	0	-1767.068758	0.3090697939	152.772977710588	
1764.508758	2	7	91	0.3281190378	0.3256343557	1.074384386	3.33070047	95.59491514	2.446958019	8.771819122	88.78122286										0	0	0	-1764.508758	0.3256343557	156.36118764379	
1761.948758	2	7	91	0.3443932969	0.3418231153	1.088057483	3.38388673	95.52805579	2.473617188	8.878028435	88.64835438										0	0	0	-1761.948758	0.3418231153	159.946062352753	
1759.388758	2	7	91	0.3603025411	0.3576531824	1.101697507	3.437253205	95.46104929	2.500168378	8.983712462	88.51611916										0	0	0	-1759.388758	0.3576531824	163.52535252188	
1756.828758	2	7	91	0.3758631764	0.3731407361	1.115306324	3.490800978	95.3938927	2.526619065	9.088871784	88.38450915										0	0	0	-1756.828758	0.3731407361	167.096807641381	
1754.268758	2	7	91	0.3910907287	0.3883010886	1.128885862	3.544531074	95.32658306	2.552976837	9.193506832	88.25351633										0	0	0	-1754.268758	0.3883010886	170.658185034286	
1751.708758	2	7	91	0.4059999025	0.4031487433	1.142438114	3.598444453	95.25911743	2.579249398	9.297617882	88.12313272										0	0	0	-1751.708758	0.4031487433	174.207246744704	
1749.148758	2	7	91	0.4206046366	0.4176974497	1.155965138	3.652542014	95.19149285	2.605444572	9.401205055	87.99335037										0	0	0	-1749.148758	0.4176974497	177.741764278094	
1746.588758	2	7	91	0.4349181536	0.4319602523	1.169469059	3.706824587	95.12370635	2.631570311	9.504268312	87.86416138										0	0	0	-1746.588758	0.4319602523	181.25952430912	
1744.028758	2	7	91	0.4489530072	0.4459495368	1.182952074	3.761292929	95.055755	2.657634695	9.606807451	87.73555785										0	0	0	-1744.028758	0.4459495368	184.758330666356	
1741.468758	2	7	91	0.4627211244	0.4596770719	1.196416448	3.815947723	94.98763583	2.683645941	9.708822103	87.60753196										0	0	0	-1741.468758	0.4596770719	188.236005322547	
1738.908758	2	7	91	0.4762338454	0.473154049	1.20986452	3.870789575	94.91934591	2.709612408	9.810311731	87.48007586										0	0	0	-1738.908758	0.473154049	191.690395166744	
1736.348758	2	7	91	0.4895019604	0.4863911174	1.223298705	3.925819004	94.85088229	2.735542604	9.911275622	87.35318177										0	0	0	-1736.348758	0.4863911174	195.119373765029	
1733.788758	2	7	91	0.5025357428	0.4993984185	1.236721495	3.981036448	94.78224206	2.761445188	10.01171289	87.22684193										0	0	0	-1733.788758	0.4993984185	198.520844451688	
1731.228758	2	7	91	0.5153449814	0.512185616	1.250135459	4.036442248	94.71342229	2.787328982	10.11162245	87.10104857										0	0	0	-1731.228758	0.512185616	201.89274757954	
1728.668758	2	7	91	0.5279390086	0.5247619248	1.263543252	4.092036653	94.64442009	2.813202974	10.21100305	86.97579398										0	0	0	-1728.668758	0.5247619248	205.233058896783	
1726.108758	2	7	91	0.5403267282	0.5371361376	1.276947612	4.147819809	94.57523258	2.839076325	10.30985323	86.85107045										0	0	0	-1726.108758	0.5371361376	208.539796277907	
1723.548758	2	7	91	0.5525166394	0.5493166494	1.290351361	4.203791758	94.50585688	2.864958379	10.40817133	86.72687029										0	0	0	-1723.548758	0.5493166494	211.811021927536	
1720.988758	2	7	91	0.5645168612	0.5613114806	1.303757417	4.25995243	94.43629015	2.89085867	10.50595551	86.60318582										0	0	0	-1720.988758	0.5613114806	215.044849199748	
1718.428758	2	7	91	0.5763351528	0.5731282978	1.317168785	4.316301638	94.36652958	2.916786926	10.60320368	86.48000939										0	0	0	-1718.428758	0.5731282978	218.23944331338	
1715.868758	2	7	91	0.5879789346	0.5847744341	1.330588569	4.372839072	94.29657236	2.942753085	10.69991357	86.35733335										0	0	0	-1715.868758	0.5847744341	221.393022865555	
1713.308758	2	7	91	0.5994553064	0.5962569073	1.344019973	4.429564293	94.22641573	2.968767296	10.79608266	86.23515004										0	0	0	-1713.308758	0.5962569073	224.503872300959	
