T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1852.955353	5	2	93	0	0	1.976522353	0.6558604834	97.36761716	5	2	93										-0.0004983354337	-0.0002215460799	0.0007198815136	-1852.955353	0	60.6480716686043	
1852.935353	5	2	93	0.0003327799102	0.0003296435348	1.976948596	0.6560205454	97.36703086	5.000996652	2.000443076	92.99856027										0	0	0	-1852.935353	0.0003296435348	60.6951241693856	
1852.915353	5	2	93	0.0006653011844	0.0006590317189	1.977374814	0.6561806143	97.36644457	5.001993225	2.000886156	92.99712062										0	0	0	-1852.915353	0.0006590317189	60.7263165319102	
1852.875353	5	2	93	0.001330088828	0.001317558128	1.978227227	0.6565007618	97.36527201	5.003986235	2.001772284	92.99424148										0	0	0	-1852.875353	0.001317558128	60.764989741671	
1852.795353	5	2	93	0.002658126056	0.002633097543	1.979931927	0.6571411107	97.36292696	5.007971612	2.003544455	92.98848393										0	0	0	-1852.795353	0.002633097543	60.8582515446935	
1852.635353	5	2	93	0.00530806439	0.005258138648	1.983340814	0.6584220244	97.35823716	5.015939793	2.007088455	92.97697175										0	0	0	-1852.635353	0.005258138648	61.0451045479687	
1852.315353	5	2	93	0.01058352659	0.01048419811	1.990156541	0.6609847146	97.34885874	5.031865874	2.01417509	92.95395904										0	0	0	-1852.315353	0.01048419811	61.4864269185452	
1851.675353	5	2	93	0.02100474986	0.02080847056	2.003777911	0.6661146164	97.33010747	5.063672099	2.02834614	92.90798176										0	0	0	-1851.675353	0.02080847056	62.4049645442451	
1850.395353	5	2	93	0.04143938177	0.04105552583	2.030985948	0.676389276	97.29262478	5.12711605	2.056669504	92.81621445										0	0	0	-1850.395353	0.04105552583	64.1059374251847	
1847.835353	5	2	93	0.08068979321	0.07995548068	2.085259248	0.6970000315	97.21774072	5.253324824	2.113246898	92.63342828										0	0	0	-1847.835353	0.07995548068	67.6127069645317	
