T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1794.446763	11	1	88	0	0	4.453508874	0.3464415398	95.20004959	11	1	88										-0.0006630202831	-6.619180945E-05	0.0007292120926	-1794.446763	0	98.683645479316	
1794.426763	11	1	88	0.0002061617129	0.0002026017009	4.454092046	0.3464947439	95.19941321	11.00132604	1.000132379	87.99854158										0	0	0	-1794.426763	0.0002026017009	98.7480632490663	
1794.406763	11	1	88	0.000412188394	0.0004050713218	4.454675198	0.346547952	95.19877685	11.00265202	1.000264764	87.99708322										0	0	0	-1794.406763	0.0004050713218	98.7922387098655	
1794.366763	11	1	88	0.0008240899392	0.0008098632276	4.455841484	0.346654368	95.19750415	11.00530387	1.000529516	87.99416661										0	0	0	-1794.366763	0.0008098632276	98.8351718958851	
1794.286763	11	1	88	0.001647411552	0.001618981312	4.458173942	0.3468672169	95.19495884	11.01060709	1.001058992	87.98833392										0	0	0	-1794.286763	0.001618981312	98.9186344864159	
1794.126763	11	1	88	0.003291753914	0.003234986051	4.462838405	0.3472929784	95.18986862	11.02121154	1.002117823	87.97667064										0	0	0	-1794.126763	0.003234986051	99.1008808662245	
1793.806763	11	1	88	0.006571264559	0.006458098383	4.472165522	0.3481447555	95.17968972	11.04241253	1.004234995	87.95335248										0	0	0	-1793.806763	0.006458098383	99.5267697086736	
1793.166763	11	1	88	0.0130820616	0.01285739949	4.490811957	0.3498495906	95.15933845	11.0847815	1.008468143	87.90675035										0	0	0	-1793.166763	0.01285739949	100.410595515836	
1791.886763	11	1	88	0.0259486807	0.02550555243	4.528075223	0.3532635679	95.11866121	11.1693919	1.016927266	87.81368084										0	0	0	-1791.886763	0.02550555243	102.043850602885	
1789.326763	11	1	88	0.05105662601	0.0501945376	4.60248174	0.3601091312	95.03740913	11.33810201	1.033817647	87.62808034										0	0	0	-1789.326763	0.0501945376	105.394176745483	
1786.766763	11	1	88	0.07536783822	0.07410971898	4.676727384	0.3669778042	94.95629481	11.50613568	1.050669288	87.44319503										0	0	0	-1786.766763	0.07410971898	108.775338943399	
1784.206763	11	1	88	0.09891945434	0.09728714016	4.750811105	0.3738692173	94.87531968	11.67349805	1.067480509	87.25902144										0	0	0	-1784.206763	0.09728714016	112.205445942611	
1781.646763	11	1	88	0.1217476469	0.1197619262	4.824731985	0.3807829573	94.79448506	11.84019445	1.084249509	87.07555604										0	0	0	-1781.646763	0.1197619262	115.681112943357	
1779.086763	11	1	88	0.1438863169	0.1415669958	4.898489186	0.3877185925	94.71379222	12.00623025	1.100974439	86.89279531										0	0	0	-1779.086763	0.1415669958	119.201960343779	
1776.526763	11	1	88	0.1653672675	0.1627332303	4.972081956	0.3946756727	94.63324237	12.17161088	1.11765341	86.71073571										0	0	0	-1776.526763	0.1627332303	122.767612429863	
1773.966763	11	1	88	0.1862203647	0.1832896296	5.045509626	0.4016537295	94.55283664	12.33634182	1.134284485	86.5293737										0	0	0	-1773.966763	0.1832896296	126.377690877832	
1771.406763	11	1	88	0.2064736835	0.2032634541	5.118771612	0.4086522755	94.47257611	12.50042861	1.150865688	86.3487057										0	0	0	-1771.406763	0.2032634541	130.031815729793	
1768.846763	11	1	88	0.2261536405	0.2226803535	5.191867412	0.415670805	94.39246178	12.66387688	1.167394998	86.16872813										0	0	0	-1768.846763	0.2226803535	133.729603541636	
