T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
905.0823507	1	15	84	1	0.9500387351	0.4407992869	13.60681559	85.95238512				11.63348117	41.49210542	46.87441341										-905.0823507	0.9500387351	-3091.90174255676	
902.5223507	1	15	84	1	0.9492098746	0.4342116114	13.57880419	85.9869842				11.57394041	41.56053775	46.86552184										-902.5223507	0.9492098746	-3085.18229692598	
899.9623507	1	15	84	1	0.9483791857	0.4276983191	13.55057112	86.02173056				11.51434088	41.62895083	46.85670829										-899.9623507	0.9483791857	-3078.30728263056	
897.4023507	1	15	84	1	0.9475466186	0.4212591564	13.52211412	86.05662673				11.45468859	41.69733928	46.84797213										-897.4023507	0.9475466186	-3071.28007544035	
894.8423507	1	15	84	1	0.9467121239	0.4148938605	13.4934309	86.09167524				11.39498957	41.76569768	46.83931275										-894.8423507	0.9467121239	-3064.10406833413	
892.2823507	1	15	84	1	0.9458756524	0.4086021602	13.46451919	86.12687865				11.33524993	41.83402055	46.83072952										-892.2823507	0.9458756524	-3056.75804830229	
891.0023507	1	15	84	1	0.9454566529	0.4054838514	13.44997681	86.14453934				11.30536736	41.86816641	46.82646623										-891.0023507	0.9454566529	-3054.25637138037	
890.3623507	1	15	84	1	0.9452470873	0.4039310274	13.44268667	86.1533823				11.29041349	41.88524455	46.82434196										-890.3623507	0.9452470873	-3049.96349726144	
890.0423507	1	15	84	1	0.9451420995	0.4031569926	13.43903274	86.15781026				11.28294781	41.893771	46.82328119										-890.0423507	0.9451420995	-3037.92804785395	
890.0223507	1	15	84	1	0.9451355147	0.4031087443	13.43880372	86.15808753				11.28248285	41.89430228	46.82321487										-890.0223507	0.9451355147	-3046.57327820458	
890.0138288	1	15	84	1	0.9451327211	0.4030881367	13.43870642	86.15820545				11.28228381	41.89452954	46.82318664	0.5106043788	0.05055574195	99.43883988							-890.0138288	0.9451327211	-3024.31497263507	
889.9923507	1	15	84	1	0.944817434	0.402718914	13.44011335	86.15716774				11.27604194	41.90064716	46.82331091	0.5102343781	0.05055853711	99.43920708							-889.9923507	0.944817434	-68.0888422119662	
889.9723507	1	15	84	1	0.9445235653	0.4023750647	13.44142391	86.15620103				11.27022535	41.90634768	46.82342696	0.5098896934	0.05056114254	99.43954916							-889.9723507	0.9445235653	-68.0565593752867	
889.9323507	1	15	84	1	0.9439358008	0.401688039	13.44404376	86.1542682				11.25859413	41.91774668	46.8236592	0.5092006808	0.05056634876	99.44023297							-889.9323507	0.9439358008	-68.0307862135154	
889.8523507	1	15	84	1	0.9427590425	0.4003158581	13.4492811	86.15040304				11.23532434	41.94055058	46.82412508	0.5078232583	0.05057675557	99.44159999							-889.8523507	0.9427590425	-67.9053729162391	
889.6923507	1	15	84	1	0.9403973781	0.3975789568	13.45974628	86.14267477				11.18875528	41.9861822	46.82506252	0.5050708176	0.0505975467	99.44433164							-889.6923507	0.9403973781	-67.6392603905701	
889.3723507	1	15	84	1	0.9356509451	0.3921348815	13.48063936	86.12722576				11.09549849	42.07754141	46.82696011	0.4995755651	0.05063903955	99.4497854							-889.3723507	0.9356509451	-67.1774956314116	
888.7323507	1	15	84	1	0.9260541745	0.38136466	13.52227672	86.09635862				10.90850354	42.26065023	46.83084623	0.4886235636	0.0507216695	99.46065477							-888.7323507	0.9260541745	-66.1704872107052	
887.4523507	1	15	84	1	0.9063945542	0.3602881158	13.60496477	86.03474711				10.53253244	42.62848375	46.83898381	0.4668734764	0.05088552596	99.482241							-887.4523507	0.9063945542	-63.9709660118933	
884.8923507	1	15	84	1	0.864813098	0.3199307868	13.76805651	85.9120127				9.772202773	43.37106223	46.85673499	0.4239886128	0.05120777407	99.52480361							-884.8923507	0.864813098	-58.9933423926625	
882.3323507	1	15	84	1	0.8192402849	0.2818603087	13.92821646	85.78992323				8.999753592	44.12375693	46.87648948	0.3819246332	0.05152300456	99.56655236							-882.3323507	0.8192402849	-53.2890377456871	
879.7723507	1	15	84	1	0.7680928157	0.2459568805	14.0855735	85.66846962				8.213964842	44.8877332	46.89830196	0.34068375	0.05183152103	99.60748473							-879.7723507	0.7680928157	-46.945920782533	
877.2123507	1	15	84	1	0.7090540902	0.212110286	14.24024823	85.54764149				7.413485527	45.66427156	46.92224292	0.3002700583	0.05213360651	99.64759634							-877.2123507	0.7090540902	-40.1502493959938	
874.6523507	1	15	84	1	0.6385621055	0.1802190075	14.39235366	85.42742733				6.596806629	46.45479232	46.94840106	0.260689555	0.05242952535	99.68688092							-874.6523507	0.6385621055	-33.133930404845	
872.0923507	1	15	84	1	0.5508079244	0.1501894466	14.54199583	85.30781472				5.762227196	47.26088634	46.97688646	0.2219501759	0.05271952487	99.7253303							-872.0923507	0.5508079244	-26.165920416049	
869.5323507	1	15	84	1	0.4355885009	0.1219352393	14.68927432	85.18879044				4.907811343	48.0843539	47.00783476	0.1840618551	0.05300383677	99.76293431							-869.5323507	0.4355885009	-19.5371481025988	
866.9723507	1	15	84	1	0.2731113597	0.0953769433	14.83428246	85.07034059				4.031343144	48.92724514	47.04141171	0.1470370441	0.05328267786	99.79968028							-866.9723507	0.2731113597	-13.542485613222	
864.4123507	1	15	84	1	0.01923667319	0.07044074325	14.97710863	84.95245063				3.130228287	49.79194878	47.07782293	0.1108896697	0.05355625294	99.83555408							-864.4123507	0.01923667319	-7.82712779111301	
864.3323507	1	15	84	1	0.008894340783	0.06968692523	14.98153765	84.94877542				3.101641685	49.81934944	47.07900888	0.1097744653	0.05356471931	99.83666082							-864.3323507	0.008894340783	-7.66373911611214	
864.2923507	1	15	84	1	0.003650161752	0.06931055973	14.98375142	84.94693802				3.087337259	49.83305968	47.07960306	0.1092171517	0.05356895069	99.8372139							-864.2923507	0.003650161752	-7.5978174550559	
864.2723507	1	15	84	1	0.001012643708	0.06912251975	14.98485811	84.94601937				3.080182529	49.83991703	47.07990044	0.1089385781	0.05357106592	99.83749036							-864.2723507	0.001012643708	-16.3747512175704	
864.2523507	1	15	84	1								3.077469645	49.84260408	47.07992627	0.1088279024	0.05356861881	99.83760348							-864.2523507			
864.2423507	1	15	84	1								3.077481326	49.84266312	47.07985555	0.1088242524	0.05356599009	99.83760976							-864.2423507			
864.2223507	1	15	84	1								3.077504581	49.84278138	47.07971403	0.1088169543	0.05356073597	99.83762231							-864.2223507			
864.1823507	1	15	84	1								3.077551232	49.84301765	47.07943112	0.1088023587	0.05355022579	99.83764742							-864.1823507			
864.1023507	1	15	84	1								3.077644524	49.84349	47.07886548	0.1087731687	0.05352920875	99.83769762							-864.1023507			
863.9423507	1	15	84	1								3.077831058	49.84443399	47.07773496	0.1087147939	0.05348718788	99.83779802							-863.9423507			
863.6223507	1	15	84	1								3.078203936	49.8463191	47.07547696	0.1085980648	0.05340319908	99.83799874							-863.6223507			
862.9823507	1	15	84	1								3.078948926	49.85007796	47.07097312	0.1083646888	0.05323543324	99.83839988							-862.9823507			
861.7023507	1	15	84	1								3.08043585	49.85755039	47.06201376	0.1078982689	0.05290074931	99.83920098							-861.7023507			
859.1423507	1	15	84	1								3.083397543	49.8723161	47.04428636	0.1069667708	0.05223477501	99.84079845							-859.1423507			
856.5823507	1	15	84	1								3.08634311	49.8868466	47.02681029	0.1060370956	0.05157333309	99.84238957							-856.5823507			
854.0223507	1	15	84	1								3.089272683	49.90114617	47.00958114	0.1051092845	0.05091643224	99.84397428							-854.0223507			
851.4623507	1	15	84	1								3.092186371	49.91521897	46.99259466	0.1041833786	0.05026408094	99.84555254							-851.4623507			
848.9023507	1	15	84	1								3.095084279	49.92906901	46.97584671	0.1032594188	0.04961628727	99.84712429							-848.9023507			
846.3423507	1	15	84	1								3.097966504	49.9427002	46.95933329	0.1023374463	0.048973059	99.84868949							-846.3423507			
843.7823507	1	15	84	1								3.100833139	49.95611635	46.94305051	0.1014175021	0.04833440357	99.85024809							-843.7823507			
841.2223507	1	15	84	1								3.103684268	49.96932113	46.9269946	0.1004996274	0.04770032814	99.85180004							-841.2223507			
838.6623507	1	15	84	1								3.106519974	49.98231814	46.91116189	0.09958386335	0.04707083956	99.8533453							-838.6623507			
836.1023507	1	15	84	1								3.10934033	49.99511085	46.89554882	0.09867025138	0.04644594436	99.8548838							-836.1023507			
833.5423507	1	15	84	1								3.112145407	50.00770265	46.88015195	0.09775883278	0.04582564878	99.85641552							-833.5423507			
830.9823507	1	15	84	1								3.11493527	50.02009683	46.8649679	0.09684964897	0.04520995876	99.85794039							-830.9823507			
828.4223507	1	15	84	1								3.117709979	50.03229662	46.8499934	0.0959427414	0.04459887991	99.85945838							-828.4223507			
825.8623507	1	15	84	1								3.120469591	50.04430512	46.83522529	0.09503815154	0.04399241755	99.86096943							-825.8623507			
823.3023507	1	15	84	1								3.123214157	50.05612538	46.82066046	0.09413592093	0.04339057668	99.8624735							-823.3023507			
820.7423507	1	15	84	1								3.125943725	50.06776038	46.8062959	0.09323609112	0.04279336202	99.86397055							-820.7423507			
818.1823507	1	15	84	1								3.128658339	50.07921299	46.79212867	0.0923387037	0.04220077795	99.86546052							-818.1823507			
815.6223507	1	15	84	1								3.131358039	50.09048603	46.77815593	0.09144380028	0.04161282857	99.86694337							-815.6223507			
813.0623507	1	15	84	1								3.13404286	50.10158226	46.76437488	0.09055142247	0.04102951764	99.86841906							-813.0623507			
810.5023507	1	15	84	1								3.136712837	50.11250435	46.75078281	0.08966161192	0.04045084865	99.86988754							-810.5023507			
807.9423507	1	15	84	1								3.139367998	50.12325493	46.73737708	0.08877441027	0.03987682473	99.87134876							-807.9423507			
805.3823507	1	15	84	1								3.14200837	50.13383654	46.72415509	0.08788985917	0.03930744875	99.87280269							-805.3823507			
802.8223507	1	15	84	1								3.144633977	50.14425169	46.71111433	0.08700800028	0.03874272322	99.87424928							-802.8223507			
800.2623507	1	15	84	1								3.147244839	50.15450282	46.69825234	0.08612887522	0.03818265038	99.87568847							-800.2623507			
797.7023507	1	15	84	1								3.149840974	50.1645923	46.68556672	0.08525252564	0.03762723212	99.87712024							-797.7023507			
795.1423507	1	15	84	1								3.152422397	50.17452248	46.67305513	0.08437899314	0.03707647004	99.87854454							-795.1423507			
792.5823507	1	15	84	1								3.15498912	50.18429562	46.66071526	0.08350831932	0.0365303654	99.87996132							-792.5823507			
790.0223507	1	15	84	1								3.157541154	50.19391396	46.64854489	0.08264054575	0.03598891917	99.88137054							-790.0223507			
787.4623507	1	15	84	1								3.160078505	50.20337968	46.63654182	0.08177571396	0.03545213198	99.88277215							-787.4623507			
784.9023507	1	15	84	1								3.162601181	50.21269491	46.62470391	0.08091386544	0.03492000414	99.88416613							-784.9023507			
782.3423507	1	15	84	1								3.165109183	50.22186175	46.61302907	0.08005504165	0.03439253565	99.88555242							-782.3423507			
779.7823507	1	15	84	1								3.167602514	50.23088225	46.60151524	0.079199284	0.03386972618	99.88693099							-779.7823507			
777.2223507	1	15	84	1								3.170081172	50.2397584	46.59016042	0.07834663383	0.03335157508	99.88830179							-777.2223507			
774.6623507	1	15	84	1								3.172545155	50.24849219	46.57896266	0.07749713244	0.03283808137	99.88966479							-774.6623507			
772.1023507	1	15	84	1								3.174994459	50.25708553	46.56792001	0.07665082104	0.03232924374	99.89101994							-772.1023507			
769.5423507	1	15	84	1								3.177429077	50.26554032	46.55703061	0.07580774081	0.03182506057	99.8923672							-769.5423507			
766.9823507	1	15	84	1								3.179849003	50.2738584	46.5462926	0.0749679328	0.03132552988	99.89370654							-766.9823507			
764.4223507	1	15	84	1								3.182254227	50.28204161	46.53570417	0.07413143802	0.03083064939	99.89503791							-764.4223507			
761.8623507	1	15	84	1								3.184644738	50.29009171	46.52526355	0.07329829736	0.03034041647	99.89636129							-761.8623507			
759.3023507	1	15	84	1								3.187020524	50.29801048	46.514969	0.07246855164	0.02985482815	99.89767662							-759.3023507			
756.7423507	1	15	84	1								3.189381571	50.30579962	46.50481881	0.07164224155	0.02937388114	99.89898388							-756.7423507			
754.1823507	1	15	84	1								3.191727867	50.31346083	46.4948113	0.0708194077	0.02889757182	99.90028302							-754.1823507			
751.6223507	1	15	84	1								3.194059393	50.32099577	46.48494484	0.07000009055	0.0284258962	99.90157401							-751.6223507			
749.0623507	1	15	84	1								3.196376134	50.32840606	46.4752178	0.06918433048	0.02795884997	99.90285682							-749.0623507			
746.5023507	1	15	84	1								3.198678072	50.33569332	46.4656286	0.0683721677	0.02749642849	99.9041314							-746.5023507			
743.9423507	1	15	84	1								3.200965188	50.34285912	46.45617569	0.06756364232	0.02703862675	99.90539773							-743.9423507			
741.3823507	1	15	84	1								3.203237461	50.34990502	46.44685752	0.06675879427	0.02658543942	99.90665577							-741.3823507			
738.8223507	1	15	84	1								3.205494872	50.35683253	46.4376726	0.06595766336	0.02613686082	99.90790548							-738.8223507			
736.2623507	1	15	84	1								3.207737398	50.36364315	46.42861945	0.06516028924	0.0256928849	99.90914683							-736.2623507			
733.7023507	1	15	84	1								3.209965017	50.37033838	46.41969661	0.06436671138	0.02525350528	99.91037978							-733.7023507			
731.1423507	1	15	84	1								3.212177707	50.37691965	46.41090264	0.06357696909	0.02481871524	99.91160432							-731.1423507			
728.5823507	1	15	84	1								3.214375444	50.38338841	46.40223614	0.06279110151	0.02438850768	99.91282039							-728.5823507			
726.0223507	1	15	84	1								3.216558203	50.38974606	46.39369573	0.06200914756	0.02396287517	99.91402798							-726.0223507			
723.4623507	1	15	84	1								3.218725961	50.395994	46.38528004	0.06123114601	0.02354180993	99.91522704							-723.4623507			
720.9023507	1	15	84	1								3.220878691	50.4021336	46.37698771	0.06045713539	0.02312530379	99.91641756							-720.9023507			
718.3423507	1	15	84	1								3.223016368	50.4081662	46.36881744	0.05968715405	0.02271334825	99.9175995							-718.3423507			
715.7823507	1	15	84	1								3.225138966	50.41409313	46.3607679	0.05892124009	0.02230593446	99.91877283							-715.7823507			
713.2223507	1	15	84	1								3.227246459	50.41991572	46.35283783	0.05815943143	0.02190305318	99.91993752							-713.2223507			
710.6623507	1	15	84	1								3.229338821	50.42563524	46.34502593	0.05740176571	0.02150469483	99.92109354							-710.6623507			
708.1023507	1	15	84	1								3.231416023	50.431253	46.33733098	0.05664828035	0.02111084946	99.92224087							-708.1023507			
705.5423507	1	15	84	1								3.233478041	50.43677023	46.32975173	0.05589901253	0.02072150676	99.92337948							-705.5423507			
702.9823507	1	15	84	1								3.235524846	50.44218819	46.32228696	0.05515399914	0.02033665605	99.92450934							-702.9823507			
700.4223507	1	15	84	1								3.23755641	50.44750811	46.31493548	0.05441327683	0.01995628629	99.92563044							-700.4223507			
697.8623507	1	15	84	1								3.239572708	50.4527312	46.30769609	0.05367688196	0.01958038606	99.92674273							-697.8623507			
695.3023507	1	15	84	1								3.241573712	50.45785865	46.30056763	0.05294485062	0.01920894358	99.92784621							-695.3023507			
692.7423507	1	15	84	1								3.243559394	50.46289166	46.29354894	0.05221721859	0.01884194671	99.92894083							-692.7423507			
690.1823507	1	15	84	1								3.245529727	50.46783139	46.28663888	0.05149402136	0.01847938293	99.9300266							-690.1823507			
687.6223507	1	15	84	1								3.247484685	50.472679	46.27983631	0.05077529409	0.01812123934	99.93110347							-687.6223507			
685.0623507	1	15	84	1								3.24942424	50.47743563	46.27314013	0.05006107165	0.01776750267	99.93217143							-685.0623507			
682.5023507	1	15	84	1								3.251348366	50.48210242	46.26654922	0.04935138854	0.0174181593	99.93323045							-682.5023507			
679.9423507	1	15	84	1								3.253257037	50.48668047	46.26006249	0.04864627897	0.01707319521	99.93428053							-679.9423507			
677.3823507	1	15	84	1								3.255150227	50.4911709	46.25367887	0.04794577675	0.016732596	99.93532163							-677.3823507			
674.8223507	1	15	84	1								3.25702791	50.4955748	46.24739729	0.04724991538	0.01639634693	99.93635374							-674.8223507			
672.2623507	1	15	84	1								3.25889006	50.49989326	46.24121668	0.04655872796	0.01606443284	99.93737684							-672.2623507			
669.7023507	1	15	84	1								3.260736653	50.50412733	46.23513601	0.04587224721	0.01573683823	99.93839091							-669.7023507			
667.1423507	1	15	84	1								3.262567665	50.5082781	46.22915424	0.0451905055	0.0154135472	99.93939595							-667.1423507			
664.5823507	1	15	84	1								3.264383071	50.5123466	46.22327033	0.04451353477	0.01509454347	99.94039192							-664.5823507			
664.2623507	1	15	84	1								3.264608915	50.51284941	46.22254168	0.04442925035	0.0150549685	99.94051578							-664.2623507			
664.1023507	1	15	84	1								3.264721739	50.51310035	46.22217791	0.04438713633	0.01503520616	99.94057766							-664.1023507			
664.0623507	1	15	84	1								3.264749935	50.51316303	46.22208703	0.04437661078	0.01503026811	99.94059312							-664.0623507			
664.0604398	1	15	84	1								3.264751281	50.51316603	46.22208269	0.04437610797	0.01503003221	99.94059386	39.35113863	0.4969498756	60.1519115				-664.0604398			
664.0323507	1	15	84	1								3.264053721	50.51388554	46.22206074	0.04435807053	0.01502677381	99.94061516	39.35124395	0.4968526118	60.15190344				-664.0323507			
664.0123507	1	15	84	1								3.263557096	50.51439779	46.22204512	0.04434523102	0.01502445399	99.94063031	39.35131893	0.4967833689	60.1518977				-664.0123507			
663.9723507	1	15	84	1								3.262563967	50.51542215	46.22201388	0.04431956082	0.01501981496	99.94066062	39.35146888	0.4966448905	60.15188623				-663.9723507			
663.8923507	1	15	84	1								3.260578206	50.51747035	46.22195144	0.04426825566	0.01501053927	99.94072121	39.35176873	0.4963679886	60.15186328				-663.8923507			
663.7323507	1	15	84	1								3.25660867	50.5215646	46.22182673	0.04416578644	0.01499199727	99.94084222	39.35236819	0.4958144048	60.1518174				-663.7323507			
663.4123507	1	15	84	1								3.248677542	50.52974453	46.22157793	0.04396141062	0.01495495148	99.94108364	39.35356615	0.4947081175	60.15172573				-663.4123507			
662.7723507	1	15	84	1								3.232847079	50.54607009	46.22108283	0.04355490336	0.01488101228	99.94156408	39.35595826	0.4924990688	60.15154267				-662.7723507			
661.4923507	1	15	84	1								3.201313389	50.57858403	46.22010258	0.04275081247	0.01473374405	99.94251544	39.36072716	0.4880951178	60.15117772				-661.4923507			
658.9323507	1	15	84	1								3.138755597	50.64306301	46.21818139	0.04117789608	0.01444165375	99.94438045	39.37020333	0.4793441247	60.15045255				-658.9323507			
656.3723507	1	15	84	1								3.076878405	50.70680993	46.21631167	0.03965118817	0.01415283485	99.94619598	39.37959668	0.4706696163	60.14973371				-656.3723507			
653.8123507	1	15	84	1								3.015683138	50.76982457	46.21449229	0.03816972289	0.01386729843	99.94796298	39.38890643	0.4620723078	60.14902127				-653.8123507			
651.2523507	1	15	84	1								2.955171051	50.83210678	46.21272217	0.03673254426	0.0135850548	99.9496824	39.39813182	0.4535528946	60.14831528				-651.2523507			
648.6923507	1	15	84	1								2.895343331	50.89365645	46.21100022	0.0353387063	0.01330611344	99.95135518	39.40727214	0.4451120539	60.14761581				-648.6923507			
646.1323507	1	15	84	1								2.836201094	50.95447353	46.20932538	0.03398727304	0.01303048302	99.95298224	39.41632666	0.4367504435	60.1469229				-646.1323507			
643.5723507	1	15	84	1								2.777745378	51.01455802	46.20769661	0.03267731868	0.01275817137	99.95456451	39.42529469	0.4284687024	60.14623661				-643.5723507			
641.0123507	1	15	84	1								2.719977145	51.07390998	46.20611287	0.03140792762	0.01248918553	99.95610289	39.43417557	0.4202674499	60.14555699				-641.0123507			
638.4523507	1	15	84	1								2.662897275	51.13252955	46.20457318	0.0301781946	0.01222353171	99.95759827	39.44296863	0.4121472856	60.14488408				-638.4523507			
635.8923507	1	15	84	1								2.606506565	51.19041691	46.20307653	0.02898722473	0.01196121528	99.95905156	39.45167326	0.4041087892	60.14421795				-635.8923507			
633.3323507	1	15	84	1								2.550805728	51.24757233	46.20162194	0.02783413357	0.01170224083	99.96046363	39.46028885	0.39615252	60.14355863				-633.3323507			
630.7723507	1	15	84	1								2.495795387	51.30399614	46.20020847	0.02671804725	0.01144661209	99.96183534	39.46881481	0.3882790168	60.14290617				-630.7723507			
628.2123507	1	15	84	1								2.441476075	51.35968875	46.19883517	0.02563810249	0.01119433198	99.96316757	39.47725059	0.3804887978	60.14226061				-628.2123507			
625.6523507	1	15	84	1								2.387848229	51.41465064	46.19750113	0.02459344673	0.0109454026	99.96446115	39.48559565	0.3727823598	60.14162199				-625.6523507			
623.0923507	1	15	84	1								2.334912192	51.46888239	46.19620542	0.02358323813	0.01069982524	99.96571694	39.49384946	0.3651601787	60.14099036				-623.0923507			
620.5323507	1	15	84	1								2.282668208	51.52238463	46.19494716	0.0226066457	0.01045760033	99.96693575	39.50201155	0.3576227087	60.14036575				-620.5323507			
617.9723507	1	15	84	1								2.231116419	51.57515811	46.19372547	0.02166284932	0.01021872753	99.96811842	39.51008143	0.3501703823	60.13974819				-617.9723507			
615.4123507	1	15	84	1								2.180256863	51.62720365	46.19253949	0.0207510398	0.009983205657	99.96926575	39.51805867	0.34280361	60.13913772				-615.4123507			
612.8523507	1	15	84	1								2.130089471	51.67852215	46.19138838	0.01987041899	0.009751032702	99.97037855	39.52594285	0.33552278	60.13853437				-612.8523507			
610.2923507	1	15	84	1								2.080614066	51.72911464	46.19027129	0.01902019977	0.009522205857	99.97145759	39.53373357	0.3283282584	60.13793817				-610.2923507			
607.7323507	1	15	84	1								2.031830358	51.77898221	46.18918743	0.01819960612	0.009296721496	99.97250367	39.54143045	0.3212203884	60.13734916				-607.7323507			
605.1723507	1	15	84	1								1.983737946	51.82812608	46.18813598	0.0174078732	0.009074575181	99.97351755	39.54903316	0.3141994904	60.13676735				-605.1723507			
602.6123507	1	15	84	1								1.936336309	51.87654754	46.18711615	0.01664424735	0.00885576167	99.97449999	39.55654136	0.3072658619	60.13619278				-602.6123507			
600.0523507	1	15	84	1								1.88962481	51.924248	46.18612719	0.01590798615	0.008640274914	99.97545174	39.56395477	0.3004197772	60.13562546				-600.0523507			
597.4923507	1	15	84	1								1.843602691	51.971229	46.18516831	0.01519835847	0.008428108064	99.97637353	39.5712731	0.2936614872	60.13506541				-597.4923507			
594.9323507	1	15	84	1								1.798269069	52.01749214	46.18423879	0.01451464447	0.008219253474	99.9772661	39.57849612	0.2869912191	60.13451266				-594.9323507			
592.3723507	1	15	84	1								1.753622938	52.06303918	46.18333789	0.01385613566	0.008013702704	99.97813016	39.5856236	0.2804091767	60.13396722				-592.3723507			
589.8123507	1	15	84	1								1.709663163	52.10787195	46.18246489	0.01322213493	0.007811446528	99.97896642	39.59265535	0.2739155397	60.13342911				-589.8123507			
587.2523507	1	15	84	1								1.666388481	52.15199244	46.18161908	0.01261195653	0.007612474935	99.97977557	39.59959121	0.267510464	60.13289833				-587.2523507			
584.6923507	1	15	84	1								1.623797496	52.19540272	46.18079978	0.01202492614	0.007416777134	99.9805583	39.60643101	0.2611940812	60.1323749				-584.6923507			
582.1323507	1	15	84	1								1.58188868	52.238105	46.18000632	0.01146038085	0.007224341564	99.98131528	39.61317466	0.2549664988	60.13185884				-582.1323507			
579.5723507	1	15	84	1								1.540660369	52.28010162	46.17923801	0.01091766917	0.007035155893	99.98204717	39.61982206	0.2488278	60.13135014				-579.5723507			
577.0123507	1	15	84	1								1.500110764	52.32139501	46.17849422	0.01039615108	0.00684920703	99.98275464	39.62637315	0.2427780435	60.13084881				-577.0123507			
574.4523507	1	15	84	1								1.460237926	52.36198777	46.1777743	0.009895197969	0.006666481131	99.98343832	39.63282789	0.2368172634	60.13035485				-574.4523507			
571.8923507	1	15	84	1								1.421039776	52.40188259	46.17707763	0.009414192665	0.0064869636	99.98409884	39.63918627	0.2309454693	60.12986826				-571.8923507			
569.3323507	1	15	84	1								1.382514095	52.44108232	46.17640359	0.008952529435	0.006310639104	99.98473683	39.6454483	0.2251626461	60.12938905				-569.3323507			
566.7723507	1	15	84	1								1.344658521	52.4795899	46.17575158	0.008509613959	0.006137491575	99.98535289	39.65161403	0.2194687542	60.12891721				-566.7723507			
564.2123507	1	15	84	1								1.307470547	52.51740845	46.175121	0.008084863323	0.005967504221	99.98594763	39.65768353	0.2138637289	60.12845274				-564.2123507			
561.6523507	1	15	84	1								1.270947523	52.55454118	46.17451129	0.007677705994	0.00580065953	99.98652163	39.6636569	0.2083474812	60.12799562				-561.6523507			
559.0923507	1	15	84	1								1.235086651	52.59099147	46.17392188	0.0072875818	0.005636939286	99.98707548	39.66953426	0.2029198968	60.12754584				-559.0923507			
556.5323507	1	15	84	1								1.199884987	52.62676281	46.17335221	0.006913941898	0.005476324569	99.98760973	39.67531576	0.1975808372	60.12710341				-556.5323507			
553.9723507	1	15	84	1								1.165339441	52.66185883	46.17280173	0.006556248743	0.005318795772	99.98812496	39.68100157	0.1923301387	60.12666829				-553.9723507			
551.4123507	1	15	84	1								1.131446773	52.69628331	46.17226992	0.006213976051	0.005164332606	99.98862169	39.6865919	0.1871676132	60.12624048				-551.4123507			
548.8523507	1	15	84	1								1.098203595	52.73004015	46.17175626	0.005886608755	0.00501291411	99.98910048	39.69208699	0.1820930478	60.12581997				-548.8523507			
546.2923507	1	15	84	1								1.065606371	52.7631334	46.17126023	0.005573642961	0.004864518665	99.98956184	39.69748708	0.177106205	60.12540672				-546.2923507			
543.7323507	1	15	84	1								1.033651414	52.79556725	46.17078134	0.005274585893	0.004719124	99.99000629	39.70279246	0.1722068228	60.12500072				-543.7323507			
541.1723507	1	15	84	1								1.002334889	52.82734601	46.1703191	0.004988955843	0.004576707206	99.99043434	39.70800345	0.1673946147	60.12460194				-541.1723507			
538.6123507	1	15	84	1								0.9716528128	52.85847415	46.16987304	0.004716282107	0.004437244746	99.99084647	39.71312037	0.1626692702	60.12421036				-538.6123507			
536.0523507	1	15	84	1								0.9416010524	52.88895626	46.16944269	0.004456104921	0.004300712468	99.99124318	39.7181436	0.1580304541	60.12382595				-536.0523507			
533.4923507	1	15	84	1								0.9121753263	52.91879709	46.16902758	0.004207975394	0.004167085614	99.99162494	39.72307351	0.1534778074	60.12344868				-533.4923507			
530.9323507	1	15	84	1								0.8833712056	52.9480015	46.16862729	0.003971455435	0.004036338837	99.99199221	39.72791053	0.1490109474	60.12307852				-530.9323507			
528.3723507	1	15	84	1								0.8551841142	52.97657452	46.16824137	0.003746117672	0.003908446209	99.99234544	39.7326551	0.1446294671	60.12271544				-528.3723507			
525.8123507	1	15	84	1								0.8276093297	53.00452127	46.1678694	0.003531545376	0.003783381236	99.99268507	39.73730767	0.1403329366	60.12235939				-525.8123507			
523.2523507	1	15	84	1								0.8006419847	53.03184706	46.16751096	0.00332733237	0.003661116871	99.99301155	39.74186875	0.1361209021	60.12201035				-523.2523507			
520.6923507	1	15	84	1								0.7742770675	53.05855729	46.16716564	0.003133082939	0.003541625529	99.99332529	39.74633884	0.1319928869	60.12166827				-520.6923507			
518.1323507	1	15	84	1								0.7485094241	53.08465752	46.16683306	0.00294841174	0.003424879097	99.99362671	39.7507185	0.1279483913	60.12133311				-518.1323507			
515.5723507	1	15	84	1								0.7233337591	53.11015342	46.16651282	0.002772943698	0.003310848953	99.99391621	39.75500828	0.1239868931	60.12100483				-515.5723507			
513.0123507	1	15	84	1								0.6987446381	53.13505082	46.16620454	0.002606313909	0.003199505978	99.99419418	39.75920877	0.1201078476	60.12068338				-513.0123507			
