T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1545.707567	10	12	78	0	0	4.509926469	6.125823191	89.36425034	10	12	78										-0.000192763194	-0.0002062449156	0.0003990081095	-1545.707567	0	284.446945905702	
1545.687567	10	12	78	7.187657456E-05	7.026958262E-05	4.510074693	6.126244752	89.36368056	10.00038551	12.0004125	77.99920199										0	0	0	-1545.687567	7.026958262E-05	284.789393753143	
1545.667567	10	12	78	0.0001436666825	0.0001404547703	4.510222927	6.126666306	89.36311077	10.00077107	12.00082494	77.99840399										0	0	0	-1545.667567	0.0001404547703	284.912445066142	
1545.627567	10	12	78	0.0002873190404	0.0002808960904	4.51051935	6.127509488	89.36197116	10.00154219	12.00164979	77.99680802										0	0	0	-1545.627567	0.0002808960904	284.830127174006	
1545.547567	10	12	78	0.0005745807133	0.0005617383129	4.5111121	6.129196055	89.35969185	10.00308457	12.0032992	77.99361623										0	0	0	-1545.547567	0.0005617383129	284.908705638385	
1545.387567	10	12	78	0.001148787424	0.001123119845	4.512297213	6.132570017	89.35513277	10.00616988	12.00659688	77.98723324										0	0	0	-1545.387567	0.001123119845	285.053658070771	
1545.067567	10	12	78	0.002296660272	0.002245381002	4.514665937	6.139321206	89.34601286	10.01234279	12.01318765	77.97446957										0	0	0	-1545.067567	0.002245381002	285.247343056107	
1544.427567	10	12	78	0.004589676155	0.004487340748	4.519397343	6.152836684	89.32776597	10.0246978	12.02635078	77.94895142										0	0	0	-1544.427567	0.004487340748	285.680859095688	
1543.147567	10	12	78	0.009164886651	0.00896110506	4.528836056	6.179920075	89.29124387	10.04944531	12.05260314	77.89795155										0	0	0	-1543.147567	0.00896110506	286.721201580923	
1540.587567	10	12	78	0.01825579155	0.01785212815	4.547621931	6.234292038	89.21808603	10.09910617	12.10480144	77.79609239										0	0	0	-1540.587567	0.01785212815	288.838668659392	
1538.027567	10	12	78	0.02728760585	0.02668761151	4.566282157	6.28894302	89.14477482	10.14898949	12.15659393	77.69441658										0	0	0	-1538.027567	0.02668761151	290.70019512235	
1535.467567	10	12	78	0.03625789724	0.0354651566	4.584819181	6.343872065	89.07130875	10.19911214	12.20797154	77.59291632										0	0	0	-1535.467567	0.0354651566	292.594895346787	
1532.907567	10	12	78	0.0451685303	0.0441865681	4.603234429	6.399079271	88.9976863	10.24948897	12.25892689	77.49158415										0	0	0	-1532.907567	0.0441865681	294.453982872802	
1530.347567	10	12	78	0.05402132956	0.05285361253	4.621529398	6.45456459	88.92390601	10.30013518	12.30945229	77.39041253										0	0	0	-1530.347567	0.05285361253	296.276918794299	
1527.787567	10	12	78	0.06281808024	0.06146801893	4.639705652	6.510327818	88.84996653	10.35106638	12.35953979	77.28939383										0	0	0	-1527.787567	0.06146801893	298.063202976997	
1525.227567	10	12	78	0.07156052898	0.07003147957	4.657764831	6.566368589	88.77586658	10.40229854	12.40918112	77.18852034										0	0	0	-1525.227567	0.07003147957	299.81237415357	
1522.667567	10	12	78	0.0802503846	0.07854565062	4.67570865	6.622686366	88.70160498	10.45384807	12.45836769	77.08778424										0	0	0	-1522.667567	0.07854565062	301.524011141548	
1520.107567	10	12	78	0.08888931873	0.08701215278	4.693538901	6.679280429	88.62718067	10.50573176	12.50709061	76.98717763										0	0	0	-1520.107567	0.08701215278	303.197734585904	
1517.547567	10	12	78	0.0974789664	0.09543257184	4.711257459	6.736149873	88.55259267	10.55796686	12.55534064	76.88669251										0	0	0	-1517.547567	0.09543257184	304.833210536415	
1514.987567	10	12	78	0.1060209265	0.1038084591	4.728866279	6.793293593	88.47784013	10.61057105	12.60310819	76.78632076										0	0	0	-1514.987567	0.1038084591	306.430152637356	
1512.427567	10	12	78	0.1145167624	0.1121413318	4.746367403	6.850710277	88.40292232	10.66356248	12.65038335	76.68605418										0	0	0	-1512.427567	0.1121413318	307.988322712247	
1509.867567	10	12	78	0.1229680021	0.1204326735	4.763762963	6.908398397	88.32783864	10.71695975	12.69715581	76.58588444										0	0	0	-1509.867567	0.1204326735	309.507532562508	
1507.307567	10	12	78	0.1313761386	0.1286839344	4.781055177	6.966356196	88.25258863	10.77078195	12.74341492	76.48580313										0	0	0	-1507.307567	0.1286839344	310.987647849892	
1504.747567	10	12	78	0.1397426304	0.1368965315	4.798246362	7.024581683	88.17717195	10.82504867	12.78914962	76.3858017										0	0	0	-1504.747567	0.1368965315	312.428592042876	
1502.187567	10	12	78	0.1480689013	0.1450718487	4.815338927	7.083072617	88.10158846	10.87978002	12.83434849	76.2858715										0	0	0	-1502.187567	0.1450718487	313.830347381131	
1499.627567	10	12	78	0.1563563407	0.1532112369	4.83233538	7.141826499	88.02583812	10.93499661	12.87899965	76.18600373										0	0	0	-1499.627567	0.1532112369	315.192950684929	
1497.067567	10	12	78	0.164606304	0.1613160143	4.849238331	7.200840561	87.94992111	10.99071962	12.92309086	76.08618951										0	0	0	-1497.067567	0.1613160143	316.516504672905	
1494.507567	10	12	78	0.1728201118	0.1693874659	4.866050493	7.260111754	87.87383775	11.04697076	12.96660943	75.98641981										0	0	0	-1494.507567	0.1693874659	317.801177453666	
1491.947567	10	12	78	0.1809990505	0.1774268438	4.882774685	7.319636737	87.79758858	11.10377231	13.00954221	75.88668547										0	0	0	-1491.947567	0.1774268438	319.047202384607	
1489.387567	10	12	78	0.189144372	0.1854353667	4.899413834	7.379411864	87.7211743	11.16114715	13.05187564	75.78697721										0	0	0	-1489.387567	0.1854353667	320.254879277364	
1486.827567	10	12	78	0.1972572932	0.1934142201	4.915970978	7.439433176	87.64459585	11.21911875	13.09359566	75.68728559										0	0	0	-1486.827567	0.1934142201	321.424580078195	
1484.267567	10	12	78	0.2053389962	0.2013645555	4.932449269	7.499696382	87.56785435	11.27771119	13.13468776	75.58760105										0	0	0	-1484.267567	0.2013645555	322.556756183531	
1481.707567	10	12	78	0.2133906274	0.2092874902	4.948851972	7.560196853	87.49095118	11.33694917	13.17513694	75.48791388										0	0	0	-1481.707567	0.2092874902	323.651923750562	
1479.147567	10	12	78	0.2214132977	0.2171841072	4.965182471	7.620929606	87.41388792	11.39685807	13.2149277	75.38821423										0	0	0	-1479.147567	0.2171841072	324.710679214927	
1476.587567	10	12	78	0.2294080815	0.2250554542	4.981444268	7.681889294	87.33666644	11.45746388	13.25404403	75.28849209										0	0	0	-1476.587567	0.2250554542	325.733700436605	
1474.027567	10	12	78	0.2373760164	0.2329025434	4.997640987	7.74307019	87.25928882	11.51879331	13.2924694	75.18873729										0	0	0	-1474.027567	0.2329025434	326.721746129832	
1471.467567	10	12	78	0.2453181026	0.2407263505	5.013776374	7.804466178	87.18175745	11.58087373	13.33018675	75.08893952										0	0	0	-1471.467567	0.2407263505	327.675652611161	
1468.907567	10	12	78	0.2532353023	0.2485278146	5.0298543	7.866070737	87.10407496	11.64373323	13.36717849	74.98908828										0	0	0	-1468.907567	0.2485278146	328.596343498868	
