T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1861.458256	3	3	94	0	1.189896929	0.9812094211	97.82889365	3	3	94	-0.0003218900824	-0.0003590055045	0.0006808955869	-1861.458256	0	56.2122671067196	-1861.458256	0	55.7977374117745	
1861.438256	3	3	94	0.0003582941218	1.190175516	0.9814685805	97.8283559	3.000643772	3.000717991	93.99863824	0	0	0	-1861.438256	0.0003556523089	56.2571278584923	-1861.438256	0.0003582941218	55.8423860683747	
1861.418256	3	3	94	0.0007163019991	1.190454079	0.9817277465	97.82781817	3.001287475	3.001435972	93.99727655	0	0	0	-1861.418256	0.0007110212382	56.2879441857379	-1861.418256	0.0007163019991	55.8730938328268	
1861.378256	3	3	94	0.00143199496	1.191011186	0.9822460938	97.82674272	3.002574767	3.002871868	93.99455336	0	0	0	-1861.378256	0.001421440946	56.3285876384129	-1861.378256	0.00143199496	55.9136756043303	
1861.298256	3	3	94	0.002861557162	1.192125284	0.9832828607	97.82459186	3.005148802	3.005743431	93.98910777	0	0	0	-1861.298256	0.002840479128	56.4239832162826	-1861.298256	0.002861557162	56.0088460501249	
1861.138256	3	3	94	0.005713407877	1.194353021	0.9853566844	97.82029029	3.010294679	3.01148564	93.97821968	0	0	0	-1861.138256	0.005671371518	56.648816386939	-1861.138256	0.005713407877	56.2329877146581	
1860.818256	3	3	94	0.01137819099	1.198806133	0.9895057986	97.81168807	3.020576329	3.022967321	93.95645635	0	0	0	-1860.818256	0.01129466751	57.1160715705275	-1860.818256	0.01137819099	56.6987616171464	
1860.178256	3	3	94	0.02258404951	1.207704483	0.9978089744	97.79448654	3.041103307	3.045916942	93.91297975	0	0	0	-1860.178256	0.02241902824	57.9746768299065	-1860.178256	0.02258404951	57.5551103608012	
1858.898256	3	3	94	0.04449450828	1.225468671	1.01443575	97.76009558	3.08200996	3.091763108	93.82622693	0	0	0	-1858.898256	0.04417238272	59.7530690481436	-1858.898256	0.04449450828	59.3291310476359	
1856.338256	3	3	94	0.08641410646	1.260867288	1.047771164	97.69136155	3.163239176	3.183243021	93.6535178	0	0	0	-1856.338256	0.08580011173	63.3522213685808	-1856.338256	0.08641410646	62.9209121022448	
1853.778256	3	3	94	0.1260000278	1.296094424	1.081215241	97.62269033	3.243702005	3.274437308	93.48186069	0	0	0	-1853.778256	0.1251216792	67.0070353014081	-1853.778256	0.1260000278	66.5701563904726	
1851.218256	3	3	94	0.1634444284	1.33115081	1.114768264	97.55408093	3.323410214	3.365345554	93.31124423	0	0	0	-1851.218256	0.1623269579	70.7505799796407	-1851.218256	0.1634444284	70.3101947155431	
1848.658256	3	3	94	0.198925799	1.366037697	1.148430204	97.4855321	3.402376706	3.455966373	93.14165692	0	0	0	-1848.658256	0.1975923555	74.5747309785671	-1848.658256	0.198925799	74.1331057375028	
1846.098256	3	3	94	0.2326034133	1.400756453	1.182200956	97.41704259	3.480614487	3.546298121	92.97308739	0	0	0	-1846.098256	0.2310752885	78.4772306136719	-1846.098256	0.2326034133	78.0367906153754	
1843.538256	3	3	94	0.2646198367	1.435308572	1.21608035	97.34861108	3.558136686	3.636338938	92.80552438	0	0	0	-1843.538256	0.2629166601	82.4557869777582	-1843.538256	0.2646198367	82.0191143895338	
1840.978256	3	3	94	0.2951030637	1.469695672	1.250068154	97.28023617	3.634956563	3.726086742	92.6389567	0	0	0	-1840.978256	0.2932429733	86.5080595508209	-1840.978256	0.2951030637	86.0778930692171	
1838.418256	3	3	94	0.3241683362	1.503919495	1.284164067	97.21191644	3.711087502	3.815539243	92.47337326	0	0	0	-1838.418256	0.3221681282	90.6316617187387	-1838.418256	0.3241683362	90.2108943478854	
1835.858256	3	3	94	0.3519196955	1.537981905	1.318367722	97.14365037	3.786543019	3.904693939	92.30876304	0	0	0	-1835.858256	0.3497949553	94.8241616571964	-1835.858256	0.3519196955	94.4158381693794	
1833.298256	3	3	94	0.3784513137	1.571884889	1.352678685	97.07543643	3.861336758	3.993548125	92.14511512	0	0	0	-1833.298256	0.3762165316	99.0830835654068	-1833.298256	0.3784513137	98.6903986960593	
1830.738256	3	3	94	0.4038486385	1.605630552	1.387096454	97.00727299	3.935482493	4.082098894	91.98241861	0	0	0	-1830.738256	0.4015173122	103.405910455639	-1830.738256	0.4038486385	103.032206248257	
1828.178256	3	3	94	0.4281893828	1.63922112	1.421620453	96.93915843	4.008994131	4.170343139	91.82066273	0	0	0	-1828.178256	0.4257741082	107.790085591627	-1828.178256	0.4281893828	107.438847704383	
1825.618256	3	3	94	0.4515443825	1.672658938	1.456250041	96.87109102	4.081885709	4.258277557	91.65983673	0	0	0	-1825.618256	0.4490569343	112.23301493956	-1825.618256	0.4515443825	111.907869044669	
1823.058256	3	3	94	0.4739783422	1.705946468	1.490984499	96.80306903	4.154171397	4.345898653	91.49992995	0	0	0	-1823.058256	0.4714297459	116.732067993443	-1823.058256	0.4739783422	116.436777369832	
1820.498256	3	3	94	0.4955504861	1.739086287	1.525823037	96.73509068	4.2258655	4.43320274	91.34093176	0	0	0	-1820.498256	0.4929510828	121.284581804959	-1820.498256	0.4955504861	121.023042102012	
