T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1880.580847	5	0	95	0.1332089648	0.1322447276	2.078882607	0	97.92111739	5.445174444	0	94.55482556							0		0	-1880.580847	0.1322447276	42.2566546513015	
1878.020847	5	0	95	0.191880868	0.1905338012	2.167560885	0	97.83243912	5.666705382	0	94.33329462							0		0	-1878.020847	0.1905338012	45.7867130901838	
1875.460847	5	0	95	0.24608756	0.2444136664	2.256241773	0	97.74375823	5.887538647	0	94.11246135							0		0	-1875.460847	0.2444136664	49.4442149824215	
1872.900847	5	0	95	0.2963304045	0.2943794751	2.344920579	0	97.65507942	6.107678859	0	93.89232114							0		0	-1872.900847	0.2943794751	53.2287534885899	
1870.340847	5	0	95	0.3430381256	0.3408546351	2.433592677	0	97.56640732	6.327130433	0	93.67286957							0		0	-1870.340847	0.3408546351	57.1387099392358	
1867.780847	5	0	95	0.3865795087	0.3842033549	2.522253511	0	97.47774649	6.545897587	0	93.45410241							0		0	-1867.780847	0.3842033549	61.172476871226	
1865.220847	5	0	95	0.4272735266	0.4247406448	2.610898594	0	97.38910141	6.763984349	0	93.23601565							0		0	-1865.220847	0.4247406448	65.3382939171391	
1862.660847	5	0	95	0.4653870468	0.4627299316	2.699523629	0	97.30047637	6.981394848	0	93.01860515							0		0	-1862.660847	0.4627299316	69.6124275705046	
1860.100847	5	0	95	0.5011844038	0.49843251	2.788124016	0	97.21187598	7.198132164	0	92.80186784							0		0	-1860.100847	0.49843251	73.9983470902997	
1857.540847	5	0	95	0.5348662739	0.5320464245	2.876695609	0	97.12330439	7.41420011	0	92.58579989							0		0	-1857.540847	0.5320464245	78.5116706669207	
1854.980847	5	0	95	0.5666199302	0.5637566105	2.965234197	0	97.0347658	7.629602024	0	92.37039798							0		0	-1854.980847	0.5637566105	83.1410199712333	
1852.420847	5	0	95	0.5966110262	0.5937266505	3.05373564	0	96.94626436	7.844341091	0	92.15565891							0		0	-1852.420847	0.5937266505	87.8848919120755	
1849.860847	5	0	95	0.6249866243	0.6221017656	3.142195867	0	96.85780413	8.058420342	0	91.94157966							0		0	-1849.860847	0.6221017656	92.7418259586008	
1847.300847	5	0	95	0.6518777315	0.6490113198	3.230610877	0	96.76938912	8.271842597	0	91.7281574							0		0	-1847.300847	0.6490113198	97.7103576241751	
1844.740847	5	0	95	0.6774014549	0.6745709486	3.318976736	0	96.68102326	8.48461075	0	91.51538925							0		0	-1844.740847	0.6745709486	102.789072151853	
1842.180847	5	0	95	0.7016627726	0.698884309	3.407289582	0	96.59271042	8.696727345	0	91.30327266							0		0	-1842.180847	0.698884309	107.976593917821	
1839.620847	5	0	95	0.7247560859	0.7220446113	3.49554562	0	96.50445438	8.908194871	0	91.09180513							0		0	-1839.620847	0.7220446113	113.271548817035	
1837.060847	5	0	95	0.7467665164	0.7441359013	3.583741126	0	96.41625887	9.119015694	0	90.88098431							0		0	-1837.060847	0.7441359013	118.672597556188	
1834.500847	5	0	95	0.7677710223	0.7652341624	3.671872442	0	96.32812756	9.329192064	0	90.67080794							0		0	-1834.500847	0.7652341624	124.178428875263	
1831.940847	5	0	95	0.7878393563	0.7854082614	3.759935981	0	96.24006402	9.538726115	0	90.46127388							0		0	-1831.940847	0.7854082614	129.787758217287	
1829.380847	5	0	95	0.8070348919	0.8047207654	3.847928225	0	96.15207178	9.747619874	0	90.25238013							0		0	-1829.380847	0.8047207654	135.499326584959	
1826.820847	5	0	95	0.8254153393	0.8232286479	3.935845722	0	96.06415428	9.955875263	0	90.04412474							0		0	-1826.820847	0.8232286479	141.311901083887	
1824.260847	5	0	95	0.8430333657	0.8409839024	4.02368509	0	95.97631491	10.1634941	0	89.8365059							0		0	-1824.260847	0.8409839024	147.224274453089	
1821.700847	5	0	95	0.8599371369	0.8580340766	4.111443014	0	95.88855699	10.37047812	0	89.62952188							0		0	-1821.700847	0.8580340766	153.235262780023	
1819.140847	5	0	95	0.8761707901	0.8744227399	4.199116248	0	95.80088375	10.57682896	0	89.42317104							0		0	-1819.140847	0.8744227399	159.343706537553	
1816.580847	5	0	95	0.8917748483	0.8901898922	4.286701613	0	95.71329839	10.78254815	0	89.21745185							0		0	-1816.580847	0.8901898922	165.548469062342	
1814.020847	5	0	95	0.9067865846	0.9053723242	4.374195996	0	95.625804	10.98763717	0	89.01236283							0		0	-1814.020847	0.9053723242	171.848434556763	
1811.460847	5	0	95	0.9212403435	0.9200039343	4.461596353	0	95.53840365	11.19209739	0	88.80790261							0		0	-1811.460847	0.9200039343	178.242507495971	
1808.900847	5	0	95	0.9351678244	0.9341160091	4.548899705	0	95.45110029	11.39593012	0	88.60406988							0		0	-1808.900847	0.9341160091	184.729610655516	
1806.340847	5	0	95	0.9485983334	0.9477374716	4.636103141	0	95.36389686	11.5991366	0	88.4008634							0		0	-1806.340847	0.9477374716	191.308687150886	
1803.780847	5	0	95	0.9615590061	0.9608951014	4.723203814	0	95.27679619	11.80171798	0	88.19828202							0		0	-1803.780847	0.9608951014	197.978694582337	
1801.220847	5	0	95	0.9740750066	0.9736137315	4.810198944	0	95.18980106	12.00367536	0	87.99632464							0		0	-1801.220847	0.9736137315	204.738605329363	
1798.660847	5	0	95	0.9861697045	0.9859164229	4.897085818	0	95.10291418	12.20500978	0	87.79499022							0		0	-1798.660847	0.9859164229	211.58740520097	
1796.100847	5	0	95	0.9978648338	0.9978246215	4.983861784	0	95.01613822	12.4057222	0	87.5942778							0		0	-1796.100847	0.9978246215	218.14175026286	
1795.780847	5	0	95	0.9993021345	0.999288946	4.994700987	0	95.00529901	12.43076792	0	87.56923208							0		0	-1795.780847	0.999288946	219.989477481654	
1795.700847	5	0	95	0.9996584629	0.9996520029	4.997410324	0	95.00258968	12.43702738	0	87.56297262							0		0	-1795.700847	0.9996520029	219.918881907589	
1795.660847	5	0	95	0.9998371492	0.9998340676	4.998765053	0	95.00123495	12.44015706	0	87.55984294							0		0	-1795.660847	0.9998340676	219.653949445914	
1795.640847	5	0	95	0.9999265206	0.9999251299	4.999442379	0	95.00055762	12.44172176	0	87.55827824							0		0	-1795.640847	0.9999251299	245.697169628106	
1795.620847	5	0	95	1	1	4.999999993	0	95.00000001													-1795.620847	1	267.129334674232	
1795.610847	5	0	95	1	1	4.999999984	0	95.00000002													-1795.610847	1	NaN	
1795.590847	5	0	95	1	1	5	0	95													-1795.590847	1	NaN	
1795.550847	5	0	95	1	1	5	0	95													-1795.550847	1	NaN	
1795.470847	5	0	95	1	1	5	0	95													-1795.470847	1	NaN	
1795.310847	5	0	95	1	1	5	0	95													-1795.310847	1	NaN	
1794.990847	5	0	95	1	1	5	0	95													-1794.990847	1	NaN	
1794.350847	5	0	95	1	1	5	0	95													-1794.350847	1	NaN	
1793.070847	5	0	95	1	1	5	0	95													-1793.070847	1	NaN	
1790.510847	5	0	95	1	1	4.999999998	0	95													-1790.510847	1	NaN	
1787.950847	5	0	95	1	1	4.999999998	0	95													-1787.950847	1	NaN	
1785.390847	5	0	95	1	1	4.999999998	0	95													-1785.390847	1	NaN	
1782.830847	5	0	95	1	1	4.999999998	0	95													-1782.830847	1	NaN	
1780.270847	5	0	95	1	1	4.999999998	0	95													-1780.270847	1	NaN	
1777.710847	5	0	95	1	1	4.999999998	0	95													-1777.710847	1	NaN	
1775.150847	5	0	95	1	1	4.999999998	0	95													-1775.150847	1	NaN	
1772.590847	5	0	95	1	1	4.999999998	0	95													-1772.590847	1	NaN	
1770.030847	5	0	95	1	1	4.999999998	0	95													-1770.030847	1	NaN	
1767.470847	5	0	95	1	1	4.999999998	0	95													-1767.470847	1	NaN	
1764.910847	5	0	95	1	1	4.999999998	0	95													-1764.910847	1	NaN	
1762.350847	5	0	95	1	1	4.999999998	0	95													-1762.350847	1	NaN	
1759.790847	5	0	95	1	1	4.999999998	0	95													-1759.790847	1	NaN	
1757.230847	5	0	95	1	1	4.999999998	0	95													-1757.230847	1	NaN	
1754.670847	5	0	95	1	1	4.999999998	0	95													-1754.670847	1	NaN	
1752.110847	5	0	95	1	1	4.999999998	0	95													-1752.110847	1	NaN	
1749.550847	5	0	95	1	1	4.999999998	0	95													-1749.550847	1	NaN	
1746.990847	5	0	95	1	1	4.999999998	0	95													-1746.990847	1	NaN	
1744.430847	5	0	95	1	1	4.999999998	0	95													-1744.430847	1	NaN	
1741.870847	5	0	95	1	1	4.999999998	0	95													-1741.870847	1	NaN	
1739.310847	5	0	95	1	1	4.999999998	0	95													-1739.310847	1	NaN	
1736.750847	5	0	95	1	1	4.999999998	0	95													-1736.750847	1	NaN	
1734.190847	5	0	95	1	1	4.999999998	0	95													-1734.190847	1	NaN	
1731.630847	5	0	95	1	1	4.999999998	0	95													-1731.630847	1	NaN	
1729.070847	5	0	95	1	1	4.999999998	0	95													-1729.070847	1	NaN	
1726.510847	5	0	95	1	1	4.999999998	0	95													-1726.510847	1	NaN	
1723.950847	5	0	95	1	1	4.999999998	0	95													-1723.950847	1	NaN	
1721.390847	5	0	95	1	1	4.999999998	0	95													-1721.390847	1	NaN	
1718.830847	5	0	95	1	1	4.999999998	0	95													-1718.830847	1	NaN	
1716.270847	5	0	95	1	1	4.999999998	0	95													-1716.270847	1	NaN	
1713.710847	5	0	95	1	1	4.999999998	0	95													-1713.710847	1	NaN	
1711.150847	5	0	95	1	1	4.999999998	0	95													-1711.150847	1	NaN	
1708.590847	5	0	95	1	1	4.999999998	0	95													-1708.590847	1	NaN	
1706.030847	5	0	95	1	1	4.999999998	0	95													-1706.030847	1	NaN	
1703.470847	5	0	95	1	1	4.999999998	0	95													-1703.470847	1	NaN	
1700.910847	5	0	95	1	1	4.999999998	0	95													-1700.910847	1	NaN	
1698.350847	5	0	95	1	1	4.999999998	0	95													-1698.350847	1	NaN	
1695.790847	5	0	95	1	1	4.999999998	0	95													-1695.790847	1	NaN	
1693.230847	5	0	95	1	1	4.999999998	0	95													-1693.230847	1	NaN	
1690.670847	5	0	95	1	1	4.999999998	0	95													-1690.670847	1	NaN	
1688.110847	5	0	95	1	1	4.999999998	0	95													-1688.110847	1	NaN	
1685.550847	5	0	95	1	1	4.999999998	0	95													-1685.550847	1	NaN	
1682.990847	5	0	95	1	1	4.999999998	0	95													-1682.990847	1	NaN	
1680.430847	5	0	95	1	1	4.999999998	0	95													-1680.430847	1	NaN	
1677.870847	5	0	95	1	1	4.999999998	0	95													-1677.870847	1	NaN	
1675.310847	5	0	95	1	1	4.999999998	0	95													-1675.310847	1	NaN	
1672.750847	5	0	95	1	1	4.999999998	0	95													-1672.750847	1	NaN	
1670.190847	5	0	95	1	1	4.999999998	0	95													-1670.190847	1	NaN	
1667.630847	5	0	95	1	1	4.999999998	0	95													-1667.630847	1	NaN	
1665.070847	5	0	95	1	1	4.999999998	0	95													-1665.070847	1	NaN	
1662.510847	5	0	95	1	1	4.999999998	0	95													-1662.510847	1	NaN	
1659.950847	5	0	95	1	1	4.999999998	0	95													-1659.950847	1	NaN	
1657.390847	5	0	95	1	1	4.999999998	0	95													-1657.390847	1	NaN	
1654.830847	5	0	95	1	1	4.999999998	0	95													-1654.830847	1	NaN	
1652.270847	5	0	95	1	1	4.999999998	0	95													-1652.270847	1	NaN	
1649.710847	5	0	95	1	1	4.999999998	0	95													-1649.710847	1	NaN	
1647.150847	5	0	95	1	1	4.999999998	0	95													-1647.150847	1	NaN	
1644.590847	5	0	95	1	1	4.999999998	0	95													-1644.590847	1	NaN	
1642.030847	5	0	95	1	1	4.999999998	0	95													-1642.030847	1	NaN	
1639.470847	5	0	95	1	1	4.999999998	0	95													-1639.470847	1	NaN	
1636.910847	5	0	95	1	1	4.999999998	0	95													-1636.910847	1	NaN	
1634.350847	5	0	95	1	1	4.999999998	0	95													-1634.350847	1	NaN	
1631.790847	5	0	95	1	1	4.999999998	0	95													-1631.790847	1	NaN	
1629.230847	5	0	95	1	1	4.999999998	0	95													-1629.230847	1	NaN	
1626.670847	5	0	95	1	1	4.999999998	0	95													-1626.670847	1	NaN	
1624.110847	5	0	95	1	1	4.999999998	0	95													-1624.110847	1	NaN	
1621.550847	5	0	95	1	1	4.999999998	0	95													-1621.550847	1	NaN	
1618.990847	5	0	95	1	1	4.999999998	0	95													-1618.990847	1	NaN	
1616.430847	5	0	95	1	1	4.999999998	0	95													-1616.430847	1	NaN	
1613.870847	5	0	95	1	1	4.999999998	0	95													-1613.870847	1	NaN	
1611.310847	5	0	95	1	1	4.999999998	0	95													-1611.310847	1	NaN	
1608.750847	5	0	95	1	1	4.999999998	0	95													-1608.750847	1	NaN	
1606.190847	5	0	95	1	1	4.999999998	0	95													-1606.190847	1	NaN	
1603.630847	5	0	95	1	1	4.999999998	0	95													-1603.630847	1	NaN	
1601.070847	5	0	95	1	1	4.999999998	0	95													-1601.070847	1	NaN	
1598.510847	5	0	95	1	1	4.999999998	0	95													-1598.510847	1	NaN	
1595.950847	5	0	95	1	1	4.999999998	0	95													-1595.950847	1	NaN	
1593.390847	5	0	95	1	1	4.999999998	0	95													-1593.390847	1	NaN	
1590.830847	5	0	95	1	1	4.999999998	0	95													-1590.830847	1	NaN	
1588.270847	5	0	95	1	1	4.999999998	0	95													-1588.270847	1	NaN	
1585.710847	5	0	95	1	1	4.999999998	0	95													-1585.710847	1	NaN	
1583.150847	5	0	95	1	1	4.999999998	0	95													-1583.150847	1	NaN	
1580.590847	5	0	95	1	1	4.999999998	0	95													-1580.590847	1	NaN	
1578.030847	5	0	95	1	1	4.999999998	0	95													-1578.030847	1	NaN	
1575.470847	5	0	95	1	1	4.999999998	0	95													-1575.470847	1	NaN	
1572.910847	5	0	95	1	1	4.999999998	0	95													-1572.910847	1	NaN	
1570.350847	5	0	95	1	1	4.999999998	0	95													-1570.350847	1	NaN	
1567.790847	5	0	95	1	1	4.999999998	0	95													-1567.790847	1	NaN	
1565.230847	5	0	95	1	1	4.999999998	0	95													-1565.230847	1	NaN	
1562.670847	5	0	95	1	1	4.999999998	0	95													-1562.670847	1	NaN	
1560.110847	5	0	95	1	1	4.999999998	0	95													-1560.110847	1	NaN	
1557.550847	5	0	95	1	1	4.999999998	0	95													-1557.550847	1	NaN	
1554.990847	5	0	95	1	1	4.999999998	0	95													-1554.990847	1	NaN	
1552.430847	5	0	95	1	1	4.999999998	0	95													-1552.430847	1	NaN	
1549.870847	5	0	95	1	1	4.999999998	0	95													-1549.870847	1	NaN	
1547.310847	5	0	95	1	1	4.999999998	0	95													-1547.310847	1	NaN	
1544.750847	5	0	95	1	1	4.999999998	0	95													-1544.750847	1	NaN	
1542.190847	5	0	95	1	1	4.999999998	0	95													-1542.190847	1	NaN	
1539.630847	5	0	95	1	1	4.999999998	0	95													-1539.630847	1	NaN	
1537.070847	5	0	95	1	1	4.999999998	0	95													-1537.070847	1	NaN	
1534.510847	5	0	95	1	1	4.999999998	0	95													-1534.510847	1	NaN	
1531.950847	5	0	95	1	1	4.999999998	0	95													-1531.950847	1	NaN	
1529.390847	5	0	95	1	1	4.999999998	0	95													-1529.390847	1	NaN	
1526.830847	5	0	95	1	1	4.999999998	0	95													-1526.830847	1	NaN	
1524.270847	5	0	95	1	1	4.999999998	0	95													-1524.270847	1	NaN	
1521.710847	5	0	95	1	1	4.999999998	0	95													-1521.710847	1	NaN	
1519.150847	5	0	95	1	1	4.999999998	0	95													-1519.150847	1	NaN	
1516.590847	5	0	95	1	1	4.999999998	0	95													-1516.590847	1	NaN	
1514.030847	5	0	95	1	1	4.999999998	0	95													-1514.030847	1	NaN	
1511.470847	5	0	95	1	1	4.999999998	0	95													-1511.470847	1	NaN	
1508.910847	5	0	95	1	1	4.999999998	0	95													-1508.910847	1	NaN	
1506.350847	5	0	95	1	1	4.999999998	0	95													-1506.350847	1	NaN	
1503.790847	5	0	95	1	1	4.999999998	0	95													-1503.790847	1	NaN	
1501.230847	5	0	95	1	1	4.999999998	0	95													-1501.230847	1	NaN	
1498.670847	5	0	95	1	1	4.999999998	0	95													-1498.670847	1	NaN	
1496.110847	5	0	95	1	1	4.999999998	0	95													-1496.110847	1	NaN	
1493.550847	5	0	95	1	1	4.999999998	0	95													-1493.550847	1	NaN	
1490.990847	5	0	95	1	1	4.999999998	0	95													-1490.990847	1	NaN	
1488.430847	5	0	95	1	1	4.999999998	0	95													-1488.430847	1	NaN	
1485.870847	5	0	95	1	1	4.999999998	0	95													-1485.870847	1	NaN	
1483.310847	5	0	95	1	1	4.999999998	0	95													-1483.310847	1	NaN	
1480.750847	5	0	95	1	1	4.999999998	0	95													-1480.750847	1	NaN	
1478.190847	5	0	95	1	1	4.999999998	0	95													-1478.190847	1	NaN	
1475.630847	5	0	95	1	1	4.999999998	0	95													-1475.630847	1	NaN	
1473.070847	5	0	95	1	1	4.999999998	0	95													-1473.070847	1	NaN	
1470.510847	5	0	95	1	1	4.999999998	0	95													-1470.510847	1	NaN	
1467.950847	5	0	95	1	1	4.999999998	0	95													-1467.950847	1	NaN	
1465.390847	5	0	95	1	1	4.999999998	0	95													-1465.390847	1	NaN	
1462.830847	5	0	95	1	1	4.999999998	0	95													-1462.830847	1	NaN	
1460.270847	5	0	95	1	1	4.999999998	0	95													-1460.270847	1	NaN	
1457.710847	5	0	95	1	1	4.999999998	0	95													-1457.710847	1	NaN	
1455.150847	5	0	95	1	1	4.999999998	0	95													-1455.150847	1	NaN	
1452.590847	5	0	95	1	1	4.999999998	0	95													-1452.590847	1	NaN	
1450.030847	5	0	95	1	1	4.999999998	0	95													-1450.030847	1	NaN	
1447.470847	5	0	95	1	1	4.999999998	0	95													-1447.470847	1	NaN	
1444.910847	5	0	95	1	1	4.999999998	0	95													-1444.910847	1	NaN	
1442.350847	5	0	95	1	1	4.999999998	0	95													-1442.350847	1	NaN	
1439.790847	5	0	95	1	1	4.999999998	0	95													-1439.790847	1	NaN	
1437.230847	5	0	95	1	1	4.999999998	0	95													-1437.230847	1	NaN	
1434.670847	5	0	95	1	1	4.999999998	0	95													-1434.670847	1	NaN	
1432.110847	5	0	95	1	1	4.999999998	0	95													-1432.110847	1	NaN	
1429.550847	5	0	95	1	1	4.999999998	0	95													-1429.550847	1	NaN	
1426.990847	5	0	95	1	1	4.999999998	0	95													-1426.990847	1	NaN	
1424.430847	5	0	95	1	1	4.999999998	0	95													-1424.430847	1	NaN	
1421.870847	5	0	95	1	1	4.999999998	0	95													-1421.870847	1	NaN	
1419.310847	5	0	95	1	1	4.999999998	0	95													-1419.310847	1	NaN	
1416.750847	5	0	95	1	1	4.999999998	0	95													-1416.750847	1	NaN	
1414.190847	5	0	95	1	1	4.999999998	0	95													-1414.190847	1	NaN	
1411.630847	5	0	95	1	1	4.999999998	0	95													-1411.630847	1	NaN	
1409.070847	5	0	95	1	1	4.999999998	0	95													-1409.070847	1	NaN	
1406.510847	5	0	95	1	1	4.999999998	0	95													-1406.510847	1	NaN	
1403.950847	5	0	95	1	1	4.999999998	0	95													-1403.950847	1	NaN	
1401.390847	5	0	95	1	1	4.999999998	0	95													-1401.390847	1	NaN	
1398.830847	5	0	95	1	1	4.999999998	0	95													-1398.830847	1	NaN	
1396.270847	5	0	95	1	1	4.999999998	0	95													-1396.270847	1	NaN	
1393.710847	5	0	95	1	1	4.999999998	0	95													-1393.710847	1	NaN	
1391.150847	5	0	95	1	1	4.999999998	0	95													-1391.150847	1	NaN	
1388.590847	5	0	95	1	1	4.999999998	0	95													-1388.590847	1	NaN	
1386.030847	5	0	95	1	1	4.999999998	0	95													-1386.030847	1	NaN	
1383.470847	5	0	95	1	1	4.999999998	0	95													-1383.470847	1	NaN	
1380.910847	5	0	95	1	1	4.999999998	0	95													-1380.910847	1	NaN	
1378.350847	5	0	95	1	1	4.999999998	0	95													-1378.350847	1	NaN	
1375.790847	5	0	95	1	1	4.999999998	0	95													-1375.790847	1	NaN	
1373.230847	5	0	95	1	1	4.999999998	0	95													-1373.230847	1	NaN	
1370.670847	5	0	95	1	1	4.999999998	0	95													-1370.670847	1	NaN	
1368.110847	5	0	95	1	1	4.999999998	0	95													-1368.110847	1	NaN	
1365.550847	5	0	95	1	1	4.999999998	0	95													-1365.550847	1	NaN	
1362.990847	5	0	95	1	1	4.999999998	0	95													-1362.990847	1	NaN	
1360.430847	5	0	95	1	1	4.999999998	0	95													-1360.430847	1	NaN	
1357.870847	5	0	95	1	1	4.999999998	0	95													-1357.870847	1	NaN	
1355.310847	5	0	95	1	1	4.999999998	0	95													-1355.310847	1	NaN	
1352.750847	5	0	95	1	1	4.999999998	0	95													-1352.750847	1	NaN	
1350.190847	5	0	95	1	1	4.999999998	0	95													-1350.190847	1	NaN	
1347.630847	5	0	95	1	1	4.999999998	0	95													-1347.630847	1	NaN	
1345.070847	5	0	95	1	1	4.999999998	0	95													-1345.070847	1	NaN	
1342.510847	5	0	95	1	1	4.999999998	0	95													-1342.510847	1	NaN	
1339.950847	5	0	95	1	1	4.999999998	0	95													-1339.950847	1	NaN	
1337.390847	5	0	95	1	1	4.999999998	0	95													-1337.390847	1	NaN	
1334.830847	5	0	95	1	1	4.999999998	0	95													-1334.830847	1	NaN	
1332.270847	5	0	95	1	1	4.999999998	0	95													-1332.270847	1	NaN	
1329.710847	5	0	95	1	1	4.999999998	0	95													-1329.710847	1	NaN	
1327.150847	5	0	95	1	1	4.999999998	0	95													-1327.150847	1	NaN	
1324.590847	5	0	95	1	1	4.999999998	0	95													-1324.590847	1	NaN	
1322.030847	5	0	95	1	1	4.999999998	0	95													-1322.030847	1	NaN	
1319.470847	5	0	95	1	1	4.999999998	0	95													-1319.470847	1	NaN	
1316.910847	5	0	95	1	1	4.999999998	0	95													-1316.910847	1	NaN	
1314.350847	5	0	95	1	1	4.999999998	0	95													-1314.350847	1	NaN	
1311.790847	5	0	95	1	1	4.999999998	0	95													-1311.790847	1	NaN	
1309.230847	5	0	95	1	1	4.999999998	0	95													-1309.230847	1	NaN	
1306.670847	5	0	95	1	1	4.999999998	0	95													-1306.670847	1	NaN	
1304.110847	5	0	95	1	1	4.999999998	0	95													-1304.110847	1	NaN	
1301.550847	5	0	95	1	1	4.999999998	0	95													-1301.550847	1	NaN	
1298.990847	5	0	95	1	1	4.999999998	0	95													-1298.990847	1	NaN	
1296.430847	5	0	95	1	1	4.999999998	0	95													-1296.430847	1	NaN	
1293.870847	5	0	95	1	1	4.999999998	0	95													-1293.870847	1	NaN	
1291.310847	5	0	95	1	1	4.999999998	0	95													-1291.310847	1	NaN	
1288.750847	5	0	95	1	1	4.999999998	0	95													-1288.750847	1	NaN	
1286.190847	5	0	95	1	1	4.999999998	0	95													-1286.190847	1	NaN	
1283.630847	5	0	95	1	1	4.999999998	0	95													-1283.630847	1	NaN	
1281.070847	5	0	95	1	1	4.999999998	0	95													-1281.070847	1	NaN	
1278.510847	5	0	95	1	1	4.999999998	0	95													-1278.510847	1	NaN	
1275.950847	5	0	95	1	1	4.999999998	0	95													-1275.950847	1	NaN	
1273.390847	5	0	95	1	1	4.999999998	0	95													-1273.390847	1	NaN	
1270.830847	5	0	95	1	1	4.999999998	0	95													-1270.830847	1	NaN	
1268.270847	5	0	95	1	1	4.999999998	0	95													-1268.270847	1	NaN	
1265.710847	5	0	95	1	1	4.999999998	0	95													-1265.710847	1	NaN	
1263.150847	5	0	95	1	1	4.999999998	0	95													-1263.150847	1	NaN	
1260.590847	5	0	95	1	1	4.999999998	0	95													-1260.590847	1	NaN	
1258.030847	5	0	95	1	1	4.999999998	0	95													-1258.030847	1	NaN	
1255.470847	5	0	95	1	1	4.999999998	0	95													-1255.470847	1	NaN	
1252.910847	5	0	95	1	1	4.999999998	0	95													-1252.910847	1	NaN	
1250.350847	5	0	95	1	1	4.999999998	0	95													-1250.350847	1	NaN	
1247.790847	5	0	95	1	1	4.999999998	0	95													-1247.790847	1	NaN	
1245.230847	5	0	95	1	1	4.999999998	0	95													-1245.230847	1	NaN	
1242.670847	5	0	95	1	1	4.999999998	0	95													-1242.670847	1	NaN	
1240.110847	5	0	95	1	1	4.999999998	0	95													-1240.110847	1	NaN	
1237.550847	5	0	95	1	1	4.999999998	0	95													-1237.550847	1	NaN	
1234.990847	5	0	95	1	1	4.999999998	0	95													-1234.990847	1	NaN	
1232.430847	5	0	95	1	1	4.999999998	0	95													-1232.430847	1	NaN	
1229.870847	5	0	95	1	1	4.999999998	0	95													-1229.870847	1	NaN	
1227.310847	5	0	95	1	1	4.999999998	0	95													-1227.310847	1	NaN	
1224.750847	5	0	95	1	1	4.999999998	0	95													-1224.750847	1	NaN	
1222.190847	5	0	95	1	1	4.999999998	0	95													-1222.190847	1	NaN	
1219.630847	5	0	95	1	1	4.999999998	0	95													-1219.630847	1	NaN	
1217.070847	5	0	95	1	1	4.999999998	0	95													-1217.070847	1	NaN	
1214.510847	5	0	95	1	1	4.999999998	0	95													-1214.510847	1	NaN	
1211.950847	5	0	95	1	1	4.999999998	0	95													-1211.950847	1	NaN	
1209.390847	5	0	95	1	1	4.999999998	0	95													-1209.390847	1	NaN	
1206.830847	5	0	95	1	1	4.999999998	0	95													-1206.830847	1	NaN	
1204.270847	5	0	95	1	1	4.999999998	0	95													-1204.270847	1	NaN	
1201.710847	5	0	95	1	1	4.999999998	0	95													-1201.710847	1	NaN	
1199.150847	5	0	95	1	1	4.999999998	0	95													-1199.150847	1	NaN	
