T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1813.321302	4	5	91	0	1.660866436	1.741109803	96.59802376	4	5	91	-0.0002524150294	-0.000351667839	0.0006040828685	-1813.321302	0	92.6170081136064	-1813.321302	0	91.6459469719669	
1813.301302	4	5	91	0.0002181543092	1.661103209	1.741399299	96.59749749	4.00050484	5.000703321	90.99879184	0	0	0	-1813.301302	0.0002158672446	92.6820634249369	-1813.301302	0.0002181543092	91.7105044621065	
1813.281302	4	5	91	0.0004361551617	1.661339949	1.741688802	96.59697125	4.001009615	5.001406638	90.99758375	0	0	0	-1813.281302	0.0004315830741	92.7264113854278	-1813.281302	0.0004361551617	91.7545716490974	
1813.241302	4	5	91	0.0008719885798	1.661813427	1.742267816	96.59591876	4.002019127	5.002813173	90.9951677	0	0	0	-1813.241302	0.0008628495087	92.7702675702691	-1813.241302	0.0008719885798	91.7983370145697	
1813.161302	4	5	91	0.001743081857	1.662760299	1.743425915	96.59381379	4.004037811	5.005625961	90.99033623	0	0	0	-1813.161302	0.001724820023	92.8579413971711	-1813.161302	0.001743081857	91.8858317329152	
1813.001302	4	5	91	0.003482588173	1.664653726	1.745742386	96.58960389	4.008073846	5.011250381	90.98067577	0	0	0	-1813.001302	0.003446129644	93.0473354490077	-1813.001302	0.003482588173	92.0747286532167	
1812.681302	4	5	91	0.006950920387	1.668439312	1.750376424	96.58118426	4.016140601	5.022494599	90.9613648	0	0	0	-1812.681302	0.006878263149	93.491042287178	-1812.681302	0.006950920387	92.516797380589	
1812.041302	4	5	91	0.01383119505	1.676004297	1.759649567	96.56434614	4.03225016	5.044966452	90.92278339	0	0	0	-1812.041302	0.01368705776	94.3622356628488	-1812.041302	0.01383119505	93.3849982519175	
1810.761302	4	5	91	0.02743266716	1.691127146	1.778340937	96.53053192	4.064432379	5.08990506	90.84566256	0	0	0	-1810.761302	0.02714853417	96.0142067855979	-1810.761302	0.02743266716	95.0325201032	
1808.201302	4	5	91	0.05387058834	1.721258001	1.815546954	96.46319504	4.128349375	5.179363939	90.69228669	0	0	0	-1808.201302	0.05331946095	99.5888492963117	-1808.201302	0.05387058834	98.5968816845731	
1805.641302	4	5	91	0.07939350285	1.751274051	1.85285231	96.39587364	4.191809187	5.268442393	90.53974842	0	0	0	-1805.641302	0.07859132832	103.091981736021	-1805.641302	0.07939350285	102.092424717853	
1803.081302	4	5	91	0.1040510611	1.781176537	1.89025734	96.32856612	4.254821461	5.357140022	90.38803852	0	0	0	-1803.081302	0.1030129348	106.637548785649	-1803.081302	0.1040510611	105.632304442562	
1800.521302	4	5	91	0.127891079	1.810966879	1.927762248	96.26127087	4.317396179	5.445456017	90.2371478	0	0	0	-1800.521302	0.126631289	110.22060829215	-1800.521302	0.127891079	109.211698619312	
1797.961302	4	5	91	0.1509579646	1.84064657	1.965367192	96.19398624	4.379543408	5.533389426	90.08706717	0	0	0	-1797.961302	0.1494900499	113.839601512021	-1797.961302	0.1509579646	112.829133016443	
1795.401302	4	5	91	0.1732930167	1.870217157	2.003072268	96.12671058	4.441273301	5.620939157	89.93778754	0	0	0	-1795.401302	0.1716298208	117.492941206181	-1795.401302	0.1732930167	116.483101833932	
1792.841302	4	5	91	0.1949346971	1.899680312	2.040877578	96.05944211	4.5025961	5.708103975	89.78929993	0	0	0	-1792.841302	0.1930884159	121.179023469637	-1792.841302	0.1949346971	120.172081458324	
1790.281302	4	5	91	0.2159188661	1.929037728	2.078783123	95.99217915	4.56352214	5.794882506	89.64159535	0	0	0	-1790.281302	0.2139010929	124.896227703322	-1790.281302	0.2159188661	123.894531201703	
1787.721302	4	5	91	0.2362790027	1.958291189	2.116788875	95.92491994	4.624061849	5.881273234	89.49466492	0	0	0	-1787.721302	0.2341007689	128.642909618269	-1787.721302	0.2362790027	127.648882174695	
1785.161302	4	5	91	0.2560463996	1.987442551	2.154894754	95.8576627	4.684225754	5.967274504	89.34849974	0	0	0	-1785.161302	0.2537182117	132.417407778061	-1785.161302	0.2560463996	131.43354908748	
1782.601302	4	5	91	0.2752503389	2.016493745	2.19310063	95.79040563	4.744024479	6.052884522	89.203091	0	0	0	-1782.601302	0.2727822137	136.218043672227	-1782.601302	0.2752503389	135.246927375197	
1780.041302	4	5	91	0.2939182526	2.045446774	2.231406318	95.72314691	4.80346875	6.13810135	89.0584299	0	0	0	-1780.041302	0.2913197485	140.043124939005	-1780.041302	0.2939182526	139.087394273335	
1777.481302	4	5	91	0.3120758666	2.074303716	2.269811582	95.6558847	4.862569397	6.222922913	88.91450769	0	0	0	-1777.481302	0.3093561129	143.890943807198	-1777.481302	0.3120758666	142.953311334479	
1774.921302	4	5	91	0.3297473323	2.103066723	2.308316125	95.58861715	4.921337359	6.307346992	88.77131565	0	0	0	-1774.921302	0.3269150564	147.759779689782	-1774.921302	0.3297473323	146.843025304833	
1772.361302	4	5	91	0.3469553455	2.131738021	2.346919596	95.52134238	4.979783683	6.391371227	88.62884509	0	0	0	-1772.361302	0.344018898	151.647902136822	-1772.361302	0.3469553455	150.754867924204	
1769.801302	4	5	91	0.3637212556	2.160319913	2.385621582	95.45405851	5.03791953	6.474993115	88.48708735	0	0	0	-1769.801302	0.360688633	155.553569688621	-1769.801302	0.3637212556	154.687159890304	
1767.241302	4	5	91	0.3800651637	2.188814775	2.42442161	95.38676362	5.095756178	6.55821001	88.34603381	0	0	0	-1767.241302	0.3769440305	159.475032617382	-1767.241302	0.3800651637	158.638211766632	
