T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1265.17362	3	0	97	1	1	2.999999999	0	97													-1265.17362	1	NaN	
1262.61362	3	0	97	1	1	2.999999999	0	97													-1262.61362	1	NaN	
1260.05362	3	0	97	1	1	2.999999999	0	97													-1260.05362	1	NaN	
1257.49362	3	0	97	1	1	2.999999999	0	97													-1257.49362	1	NaN	
1254.93362	3	0	97	1	1	2.999999999	0	97													-1254.93362	1	NaN	
1252.37362	3	0	97	1	1	2.999999999	0	97													-1252.37362	1	NaN	
1249.81362	3	0	97	1	1	2.999999999	0	97													-1249.81362	1	NaN	
1247.25362	3	0	97	1	1	2.999999999	0	97													-1247.25362	1	NaN	
1244.69362	3	0	97	1	1	2.999999999	0	97													-1244.69362	1	NaN	
1242.13362	3	0	97	1	1	2.999999999	0	97													-1242.13362	1	NaN	
1239.57362	3	0	97	1	1	2.999999999	0	97													-1239.57362	1	NaN	
1237.01362	3	0	97	1	1	2.999999999	0	97													-1237.01362	1	NaN	
1234.45362	3	0	97	1	1	2.999999999	0	97													-1234.45362	1	NaN	
1231.89362	3	0	97	1	1	2.999999999	0	97													-1231.89362	1	NaN	
1229.33362	3	0	97	1	1	2.999999999	0	97													-1229.33362	1	NaN	
1226.77362	3	0	97	1	1	2.999999999	0	97													-1226.77362	1	NaN	
1224.21362	3	0	97	1	1	2.999999999	0	97													-1224.21362	1	NaN	
1221.65362	3	0	97	1	1	2.999999999	0	97													-1221.65362	1	NaN	
1219.09362	3	0	97	1	1	2.999999999	0	97													-1219.09362	1	NaN	
1216.53362	3	0	97	1	1	2.999999999	0	97													-1216.53362	1	NaN	
1213.97362	3	0	97	1	1	2.999999999	0	97													-1213.97362	1	NaN	
1211.41362	3	0	97	1	1	2.999999999	0	97													-1211.41362	1	NaN	
1208.85362	3	0	97	1	1	2.999999999	0	97													-1208.85362	1	NaN	
1206.29362	3	0	97	1	1	2.999999999	0	97													-1206.29362	1	NaN	
1203.73362	3	0	97	1	1	2.999999999	0	97													-1203.73362	1	NaN	
1201.17362	3	0	97	1	1	2.999999999	0	97													-1201.17362	1	NaN	
1198.61362	3	0	97	1	1	2.999999999	0	97													-1198.61362	1	NaN	
1196.05362	3	0	97	1	1	2.999999999	0	97													-1196.05362	1	NaN	
1193.49362	3	0	97	1	1	2.999999999	0	97													-1193.49362	1	NaN	
1190.93362	3	0	97	1	1	2.999999999	0	97													-1190.93362	1	NaN	
1188.37362	3	0	97	1	1	2.999999999	0	97													-1188.37362	1	NaN	
1185.81362	3	0	97	1	1	2.999999999	0	97													-1185.81362	1	NaN	
1183.25362	3	0	97	1	1	2.999999999	0	97													-1183.25362	1	NaN	
1180.69362	3	0	97	1	1	2.999999999	0	97													-1180.69362	1	NaN	
1178.13362	3	0	97	1	1	2.999999999	0	97													-1178.13362	1	NaN	
1175.57362	3	0	97	1	1	2.999999999	0	97													-1175.57362	1	NaN	
1173.01362	3	0	97	1	1	2.999999999	0	97													-1173.01362	1	NaN	
1170.45362	3	0	97	1	1	2.999999999	0	97													-1170.45362	1	NaN	
1167.89362	3	0	97	1	1	2.999999999	0	97													-1167.89362	1	NaN	
1165.33362	3	0	97	1	1	2.999999999	0	97													-1165.33362	1	NaN	
1162.77362	3	0	97	1	1	2.999999999	0	97													-1162.77362	1	NaN	
1160.21362	3	0	97	1	1	2.999999999	0	97													-1160.21362	1	NaN	
1157.65362	3	0	97	1	1	2.999999999	0	97													-1157.65362	1	NaN	
1155.09362	3	0	97	1	1	2.999999999	0	97													-1155.09362	1	NaN	
1152.53362	3	0	97	1	1	2.999999999	0	97													-1152.53362	1	NaN	
1149.97362	3	0	97	1	1	2.999999999	0	97													-1149.97362	1	NaN	
1147.41362	3	0	97	1	1	2.999999999	0	97													-1147.41362	1	NaN	
1144.85362	3	0	97	1	1	2.999999999	0	97													-1144.85362	1	NaN	
1142.29362	3	0	97	1	1	2.999999999	0	97													-1142.29362	1	NaN	
1139.73362	3	0	97	1	1	2.999999999	0	97													-1139.73362	1	NaN	
1137.17362	3	0	97	1	1	2.999999999	0	97													-1137.17362	1	NaN	
1134.61362	3	0	97	1	1	2.999999999	0	97													-1134.61362	1	NaN	
1132.05362	3	0	97	1	1	2.999999999	0	97													-1132.05362	1	NaN	
1129.49362	3	0	97	1	1	2.999999999	0	97													-1129.49362	1	NaN	
1126.93362	3	0	97	1	1	2.999999999	0	97													-1126.93362	1	NaN	
1124.37362	3	0	97	1	1	2.999999999	0	97													-1124.37362	1	NaN	
1121.81362	3	0	97	1	1	2.999999999	0	97													-1121.81362	1	NaN	
1119.25362	3	0	97	1	1	2.999999999	0	97													-1119.25362	1	NaN	
1116.69362	3	0	97	1	1	2.999999999	0	97													-1116.69362	1	NaN	
1115.41362	3	0	97	1	1	3	0	97													-1115.41362	1	NaN	
1115.09362	3	0	97	1	1	3	0	97													-1115.09362	1	NaN	
1114.93362	3	0	97	1	1	3	0	97													-1114.93362	1	NaN	
1114.85362	3	0	97	1	1	3	0	97													-1114.85362	1	NaN	
1114.846226	3	0	97	1	1	3	0	97				0.912683724	0	99.08731628							-1114.846226	1	0	
1114.82362	3	0	97	1	0.9991662193	3.001741288	0	96.99825871				0.9132011836	0	99.08679882							-1114.82362	0.9991662193	-27.1199923921343	
1114.80362	3	0	97	1	0.9984289326	3.003282549	0	96.99671745				0.9136592125	0	99.08634079							-1114.80362	0.9984289326	-27.140519726689	
1114.76362	3	0	97	1	0.9969566413	3.006364509	0	96.99363549				0.9145750446	0	99.08542496							-1114.76362	0.9969566413	-27.1924933302529	
1114.68362	3	0	97	1	0.994019814	3.01252899	0	96.98747101				0.9164067411	0	99.08359326							-1114.68362	0.994019814	-27.2883859012918	
1114.52362	3	0	97	1	0.9881770055	3.024860201	0	96.9751398				0.9200702641	0	99.07992974							-1114.52362	0.9881770055	-27.5188896633353	
1114.20362	3	0	97	1	0.9766598344	3.049531396	0	96.9504686				0.9273977583	0	99.07260224							-1114.20362	0.9766598344	-28.0008377582585	
1113.56362	3	0	97	1	0.9541433257	3.098909527	0	96.90109047				0.9420547268	0	99.05794527							-1113.56362	0.9541433257	-28.8909219878456	
1112.28362	3	0	97	1	0.9111656835	3.197808427	0	96.80219157				0.97137635	0	99.02862365							-1112.28362	0.9111656835	-30.7677704859745	
1109.72362	3	0	97	1	0.8325632454	3.396176975	0	96.60382303				1.030049355	0	98.96995065							-1109.72362	0.8325632454	-34.6673776746136	
1107.16362	3	0	97	1	0.7624989205	3.595307923	0	96.40469208				1.088760437	0	98.91123956							-1107.16362	0.7624989205	-38.7535277586124	
1104.60362	3	0	97	1	0.6996623934	3.795202522	0	96.20479748				1.147507524	0	98.85249248							-1104.60362	0.6996623934	-43.0774168547488	
1102.04362	3	0	97	1	0.6430056504	3.995862115	0	96.00413788				1.206288537	0	98.79371146							-1102.04362	0.6430056504	-47.6436626051637	
1099.48362	3	0	97	1	0.591674032	4.197288053	0	95.80271195				1.265101365	0	98.73489864							-1099.48362	0.591674032	-52.4550562360435	
1096.92362	3	0	97	1	0.5449636091	4.399481702	0	95.6005183				1.323943868	0	98.67605613							-1096.92362	0.5449636091	-57.5145789804227	
1094.36362	3	0	97	1	0.502289359	4.602444445	0	95.39755556				1.382813879	0	98.61718612							-1094.36362	0.502289359	-62.8254096710094	
1091.80362	3	0	97	1	0.4631610769	4.806177677	0	95.19382232				1.441709196	0	98.5582908							-1091.80362	0.4631610769	-68.3909329849414	
1089.24362	3	0	97	1	0.4271649157	5.010682812	0	94.98931719				1.500627589	0	98.49937241							-1089.24362	0.4271649157	-74.2147480475956	
1086.68362	3	0	97	1	0.3939490765	5.215961279	0	94.78403872				1.559566796	0	98.4404332							-1086.68362	0.3939490765	-80.3006784915251	
1084.12362	3	0	97	1	0.3632126016	5.422014523	0	94.57798548				1.618524522	0	98.38147548							-1084.12362	0.3632126016	-86.652782812627	
1081.56362	3	0	97	1	0.3346965113	5.628844005	0	94.371156				1.677498441	0	98.32250156							-1081.56362	0.3346965113	-93.2753646331263	
1079.00362	3	0	97	1	0.3081767324	5.836451203	0	94.1635488				1.736486194	0	98.26351381							-1079.00362	0.3081767324	-100.172984470145	
1076.44362	3	0	97	1	0.2834584097	6.044837612	0	93.95516239				1.795485386	0	98.20451461							-1076.44362	0.2834584097	-107.350472800709	
1073.88362	3	0	97	1	0.260371295	6.254004745	0	93.74599526				1.854493592	0	98.14550641							-1073.88362	0.260371295	-114.752174146393	
1072.60362	3	0	97	1	0.2493927853	6.358881591	0	93.64111841				1.884000315	0	98.11599969							-1072.60362	0.2493927853	-118.528517624423	
1071.96362	3	0	97	1	0.2440359579	6.411393367	0	93.58860663				1.898754182	0	98.10124582							-1071.96362	0.2440359579	-120.290590692923	
1071.64362	3	0	97	1	0.2413846446	6.437667834	0	93.56233217				1.906131297	0	98.0938687							-1071.64362	0.2413846446	-122.174993311985	
1071.56362	3	0	97	1	0.2407317936	6.444238124	0	93.55576188				1.907975511	0	98.09202449							-1071.56362	0.2407317936	-122.105492992709	
1071.54362	3	0	97	1	0.2405678545	6.445880843	0	93.55411916				1.908436573	0	98.09156343							-1071.54362	0.2405678545	-121.913460843268	
1071.536917	3	0	97	1	0	6.446431405	0	93.5535686				1.908591097	0	98.0914089	39.88926971	0	60.11073029				-1071.536917	0	-0.0278632405561729	
1071.51362	3	0	97	1								1.908324711	0	98.09167529	39.88926971	0	60.11073029				-1071.51362			
1071.49362	3	0	97	1								1.908096086	0	98.09190391	39.88926971	0	60.11073029				-1071.49362			
1071.45362	3	0	97	1								1.907638857	0	98.09236114	39.88926971	0	60.11073029				-1071.45362			
1071.37362	3	0	97	1								1.906724646	0	98.09327535	39.88926971	0	60.11073029				-1071.37362			
1071.21362	3	0	97	1								1.904897212	0	98.09510279	39.88926971	0	60.11073029				-1071.21362			
1070.89362	3	0	97	1								1.901246295	0	98.09875371	39.88926971	0	60.11073029				-1070.89362			
1070.25362	3	0	97	1								1.893960244	0	98.10603976	39.88926971	0	60.11073029				-1070.25362			
1068.97362	3	0	97	1								1.879451123	0	98.12054888	39.88926971	0	60.11073029				-1068.97362			
1066.41362	3	0	97	1								1.85068358	0	98.14931642	39.88926971	0	60.11073029				-1066.41362			
1063.85362	3	0	97	1								1.822247978	0	98.17775202	39.88926971	0	60.11073029				-1063.85362			
1061.29362	3	0	97	1								1.794141569	0	98.20585843	39.88926971	0	60.11073029				-1061.29362			
1058.73362	3	0	97	1								1.766361621	0	98.23363838	39.88926971	0	60.11073029				-1058.73362			
1056.17362	3	0	97	1								1.738905425	0	98.26109458	39.88926971	0	60.11073029				-1056.17362			
1053.61362	3	0	97	1								1.711770294	0	98.28822971	39.88926971	0	60.11073029				-1053.61362			
1051.05362	3	0	97	1								1.684953565	0	98.31504644	39.88926971	0	60.11073029				-1051.05362			
1048.49362	3	0	97	1								1.658452594	0	98.34154741	39.88926971	0	60.11073029				-1048.49362			
1045.93362	3	0	97	1								1.63226476	0	98.36773524	39.88926971	0	60.11073029				-1045.93362			
1043.37362	3	0	97	1								1.606387463	0	98.39361254	39.88926971	0	60.11073029				-1043.37362			
1040.81362	3	0	97	1								1.580818121	0	98.41918188	39.88926971	0	60.11073029				-1040.81362			
1038.25362	3	0	97	1								1.555554174	0	98.44444583	39.88926971	0	60.11073029				-1038.25362			
1035.69362	3	0	97	1								1.530593081	0	98.46940692	39.88926971	0	60.11073029				-1035.69362			
1033.13362	3	0	97	1								1.505932322	0	98.49406768	39.88926971	0	60.11073029				-1033.13362			
1030.57362	3	0	97	1								1.481569392	0	98.51843061	39.88926971	0	60.11073029				-1030.57362			
1028.01362	3	0	97	1								1.457501808	0	98.54249819	39.88926971	0	60.11073029				-1028.01362			
1025.45362	3	0	97	1								1.433727104	0	98.5662729	39.88926971	0	60.11073029				-1025.45362			
1022.89362	3	0	97	1								1.410242831	0	98.58975717	39.88926971	0	60.11073029				-1022.89362			
1020.33362	3	0	97	1								1.387046558	0	98.61295344	39.88926971	0	60.11073029				-1020.33362			
1017.77362	3	0	97	1								1.364135872	0	98.63586413	39.88926971	0	60.11073029				-1017.77362			
1015.21362	3	0	97	1								1.341508376	0	98.65849162	39.88926971	0	60.11073029				-1015.21362			
1012.65362	3	0	97	1								1.31916169	0	98.68083831	39.88926971	0	60.11073029				-1012.65362			
1010.09362	3	0	97	1								1.297093449	0	98.70290655	39.88926971	0	60.11073029				-1010.09362			
1007.53362	3	0	97	1								1.275301306	0	98.72469869	39.88926971	0	60.11073029				-1007.53362			
1004.97362	3	0	97	1								1.253782928	0	98.74621707	39.88926971	0	60.11073029				-1004.97362			
1002.41362	3	0	97	1								1.232535998	0	98.767464	39.88926971	0	60.11073029				-1002.41362			
999.8536203	3	0	97	1								1.211558213	0	98.78844179	39.88926971	0	60.11073029				-999.8536203			
997.2936203	3	0	97	1								1.190847287	0	98.80915271	39.88926971	0	60.11073029				-997.2936203			
994.7336203	3	0	97	1								1.170400947	0	98.82959905	39.88926971	0	60.11073029				-994.7336203			
992.1736203	3	0	97	1								1.150216935	0	98.84978306	39.88926971	0	60.11073029				-992.1736203			
989.6136203	3	0	97	1								1.130293006	0	98.86970699	39.88926971	0	60.11073029				-989.6136203			
987.0536203	3	0	97	1								1.11062693	0	98.88937307	39.88926971	0	60.11073029				-987.0536203			
984.4936203	3	0	97	1								1.091216489	0	98.90878351	39.88926971	0	60.11073029				-984.4936203			
981.9336203	3	0	97	1								1.072059481	0	98.92794052	39.88926971	0	60.11073029				-981.9336203			
979.3736203	3	0	97	1								1.053153714	0	98.94684629	39.88926971	0	60.11073029				-979.3736203			
976.8136203	3	0	97	1								1.034497011	0	98.96550299	39.88926971	0	60.11073029				-976.8136203			
974.2536203	3	0	97	1								1.016087207	0	98.98391279	39.88926971	0	60.11073029				-974.2536203			
971.6936203	3	0	97	1								0.9979221498	0	99.00207785	39.88926971	0	60.11073029				-971.6936203			
969.1336203	3	0	97	1								0.9799996982	0	99.0200003	39.88926971	0	60.11073029				-969.1336203			
966.5736203	3	0	97	1								0.9623177244	0	99.03768228	39.88926971	0	60.11073029				-966.5736203			
964.0136203	3	0	97	1								0.9448741119	0	99.05512589	39.88926971	0	60.11073029				-964.0136203			
961.4536203	3	0	97	1								0.927666756	0	99.07233324	39.88926971	0	60.11073029				-961.4536203			
958.8936203	3	0	97	1								0.9106935634	0	99.08930644	39.88926971	0	60.11073029				-958.8936203			
956.3336203	3	0	97	1								0.8939524522	0	99.10604755	39.88926971	0	60.11073029				-956.3336203			
953.7736203	3	0	97	1								0.8774413513	0	99.12255865	39.88926971	0	60.11073029				-953.7736203			
951.2136203	3	0	97	1								0.8611582009	0	99.1388418	39.88926971	0	60.11073029				-951.2136203			
948.6536203	3	0	97	1								0.8451009518	0	99.15489905	39.88926971	0	60.11073029				-948.6536203			
946.0936203	3	0	97	1								0.8292675656	0	99.17073243	39.88926971	0	60.11073029				-946.0936203			
943.5336203	3	0	97	1								0.8136560141	0	99.18634399	39.88926971	0	60.11073029				-943.5336203			
940.9736203	3	0	97	1								0.7982642795	0	99.20173572	39.88926971	0	60.11073029				-940.9736203			
938.4136203	3	0	97	1								0.7830903543	0	99.21690965	39.88926971	0	60.11073029				-938.4136203			
935.8536203	3	0	97	1								0.768132241	0	99.23186776	39.88926971	0	60.11073029				-935.8536203			
933.2936203	3	0	97	1								0.7533879518	0	99.24661205	39.88926971	0	60.11073029				-933.2936203			
930.7336203	3	0	97	1								0.738855508	0	99.26114449	39.88926971	0	60.11073029				-930.7336203			
928.1736203	3	0	97	1								0.7245329428	0	99.27546706	39.88926971	0	60.11073029				-928.1736203			
925.6136203	3	0	97	1								0.7104182967	0	99.2895817	39.88926971	0	60.11073029				-925.6136203			
923.0536203	3	0	97	1								0.6965096202	0	99.30349038	39.88926971	0	60.11073029				-923.0536203			
920.4936203	3	0	97	1								0.682804973	0	99.31719503	39.88926971	0	60.11073029				-920.4936203			
917.9336203	3	0	97	1								0.6693024241	0	99.33069758	39.88926971	0	60.11073029				-917.9336203			
915.3736203	3	0	97	1								0.6560000515	0	99.34399995	39.88926971	0	60.11073029				-915.3736203			
912.8136203	3	0	97	1								0.6428959421	0	99.35710406	39.88926971	0	60.11073029				-912.8136203			
910.2536203	3	0	97	1								0.6299881916	0	99.37001181	39.88926971	0	60.11073029				-910.2536203			
907.6936203	3	0	97	1								0.6172749044	0	99.3827251	39.88926971	0	60.11073029				-907.6936203			
905.1336203	3	0	97	1								0.6047541937	0	99.39524581	39.88926971	0	60.11073029				-905.1336203			
902.5736203	3	0	97	1								0.592424181	0	99.40757582	39.88926971	0	60.11073029				-902.5736203			
900.0136203	3	0	97	1								0.5802829964	0	99.419717	39.88926971	0	60.11073029				-900.0136203			
897.4536203	3	0	97	1								0.5683287784	0	99.43167122	39.88926971	0	60.11073029				-897.4536203			
894.8936203	3	0	97	1								0.5565596738	0	99.44344033	39.88926971	0	60.11073029				-894.8936203			
892.3336203	3	0	97	1								0.5449738374	0	99.45502616	39.88926971	0	60.11073029				-892.3336203			
889.7736203	3	0	97	1								0.5335694325	0	99.46643057	39.88926971	0	60.11073029				-889.7736203			
887.2136203	3	0	97	1								0.5223446303	0	99.47765537	39.88926971	0	60.11073029				-887.2136203			
884.6536203	3	0	97	1								0.5112976099	0	99.48870239	39.88926971	0	60.11073029				-884.6536203			
882.0936203	3	0	97	1								0.5004265585	0	99.49957344	39.88926971	0	60.11073029				-882.0936203			
879.5336203	3	0	97	1								0.4897296713	0	99.51027033	39.88926971	0	60.11073029				-879.5336203			
876.9736203	3	0	97	1								0.4792051512	0	99.52079485	39.88926971	0	60.11073029				-876.9736203			
874.4136203	3	0	97	1								0.4688512088	0	99.53114879	39.88926971	0	60.11073029				-874.4136203			
871.8536203	3	0	97	1								0.4586660627	0	99.54133394	39.88926971	0	60.11073029				-871.8536203			
869.2936203	3	0	97	1								0.4486479391	0	99.55135206	39.88926971	0	60.11073029				-869.2936203			
866.7336203	3	0	97	1								0.4387950717	0	99.56120493	39.88926971	0	60.11073029				-866.7336203			
864.1736203	3	0	97	1								0.429105702	0	99.5708943	39.88926971	0	60.11073029				-864.1736203			
861.6136203	3	0	97	1								0.4195780792	0	99.58042192	39.88926971	0	60.11073029				-861.6136203			
859.0536203	3	0	97	1								0.4102104598	0	99.58978954	39.88926971	0	60.11073029				-859.0536203			
856.4936203	3	0	97	1								0.401001108	0	99.59899889	39.88926971	0	60.11073029				-856.4936203			
853.9336203	3	0	97	1								0.3919482954	0	99.6080517	39.88926971	0	60.11073029				-853.9336203			
851.3736203	3	0	97	1								0.3830503013	0	99.6169497	39.88926971	0	60.11073029				-851.3736203			
848.8136203	3	0	97	1								0.3743054122	0	99.62569459	39.88926971	0	60.11073029				-848.8136203			
846.2536203	3	0	97	1								0.3657119222	0	99.63428808	39.88926971	0	60.11073029				-846.2536203			
843.6936203	3	0	97	1								0.3572681329	0	99.64273187	39.88926971	0	60.11073029				-843.6936203			
841.1336203	3	0	97	1								0.3489723532	0	99.65102765	39.88926971	0	60.11073029				-841.1336203			
838.5736203	3	0	97	1								0.3408228995	0	99.6591771	39.88926971	0	60.11073029				-838.5736203			
836.0136203	3	0	97	1								0.3328180956	0	99.6671819	39.88926971	0	60.11073029				-836.0136203			
833.4536203	3	0	97	1								0.3249562727	0	99.67504373	39.88926971	0	60.11073029				-833.4536203			
830.8936203	3	0	97	1								0.3172357695	0	99.68276423	39.88926971	0	60.11073029				-830.8936203			
828.3336203	3	0	97	1								0.309654932	0	99.69034507	39.88926971	0	60.11073029				-828.3336203			
825.7736203	3	0	97	1								0.3022121138	0	99.69778789	39.88926971	0	60.11073029				-825.7736203			
823.2136203	3	0	97	1								0.2949056759	0	99.70509432	39.88926971	0	60.11073029				-823.2136203			
820.6536203	3	0	97	1								0.2877339866	0	99.71226601	39.88926971	0	60.11073029				-820.6536203			
818.0936203	3	0	97	1								0.2806954219	0	99.71930458	39.88926971	0	60.11073029				-818.0936203			
815.5336203	3	0	97	1								0.2737883651	0	99.72621163	39.88926971	0	60.11073029				-815.5336203			
812.9736203	3	0	97	1								0.2670112072	0	99.73298879	39.88926971	0	60.11073029				-812.9736203			
810.4136203	3	0	97	1								0.2603623466	0	99.73963765	39.88926971	0	60.11073029				-810.4136203			
807.8536203	3	0	97	1								0.2538401893	0	99.74615981	39.88926971	0	60.11073029				-807.8536203			
805.2936203	3	0	97	1								0.2474431488	0	99.75255685	39.88926971	0	60.11073029				-805.2936203			
802.7336203	3	0	97	1								0.2411696465	0	99.75883035	39.88926971	0	60.11073029				-802.7336203			
800.1736203	3	0	97	1								0.2350181112	0	99.76498189	39.88926971	0	60.11073029				-800.1736203			
797.6136203	3	0	97	1								0.2289869794	0	99.77101302	39.88926971	0	60.11073029				-797.6136203			
795.0536203	3	0	97	1								0.2230746955	0	99.7769253	39.88926971	0	60.11073029				-795.0536203			
792.4936203	3	0	97	1								0.2172797114	0	99.78272029	39.88926971	0	60.11073029				-792.4936203			
789.9336203	3	0	97	1								0.211600487	0	99.78839951	39.88926971	0	60.11073029				-789.9336203			
787.3736203	3	0	97	1								0.2060354901	0	99.79396451	39.88926971	0	60.11073029				-787.3736203			
784.8136203	3	0	97	1								0.2005831963	0	99.7994168	39.88926971	0	60.11073029				-784.8136203			
782.2536203	3	0	97	1								0.1952420891	0	99.80475791	39.88926971	0	60.11073029				-782.2536203			
779.6936203	3	0	97	1								0.1900106601	0	99.80998934	39.88926971	0	60.11073029				-779.6936203			
777.1336203	3	0	97	1								0.1848874088	0	99.81511259	39.88926971	0	60.11073029				-777.1336203			
774.5736203	3	0	97	1								0.179870843	0	99.82012916	39.88926971	0	60.11073029				-774.5736203			
772.0136203	3	0	97	1								0.1749594786	0	99.82504052	39.88926971	0	60.11073029				-772.0136203			
769.4536203	3	0	97	1								0.1701518395	0	99.82984816	39.88926971	0	60.11073029				-769.4536203			
766.8936203	3	0	97	1								0.1654464582	0	99.83455354	39.88926971	0	60.11073029				-766.8936203			
764.3336203	3	0	97	1								0.1608418754	0	99.83915812	39.88926971	0	60.11073029				-764.3336203			
761.7736203	3	0	97	1								0.1563366401	0	99.84366336	39.88926971	0	60.11073029				-761.7736203			
759.2136203	3	0	97	1								0.1519293099	0	99.84807069	39.88926971	0	60.11073029				-759.2136203			
756.6536203	3	0	97	1								0.1476184508	0	99.85238155	39.88926971	0	60.11073029				-756.6536203			
754.0936203	3	0	97	1								0.1434026375	0	99.85659736	39.88926971	0	60.11073029				-754.0936203			
751.5336203	3	0	97	1								0.1392804534	0	99.86071955	39.88926971	0	60.11073029				-751.5336203			
748.9736203	3	0	97	1								0.1352504905	0	99.86474951	39.88926971	0	60.11073029				-748.9736203			
746.4136203	3	0	97	1								0.1313113497	0	99.86868865	39.88926971	0	60.11073029				-746.4136203			
743.8536203	3	0	97	1								0.1274616407	0	99.87253836	39.88926971	0	60.11073029				-743.8536203			
741.2936203	3	0	97	1								0.1236999822	0	99.87630002	39.88926971	0	60.11073029				-741.2936203			
738.7336203	3	0	97	1								0.120025002	0	99.879975	39.88926971	0	60.11073029				-738.7336203			
736.1736203	3	0	97	1								0.1164353368	0	99.88356466	39.88926971	0	60.11073029				-736.1736203			
733.6136203	3	0	97	1								0.1129296326	0	99.88707037	39.88926971	0	60.11073029				-733.6136203			
731.0536203	3	0	97	1								0.1095065447	0	99.89049346	39.88926971	0	60.11073029				-731.0536203			
728.4936203	3	0	97	1								0.1061647377	0	99.89383526	39.88926971	0	60.11073029				-728.4936203			
725.9336203	3	0	97	1								0.1029028856	0	99.89709711	39.88926971	0	60.11073029				-725.9336203			
723.3736203	3	0	97	1								0.09971967172	0	99.90028033	39.88926971	0	60.11073029				-723.3736203			
720.8136203	3	0	97	1								0.09661378923	0	99.90338621	39.88926971	0	60.11073029				-720.8136203			
718.2536203	3	0	97	1								0.09358394079	0	99.90641606	39.88926971	0	60.11073029				-718.2536203			
715.6936203	3	0	97	1								0.09062883881	0	99.90937116	39.88926971	0	60.11073029				-715.6936203			
713.1336203	3	0	97	1								0.08774720554	0	99.91225279	39.88926971	0	60.11073029				-713.1336203			
710.5736203	3	0	97	1								0.0849377731	0	99.91506223	39.88926971	0	60.11073029				-710.5736203			
708.0136203	3	0	97	1								0.08219928358	0	99.91780072	39.88926971	0	60.11073029				-708.0136203			
705.4536203	3	0	97	1								0.07953048914	0	99.92046951	39.88926971	0	60.11073029				-705.4536203			
702.8936203	3	0	97	1								0.07693015207	0	99.92306985	39.88926971	0	60.11073029				-702.8936203			
700.3336203	3	0	97	1								0.07439704489	0	99.92560296	39.88926971	0	60.11073029				-700.3336203			
697.7736203	3	0	97	1								0.07192995041	0	99.92807005	39.88926971	0	60.11073029				-697.7736203			
695.2136203	3	0	97	1								0.06952766183	0	99.93047234	39.88926971	0	60.11073029				-695.2136203			
692.6536203	3	0	97	1								0.0671889828	0	99.93281102	39.88926971	0	60.11073029				-692.6536203			
690.0936203	3	0	97	1								0.06491272754	0	99.93508727	39.88926971	0	60.11073029				-690.0936203			
687.5336203	3	0	97	1								0.06269772086	0	99.93730228	39.88926971	0	60.11073029				-687.5336203			
684.9736203	3	0	97	1								0.06054279832	0	99.9394572	39.88926971	0	60.11073029				-684.9736203			
682.4136203	3	0	97	1								0.05844680621	0	99.94155319	39.88926971	0	60.11073029				-682.4136203			
679.8536203	3	0	97	1								0.05640860173	0	99.9435914	39.88926971	0	60.11073029				-679.8536203			
677.2936203	3	0	97	1								0.05442705299	0	99.94557295	39.88926971	0	60.11073029				-677.2936203			
674.7336203	3	0	97	1								0.05250103913	0	99.94749896	39.88926971	0	60.11073029				-674.7336203			
672.1736203	3	0	97	1								0.05062945036	0	99.94937055	39.88926971	0	60.11073029				-672.1736203			
669.6136203	3	0	97	1								0.04881118809	0	99.95118881	39.88926971	0	60.11073029				-669.6136203			
667.0536203	3	0	97	1								0.04704516494	0	99.95295484	39.88926971	0	60.11073029				-667.0536203			
664.4936203	3	0	97	1								0.04533030484	0	99.9546697	39.88926971	0	60.11073029				-664.4936203			
661.9336203	3	0	97	1								0.04366554313	0	99.95633446	39.88926971	0	60.11073029				-661.9336203			
659.3736203	3	0	97	1								0.04204982658	0	99.95795017	39.88926971	0	60.11073029				-659.3736203			
656.8136203	3	0	97	1								0.04048211347	0	99.95951789	39.88926971	0	60.11073029				-656.8136203			
654.2536203	3	0	97	1								0.03896137368	0	99.96103863	39.88926971	0	60.11073029				-654.2536203			
651.6936203	3	0	97	1								0.03748658873	0	99.96251341	39.88926971	0	60.11073029				-651.6936203			
649.1336203	3	0	97	1								0.03605675187	0	99.96394325	39.88926971	0	60.11073029				-649.1336203			
646.5736203	3	0	97	1								0.03467086808	0	99.96532913	39.88926971	0	60.11073029				-646.5736203			
644.0136203	3	0	97	1								0.03332795422	0	99.96667205	39.88926971	0	60.11073029				-644.0136203			
641.4536203	3	0	97	1								0.03202703899	0	99.96797296	39.88926971	0	60.11073029				-641.4536203			
638.8936203	3	0	97	1								0.03076716307	0	99.96923284	39.88926971	0	60.11073029				-638.8936203			
636.3336203	3	0	97	1								0.0295473791	0	99.97045262	39.88926971	0	60.11073029				-636.3336203			
