T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1848.663954	4	3	93	0	0	1.599328197	0.9938726921	97.40679911	4	3	93										-0.0003687152072	-0.0003081209929	0.0006768362001	-1848.663954	0	65.0878235618503	
1848.643954	4	3	93	0.0003099227131	0.0003071871881	1.599651296	0.9941006482	97.40624806	4.000737417	3.000616218	92.99864637										0	0	0	-1848.643954	0.0003071871881	65.1259403904307	
1848.623954	4	3	93	0.0006196634421	0.0006141946912	1.599974366	0.9943286124	97.40569702	4.001474757	3.001232436	92.99729281										0	0	0	-1848.623954	0.0006141946912	65.1592097039674	
1848.583954	4	3	93	0.001238737523	0.001227807992	1.600620494	0.9947845488	97.40459496	4.002949341	3.002464803	92.99458586										0	0	0	-1848.583954	0.001227807992	65.2089048578451	
1848.503954	4	3	93	0.002475667313	0.002453835277	1.60191263	0.995696486	97.40239088	4.005897954	3.004929354	92.98917269										0	0	0	-1848.503954	0.002453835277	65.2988240553727	
1848.343954	4	3	93	0.004944119277	0.004900563097	1.60449644	0.9975206095	97.39798295	4.011792999	3.009857704	92.9783493										0	0	0	-1848.343954	0.004900563097	65.488573537422	
1848.023954	4	3	93	0.009859502977	0.009772820517	1.609662213	1.001169852	97.38916794	4.023574372	3.01971139	92.95671424										0	0	0	-1848.023954	0.009772820517	65.9359942175255	
1847.383954	4	3	93	0.01957610224	0.01940469221	1.619984528	1.0084734	97.37154207	4.04709763	3.039409924	92.91349245										0	0	0	-1847.383954	0.01940469221	66.8666619207104	
1846.103954	4	3	93	0.03864942428	0.03831376772	1.64059779	1.023097507	97.3363047	4.094000928	3.078761921	92.82723715										0	0	0	-1846.103954	0.03831376772	68.5888802405886	
1843.543954	4	3	93	0.07536511062	0.07472134304	1.681695422	1.052415923	97.26588866	4.187230243	3.157291534	92.65547822										0	0	0	-1843.543954	0.07472134304	72.1346524790007	
1840.983954	4	3	93	0.1103048395	0.1093783317	1.722622399	1.081827356	97.19555024	4.279701309	3.235586026	92.48471266										0	0	0	-1840.983954	0.1093783317	75.7265671762305	
1838.423954	4	3	93	0.1435966561	0.1424109351	1.763379394	1.111331722	97.12528888	4.371425619	3.313643997	92.31493038										0	0	0	-1838.423954	0.1424109351	79.3928148029965	
1835.863954	4	3	93	0.1753610901	0.1739379774	1.803967483	1.140928696	97.05510382	4.462415525	3.391463322	92.14612115										0	0	0	-1835.863954	0.1739379774	83.1267115970686	
1833.303954	4	3	93	0.2057072424	0.2040670165	1.844387851	1.170617889	96.98499426	4.552683477	3.469041673	91.97827485										0	0	0	-1833.303954	0.2040670165	86.926512696443	
1830.743954	4	3	93	0.2347341026	0.232895642	1.884641801	1.200398856	96.91495934	4.642242044	3.546376541	91.81138141										0	0	0	-1830.743954	0.232895642	90.7904529926636	
1828.183954	4	3	93	0.2625316952	0.2605126062	1.924730752	1.230271091	96.84499816	4.731103915	3.623465236	91.64543085										0	0	0	-1828.183954	0.2605126062	94.7167374673604	
