T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1784.715512	6	5	89	0	2.523141651	1.791200619	95.68565773	6	5	89	-0.0003064401082	-0.0002828151753	0.0005892552835	-1784.715512	0	113.380271813254	-1784.715512	0	111.876224441409	
1784.695512	6	5	89	0.0001786989919	2.523433176	1.79144727	95.68511955	6.000612893	5.000565615	88.99882149	0	0	0	-1784.695512	0.0001763286491	113.468854543285	-1784.695512	0.0001786989919	111.963874345201	
1784.675512	6	5	89	0.0003572582003	2.523724657	1.791693926	95.68458142	6.001225716	5.001131234	88.99764305	0	0	0	-1784.675512	0.0003525197495	113.522592098492	-1784.675512	0.0003572582003	112.017141059567	
1784.635512	6	5	89	0.0007142860169	2.524307615	1.792187243	95.68350514	6.002451329	5.002262385	88.99528629	0	0	0	-1784.635512	0.0007048136931	113.56068294276	-1784.635512	0.0007142860169	112.055211169048	
1784.555512	6	5	89	0.001427976327	2.52547344	1.793173935	95.68135263	6.004902217	5.004524462	88.99057332	0	0	0	-1784.555512	0.001409045667	113.645865428682	-1784.555512	0.001427976327	112.140235230643	
1784.395512	6	5	89	0.002853572915	2.527804731	1.795147539	95.67704773	6.009802672	5.009047688	88.98114964	0	0	0	-1784.395512	0.002815767484	113.83361585693	-1784.395512	0.002853572915	112.32744711095	
1784.075512	6	5	89	0.005697652174	2.532465879	1.799095638	95.66843848	6.019598305	5.018090431	88.96231126	0	0	0	-1784.075512	0.00562226434	114.271316157665	-1784.075512	0.005697652174	112.763283711351	
1783.435512	6	5	89	0.01134848236	2.541781537	1.806995948	95.65122252	6.039166279	5.03616258	88.92467114	0	0	0	-1783.435512	0.01119871269	115.178556772006	-1783.435512	0.01134848236	113.666499365564	
1782.155512	6	5	89	0.02252992284	2.560389101	1.822811344	95.61679955	6.078216311	5.072248903	88.84953479	0	0	0	-1782.155512	0.02223412314	116.852221457129	-1782.155512	0.02252992284	115.334552229696	
1779.595512	6	5	89	0.04440736007	2.597507899	1.854502327	95.54798977	6.155972541	5.144192072	88.69983539	0	0	0	-1779.595512	0.04383037303	120.274501713793	-1779.595512	0.04440736007	118.746184402595	
1777.035512	6	5	89	0.06566491065	2.634499513	1.886273368	95.47922712	6.233278759	5.215827445	88.5508938	0	0	0	-1777.035512	0.06482065331	123.714248665348	-1777.035512	0.06566491065	122.177059948876	
1774.475512	6	5	89	0.08633046954	2.671365189	1.91812434	95.41051047	6.310144698	5.287153295	88.40270201	0	0	0	-1774.475512	0.08523224086	127.186251401919	-1774.475512	0.08633046954	125.642175045897	
1771.915512	6	5	89	0.1064312066	2.708106335	1.950055043	95.34183862	6.38658034	5.358167642	88.25525202	0	0	0	-1771.915512	0.1050917129	130.686737080314	-1771.915512	0.1064312066	129.137860115421	
1769.355512	6	5	89	0.1259926826	2.744724424	1.982065232	95.27321034	6.46259575	5.428868392	88.10853586	0	0	0	-1769.355512	0.1244240729	134.214590438839	-1769.355512	0.1259926826	132.663068461925	
1766.795512	6	5	89	0.1450389655	2.78122099	2.014154625	95.20462438	6.538201079	5.499253342	87.96254558	0	0	0	-1766.795512	0.143252865	137.768690211826	-1766.795512	0.1450389655	136.216744583755	
1764.235512	6	5	89	0.1635927386	2.817597634	2.046322899	95.13607947	6.613406569	5.569320179	87.81727325	0	0	0	-1764.235512	0.1616002787	141.347903359726	-1764.235512	0.1635927386	139.797820868996	
1761.675512	6	5	89	0.1816753988	2.853856021	2.078569687	95.06757429	6.688222554	5.639066479	87.67271097	0	0	0	-1761.675512	0.1794872462	144.951085382997	-1761.675512	0.1816753988	143.405217441259	
1759.115512	6	5	89	0.1993071473	2.88999788	2.110894581	94.99910754	6.762659466	5.708489708	87.52885083	0	0	0	-1759.115512	0.1969335301	148.577083866977	-1759.115512	0.1993071473	147.03784257069	
1756.555512	6	5	89	0.2165070721	2.926025005	2.143297127	94.93067787	6.836727831	5.777587221	87.38568495	0	0	0	-1756.555512	0.2139578044	152.224735690258	-1756.555512	0.2165070721	150.694594618335	
1753.995512	6	5	89	0.233293224	2.961939255	2.175776826	94.86228392	6.910438277	5.846356261	87.24320546	0	0	0	-1753.995512	0.2305777291	155.892868590141	-1753.995512	0.233293224	154.37436179382	
1751.435512	6	5	89	0.2496826864	2.997742553	2.208333133	94.79392431	6.983801533	5.914793958	87.10140451	0	0	0	-1751.435512	0.2468100183	159.58030372081	-1751.435512	0.2496826864	158.076023100763	
1748.875512	6	5	89	0.2656916395	3.033436887	2.240965453	94.72559766	7.056828434	5.982897331	86.96027423	0	0	0	-1748.875512	0.2626705029	163.285855589919	-1748.875512	0.2656916395	161.798447741726	
1746.315512	6	5	89	0.2813354197	3.069024313	2.273673144	94.65730254	7.129529921	6.050663284	86.81980679	0	0	0	-1746.315512	0.2781741885	167.00833094809	-1746.315512	0.2813354197	165.540498661083	
1743.755512	6	5	89	0.2966285736	3.104506948	2.306455511	94.58903754	7.201917045	6.118088607	86.67999435	0	0	0	-1743.755512	0.293335309	170.746534064112	-1743.755512	0.2966285736	169.301031553059	
1741.195512	6	5	89	0.3115849089	3.13988698	2.339311809	94.52080121	7.274000969	6.185169974	86.54082906	0	0	0	-1741.195512	0.3081673751	174.499263121414	-1741.195512	0.3115849089	173.078895492173	
1738.635512	6	5	89	0.3262175405	3.175166658	2.372241238	94.4525921	7.345792973	6.251903943	86.40230308	0	0	0	-1738.635512	0.3226832208	178.265312627977	-1738.635512	0.3262175405	176.872936267753	
1736.075512	6	5	89	0.3405389336	3.210348301	2.405242941	94.38440876	7.417304454	6.318286954	86.26440859	0	0	0	-1736.075512	0.3368950446	182.043477771267	-1736.075512	0.3405389336	180.681994835988	
1733.515512	6	5	89	0.3545609436	3.245434294	2.438316008	94.3162497	7.48854693	6.384315327	86.12713774	0	0	0	-1733.515512	0.3508144488	185.83255136807	-1733.515512	0.3545609436	184.504909464621	
1730.955512	6	5	89	0.3682948529	3.280427089	2.471459467	94.24811344	7.559532042	6.449985264	85.99048269	0	0	0	-1730.955512	0.3644524755	189.631326814504	-1730.955512	0.3682948529	188.340516097248	
1728.395512	6	5	89	0.3817514053	3.315329206	2.504672288	94.17999851	7.630271559	6.515292845	85.8544356	0	0	0	-1728.395512	0.3778196401	193.43859779628	-1728.395512	0.3817514053	192.187651612264	
1725.835512	6	5	89	0.3949408374	3.350143232	2.537953379	94.11190339	7.700777379	6.580234025	85.7189886	0	0	0	-1725.835512	0.3909259625	197.253163304463	-1725.835512	0.3949408374	196.045152651145	
1723.275512	6	5	89	0.4078729086	3.384871825	2.571301583	94.04382659	7.771061534	6.644804639	85.58413383	0	0	0	-1723.275512	0.4037809955	201.073823960487	-1723.275512	0.4078729086	199.911858686141	
1720.715512	6	5	89	0.420556928	3.41951771	2.604715679	93.97576661	7.841136192	6.709000391	85.44986342	0	0	0	-1720.715512	0.4163938524	204.899387183258	-1720.715512	0.420556928	203.786613092196	
1718.155512	6	5	89	0.4330017804	3.454083683	2.638194378	93.90772194	7.911013659	6.772816862	85.31616948	0	0	0	-1718.155512	0.4287732311	208.728668017212	-1718.155512	0.4330017804	207.66826305463	
1715.595512	6	5	89	0.4452159498	3.488572611	2.671736321	93.83969107	7.980706385	6.836249501	85.18304411	0	0	0	-1715.595512	0.4409274381	212.560488190145	-1715.595512	0.4452159498	211.555661506477	
1713.035512	6	5	89	0.4572075419	3.52298743	2.705340079	93.77167249	8.050226966	6.899293627	85.05047941	0	0	0	-1713.035512	0.4528644097	216.393681791667	-1713.035512	0.4572075419	215.447670783813	
1710.475512	6	5	89	0.4689843043	3.557331152	2.73900415	93.7036647	8.119588149	6.961944427	84.91846742	0	0	0	-1710.475512	0.4645917324	220.227090834786	-1710.475512	0.4689843043	219.343163275604	
1707.915512	6	5	89	0.4805536462	3.591606856	2.772726954	93.63566619	8.188802832	7.024196951	84.78700022	0	0	0	-1707.915512	0.476116662	224.059573427157	-1707.915512	0.4805536462	223.241018231236	
1705.355512	6	5	89	0.4919226565	3.625817698	2.806506836	93.56767547	8.25788407	7.086046114	84.65606982	0	0	0	-1705.355512	0.4874461407	227.890000232606	-1705.355512	0.4919226565	227.140132334888	
1702.795512	6	5	89	0.5030981201	3.659966908	2.84034206	93.49969103	8.32684508	7.147486694	84.52566823	0	0	0	-1702.795512	0.4985868143	231.71725864803	-1702.795512	0.5030981201	231.039415717677	
1700.235512	6	5	89	0.5140865343	3.694057788	2.874230808	93.4317114	8.395699243	7.208513326	84.39578743	0	0	0	-1700.235512	0.5095450469	235.540255171726	-1700.235512	0.5140865343	234.93778994226	
1697.675512	6	5	89	0.5248941234	3.728093718	2.908171179	93.3637351	8.464460106	7.269120503	84.26641939	0	0	0	-1697.675512	0.5203269359	239.357915923891	-1697.675512	0.5248941234	238.834198203228	
1695.115512	6	5	89	0.5355268523	3.762078153	2.942161182	93.29576066	8.53314139	7.329302573	84.13755604	0	0	0	-1695.115512	0.530938325	243.169187952592	-1695.115512	0.5355268523	242.727606511574	
1692.555512	6	5	89	0.5459904394	3.796014628	2.97619874	93.22778663	8.60175699	7.389053738	84.00918927	0	0	0	-1692.555512	0.5413848174	246.973038769688	-1692.555512	0.5459904394	246.616995425322	
1689.995512	6	5	89	0.5562903694	3.829906753	3.010281684	93.15981156	8.670320982	7.448368049	83.88131097	0	0	0	-1689.995512	0.5516717874	250.768464373036	-1689.995512	0.5562903694	250.501371956672	
1687.435512	6	5	89	0.5664319038	3.863758217	3.044407748	93.09183403	8.738847624	7.507239407	83.75391297	0	0	0	-1687.435512	0.5618043915	254.554488972874	-1687.435512	0.5664319038	254.379771419353	
1684.875512	6	5	89	0.5764200922	3.897572793	3.078574573	93.02385263	8.807351363	7.565661558	83.62698708	0	0	0	-1684.875512	0.5717875788	258.330164051796	-1684.875512	0.5764200922	258.25124964657	
1682.315512	6	5	89	0.5862597823	3.93135433	3.112779699	92.95586597	8.875846838	7.623628093	83.50052507	0	0	0	-1682.315512	0.581626101	262.094568374021	-1682.315512	0.5862597823	262.11489638335	
