T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1826.277431	10	0	90	0	3.954498143	0	96.04550186	10	0	90	-0.0008116755933		0.0008116755933	-1826.277431	0	74.4506795929268	-1826.277431	0	73.330143850854	
1826.257431	10	0	90	0.0002726653569	3.955184581	0	96.04481542	10.00162344	0	89.99837656	0		0	-1826.257431	0.0002685620089	74.490714477661	-1826.257431	0.0002726653569	73.3698273326272	
1826.237431	10	0	90	0.0005451833172	3.955870996	0	96.044129	10.00324682	0	89.99675318	0		0	-1826.237431	0.0005369797572	74.524390255481	-1826.237431	0.0005451833172	73.4032474112797	
1826.197431	10	0	90	0.001089916756	3.957243829	0	96.04275617	10.0064935	0	89.9935065	0		0	-1826.197431	0.001073520075	74.5709213640372	-1826.197431	0.001089916756	73.4495812094743	
1826.117431	10	0	90	0.002178531452	3.959989386	0	96.04001061	10.01298637	0	89.98701363	0		0	-1826.117431	0.002145772352	74.6534452972874	-1826.117431	0.002178531452	73.5318726352173	
1825.957431	10	0	90	0.004351863513	3.965480325	0	96.03451967	10.02597027	0	89.97402973	0		0	-1825.957431	0.00428648216	74.8300550083622	-1825.957431	0.004351863513	73.7078570314424	
1825.637431	10	0	90	0.00868300112	3.976461287	0	96.02353871	10.05193063	0	89.94806937	0		0	-1825.637431	0.008552784127	75.2463947014127	-1825.637431	0.00868300112	74.1220544937631	
1824.997431	10	0	90	0.01726272946	3.998419384	0	96.00158062	10.10382139	0	89.89617861	0		0	-1824.997431	0.0170047725	76.112333220252	-1824.997431	0.01726272946	74.9833979029222	
1823.717431	10	0	90	0.03416053987	4.042320503	0	95.9576795	10.20748395	0	89.79251605	0		0	-1823.717431	0.03365375729	77.7112711035865	-1823.717431	0.03416053987	76.5760320996195	
1821.157431	10	0	90	0.06690639729	4.130060744	0	95.86993926	10.41433344	0	89.58566656	0		0	-1821.157431	0.06592822039	81.0017105751708	-1821.157431	0.06690639729	79.8549363659103	
1818.597431	10	0	90	0.09833117282	4.217715601	0	95.7822844	10.62055009	0	89.37944991	0		0	-1818.597431	0.09691472177	84.3331114931525	-1818.597431	0.09833117282	83.1773910471198	
1816.037431	10	0	90	0.1285118164	4.305281911	0	95.69471809	10.8261354	0	89.1738646	0		0	-1816.037431	0.126688253	87.7288526612902	-1816.037431	0.1285118164	86.5671198296985	
1813.477431	10	0	90	0.1575222804	4.392756587	0	95.60724341	11.03109083	0	88.96890917	0		0	-1813.477431	0.1553209178	91.1845840026877	-1813.477431	0.1575222804	90.0200033312639	
1810.917431	10	0	90	0.1854307212	4.480136599	0	95.5198634	11.23541774	0	88.76458226	0		0	-1810.917431	0.1828791675	94.6999552340405	-1810.917431	0.1854307212	93.5358631796735	
1808.357431	10	0	90	0.2123000518	4.567418983	0	95.43258102	11.43911744	0	88.56088256	0		0	-1808.357431	0.2094243394	98.2746321658962	-1808.357431	0.2123000518	97.1145381891235	
1805.797431	10	0	90	0.2381884383	4.654600841	0	95.34539916	11.64219113	0	88.35780887	0		0	-1805.797431	0.2350131415	101.908286518984	-1805.797431	0.2381884383	100.755875068186	
1803.237431	10	0	90	0.2631497408	4.741679341	0	95.25832066	11.84463996	0	88.15536004	0		0	-1803.237431	0.2596980825	105.600596161614	-1803.237431	0.2631497408	104.459727215535	
1800.677431	10	0	90	0.2872339066	4.828651716	0	95.17134828	12.04646502	0	87.95353498	0		0	-1800.677431	0.283527855	109.351245412356	-1800.677431	0.2872339066	108.225955697101	
1798.117431	10	0	90	0.31048732	4.915515266	0	95.08448473	12.24766733	0	87.75233267	0		0	-1798.117431	0.306547677	113.159923917728	-1798.117431	0.31048732	112.054427767341	
1795.557431	10	0	90	0.3329531166	5.002267356	0	94.99773264	12.44824783	0	87.55175217	0		0	-1795.557431	0.3287995981	117.02632605231	-1795.557431	0.3329531166	115.945016660034	
1792.997431	10	0	90	0.3546714636	5.088905414	0	94.91109459	12.64820745	0	87.35179255	0		0	-1792.997431	0.3503227733	120.950150716042	-1792.997431	0.3546714636	119.897601084316	
1790.437431	10	0	90	0.3756798127	5.175426932	0	94.82457307	12.84754701	0	87.15245299	0		0	-1790.437431	0.3711537093	124.931101208588	-1790.437431	0.3756798127	123.912065273242	
1787.877431	10	0	90	0.3960131264	5.261829468	0	94.73817053	13.04626733	0	86.95373267	0		0	-1787.877431	0.3913264856	128.968885537541	-1787.877431	0.3960131264	127.988298368157	
1785.317431	10	0	90	0.4157040831	5.348110641	0	94.65188936	13.24436915	0	86.75563085	0		0	-1785.317431	0.410872954	133.063214083325	-1785.317431	0.4157040831	132.126193203528	
1782.757431	10	0	90	0.4347832615	5.434268136	0	94.56573186	13.44185317	0	86.55814683	0		0	-1782.757431	0.4298229191	137.213799386667	-1782.757431	0.4347832615	136.325646328859	
1780.197431	10	0	90	0.4532793079	5.520299697	0	94.4797003	13.63872005	0	86.36127995	0		0	-1780.197431	0.4482043011	141.42035794792	-1780.197431	0.4532793079	140.586557108205	
1777.637431	10	0	90	0.4712190874	5.606203133	0	94.39379687	13.83497041	0	86.16502959	0		0	-1777.637431	0.4660432831	145.682607988031	-1777.637431	0.4712190874	144.908827629623	
1775.077431	10	0	90	0.4886278213	5.691976312	0	94.30802369	14.03060484	0	85.96939516	0		0	-1775.077431	0.4833644454	150.000267412788	-1775.077431	0.4886278213	149.292362602777	
1772.517431	10	0	90	0.5055292117	5.777617166	0	94.22238283	14.22562387	0	85.77437613	0		0	-1772.517431	0.5001908873	154.373055801786	-1772.517431	0.5055292117	153.737067182273	
1769.957431	10	0	90	0.5219455555	5.863123685	0	94.13687631	14.42002803	0	85.57997197	0		0	-1769.957431	0.5165443376	158.800693739773	-1769.957431	0.5219455555	158.242847634723	
1767.397431	10	0	90	0.5378978475	5.948493922	0	94.05150608	14.61381778	0	85.38618222	0		0	-1767.397431	0.5324452557	163.28290154386	-1767.397431	0.5378978475	162.809610411375	
1764.837431	10	0	90	0.5534058753	6.033725987	0	93.96627401	14.80699358	0	85.19300642	0		0	-1764.837431	0.5479129237	167.819397206971	-1764.837431	0.5534058753	167.437261154271	
1762.277431	10	0	90	0.5684883054	6.118818051	0	93.88118195	14.99955585	0	85.00044415	0		0	-1762.277431	0.562965531	172.40989770996	-1762.277431	0.5684883054	172.125704451873	
1759.717431	10	0	90	0.5831627625	6.203768344	0	93.79623166	15.191505	0	84.808495	0		0	-1759.717431	0.577620251	177.05411881318	-1759.717431	0.5831627625	176.874844673621	
1757.157431	10	0	90	0.5974459015	6.288575152	0	93.71142485	15.38284139	0	84.61715861	0		0	-1757.157431	0.591893312	181.751773989114	-1757.157431	0.5974459015	181.684581988367	
1754.597431	10	0	90	0.6113534747	6.37323682	0	93.62676318	15.57356538	0	84.42643462	0		0	-1754.597431	0.6058000618	186.502572137797	-1754.597431	0.6113534747	186.554813614589	
1752.037431	10	0	90	0.6249003922	6.457751751	0	93.54224825	15.76367732	0	84.23632268	0		0	-1752.037431	0.6193550277	191.306218969507	-1752.037431	0.6249003922	191.485434344362	
1749.477431	10	0	90	0.6381007785	6.542118404	0	93.4578816	15.95317751	0	84.04682249	0		0	-1749.477431	0.6325719708	196.162417310387	-1749.477431	0.6381007785	196.476333554994	
1746.917431	10	0	90	0.650968024	6.626335293	0	93.37366471	16.14206625	0	83.85793375	0		0	-1746.917431	0.6454639367	201.07086266481	-1746.917431	0.650968024	201.52739627757	
1744.357431	10	0	90	0.6635148328	6.710400989	0	93.28959901	16.33034385	0	83.66965615	0		0	-1744.357431	0.6580433021	206.031245063763	-1744.357431	0.6635148328	206.638501066752	
1741.797431	10	0	90	0.6757532667	6.794314117	0	93.20568588	16.51801056	0	83.48198944	0		0	-1741.797431	0.6703218176	211.043252377721	-1741.797431	0.6757532667	211.809522404095	
1739.237431	10	0	90	0.6876947856	6.878073357	0	93.12192664	16.70506667	0	83.29493333	0		0	-1739.237431	0.682310647	216.106560466573	-1739.237431	0.6876947856	217.040324497155	
1736.677431	10	0	90	0.6993502857	6.961677442	0	93.03832256	16.89151242	0	83.10848758	0		0	-1736.677431	0.6940204049	221.22084134986	-1736.677431	0.6993502857	222.330766122643	
1734.117431	10	0	90	0.7107301335	7.045125159	0	92.95487484	17.07734806	0	82.92265194	0		0	-1734.117431	0.7054611894	226.385759195263	-1734.117431	0.7107301335	227.680697604686	
1731.557431	10	0	90	0.7218441988	7.128415348	0	92.87158465	17.26257385	0	82.73742615	0		0	-1731.557431	0.7166426147	231.600965800159	-1731.557431	0.7218441988	233.089959555251	
1728.997431	10	0	90	0.732701884	7.2115469	0	92.7884531	17.44719001	0	82.55280999	0		0	-1728.997431	0.7275738396	236.86610903922	-1728.997431	0.732701884	238.558381973681	
1726.437431	10	0	90	0.7433121525	7.294518758	0	92.70548124	17.63119679	0	82.36880321	0		0	-1726.437431	0.7382635947	242.180825899461	-1726.437431	0.7433121525	244.085785842375	
1723.877431	10	0	90	0.7536835538	7.377329916	0	92.62267008	17.81459441	0	82.18540559	0		0	-1723.877431	0.7487202076	247.544741752126	-1723.877431	0.7536835538	249.671984210722	
1721.317431	10	0	90	0.7638242479	7.459979418	0	92.54002058	17.99738312	0	82.00261688	0		0	-1721.317431	0.7589516264	252.957469786773	-1721.317431	0.7638242479	255.316770687904	
1718.757431	10	0	90	0.7737420279	7.542466359	0	92.45753364	18.17956314	0	81.82043686	0		0	-1718.757431	0.7689654415	258.418616752202	-1718.757431	0.7737420279	261.019933632082	
1716.197431	10	0	90	0.78344434	7.624789881	0	92.37521012	18.36113471	0	81.63886529	0		0	-1716.197431	0.7787689055	263.927775057972	-1716.197431	0.78344434	266.781246666934	
