T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1901.587746	1	2	97	0	0	0.3817094251	0.6239115989	98.99437898	1	2	97										-0.0002230119151	-0.0004963562107	0.0007193681258	-1901.587746	0	27.7213294800326	
1901.567746	1	2	97	0.0007236490282	0.0007211214258	0.3818892954	0.6242379276	98.99387278	1.000446015	2.000992707	96.99856128										0	0	0	-1901.567746	0.0007211214258	27.7478308705815	
1901.547746	1	2	97	0.001446606256	0.00144155478	0.38206915	0.6245642637	98.99336659	1.00089197	2.001985386	96.99712264										0	0	0	-1901.547746	0.00144155478	27.7727912397358	
1901.507746	1	2	97	0.002890688969	0.002880600082	0.3824288246	0.6252169644	98.99235421	1.001783726	2.003970671	96.9942456										0	0	0	-1901.507746	0.002880600082	27.8204613815952	
1901.427746	1	2	97	0.005771310714	0.005751189062	0.383148027	0.6265224767	98.9903295	1.003566597	2.007940942	96.98849246										0	0	0	-1901.427746	0.005751189062	27.9353976556974	
1901.267746	1	2	97	0.01149170266	0.01145172018	0.3845856278	0.6291340659	98.98628031	1.00712921	2.01588067	96.97699012										0	0	0	-1901.267746	0.01145172018	28.1746434273873	
1900.947746	1	2	97	0.02280373131	0.0227247224	0.3874582608	0.6343591396	98.9781826	1.01424363	2.031755711	96.95400066										0	0	0	-1900.947746	0.0227247224	28.6131561949426	
1900.307746	1	2	97	0.04490528064	0.04475099824	0.3931928241	0.644817124	98.96199005	1.028428205	2.063488927	96.90808287										0	0	0	-1900.307746	0.04475099824	29.5236842985444	
1899.027746	1	2	97	0.08712727739	0.08683297943	0.4046191656	0.6657645379	98.9296163	1.056621044	2.12688813	96.81649083										0	0	0	-1899.027746	0.08683297943	31.3971609691013	
