T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1822.483285	6	3	91	0	0	2.434715489	1.020151695	96.54513282	6	3	91										-0.0004274918978	-0.0002373933881	0.0006648852859	-1822.483285	0	83.3603885406786	
1822.463285	6	3	91	0.000242685738	0.0002398463238	2.435098162	1.020336517	96.54456532	6.00085499	3.000474775	90.99867024										0	0	0	-1822.463285	0.0002398463238	83.4130660873703	
1822.443285	6	3	91	0.0004852177202	0.0004795412739	2.435480803	1.020521349	96.54399785	6.001709901	3.000949558	90.99734054										0	0	0	-1822.443285	0.0004795412739	83.4524867590453	
1822.403285	6	3	91	0.0009700516549	0.0009587055837	2.436246076	1.020891014	96.54286291	6.003419641	3.001899061	90.9946813										0	0	0	-1822.403285	0.0009587055837	83.4989994703909	
1822.323285	6	3	91	0.001939004933	0.001916334963	2.437776502	1.021630394	96.5405931	6.006838608	3.003797925	90.98936347										0	0	0	-1822.323285	0.001916334963	83.5865937636152	
1822.163285	6	3	91	0.003873623742	0.003828372359	2.440836896	1.023109339	96.53605377	6.013674517	3.007595068	90.97873041										0	0	0	-1822.163285	0.003828372359	83.7745101905834	
1821.843285	6	3	91	0.007729762884	0.007639613255	2.446955844	1.026067973	96.52697618	6.027338249	3.015187004	90.95747475										0	0	0	-1821.843285	0.007639613255	84.2152990776838	
1821.203285	6	3	91	0.0153728691	0.01519417058	2.459185022	1.031989005	96.50882597	6.054629983	3.030363754	90.91500626										0	0	0	-1821.203285	0.01519417058	85.1307723896368	
1819.923285	6	3	91	0.03043867468	0.03008718525	2.483612619	1.043843733	96.47254365	6.109081446	3.060681766	90.83023679										0	0	0	-1819.923285	0.03008718525	86.822179151487	
1817.363285	6	3	91	0.05968632912	0.05900626037	2.532342291	1.067605263	96.40005245	6.217454196	3.121179582	90.66136622										0	0	0	-1817.363285	0.05900626037	90.2945168032797	
1814.803285	6	3	91	0.08781975806	0.08683258816	2.580905419	1.091435587	96.32765899	6.325129622	3.181490368	90.49338001										0	0	0	-1814.803285	0.08683258816	93.8006598438672	
1812.243285	6	3	91	0.1149029658	0.1136289281	2.629302612	1.115334254	96.25536313	6.432118249	3.241611815	90.32626994										0	0	0	-1812.243285	0.1136289281	97.3344986047809	
1809.683285	6	3	91	0.1410113823	0.139469403	2.677552058	1.139374312	96.18307363	6.538490681	3.301564213	90.15994511										0	0	0	-1809.683285	0.139469403	100.948116298326	
1807.123285	6	3	91	0.1661737788	0.16438197	2.725620883	1.163409133	96.11096998	6.644141553	3.361297883	89.99456056										0	0	0	-1807.123285	0.16438197	104.634846555433	
1804.563285	6	3	91	0.1904565334	0.1884318659	2.773526679	1.187510433	96.03896289	6.749139016	3.42083359	89.83002739										0	0	0	-1804.563285	0.1884318659	108.344357975219	
1802.003285	6	3	91	0.2139082689	0.2116667841	2.821270609	1.211677524	95.96705187	6.853494408	3.480168237	89.66633735										0	0	0	-1802.003285	0.2116667841	112.100923583671	
1799.443285	6	3	91	0.2365741074	0.2341309844	2.868853931	1.235909678	95.89523639	6.957219172	3.539298599	89.50348223										0	0	0	-1799.443285	0.2341309844	115.903369290208	
1796.883285	6	3	91	0.2584959771	0.2558655939	2.916278001	1.260206119	95.82351588	7.060324863	3.598221329	89.34145381										0	0	0	-1796.883285	0.2558655939	119.750513259337	
1794.323285	6	3	91	0.2797128916	0.276908881	2.963544268	1.284566028	95.7518897	7.162823151	3.656932963	89.18024389										0	0	0	-1794.323285	0.276908881	123.64115688354	
1791.763285	6	3	91	0.3002611995	0.2972965006	3.010654281	1.308988538	95.68035718	7.264725823	3.715429912	89.01984426										0	0	0	-1791.763285	0.2972965006	127.574094981426	
1789.203285	6	3	91	0.3201748068	0.3170617119	3.057609641	1.333472732	95.60891763	7.366044792	3.773708468	88.86024674										0	0	0	-1789.203285	0.3170617119	131.548091149802	
1786.643285	6	3	91	0.3394853869	0.3362355842	3.104412164	1.358017661	95.53757017	7.46679207	3.831764814	88.70144312										0	0	0	-1786.643285	0.3362355842	135.56190899947	
1784.083285	6	3	91	0.358222551	0.3548471649	3.151063641	1.382622312	95.46631405	7.56697981	3.889595003	88.54342519										0	0	0	-1784.083285	0.3548471649	139.614313220394	
1781.523285	6	3	91	0.3764140208	0.3729236475	3.197565995	1.407285628	95.39514838	7.666620283	3.947194975	88.38618474										0	0	0	-1781.523285	0.3729236475	143.704039895084	
