T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1820.258516	9	1	90	0	0	3.596807042	0.3373667381	96.06582622	9	1	90										-0.0006671232159	-8.181469877E-05	0.0007489379146	-1820.258516	0	80.9581903380497	
1820.238516	9	1	90	0.0002505774076	0.0002469693656	3.597383293	0.3374290262	96.06518768	9.001334246	1.000163625	89.99850213										0	0	0	-1820.238516	0.0002469693656	81.0052171608533	
1820.218516	9	1	90	0.0005010086657	0.0004937954386	3.59795952	0.3374913176	96.06454916	9.002668423	1.000327257	89.99700432										0	0	0	-1820.218516	0.0004937954386	81.0421201027378	
1820.178516	9	1	90	0.001001620551	0.0009872028181	3.599111958	0.3376159015	96.06327214	9.00533667	1.000654503	89.99400883										0	0	0	-1820.178516	0.0009872028181	81.0885176197453	
1820.098516	9	1	90	0.002002109682	0.001973302533	3.601416726	0.337865092	96.06071818	9.010672617	1.001308972	89.98801841										0	0	0	-1820.098516	0.001973302533	81.173103017144	
1819.938516	9	1	90	0.003999701034	0.003942199844	3.606025835	0.3383635597	96.05561061	9.021342345	1.002617809	89.97603985										0	0	0	-1819.938516	0.003942199844	81.3547755529387	
1819.618516	9	1	90	0.007981388441	0.007866837145	3.615242341	0.339360841	96.04539682	9.042673142	1.005235077	89.95209178										0	0	0	-1819.618516	0.007866837145	81.7815741380471	
1818.978516	9	1	90	0.01587335084	0.01564629314	3.633667696	0.3413571829	96.02497512	9.085298101	1.010469161	89.90423274										0	0	0	-1818.978516	0.01564629314	82.6684867773548	
1817.698516	9	1	90	0.03142989458	0.03098332859	3.670490082	0.3453557726	95.98415414	9.170407893	1.020931882	89.80866023										0	0	0	-1817.698516	0.03098332859	84.3070995070351	
1815.138516	9	1	90	0.06162993524	0.06076609852	3.74401928	0.3533772132	95.90260351	9.340065662	1.041837146	89.61809719										0	0	0	-1815.138516	0.06076609852	87.6750258413665	
1812.578516	9	1	90	0.09067769515	0.08942408268	3.817393257	0.3614305529	95.82117619	9.508979733	1.062713596	89.42830667										0	0	0	-1812.578516	0.08942408268	91.0724592571784	
1810.018516	9	1	90	0.1186423113	0.1170247948	3.890619044	0.3695367591	95.7398442	9.677185721	1.083560353	89.23925393										0	0	0	-1810.018516	0.1170247948	94.5382157998566	
1807.458516	9	1	90	0.1455763273	0.1436194169	3.963678785	0.3776529563	95.65866826	9.844632225	1.104372874	89.0509949										0	0	0	-1807.458516	0.1436194169	98.0663524459501	
