T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1601.210524	10	10	80	0	4.521315278	4.615401417	90.8632833	10	10	80	-0.0002165802303	-0.0002128580802	0.0004294383105	-1601.210524	0	252.631313778803	-1601.210524	0	247.181903020653	
1601.190524	10	10	80	8.086080551E-05	4.521514884	4.615739483	90.86274563	10.00043316	10.00042571	79.99914113	0	0	0	-1601.190524	7.911666753E-05	252.951153844674	-1601.190524	8.086080551E-05	247.495335818092	
1601.170524	10	10	80	0.0001616193368	4.521714446	4.616077544	90.86220801	10.00086632	10.0008514	79.99828228	0	0	0	-1601.170524	0.0001581334235	253.070013581765	-1601.170524	0.0001616193368	247.612122417964	
1601.130524	10	10	80	0.0003232141999	4.522113548	4.616753704	90.86113275	10.00173265	10.00170271	79.99656464	0	0	0	-1601.130524	0.0003162435288	253.027717813652	-1601.130524	0.0003232141999	247.571722100301	
1601.050524	10	10	80	0.0006462508904	4.522911666	4.618106154	90.85898218	10.00346532	10.00340509	79.9931296	0	0	0	-1601.050524	0.0006323158848	253.133522277303	-1601.050524	0.0006462508904	247.677210966378	
1600.890524	10	10	80	0.001292110542	4.524507557	4.620811578	90.85468086	10.0069307	10.00680881	79.98626049	0	0	0	-1600.890524	0.001264259	253.261972250681	-1600.890524	0.001292110542	247.806830544279	
1600.570524	10	10	80	0.002582658577	4.527697961	4.626224528	90.84607751	10.01386169	10.01361216	79.97252616	0	0	0	-1600.570524	0.00252702929	253.560264581595	-1600.570524	0.002582658577	248.106594892901	
1599.930524	10	10	80	0.005159086998	4.534073256	4.637058833	90.82886791	10.0277246	10.02720242	79.94507298	0	0	0	-1599.930524	0.005048122951	254.156090818293	-1599.930524	0.005159086998	248.70548244529	
1598.650524	10	10	80	0.01029341159	4.546801862	4.658761092	90.79443705	10.05545474	10.05431699	79.89022827	0	0	0	-1598.650524	0.01007265636	255.542692779113	-1598.650524	0.01029341159	250.094467767653	
1596.090524	10	10	80	0.02046572394	4.572172261	4.702299341	90.7255284	10.11093841	10.10827876	79.78078283	0	0	0	-1596.090524	0.02002935018	258.367346210625	-1596.090524	0.02046572394	252.923741973708	
1593.530524	10	10	80	0.03053766267	4.597427207	4.746017384	90.65655541	10.16646075	10.16188247	79.67165678	0	0	0	-1593.530524	0.02989032666	260.93022651574	-1593.530524	0.03053766267	255.498329003698	
1590.970524	10	10	80	0.04050606376	4.622568094	4.789915263	90.58751664	10.22203301	10.21512327	79.56284372	0	0	0	-1590.970524	0.03965244996	263.549593221037	-1590.970524	0.04050606376	258.129844929355	
1588.410524	10	10	80	0.05037366588	4.647596191	4.833993237	90.51841057	10.27766635	10.26799662	79.45433703	0	0	0	-1588.410524	0.0493183632	266.149929228231	-1588.410524	0.05037366588	260.744381592625	
1585.850524	10	10	80	0.06014313401	4.672512808	4.878251496	90.4492357	10.33337212	10.32049782	79.34613006	0	0	0	-1585.850524	0.05889063879	268.730495167122	-1585.850524	0.06014313401	263.34120542406	
1583.290524	10	10	80	0.06981706155	4.697319299	4.922690155	90.37999055	10.3891619	10.37262199	79.23821611	0	0	0	-1583.290524	0.06837178053	271.29056795888	-1583.290524	0.06981706155	265.91959805786	
