T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1834.698717	0	7	93	0	0	2.432393313	97.56760669	0	7	93		-0.000581319419	0.000581319419	-1834.698717	0	78.5331542210896	-1834.698717	0	78.0196471890176	
1834.678717	0	7	93	0.0002562570638	0	2.432874572	97.56712543	0	7.001162631	92.99883737		0	0	-1834.678717	0.000254581644	78.5873646485411	-1834.678717	0.0002562570638	78.0736109120831	
1834.658717	0	7	93	0.0005123371275	0	2.433355836	97.56664416	0	7.002325203	92.9976748		0	0	-1834.658717	0.0005089877958	78.6269707708296	-1834.658717	0.0005123371275	78.1130657746252	
1834.618717	0	7	93	0.001024251702	0	2.434318404	97.5656816	0	7.004650209	92.99534979		0	0	-1834.618717	0.001017557203	78.6728432054291	-1834.618717	0.001024251702	78.1588541125792	
1834.538717	0	7	93	0.002047263653	0	2.436243686	97.56375631	0	7.009299624	92.99070038		0	0	-1834.538717	0.002033888368	78.7619982290431	-1834.538717	0.002047263653	78.2478595111432	
1834.378717	0	7	93	0.004089577936	0	2.440094835	97.55990516	0	7.018596079	92.98140392		0	0	-1834.378717	0.004062882125	78.9520054570154	-1834.378717	0.004089577936	78.4374970945473	
1834.058717	0	7	93	0.008159436508	0	2.447799476	97.55220052	0	7.037179487	92.96282051		0	0	-1834.058717	0.008106263222	79.400257756679	-1834.058717	0.008159436508	78.8845906944791	
1833.418717	0	7	93	0.01622038117	0	2.463218069	97.53678193	0	7.074308161	92.92569184		0	0	-1833.418717	0.0161150316	80.3316090241369	-1833.418717	0.01622038117	79.8134840785006	
1832.138717	0	7	93	0.03209393976	0	2.494092976	97.50590702	0	7.148414068	92.85158593		0	0	-1832.138717	0.03188690254	82.0449835155532	-1832.138717	0.03209393976	81.5233248619621	
1829.578717	0	7	93	0.06284835703	0	2.55599521	97.44400479	0	7.296023649	92.70397635		0	0	-1829.578717	0.06244845697	85.5550452516187	-1829.578717	0.06284835703	85.0269110917284	
1827.018717	0	7	93	0.09236129541	0	2.618103943	97.38189606	0	7.44283775	92.55716225		0	0	-1827.018717	0.09178176845	89.085693507481	-1827.018717	0.09236129541	88.5524264389103	
1824.458717	0	7	93	0.1207137418	0	2.6804231	97.3195769	0	7.58886536	92.41113464		0	0	-1824.458717	0.1199670211	92.6576037362185	-1824.458717	0.1207137418	92.1207207502695	
1821.898717	0	7	93	0.1479827327	0	2.742956637	97.25704336	0	7.734115398	92.2658846		0	0	-1821.898717	0.1470805008	96.2634141107796	-1821.898717	0.1479827327	95.7245476360795	
1819.338717	0	7	93	0.1742388637	0	2.805708512	97.19429149	0	7.878596695	92.1214033		0	0	-1819.338717	0.1731921168	99.8999516754117	-1819.338717	0.1742388637	99.3608207342519	
1816.778717	0	7	93	0.1995469471	0	2.868682701	97.1313173	0	8.022318005	91.97768199		0	0	-1816.778717	0.1983660535	103.563995203966	-1816.778717	0.1995469471	103.026403101802	
1814.218717	0	7	93	0.2239665977	0	2.931883191	97.06811681	0	8.165288009	91.83471199		0	0	-1814.218717	0.2226613496	107.252268170152	-1814.218717	0.2239665977	106.718100066175	
1811.658717	0	7	93	0.2475527478	0	2.995313985	97.00468602	0	8.307515316	91.69248468		0	0	-1811.658717	0.2461324086	110.865000236094	-1811.658717	0.2475527478	110.336801000691	
1809.098717	0	7	93	0.2703938777	0	3.059228	96.940772	0	8.449194589	91.55080541		0	0	-1809.098717	0.2688671074	114.596551021948	-1809.098717	0.2703938777	114.075827662096	
1806.538717	0	7	93	0.2924617923	0	3.123137327	96.87686267	0	8.589965508	91.41003449		0	0	-1806.538717	0.2908370487	118.426179246519	-1806.538717	0.2924617923	117.914464010944	
1803.978717	0	7	93	0.3138372523	0	3.18728934	96.81271066	0	8.730019297	91.2699807		0	0	-1803.978717	0.3121224522	122.177158735203	-1803.978717	0.3138372523	121.67718298351	
1801.418717	0	7	93	0.3345605479	0	3.25168828	96.74831172	0	8.869364431	91.13063557		0	0	-1801.418717	0.3327632268	125.93511519589	-1801.418717	0.3345605479	125.449132539586	
1798.858717	0	7	93	0.354669113	0	3.316338401	96.6836616	0	9.00800929	90.99199071		0	0	-1798.858717	0.3527964547	129.696489075541	-1798.858717	0.354669113	129.226815376272	
1796.298717	0	7	93	0.3741977725	0	3.381243992	96.61875601	0	9.145962204	90.8540378		0	0	-1796.298717	0.3722566349	133.45770714469	-1796.298717	0.3741977725	133.006715722539	
1793.738717	0	7	93	0.3931789722	0	3.446409379	96.55359062	0	9.283231447	90.71676855		0	0	-1793.738717	0.3911759119	137.215165995759	-1793.738717	0.3931789722	136.785283204481	
1791.178717	0	7	93	0.4116429838	0	3.511838918	96.48816108	0	9.41982524	90.58017476		0	0	-1791.178717	0.4095842778	140.965244311439	-1791.178717	0.4116429838	140.55894595326	
1788.618717	0	7	93	0.4296180881	0	3.577537005	96.42246299	0	9.55575175	90.44424825		0	0	-1788.618717	0.4275097548	144.704310159199	-1788.618717	0.4296180881	144.324114580139	
1786.058717	0	7	93	0.4471307414	0	3.64350807	96.35649193	0	9.691019089	90.30898091		0	0	-1786.058717	0.4449785585	148.428724126899	-1786.058717	0.4471307414	148.077187832539	
1783.498717	0	7	93	0.4642057244	0	3.709756579	96.29024342	0	9.825635324	90.17436468		0	0	-1783.498717	0.4620152469	152.134846659408	-1783.498717	0.4642057244	151.814558996921	
1780.938717	0	7	93	0.4808662778	0	3.776287039	96.22371296	0	9.959608469	90.04039153		0	0	-1780.938717	0.4786428533	155.819044086816	-1780.938717	0.4808662778	155.532619385458	
1778.378717	0	7	93	0.4971342247	0	3.843103995	96.156896	0	10.09294649	89.90705351		0	0	-1778.378717	0.4948830083	159.477691578021	-1778.378717	0.4971342247	159.22776502039	
1775.818717	0	7	93	0.5130300818	0	3.910212034	96.08978797	0	10.22565731	89.77434269		0	0	-1775.818717	0.5107560496	163.107182512161	-1775.818717	0.5130300818	162.896402995418	
1773.258717	0	7	93	0.5285731602	0	3.97761578	96.02238422	0	10.3577488	89.6422512		0	0	-1773.258717	0.5262811219	166.703933056012	-1773.258717	0.5285731602	166.534957212671	
1770.698717	0	7	93	0.5437816574	0	4.045319905	95.9546801	0	10.48922879	89.51077121		0	0	-1770.698717	0.541476268	170.264387486526	-1770.698717	0.5437816574	170.139873292114	
1768.138717	0	7	93	0.5586727411	0	4.113329119	95.88667088	0	10.62010508	89.37989492		0	0	-1768.138717	0.5563585118	173.785025426789	-1768.138717	0.5586727411	173.707624143326	
1765.578717	0	7	93	0.5732626258	0	4.181648181	95.81835182	0	10.75038541	89.24961459		0	0	-1765.578717	0.5709439339	177.262367126833	-1765.578717	0.5732626258	177.234717304503	
1763.018717	0	7	93	0.5875666425	0	4.250281891	95.74971811	0	10.88007748	89.11992252		0	0	-1763.018717	0.585247741	180.692978609794	-1763.018717	0.5875666425	180.717701025694	
1760.458717	0	7	93	0.6015993028	0	4.319235098	95.6807649	0	11.00918898	88.99081102		0	0	-1760.458717	0.5992843293	184.073479923478	-1760.458717	0.6015993028	184.153168168525	
1757.898717	0	7	93	0.6153743577	0	4.388512697	95.6114873	0	11.13772753	88.86227247		0	0	-1757.898717	0.6130673424	187.400549465236	-1757.898717	0.6153743577	187.537763677543	
1755.338717	0	7	93	0.6289048513	0	4.458119633	95.54188037	0	11.26570073	88.73429927		0	0	-1755.338717	0.6266097249	190.670929428208	-1755.338717	0.6289048513	190.868189830282	
1752.778717	0	7	93	0.6422031705	0	4.528060899	95.4719391	0	11.39311615	88.60688385		0	0	-1752.778717	0.6399237713	193.88143260903	-1752.778717	0.6422031705	194.14121368368	
1750.218717	0	7	93	0.6552810902	0	4.598341538	95.40165846	0	11.51998131	88.48001869		0	0	-1750.218717	0.6530211712	197.028949413153	-1750.218717	0.6552810902	197.353670173313	
1747.658717	0	7	93	0.6681498158	0	4.668966646	95.33103335	0	11.64630372	88.35369628		0	0	-1747.658717	0.6659130506	200.110448131591	-1747.658717	0.6681498158	200.502467726939	
1745.098717	0	7	93	0.6808200216	0	4.739941371	95.26005863	0	11.77209086	88.22790914		0	0	-1745.098717	0.678610011	203.122983221745	-1745.098717	0.6808200216	203.584596392941	
1742.538717	0	7	93	0.6933018867	0	4.811270913	95.18872909	0	11.89735015	88.10264985		0	0	-1742.538717	0.6911221642	206.063705805158	-1742.538717	0.6933018867	206.59712982875	
1739.978717	0	7	93	0.7056051282	0	4.882960531	95.11703947	0	12.02208903	87.97791097		0	0	-1739.978717	0.7034591651	208.929858406663	-1739.978717	0.7056051282	209.537233332027	
1737.418717	0	7	93	0.7177390316	0	4.955015535	95.04498447	0	12.14631489	87.85368511		0	0	-1737.418717	0.7156302427	211.718786071641	-1737.418717	0.7177390316	212.402167993172	
1734.858717	0	7	93	0.7297124794	0	5.027441294	94.97255871	0	12.27003508	87.72996492		0	0	-1734.858717	0.7276442275	214.427940968252	-1734.858717	0.7297124794	215.189290331382	
1732.298717	0	7	93	0.7415339778	0	5.100243236	94.89975676	0	12.39325697	87.60674303		0	0	-1732.298717	0.7395095782	217.054882090942	-1732.298717	0.7415339778	217.896065675873	
1729.738717	0	7	93	0.7532116804	0	5.173426848	94.82657315	0	12.51598787	87.48401213		0	0	-1729.738717	0.7512344058	219.597284859635	-1729.738717	0.7532116804	220.520066844063	
1727.178717	0	7	93	0.7647534119	0	5.246997674	94.75300233	0	12.6382351	87.3617649		0	0	-1727.178717	0.7628264961	222.05293986408	-1727.178717	0.7647534119	223.058976085163	
1724.618717	0	7	93	0.7761666888	0	5.320961325	94.67903868	0	12.76000594	87.23999406		0	0	-1724.618717	0.7742933311	224.419759531904	-1724.618717	0.7761666888	225.51059384581	
1722.058717	0	7	93	0.7874587395	0	5.39532347	94.60467653	0	12.88130767	87.11869233		0	0	-1722.058717	0.7856421082	226.695780763505	-1722.058717	0.7874587395	227.872841262976	
1719.498717	0	7	93	0.7986365224	0	5.470089844	94.52991016	0	13.00214755	86.99785245		0	0	-1719.498717	0.7968797589	228.879163959427	-1719.498717	0.7986365224	230.143759660742	
1716.938717	0	7	93	0.8097067438	0	5.545266247	94.45473375	0	13.12253283	86.87746717		0	0	-1716.938717	0.8080129659	230.968200362225	-1716.938717	0.8097067438	232.321515491885	
1714.378717	0	7	93	0.8206758735	0	5.620858545	94.37914146	0	13.24247075	86.75752925		0	0	-1714.378717	0.819048179	232.961314223139	-1714.378717	0.8206758735	234.404403054266	
1711.818717	0	7	93	0.8315501605	0	5.69687267	94.30312733	0	13.36196854	86.63803146		0	0	-1711.818717	0.8299916301	234.857057784307	-1711.818717	0.8315501605	236.390847562893	
1709.258717	0	7	93	0.8423356466	0	5.773314626	94.22668537	0	13.48103342	86.51896658		0	0	-1709.258717	0.8408493478	236.654119348919	-1709.258717	0.8423356466	238.279405428589	
1706.698717	0	7	93	0.8530381804	0	5.850190484	94.14980952	0	13.59967259	86.40032741		0	0	-1706.698717	0.85162717	238.35132589301	-1706.698717	0.8530381804	240.068764338783	
1704.138717	0	7	93	0.8636634294	0	5.927506387	94.07249361	0	13.71789329	86.28210671		0	0	-1704.138717	0.8623307567	239.947633985065	-1704.138717	0.8636634294	241.757749302226	
1701.578717	0	7	93	0.874216892	0	6.005268551	93.99473145	0	13.83570271	86.16429729		0	0	-1701.578717	0.872965602	241.442139016107	-1701.578717	0.874216892	243.345317916496	
1699.018717	0	7	93	0.8847039087	0	6.083483266	93.91651673	0	13.95310806	86.04689194		0	0	-1699.018717	0.8835370447	242.83407539084	-1699.018717	0.8847039087	244.830561807567	
