T	w(CU)	w(FE)	w(TI)	fs	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)	-T//fw(@BCC_A2)	-T_1	fs_1	-T//fs	
K	%	%	%	mole/mole	%	%	%	%	%	%	SI	SI	SI		kg/kg					
1869.620488	5	1	94	0	1.938838666	0.3208806145	97.74028072	5	1	94	-0.0006404536854	-0.0001420867252	0.0007825404106	-1869.620488	0	47.7825670063292	-1869.620488	0	47.3735321367398	
1869.600488	5	1	94	0.0004220182141	1.939366724	0.3209787558	97.73965452	5.00128092	1.000284174	93.99843491	0	0	0	-1869.600488	0.0004184062038	47.8183099325887	-1869.600488	0.0004220182141	47.4091067720286	
1869.580488	5	1	94	0.0008437199934	1.939894757	0.3210769008	97.73902834	5.002561763	1.000568355	93.99686988	0	0	0	-1869.580488	0.0008364998935	47.8454286101346	-1869.580488	0.0008437199934	47.4361309924146	
1869.540488	5	1	94	0.001686630535	1.940950799	0.3212732013	97.737776	5.005123284	1.001136712	93.99374	0	0	0	-1869.540488	0.001672202112	47.8867902862786	-1869.540488	0.001686630535	47.4774148163316	
1869.460488	5	1	94	0.003370028154	1.943062768	0.3216658523	97.73527138	5.010245603	1.002273431	93.98748097	0	0	0	-1869.460488	0.003341218351	47.978222465175	-1869.460488	0.003370028154	47.5686197143352	
1869.300488	5	1	94	0.006727160638	1.947286236	0.3224513538	97.73026241	5.020487352	1.004546889	93.97496576	0	0	0	-1869.300488	0.006669728744	48.1945068641981	-1869.300488	0.006727160638	47.7841763675904	
1868.980488	5	1	94	0.01338950223	1.955730814	0.3240234136	97.72024577	5.040958039	1.009094689	93.94994727	0	0	0	-1868.980488	0.0132754992	48.6444655705144	-1868.980488	0.01338950223	48.2325721985573	
1868.340488	5	1	94	0.02654998601	1.972611957	0.3271709846	97.70021706	5.081851981	1.018191404	93.89995662	0	0	0	-1868.340488	0.02632515008	49.4712983115914	-1868.340488	0.02654998601	49.0570986888044	
1867.060488	5	1	94	0.0522069918	2.006341078	0.3334804472	97.66017848	5.163448107	1.036390842	93.80016105	0	0	0	-1867.060488	0.05176967765	51.1844248385516	-1867.060488	0.0522069918	50.7658913426336	
1864.500488	5	1	94	0.1010296225	2.073665901	0.3461563454	97.58017775	5.32587781	1.072812307	93.60130988	0	0	0	-1864.500488	0.1002018887	54.6711213478657	-1864.500488	0.1010296225	54.2456725758223	
1861.940488	5	1	94	0.1467904265	2.140810689	0.3589081059	97.50028121	5.487297654	1.109262641	93.4034397	0	0	0	-1861.940488	0.1456146789	58.2338563251805	-1861.940488	0.1467904265	57.8038209310718	
1859.380488	5	1	94	0.1897782042	2.207773377	0.3717353275	97.4204913	5.647716846	1.145739464	93.20654369	0	0	0	-1859.380488	0.1882928679	61.8945392571675	-1859.380488	0.1897782042	61.4627802601276	
1856.820488	5	1	94	0.230245037	2.274552027	0.3846375853	97.34081039	5.807144621	1.182240302	93.01061508	0	0	0	-1856.820488	0.2284850513	65.6601358849113	-1856.820488	0.230245037	65.2296985541081	
1854.260488	5	1	94	0.2684052743	2.341144559	0.3976146452	97.2612408	5.965589521	1.21876324	92.81564724	0	0	0	-1854.260488	0.2664025403	69.5124528158452	-1854.260488	0.2684052743	69.0867461631861	
1851.700488	5	1	94	0.304472685	2.407550031	0.4106654547	97.18178451	6.123062863	1.255303866	92.62163327	0	0	0	-1851.700488	0.3022562935	73.4534469664607	-1851.700488	0.304472685	73.0361278598661	
1849.140488	5	1	94	0.338613251	2.473766718	0.4237896649	97.10244362	6.279573535	1.291859889	92.42856658	0	0	0	-1849.140488	0.3362099179	77.4948831724833	-1849.140488	0.338613251	77.0897444420846	
1846.580488	5	1	94	0.3709830098	2.539793396	0.4369866068	97.02322	6.43513149	1.328428042	92.23644047	0	0	0	-1846.580488	0.3684172888	81.6277052638217	-1846.580488	0.3709830098	81.2388498188607	
1844.020488	5	1	94	0.401721555	2.605629024	0.4502555477	96.94411543	6.589746883	1.365004859	92.04524826	0	0	0	-1844.020488	0.3990160645	85.8503596205409	-1844.020488	0.401721555	85.482142090063	
1841.460488	5	1	94	0.4309541461	2.671272739	0.4635956899	96.86513157	6.74343007	1.401586676	91.85498325	0	0	0	-1841.460488	0.4281297671	90.1612816520189	-1841.460488	0.4309541461	89.8183081488491	
1838.900488	5	1	94	0.4587935056	2.73672386	0.4770061703	96.78626997	6.896191623	1.438169637	91.66563874	0	0	0	-1838.900488	0.4558695548	94.5588917640791	-1838.900488	0.4587935056	94.2460195929656	
1836.340488	5	1	94	0.4853413515	2.801981887	0.4904860589	96.70753205	7.048042328	1.474749689	91.47720798	0	0	0	-1836.340488	0.4823357335	99.0415947459514	-1836.340488	0.4853413515	98.7639312670962	
1833.780488	5	1	94	0.5106897116	2.867046501	0.5040343584	96.62891914	7.198993195	1.511322588	91.28968422	0	0	0	-1833.780488	0.5076190527	103.607780953534	-1833.780488	0.5106897116	103.370682049294	
1831.220488	5	1	94	0.5349220522	2.931917562	0.517650003	96.55043243	7.349055462	1.547883898	91.10306064	0	0	0	-1831.220488	0.5318018188	108.255825630591	-1831.220488	0.5349220522	108.064895108514	
1828.660488	5	1	94	0.5581142537	2.996595114	0.5313318574	96.47207303	7.4982406	1.58442899	90.91733041	0	0	0	-1828.660488	0.5549588576	112.984089764875	-1828.660488	0.5581142537	112.845177163885	
1826.100488	5	1	94	0.580335455	3.061079377	0.5450787162	96.39384191	7.646560316	1.620953049	90.73248664	0	0	0	-1826.100488	0.5771583466	117.790920970252	-1826.100488	0.580335455	117.710119183227	
1823.540488	5	1	94	0.6016487878	3.125370756	0.558889303	96.31573994	7.794026556	1.65745107	90.54852237	0	0	0	-1823.540488	0.5984625395	122.674652584046	-1823.540488	0.6016487878	122.658295282429	
