T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1820.201735	1	7	92	0	0	0.4220177357	2.467202931	97.11077933	1	7	92										-6.479511559E-05	-0.0005081561978	0.0005729513133	-1820.201735	0	89.1493800518591	
1820.181735	1	7	92	0.0002260536124	0.0002242617624	0.422080814	2.467635506	97.11028368	1.000129594	7.001016302	91.9988541										0	0	0	-1820.181735	0.0002242617624	89.2136167084766	
1820.161735	1	7	92	0.0004519442252	0.0004483621653	0.4221438849	2.468068091	97.10978802	1.000259167	7.002032565	91.99770827										0	0	0	-1820.161735	0.0004483621653	89.2572691832949	
1820.121735	1	7	92	0.0009035489967	0.0008963889587	0.4222700276	2.468933292	97.10879668	1.000518304	7.004064964	91.99541673										0	0	0	-1820.121735	0.0008963889587	89.3005785067287	
1820.041735	1	7	92	0.001806141846	0.001791834913	0.4225222895	2.470663821	97.10681389	1.001036478	7.008129278	91.99083424										0	0	0	-1820.041735	0.001791834913	89.388017756994	
1819.881735	1	7	92	0.00360846564	0.00357990427	0.4230267234	2.474125386	97.10284789	1.002072433	7.016255957	91.98167161										0	0	0	-1819.881735	0.00357990427	89.5762630673481	
1819.561735	1	7	92	0.007201712373	0.00714479901	0.4240352318	2.481050548	97.09491422	1.00414278	7.032501521	91.9633557										0	0	0	-1819.561735	0.00714479901	90.0190566295189	
1818.921735	1	7	92	0.01432758695	0.01421471238	0.4260503754	2.494909258	97.07904037	1.008276196	7.064962191	91.92676161										0	0	0	-1818.921735	0.01421471238	90.938373036862	
1817.641735	1	7	92	0.02838712405	0.02816488744	0.4300745199	2.52265963	97.04726585	1.016517264	7.129759937	91.8537228										0	0	0	-1817.641735	0.02816488744	92.6289801174713	
1815.081735	1	7	92	0.05573476794	0.05530394051	0.438097614	2.578293803	96.98360858	1.032895938	7.258864953	91.70823911										0	0	0	-1815.081735	0.05530394051	96.0881782937505	
1812.521735	1	7	92	0.0821103572	0.08148377941	0.4460877457	2.634107918	96.91980434	1.049140163	7.38731999	91.56353985										0	0	0	-1812.521735	0.08148377941	99.4980159508583	
1809.961735	1	7	92	0.1076021626	0.1067917707	0.4540518708	2.690315197	96.85563293	1.065274668	7.515275815	91.41944952										0	0	0	-1809.961735	0.1067917707	103.010617202383	
1807.401735	1	7	92	0.1322011157	0.131218607	0.4619783346	2.746501499	96.79152017	1.081262665	7.642448528	91.27628881										0	0	0	-1807.401735	0.131218607	106.607519775206	
1804.841735	1	7	92	0.1559888083	0.154845057	0.4698739296	2.802875436	96.72725063	1.097128199	7.768986392	91.13388541										0	0	0	-1804.841735	0.154845057	110.169258612228	
1802.281735	1	7	92	0.1790117114	0.1777170291	0.477739441	2.85943959	96.66282097	1.112875395	7.894894233	90.99223037										0	0	0	-1802.281735	0.1777170291	113.75355673788	
1799.721735	1	7	92	0.2013129616	0.1998771391	0.4855756881	2.916196513	96.5982278	1.128508426	8.020176728	90.85131485										0	0	0	-1799.721735	0.1998771391	117.357804016078	
1797.161735	1	7	92	0.2229326509	0.2213649967	0.4933835269	2.973148743	96.53346773	1.144031512	8.144838443	90.71113005										0	0	0	-1797.161735	0.2213649967	120.979366096056	
1794.601735	1	7	92	0.2439080963	0.2422174712	0.5011638504	3.030298801	96.46853735	1.159448927	8.268883819	90.57166725										0	0	0	-1794.601735	0.2422174712	124.615571092433	
1792.041735	1	7	92	0.264274078	0.2624689273	0.508917589	3.08764919	96.40343322	1.174764995	8.392317181	90.43291782										0	0	0	-1792.041735	0.2624689273	128.263718099265	
1789.481735	1	7	92	0.2840630545	0.2821514372	0.5166457109	3.145202394	96.33815189	1.189984097	8.515142733	90.29487317										0	0	0	-1789.481735	0.2821514372	131.921079068783	
1786.921735	1	7	92	0.3033053562	0.3012949717	0.5243492231	3.202960878	96.2726899	1.205110671	8.637364561	90.15752477										0	0	0	-1786.921735	0.3012949717	135.584901919518	
1784.361735	1	7	92	0.3220293593	0.3199275724	0.5320291718	3.260927084	96.20704374	1.220149213	8.758986629	90.02086416										0	0	0	-1784.361735	0.3199275724	139.252415394328	
1781.801735	1	7	92	0.3402616436	0.338075507	0.5396866434	3.319103432	96.14120992	1.23510428	8.88001278	89.88488294										0	0	0	-1781.801735	0.338075507	142.920831406634	
1779.241735	1	7	92	0.3580271349	0.3557634104	0.547322765	3.377492319	96.07518492	1.249980492	9.000446738	89.74957277										0	0	0	-1779.241735	0.3557634104	146.587348183503	
1776.681735	1	7	92	0.3753492348	0.3730144122	0.5549387059	3.436096116	96.00896518	1.264782537	9.120292103	89.61492536										0	0	0	-1776.681735	0.3730144122	150.249153530696	
1774.121735	1	7	92	0.3922499372	0.3898502529	0.5625356776	3.494917166	95.94254716	1.279515171	9.239552354	89.48093247										0	0	0	-1774.121735	0.3898502529	153.903429791289	
1771.561735	1	7	92	0.4087499358	0.4062913889	0.5701149359	3.553957786	95.87592728	1.294183223	9.358230845	89.34758593										0	0	0	-1771.561735	0.4062913889	157.547358427592	
1769.001735	1	7	92	0.4248687206	0.4223570886	0.5776777812	3.61322026	95.80910196	1.308791594	9.476330802	89.2148776										0	0	0	-1769.001735	0.4223570886	161.178121550446	
1766.441735	1	7	92	0.4406246674	0.4380655201	0.5852255602	3.672706841	95.7420676	1.323345267	9.593855327	89.08279941										0	0	0	-1766.441735	0.4380655201	164.792907677939	
1763.881735	1	7	92	0.4560351176	0.4534338309	0.592759667	3.732419747	95.67482059	1.337849306	9.710807392	88.9513433										0	0	0	-1763.881735	0.4534338309	168.388916192907	
1761.321735	1	7	92	0.4711164533	0.4684782211	0.6002815444	3.792361157	95.6073573	1.352308859	9.827189838	88.8205013										0	0	0	-1761.321735	0.4684782211	171.963360083238	
1758.761735	1	7	92	0.4858841643	0.4832140104	0.6077926854	3.852533215	95.5396741	1.366729165	9.94300537	88.69026546										0	0	0	-1758.761735	0.4832140104	175.513472333262	
1756.201735	1	7	92	0.5003529105	0.4976556992	0.6152946349	3.91293802	95.47176735	1.381115558	10.05825656	88.56062788										0	0	0	-1756.201735	0.4976556992	179.036509041376	
1753.641735	1	7	92	0.514536579	0.5118170252	0.6227889912	3.973577626	95.40363338	1.395473468	10.17294585	88.43158069										0	0	0	-1753.641735	0.5118170252	182.52975274394	
