T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1754.163281	14	1	85	0	0	5.767003844	0.3615344783	93.87146168	14	1	85										-0.0006472944394	-5.019739833E-05	0.0006974918378	-1754.163281	0	127.097894945515	
1754.143281	14	1	85	0.0001607569353	0.0001572969206	5.76758619	0.3615787181	93.87083509	14.00129459	1.000100391	84.99860502										0	0	0	-1754.143281	0.0001572969206	127.19824669439	
1754.123281	14	1	85	0.0003213866543	0.0003144698412	5.768168516	0.3616229616	93.87020852	14.00258912	1.000200786	84.99721009										0	0	0	-1754.123281	0.0003144698412	127.256924000679	
1754.083281	14	1	85	0.000642579959	0.0006287524064	5.769333149	0.3617114481	93.8689554	14.00517809	1.000401559	84.99442035										0	0	0	-1754.083281	0.0006287524064	127.292095855834	
1754.003281	14	1	85	0.001284686933	0.001257049656	5.771662289	0.3618884328	93.86644928	14.01035559	1.000803073	84.98884134										0	0	0	-1754.003281	0.001257049656	127.374406114584	
1753.843281	14	1	85	0.002567483905	0.002512280595	5.776320078	0.3622424464	93.86143748	14.02070878	1.001605964	84.97768525										0	0	0	-1753.843281	0.002512280595	127.558995991439	
1753.523281	14	1	85	0.005127424218	0.005017302002	5.785633682	0.362950651	93.85141567	14.041408	1.003211198	84.9553808										0	0	0	-1753.523281	0.005017302002	127.928781942287	
1752.883281	14	1	85	0.01022480346	0.01000569211	5.804252999	0.3643677671	93.83137923	14.08277779	1.006419465	84.91080275										0	0	0	-1752.883281	0.01000569211	128.788084383736	
1751.603281	14	1	85	0.02030341472	0.01987025352	5.841458684	0.367205405	93.79133591	14.16539969	1.012828772	84.82177154										0	0	0	-1751.603281	0.01987025352	130.571069588216	
1749.043281	14	1	85	0.04008705619	0.03923944026	5.915742075	0.37289238	93.71136554	14.3301844	1.025612919	84.64420268										0	0	0	-1749.043281	0.03923944026	133.870242833067	
1746.483281	14	1	85	0.05937243226	0.05812830266	5.98985352	0.3785950635	93.63155142	14.49435859	1.038351003	84.46729041										0	0	0	-1746.483281	0.05812830266	137.251843428976	
1743.923281	14	1	85	0.07817798322	0.07655459521	6.063792572	0.3843131257	93.5518943	14.65792632	1.051041619	84.29103206										0	0	0	-1743.923281	0.07655459521	140.672236437611	
1741.363281	14	1	85	0.09652190122	0.09453584451	6.13755886	0.3900462176	93.47239492	14.82089187	1.063683322	84.11542481										0	0	0	-1741.363281	0.09453584451	144.128820031592	
1738.803281	14	1	85	0.1144214678	0.1120886996	6.211152078	0.3957939783	93.39305394	14.98325954	1.076274643	83.94046581										0	0	0	-1738.803281	0.1120886996	147.621350633105	
1736.243281	14	1	85	0.1318931093	0.1292289855	6.284571982	0.4015560354	93.31387198	15.14503369	1.088814094	83.76615222										0	0	0	-1736.243281	0.1292289855	151.149586663442	
1733.683281	14	1	85	0.1489524495	0.1459717538	6.357818392	0.4073320044	93.2348496	15.30621869	1.101300165	83.59248115										0	0	0	-1733.683281	0.1459717538	154.713283048047	
1731.123281	14	1	85	0.1656143584	0.1623313299	6.430891191	0.4131214893	93.15598732	15.46681899	1.113731326	83.41944969										0	0	0	-1731.123281	0.1623313299	158.312191099553	
1728.563281	14	1	85	0.1818929975	0.1783213565	6.503790323	0.4189240823	93.07728559	15.62683905	1.126106028	83.24705492										0	0	0	-1728.563281	0.1783213565	161.946059885033	
1726.003281	14	1	85	0.197801862	0.193954834	6.576515792	0.4247393637	92.99874484	15.7862834	1.138422703	83.0752939										0	0	0	-1726.003281	0.193954834	165.614634236007	
1723.443281	14	1	85	0.2133538193	0.2092441584	6.649067663	0.4305669021	92.92036543	15.94515659	1.150679765	82.90416365										0	0	0	-1723.443281	0.2092441584	169.317655299651	
1720.883281	14	1	85	0.228561146	0.2242011561	6.721446062	0.4364062544	92.84214768	16.10346322	1.162875612	82.73366117										0	0	0	-1720.883281	0.2242011561	173.054859914623	
1718.323281	14	1	85	0.2434355613	0.2388371168	6.793651169	0.4422569656	92.76409187	16.26120793	1.175008622	82.56378344										0	0	0	-1718.323281	0.2388371168	176.825982966904	
1715.763281	14	1	85	0.2579882587	0.2531628233	6.865683227	0.4481185692	92.6861982	16.41839542	1.18707716	82.39452742										0	0	0	-1715.763281	0.2531628233	180.63075410108	
