T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1717.386155	15	2	83	0	0	6.30279064	0.7553851155	92.94182424	15	2	83										-0.0005532894199	-7.917839789E-05	0.0006324678178	-1717.386155	0	157.045192963926	
1717.366155	15	2	83	0.0001303689276	0.0001272912175	6.303302433	0.7554623215	92.94123525	15.00110658	2.00015835	82.99873507										0	0	0	-1717.366155	0.0001272912175	157.194868413157	
1717.346155	15	2	83	0.0002606134771	0.000254461348	6.303814201	0.755539533	92.94064627	15.00221311	2.000316706	82.99747019										0	0	0	-1717.346155	0.000254461348	157.260405891914	
1717.306155	15	2	83	0.0005211473574	0.0005088463985	6.304837717	0.7556939557	92.93946833	15.00442608	2.000633388	82.99494053										0	0	0	-1717.306155	0.0005088463985	157.277930020415	
1717.226155	15	2	83	0.001041853423	0.001017267596	6.306884621	0.7560028159	92.93711256	15.00885166	2.001266676	82.98988167										0	0	0	-1717.226155	0.001017267596	157.390841542706	
1717.066155	15	2	83	0.002082435306	0.002033316357	6.310977904	0.7566206032	92.93240149	15.01770123	2.002532973	82.97976579										0	0	0	-1717.066155	0.002033316357	157.56726315125	
1716.746155	15	2	83	0.004159793627	0.004061766184	6.319162382	0.7578564392	92.92298118	15.03539416	2.005064428	82.95954141										0	0	0	-1716.746155	0.004061766184	157.945382049613	
1716.106155	15	2	83	0.008299353315	0.00810413735	6.335522987	0.7603291539	92.90414786	15.07075512	2.010122767	82.91912211										0	0	0	-1716.106155	0.00810413735	158.816765632107	
1714.826155	15	2	83	0.0165010835	0.0161143825	6.36820951	0.7652793511	92.86651114	15.14137464	2.020222713	82.83840265										0	0	0	-1714.826155	0.0161143825	160.620626101248	
1712.266155	15	2	83	0.03265239915	0.03189286956	6.433447945	0.7751967751	92.79135528	15.28221624	2.040349911	82.67743385										0	0	0	-1712.266155	0.03189286956	163.965656996706	
1709.706155	15	2	83	0.04846612893	0.04734716317	6.49850644	0.7851369386	92.71635662	15.42253074	2.060379653	82.51708961										0	0	0	-1709.706155	0.04734716317	167.385168627474	
1707.146155	15	2	83	0.06395289392	0.06248744873	6.563385515	0.7950994034	92.64151508	15.5623241	2.080310043	82.35736586										0	0	0	-1707.146155	0.06248744873	170.8346143407	
1704.586155	15	2	83	0.07912322467	0.07732383143	6.628085756	0.8050837094	92.56683053	15.70160233	2.100139139	82.19825853										0	0	0	-1704.586155	0.07732383143	174.311906025026	
1702.026155	15	2	83	0.09398719397	0.09186597698	6.692607804	0.8150893762	92.49230282	15.84037139	2.119864957	82.03976365										0	0	0	-1702.026155	0.09186597698	177.81658440076	
1699.466155	15	2	83	0.1085544912	0.1061231839	6.756952322	0.8251159275	92.41793175	15.97863765	2.139485545	81.8818768										0	0	0	-1699.466155	0.1061231839	181.3483622076	
1696.906155	15	2	83	0.1228343663	0.1201043283	6.821120049	0.8351628551	92.3437171	16.11640715	2.158998877	81.72459397										0	0	0	-1696.906155	0.1201043283	184.907083980502	
1694.346155	15	2	83	0.1368357026	0.1338179351	6.88511176	0.8452296425	92.2696586	16.25368612	2.17840292	81.56791096										0	0	0	-1694.346155	0.1338179351	188.492367156049	
1691.786155	15	2	83	0.1505670236	0.1472721834	6.948928281	0.8553157592	92.19575596	16.3904808	2.197695624	81.41182357										0	0	0	-1691.786155	0.1472721834	192.103900792367	
1689.226155	15	2	83	0.1640365104	0.1604749244	7.012570479	0.8654206602	92.12200886	16.52679752	2.216874916	81.25632756										0	0	0	-1689.226155	0.1604749244	195.741370705821	
1686.666155	15	2	83	0.1772520193	0.1734336973	7.076039271	0.8755437863	92.04841694	16.66264264	2.235938703	81.10141866										0	0	0	-1686.666155	0.1734336973	199.40446053751	
1684.106155	15	2	83	0.1902210975	0.186155745	7.139335616	0.8856845637	91.97497982	16.79802255	2.254884874	80.94709258										0	0	0	-1684.106155	0.186155745	203.092849272192	
1681.546155	15	2	83	0.2029509986	0.1986480285	7.202460519	0.8958424043	91.90169708	16.93294371	2.273711297	80.79334499										0	0	0	-1681.546155	0.1986480285	206.806217218617	
1678.986155	15	2	83	0.2154486959	0.2109172401	7.265414989	0.9060167098	91.8285683	17.06741262	2.29241582	80.64017156										0	0	0	-1678.986155	0.2109172401	210.544228418926	
1676.426155	15	2	83	0.227720898	0.2229698182	7.328200193	0.9162068532	91.75559295	17.20143581	2.310996279	80.48756791										0	0	0	-1676.426155	0.2229698182	214.306553735385	
1673.866155	15	2	83	0.2397740585	0.2348119564	7.390817224	0.9264122069	91.68277057	17.33501987	2.329450487	80.33552964										0	0	0	-1673.866155	0.2348119564	218.092867380814	
1671.306155	15	2	83	0.2516143899	0.2464496171	7.453267258	0.9366321238	91.61010062	17.46817142	2.34777624	80.18405234										0	0	0	-1671.306155	0.2464496171	221.902827448475	
1668.746155	15	2	83	0.263247874	0.2578885417	7.515551509	0.946865942	91.53758255	17.60089714	2.365971318	80.03313155										0	0	0	-1668.746155	0.2578885417	225.736096937213	
1666.186155	15	2	83	0.274680273	0.2691342605	7.577671234	0.9571129844	91.46521578	17.73320372	2.384033487	79.88276279										0	0	0	-1666.186155	0.2691342605	229.592335238426	
1663.626155	15	2	83	0.2859171392	0.2801921027	7.639627726	0.9673725589	91.39299972	17.86509794	2.401960493	79.73294157										0	0	0	-1663.626155	0.2801921027	233.471197566103	
1661.066155	15	2	83	0.2969638245	0.2910672053	7.70142232	0.9776439585	91.32093372	17.99658657	2.41975007	79.58366336										0	0	0	-1661.066155	0.2910672053	237.372335277839	
