T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1717.319221	5	9	86	0	0	2.227084509	3.594219528	94.17869596	5	9	86										-0.0001667159122	-0.0003250107195	0.0004917266317	-1717.319221	0	166.159062172779	
1717.299221	5	9	86	0.0001221011824	0.0001203059264	2.227254894	3.594581621	94.17816349	5.000333445	9.000650008	85.99901655										0	0	0	-1717.299221	0.0001203059264	166.326636553062	
1717.279221	5	9	86	0.0002440792405	0.0002404907663	2.227425242	3.594943723	94.17763103	5.000666849	9.001300007	85.99803314										0	0	0	-1717.279221	0.0002404907663	166.396690282146	
1717.239221	5	9	86	0.0004880947166	0.0004809196164	2.227765942	3.595667947	94.17656611	5.001333664	9.002599913	85.99606642										0	0	0	-1717.239221	0.0004809196164	166.403831881732	
1717.159221	5	9	86	0.0009758200726	0.0009614789424	2.228447295	3.597116509	94.1744362	5.002667198	9.005199421	85.99213338										0	0	0	-1717.159221	0.0009614789424	166.509010891011	
1716.999221	5	9	86	0.001950621792	0.001921969058	2.229809795	3.600014095	94.17017611	5.005333849	9.010397241	85.98426891										0	0	0	-1716.999221	0.001921969058	166.667355362104	
1716.679221	5	9	86	0.003897178427	0.003839990877	2.232533989	3.605811104	94.16165491	5.010665514	9.020788079	85.96854641										0	0	0	-1716.679221	0.003839990877	167.010165508292	
1716.039221	5	9	86	0.007778163065	0.007664258121	2.237979159	3.617412478	94.14460836	5.021322354	9.04155054	85.93712711										0	0	0	-1716.039221	0.007664258121	167.810265217459	
1714.759221	5	9	86	0.01547656737	0.01525084887	2.248855278	3.640645662	94.11049906	5.042607217	9.0830008	85.87439198										0	0	0	-1714.759221	0.01525084887	169.465696388396	
1712.199221	5	9	86	0.03067049577	0.03022684604	2.270555502	3.687231225	94.04221327	5.085074968	9.165595583	85.74932945										0	0	0	-1712.199221	0.03022684604	172.490454739734	
1709.639221	5	9	86	0.04559240606	0.04493836282	2.292186632	3.733977001	93.97383637	5.127411248	9.247783275	85.62480548										0	0	0	-1709.639221	0.04493836282	175.563841533726	
1707.079221	5	9	86	0.0602516234	0.05939449825	2.313750098	3.780883717	93.90536619	5.169624069	9.329562799	85.50081313										0	0	0	-1707.079221	0.05939449825	178.635828697216	
1704.519221	5	9	86	0.0746573765	0.07360426091	2.335247403	3.827952053	93.83680054	5.211721598	9.410932911	85.37734549										0	0	0	-1704.519221	0.07360426091	181.703477949387	
