T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1601.210385	10	10	80	0	0	4.521317124	4.615394808	90.86328807	10	10	80										-0.0002165799597	-0.0002128581474	0.000429438107	-1601.210385	0	252.631549547186	
1601.190385	10	10	80	8.08607309E-05	7.911659414E-05	4.521516729	4.615732873	90.8627504	10.00043316	10.00042571	79.99914113										0	0	0	-1601.190385	7.911659414E-05	252.951387063837	
1601.170385	10	10	80	0.0001616191885	0.0001581332777	4.52171629	4.616070935	90.86221277	10.00086632	10.0008514	79.99828228										0	0	0	-1601.170385	0.0001581332777	253.070246563538	
1601.130385	10	10	80	0.0003232139024	0.0003162432361	4.522115393	4.616747093	90.86113751	10.00173265	10.00170272	79.99656464										0	0	0	-1601.130385	0.0003162432361	253.027952778199	
1601.050385	10	10	80	0.0006462502948	0.0006323152989	4.522913511	4.618099542	90.85898695	10.00346531	10.00340509	79.9931296										0	0	0	-1601.050385	0.0006323152989	253.133756543689	
1600.890385	10	10	80	0.001292109355	0.001264257832	4.524509402	4.620804965	90.85468563	10.00693069	10.00680881	79.98626049										0	0	0	-1600.890385	0.001264257832	253.262205659809	
1600.570385	10	10	80	0.002582656206	0.002527026957	4.527699804	4.62621791	90.84608229	10.01386167	10.01361216	79.97252617										0	0	0	-1600.570385	0.002527026957	253.560498547238	
1599.930385	10	10	80	0.005159082262	0.005048118291	4.534075098	4.637052206	90.8288727	10.02772456	10.02720243	79.94507301										0	0	0	-1599.930385	0.005048118291	254.156325107081	
1598.650385	10	10	80	0.01029340216	0.01007264708	4.5468037	4.658754448	90.79444185	10.05545467	10.05431701	79.89022832										0	0	0	-1598.650385	0.01007264708	255.542927355155	
1596.090385	10	10	80	0.02046570525	0.02002933179	4.572174092	4.702292663	90.72553324	10.11093827	10.10827879	79.78078293										0	0	0	-1596.090385	0.02002933179	258.367581777624	
1593.530385	10	10	80	0.03053763489	0.02989029931	4.59742903	4.746010673	90.6565603	10.16646054	10.16188252	79.67165694										0	0	0	-1593.530385	0.02989029931	260.930462924795	
1590.970385	10	10	80	0.04050602702	0.03965241379	4.62256991	4.78990852	90.58752157	10.22203273	10.21512334	79.56284393										0	0	0	-1590.970385	0.03965241379	263.549830325164	
1588.410385	10	10	80	0.05037362036	0.04931831837	4.647597999	4.833986462	90.51841554	10.27766599	10.26799672	79.45433729										0	0	0	-1588.410385	0.04931831837	266.150166889258	
1585.850385	10	10	80	0.06014307985	0.05889058544	4.672514608	4.87824469	90.4492407	10.33337168	10.32049794	79.34613038										0	0	0	-1585.850385	0.05889058544	268.730733366189	
1583.290385	10	10	80	0.0698169989	0.06837171881	4.697321091	4.92268332	90.37999559	10.38916139	10.37262213	79.23821648										0	0	0	-1583.290385	0.06837171881	271.290806552171	
1580.730385	10	10	80	0.07939790174	0.07776415592	4.722018847	4.967302391	90.31067876	10.44504693	10.42436425	79.13058882										0	0	0	-1580.730385	0.07776415592	273.829677719505	
1578.170385	10	10	80	0.08888824562	0.08707027	4.746609326	5.012101862	90.24128881	10.50104033	10.47571905	79.02324061										0	0	0	-1578.170385	0.08707027	276.346653101121	
1575.610385	10	10	80	0.09829042297	0.09629237212	4.77109402	5.057081608	90.17182437	10.5571539	10.52668113	78.91616497										0	0	0	-1575.610385	0.09629237212	278.841055810227	
1573.050385	10	10	80	0.1076067634	0.1054327131	4.795474477	5.102241416	90.10228411	10.61340015	10.57724488	78.80935497										0	0	0	-1573.050385	0.1054327131	281.312228130555	
1570.490385	10	10	80	0.1168395356	0.1144934853	4.819752293	5.14758098	90.03266673	10.66979187	10.62740449	78.70280363										0	0	0	-1570.490385	0.1144934853	283.759530390365	
1567.930385	10	10	80	0.1259909492	0.1234768245	4.843929115	5.193099897	89.96297099	10.72634213	10.67715398	78.5965039										0	0	0	-1567.930385	0.1234768245	286.182342438273	
1565.370385	10	10	80	0.1350631564	0.1323848115	4.868006648	5.238797665	89.89319569	10.78306422	10.72648712	78.49044866										0	0	0	-1565.370385	0.1323848115	288.580073502382	
1562.810385	10	10	80	0.1440582537	0.1412194733	4.891986649	5.284673674	89.82333968	10.83997176	10.7753975	78.38463074										0	0	0	-1562.810385	0.1412194733	290.952149426604	
1560.250385	10	10	80	0.1529782834	0.1499827854	4.915870935	5.330727207	89.75340186	10.89707862	10.8238785	78.27904288										0	0	0	-1560.250385	0.1499827854	293.29802301686	
1557.690385	10	10	80	0.161825235	0.1586766723	4.939661378	5.37695743	89.68338119	10.95439897	10.87192325	78.17367778										0	0	0	-1557.690385	0.1586766723	295.617177180658	
1555.130385	10	10	80	0.1706010468	0.1673030095	4.963359913	5.42336339	89.6132767	11.01194729	10.91952468	78.06852803										0	0	0	-1555.130385	0.1673030095	297.9091213738	
1552.570385	10	10	80	0.1793076069	0.1758636242	4.986968537	5.469944008	89.54308746	11.06973836	10.96667546	77.96358618										0	0	0	-1552.570385	0.1758636242	300.173396812145	
1550.010385	10	10	80	0.1879467545	0.1843602969	5.010489307	5.516698075	89.47281262	11.12778728	11.01336805	77.85884467										0	0	0	-1550.010385	0.1843602969	302.409574292864	
1547.450385	10	10	80	0.1965202812	0.1927947622	5.03392435	5.563624249	89.4024514	11.18610948	11.05959463	77.75429589										0	0	0	-1547.450385	0.1927947622	304.617261855791	
1544.890385	10	10	80	0.2050299318	0.2011687099	5.057275854	5.610721043	89.3320031	11.2447207	11.10534717	77.64993212										0	0	0	-1544.890385	0.2011687099	306.796098765301	
1542.330385	10	10	80	0.2134774056	0.2094837861	5.080546081	5.657986825	89.26146709	11.30363706	11.15061736	77.54574558										0	0	0	-1542.330385	0.2094837861	308.945765748266	
1539.770385	10	10	80	0.2218643573	0.2177415937	5.103737359	5.705419811	89.19084283	11.362875	11.19539661	77.44172839										0	0	0	-1539.770385	0.2177415937	311.065980399334	
1537.210385	10	10	80	0.2301923973	0.2259436937	5.126852089	5.753018058	89.12012985	11.42245135	11.23967609	77.33787257										0	0	0	-1537.210385	0.2259436937	313.156498698958	
1534.650385	10	10	80	0.2384630935	0.2340916056	5.149892745	5.800779456	89.0493278	11.48238327	11.28344667	77.23417006										0	0	0	-1534.650385	0.2340916056	315.217125517003	
1532.090385	10	10	80	0.2466779711	0.2421868081	5.172861878	5.848701727	88.9784364	11.54268833	11.32669896	77.13061272										0	0	0	-1532.090385	0.2421868081	317.247702626174	
1529.530385	10	10	80	0.2548385137	0.2502307401	5.195762113	5.896782413	88.90745547	11.60338447	11.36942325	77.02719227										0	0	0	-1529.530385	0.2502307401	319.24812390497	
1526.970385	10	10	80	0.2629461641	0.2582248006	5.218596155	5.945018875	88.83638497	11.66449005	11.41160957	76.92390037										0	0	0	-1526.970385	0.2582248006	321.218326432764	
1524.410385	10	10	80	0.2710023243	0.2661703501	5.241366789	5.993408278	88.76522493	11.72602381	11.45324763	76.82072856										0	0	0	-1524.410385	0.2661703501	323.158300745235	
1521.850385	10	10	80	0.2790083566	0.27406871	5.264076881	6.041947596	88.69397552	11.78800492	11.49432681	76.71766827										0	0	0	-1521.850385	0.27406871	325.068087444562	
1519.290385	10	10	80	0.2869655834	0.2819211641	5.28672938	6.090633593	88.62263703	11.85045298	11.5348362	76.61471082										0	0	0	-1519.290385	0.2819211641	326.947777666699	
1516.730385	10	10	80	0.2948752883	0.289728958	5.309327322	6.139462825	88.55120985	11.913388	11.57476457	76.51184743										0	0	0	-1516.730385	0.289728958	328.797524205033	
1514.170385	10	10	80	0.3027387157	0.2974933	5.331873827	6.188431628	88.47969454	11.97683045	11.61410034	76.4090692										0	0	0	-1514.170385	0.2974933	330.617529203205	
1511.610385	10	10	80	0.3105570716	0.3052153611	5.354372104	6.237536113	88.40809178	12.04080127	11.65283162	76.30636711										0	0	0	-1511.610385	0.3052153611	332.408062464542	
1509.050385	10	10	80	0.3183315237	0.312896275	5.376825451	6.286772158	88.33640239	12.10532183	11.69094616	76.20373202										0	0	0	-1509.050385	0.312896275	334.169448270761	
