T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1916.173096	1	1	98	0	0	0.3737287952	0.305574022	99.32069718	1	1	98										-0.0003678340557	-0.0004078811186	0.0007757151744	-1916.173096	0	17.0268414974385	
1916.153096	1	1	98	0.001176835412	0.001173849808	0.3740129975	0.3058310877	99.32015591	1.000735645	1.000815766	97.99844859										0	0	0	-1916.153096	0.001173849808	17.0490681524642	
1916.133096	1	1	98	0.002352136079	0.002346171274	0.3742971743	0.3060881663	99.31961466	1.001471191	1.001631535	97.99689727										0	0	0	-1916.133096	0.002346171274	17.0723563904042	
1916.093096	1	1	98	0.00469770932	0.004685806384	0.3748654549	0.3066023717	99.31853217	1.002941981	1.003263104	97.99379492										0	0	0	-1916.093096	0.004685806384	17.1205983650829	
1916.013096	1	1	98	0.00936927587	0.00934557631	0.3760017254	0.3076309688	99.31636731	1.005882359	1.006526347	97.98759129										0	0	0	-1916.013096	0.00934557631	17.234416472658	
1915.853096	1	1	98	0.01860626577	0.01855935955	0.3782726613	0.3096891592	99.31203818	1.011757126	1.013054076	97.9751888										0	0	0	-1915.853096	0.01855935955	17.471811224898	
1915.533096	1	1	98	0.03674984915	0.03665782935	0.3828094329	0.3138087724	99.30338179	1.023486267	1.026112036	97.9504017										0	0	0	-1915.533096	0.03665782935	17.9090511228311	
1914.893096	1	1	98	0.07171526855	0.07153813832	0.3918616712	0.3220614515	99.28607688	1.046860696	1.052239646	97.90089966										0	0	0	-1914.893096	0.07153813832	18.8231048855598	
1913.613096	1	1	98	0.1368184589	0.1364898325	0.4098813705	0.338620316	99.25149831	1.09327651	1.104540319	97.80218317										0	0	0	-1913.613096	0.1364898325	20.7446363754538	
1911.053096	1	1	98	0.2505443046	0.2499764558	0.4455810334	0.3719528051	99.18246616	1.184783633	1.209323422	97.60589295										0	0	0	-1911.053096	0.2499764558	24.7962876301078	
1908.493096	1	1	98	0.3466372675	0.3458983505	0.480828933	0.4055712824	99.11359978	1.2745455	1.31434293	97.41111157										0	0	0	-1908.493096	0.3458983505	29.0864029533584	
1905.933096	1	1	98	0.4289605949	0.428103725	0.5156267225	0.4394753391	99.04489794	1.362587018	1.419591655	97.21782133										0	0	0	-1905.933096	0.428103725	33.6950629503566	
1903.373096	1	1	98	0.5003266014	0.4993939484	0.5499765998	0.4736643425	98.97635906	1.448933984	1.52506154	97.02600448										0	0	0	-1903.373096	0.4993939484	38.6145460347037	
1900.813096	1	1	98	0.5628308758	0.5618564553	0.5838812577	0.5081374248	98.90798132	1.53361296	1.630743658	96.83564338										0	0	0	-1900.813096	0.5618564553	43.8366939022537	
1898.253096	1	1	98	0.6180669882	0.6170786174	0.6173438823	0.542893499	98.83976262	1.616651273	1.736628276	96.64672045										0	0	0	-1898.253096	0.6170786174	49.3528396472065	
1895.693096	1	1	98	0.6672683665	0.6662890674	0.6503681395	0.5779312623	98.7717006	1.698076984	1.842704894	96.45921812										0	0	0	-1895.693096	0.6662890674	55.1538197857757	
1893.133096	1	1	98	0.7114046304	0.7104536579	0.6829581606	0.6132492012	98.70379264	1.777918856	1.948962278	96.27311887										0	0	0	-1893.133096	0.7104536579	61.2299842156859	
1890.573096	1	1	98	0.7512485722	0.7503421826	0.7151185285	0.6488455958	98.63603588	1.856206326	2.055388498	96.08840518										0	0	0	-1890.573096	0.7503421826	67.571209044727	
1888.013096	1	1	98	0.7874237158	0.7865757485	0.7468542632	0.6847185246	98.56842721	1.932969467	2.161970961	95.90505957										0	0	0	-1888.013096	0.7865757485	74.1669096168004	
1885.453096	1	1	98	0.82043872	0.8196610466	0.7781708068	0.720865869	98.50096332	2.008238955	2.268696444	95.7230646										0	0	0	-1885.453096	0.8196610466	81.006056247208	
1882.893096	1	1	98	0.8507126851	0.8500155594	0.8090740088	0.7572853182	98.43364067	2.082046038	2.375551133	95.54240283										0	0	0	-1882.893096	0.8500155594	88.0771918930427	
1880.333096	1	1	98	0.8785940511	0.8779863855	0.8395701118	0.7939743736	98.36645551	2.154422504	2.482520652	95.36305684										0	0	0	-1880.333096	0.8779863855	95.3684519560645	
1877.773096	1	1	98	0.904374903	0.9038644892	0.8696657357	0.8309303533	98.29940391	2.225400641	2.589590097	95.18500926										0	0	0	-1877.773096	0.9038644892	102.867586330426	
1875.213096	1	1	98	0.9283019354	0.9278956228	0.8993678638	0.8681503963	98.23248174	2.295013208	2.696744071	95.00824272										0	0	0	-1875.213096	0.9278956228	110.561984750742	
1872.653096	1	1	98	0.950584953	0.950288793	0.9286838279	0.9056314672	98.1656847	2.363293404	2.803966706	94.83273989										0	0	0	-1872.653096	0.950288793	118.43870287995	
1870.093096	1	1	98	0.9714035283	0.9712228938	0.9576212937	0.9433703596	98.09900835	2.430274831	2.911241705	94.65848346										0	0	0	-1870.093096	0.9712228938	126.484493176598	
1867.533096	1	1	98	0.9909122674	0.9908519512	0.9861882469	0.9813637001	98.03244805	2.495991465	3.01855236	94.48545617										0	0	0	-1867.533096	0.9908519512	134.606739935115	
1866.893096	1	1	98	0.9956007905	0.995571242	0.9932730335	0.9909014011	98.01582557	2.51222695	3.045383655	94.4423894										0	0	0	-1866.893096	0.995571242	136.652524484661	
1866.573096	1	1	98	0.9979182453	0.9979041798	0.9968070117	0.9956760878	98.0075169	2.520316112	3.058799578	94.42088431										0	0	0	-1866.573096	0.9979041798	137.589744584738	
1866.413096	1	1	98	0.9990715694	0.9990652779	0.9985722779	0.998064662	98.00336306	2.524354532	3.065506908	94.41013856										0	0	0	-1866.413096	0.9990652779	138.315257458714	
1866.333096	1	1	98	0.9996450077	0.9996425986	0.9994538965	0.9992596137	98.00128649	2.526370707	3.068861496	94.4047678										0	0	0	-1866.333096	0.9996425986	138.624760485899	
1866.293096	1	1	98	0.9999315564	0.9999310916	0.9998946482	0.9998571357	98.00024822	2.527378539	3.070538658	94.4020828										0	0	0	-1866.293096	0.9999310916	261.013452069359	
1866.273096	1	1	98	1	1	0.999999979	0.9999999799	98.00000004																-1866.273096	1	290.240377083518	
