T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1594.202134	9	11	80	0	0	4.088640366	5.187125701	90.72423393	9	11	80										-0.0001922890405	-0.0002275816778	0.0004198707182	-1594.202134	0	255.089457871653	
1594.182134	9	11	80	8.001725109E-05	7.835589639E-05	4.088813556	5.187504607	90.72368184	9.000384576	11.00045516	79.99916026										0	0	0	-1594.182134	7.835589639E-05	255.401798598339	
1594.162134	9	11	80	0.0001599366081	0.0001566160853	4.088986743	5.187883521	90.72312974	9.000769163	11.00091029	79.99832054										0	0	0	-1594.162134	0.0001566160853	255.517112925614	
1594.122134	9	11	80	0.0003198512126	0.0003132112409	4.089333094	5.188641393	90.72202551	9.001538342	11.0018205	79.99664116										0	0	0	-1594.122134	0.0003132112409	255.473911938967	
1594.042134	9	11	80	0.0006395352684	0.0006262612617	4.090025717	5.190157297	90.71981699	9.003076743	11.00364063	79.99328262										0	0	0	-1594.042134	0.0006262612617	255.573813086296	
1593.882134	9	11	80	0.00127871878	0.001252187934	4.091410652	5.193189737	90.71539961	9.006153741	11.00727983	79.98656642										0	0	0	-1593.882134	0.001252187934	255.689253470002	
1593.562134	9	11	80	0.002556032892	0.002503039797	4.094179278	5.199257143	90.70656358	9.012308509	11.01455393	79.97313756										0	0	0	-1593.562134	0.002503039797	255.962016534812	
1592.922134	9	11	80	0.005106466179	0.005000753802	4.099711557	5.21140207	90.68888637	9.024621211	11.02908485	79.94629394										0	0	0	-1592.922134	0.005000753802	256.506393983549	
1591.642134	9	11	80	0.01019068603	0.009980351898	4.11075629	5.235732417	90.65351129	9.049259861	11.05807742	79.89266272										0	0	0	-1591.642134	0.009980351898	257.784954124972	
1589.082134	9	11	80	0.02027108287	0.01985519298	4.132768329	5.284553643	90.58267803	9.098597958	11.11578065	79.78562139										0	0	0	-1589.082134	0.01985519298	260.388539756309	
1586.522134	9	11	80	0.03026113675	0.02964402798	4.154676822	5.333591112	90.51173207	9.148023352	11.17310729	79.67886936										0	0	0	-1586.522134	0.02964402798	262.728640515726	
1583.962134	9	11	80	0.040157755	0.03934379491	4.176483508	5.38284476	90.44067173	9.19754818	11.23005181	79.57240001										0	0	0	-1583.962134	0.03934379491	265.117239162463	
1581.402134	9	11	80	0.04996354257	0.04895701442	4.198189835	5.432314871	90.36949529	9.247184121	11.28660926	79.46620662										0	0	0	-1581.402134	0.04895701442	267.480124130859	
1578.842134	9	11	80	0.05968103748	0.05848614289	4.219797304	5.482001636	90.29820106	9.296943104	11.34277447	79.36028243										0	0	0	-1578.842134	0.05848614289	269.816543560549	
1576.282134	9	11	80	0.06931271262	0.0679335743	4.241307471	5.531905148	90.22678738	9.346837315	11.39854208	79.25462061										0	0	0	-1576.282134	0.0679335743	272.125767907396	
1573.722134	9	11	80	0.07886097783	0.07730164216	4.262721951	5.582025397	90.15525265	9.396879205	11.4539065	79.14921429										0	0	0	-1573.722134	0.07730164216	274.407090039992	
1571.162134	9	11	80	0.08832818182	0.08659262129	4.28404242	5.632362264	90.08359532	9.447081501	11.50886196	79.04405654										0	0	0	-1571.162134	0.08659262129	276.659826117028	
1568.602134	9	11	80	0.09771661393	0.0958087296	4.30527061	5.682915517	90.01181387	9.49745721	11.56340241	78.93914038										0	0	0	-1568.602134	0.0958087296	278.88331691077	
1566.042134	9	11	80	0.1070285059	0.1049521297	4.326408322	5.733684806	89.93990687	9.548019631	11.61752163	78.83445874										0	0	0	-1566.042134	0.1049521297	281.076927734333	
1563.482134	9	11	80	0.1162660333	0.1140249306	4.347457417	5.784669655	89.86787293	9.598782362	11.67121313	78.73000451										0	0	0	-1563.482134	0.1140249306	283.240055464435	
1560.922134	9	11	80	0.1254313175	0.1230291888	4.368419826	5.835869459	89.79571072	9.649759307	11.72447018	78.62577052										0	0	0	-1560.922134	0.1230291888	285.372127272464	
1558.362134	9	11	80	0.1345264264	0.13196691	4.389297547	5.887283474	89.72341898	9.700964691	11.77728581	78.5217495										0	0	0	-1558.362134	0.13196691	287.472599785994	
1555.802134	9	11	80	0.1435533765	0.1408400502	4.410092649	5.938910816	89.65099653	9.752413063	11.82965279	78.41793415										0	0	0	-1555.802134	0.1408400502	289.540962828637	
1553.242134	9	11	80	0.1525141336	0.1496505171	4.430807275	5.99075045	89.57844228	9.804119308	11.88156362	78.31431707										0	0	0	-1553.242134	0.1496505171	291.576745403357	
1550.682134	9	11	80	0.1614106143	0.1584001708	4.451443641	6.042801184	89.50575517	9.856098659	11.93301055	78.2108908										0	0	0	-1550.682134	0.1584001708	293.579511386551	
1548.122134	9	11	80	0.1702446868	0.1670908254	4.472004041	6.095061666	89.43293429	9.908366702	11.98398552	78.10764778										0	0	0	-1548.122134	0.1670908254	295.548864195661	
