T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1651.21845	13	6	81	0	0	5.71016035	2.501691545	91.78814811	13	6	81										-0.0003369211538	-0.0001616834081	0.0004986045619	-1651.21845	0	216.09546561124	
1651.19845	13	6	81	9.4708282E-05	9.249460463E-05	5.710485338	2.501892317	91.78762234	13.00067385	6.000323357	80.99900279										0	0	0	-1651.19845	9.249460463E-05	216.362191351271	
1651.17845	13	6	81	0.0001892997444	0.0001848753246	5.710810264	2.50209309	91.78709665	13.00134766	6.000646712	80.99800563										0	0	0	-1651.17845	0.0001848753246	216.466198079388	
1651.13845	13	6	81	0.0003785586194	0.0003697115539	5.711460101	2.502494643	91.78604526	13.00269527	6.001293362	80.99601137										0	0	0	-1651.13845	0.0003697115539	216.44809887599	
1651.05845	13	6	81	0.0007568625442	0.0007391776381	5.712759667	2.503297801	91.78394253	13.00539031	6.002586476	80.99202321										0	0	0	-1651.05845	0.0007391776381	216.565755596633	
1650.89845	13	6	81	0.00151307192	0.001477730458	5.715358363	2.504904329	91.77973731	13.01077972	6.005171971	80.98404831										0	0	0	-1650.89845	0.001477730458	216.731536183488	
1650.57845	13	6	81	0.003023535082	0.002952965406	5.720554014	2.508118224	91.77132776	13.02155582	6.010340017	80.96810416										0	0	0	-1650.57845	0.002952965406	217.098091036558	
1649.93845	13	6	81	0.006036666906	0.005895979314	5.730938363	2.514549373	91.75451226	13.04309725	6.020664319	80.93623843										0	0	0	-1649.93845	0.005895979314	217.937791940349	
1648.65845	13	6	81	0.01202333992	0.01174396019	5.751678576	2.527425464	91.72089596	13.08613574	6.04126649	80.87259777										0	0	0	-1648.65845	0.01174396019	219.670701784536	
1646.09845	13	6	81	0.02386652462	0.02331524605	5.793047741	2.553231655	91.6537206	13.17204428	6.082281227	80.74567449										0	0	0	-1646.09845	0.02331524605	222.876920785507	
