T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
725.8246727	93	0	7	0.8881293445	0.8872608096	73.45496073	0	26.54503927	95.4834771	0	4.516522899	0		0	-725.8246727	0.8872608096	605.252580925968	
723.2646727	93	0	7	0.8923113985	0.8914643159	73.19944527	0	26.80055473	95.4107154	0	4.589284603	0		0	-723.2646727	0.8914643159	612.736146241114	
720.7046727	93	0	7	0.8964425244	0.8956173806	72.94486414	0	27.05513586	95.33739056	0	4.662609437	0		0	-720.7046727	0.8956173806	620.041994223595	
718.1446727	93	0	7	0.9005251007	0.8997223806	72.69119782	0	27.30880218	95.26349636	0	4.736503637	0		0	-718.1446727	0.8997223806	627.16691304036	
715.5846727	93	0	7	0.904561403	0.9037815902	72.43842711	0	27.56157289	95.18902649	0	4.810973507	0		0	-715.5846727	0.9037815902	634.107860464409	
713.0246727	93	0	7	0.9085536102	0.9077971878	72.18653313	0	27.81346687	95.11397458	0	4.886025422	0		0	-713.0246727	0.9077971878	640.862041055227	
710.4646727	93	0	7	0.9125038105	0.9117712608	71.93549727	0	28.06450273	95.03833417	0	4.961665828	0		0	-710.4646727	0.9117712608	647.426893108929	
707.9046727	93	0	7	0.9164140062	0.9157058116	71.68530125	0	28.31469875	94.96209876	0	5.037901244	0		0	-707.9046727	0.9157058116	653.800046731794	
705.3446727	93	0	7	0.9202861194	0.9196027623	71.43592705	0	28.56407295	94.88526173	0	5.114738265	0		0	-705.3446727	0.9196027623	659.979351286149	
702.7846727	93	0	7	0.9241219963	0.9234639596	71.18735695	0	28.81264305	94.80781644	0	5.192183559	0		0	-702.7846727	0.9234639596	665.96284555909	
700.2246727	93	0	7	0.9279234117	0.9272911792	70.93957347	0	29.06042653	94.72975613	0	5.270243871	0		0	-700.2246727	0.9272911792	671.748825245893	
697.6646727	93	0	7	0.9316920729	0.9310861293	70.69255941	0	29.30744059	94.65107397	0	5.348926026	0		0	-697.6646727	0.9310861293	677.335756348215	
695.1046727	93	0	7	0.9354296241	0.9348504554	70.44629782	0	29.55370218	94.57176307	0	5.428236926	0		0	-695.1046727	0.9348504554	682.722292074225	
692.5446727	93	0	7	0.9391376492	0.9385857431	70.20077199	0	29.79922801	94.49181644	0	5.508183557	0		0	-692.5446727	0.9385857431	687.907313164323	
689.9846727	93	0	7	0.9428176758	0.9422935219	69.95596546	0	30.04403454	94.41122702	0	5.588772983	0		0	-689.9846727	0.9422935219	692.889898791962	
687.4246727	93	0	7	0.9464711782	0.9459752679	69.71186197	0	30.28813803	94.32998764	0	5.670012355	0		0	-687.4246727	0.9459752679	697.669301187929	
684.8646727	93	0	7	0.9500995802	0.9496324074	69.46844553	0	30.53155447	94.24809109	0	5.751908907	0		0	-684.8646727	0.9496324074	702.244946340454	
682.3046727	93	0	7	0.9537042581	0.9532663192	69.22570032	0	30.77429968	94.16553004	0	5.834469958	0		0	-682.3046727	0.9532663192	706.616471141614	
679.7446727	93	0	7	0.9572865431	0.9568783374	68.98361075	0	31.01638925	94.08229708	0	5.917702917	0		0	-679.7446727	0.9568783374	710.783660868503	
677.1846727	93	0	7	0.960847724	0.960469754	68.74216145	0	31.25783855	93.99838472	0	6.00161528	0		0	-677.1846727	0.960469754	714.746513855124	
674.6246727	93	0	7	0.9643890496	0.9640418207	68.50133721	0	31.49866279	93.91378537	0	6.086214633	0		0	-674.6246727	0.9640418207	718.505168793445	
672.0646727	93	0	7	0.9679117306	0.9675957519	68.26112303	0	31.73887697	93.82849134	0	6.171508655	0		0	-672.0646727	0.9675957519	722.059905998223	
669.5046727	93	0	7	0.9714169417	0.9711327262	68.02150409	0	31.97849591	93.74249488	0	6.257505116	0		0	-669.5046727	0.9711327262	725.411228000075	
666.9446727	93	0	7	0.974905824	0.9746538883	67.78246575	0	32.21753425	93.65578812	0	6.34421188	0		0	-666.9446727	0.9746538883	728.559762279517	
664.3846727	93	0	7	0.9783794862	0.9781603512	67.54399354	0	32.45600646	93.56836309	0	6.43163691	0		0	-664.3846727	0.9781603512	731.506244426525	
661.8246727	93	0	7	0.9818390069	0.981653198	67.30607316	0	32.69392684	93.48021174	0	6.519788261	0		0	-661.8246727	0.981653198	734.25161781841	
659.2646727	93	0	7	0.985285436	0.9851334829	67.06869045	0	32.93130955	93.39132591	0	6.60867409	0		0	-659.2646727	0.9851334829	736.796946551211	
656.7046727	93	0	7	0.9887197962	0.9886022336	66.83183143	0	33.16816857	93.30169735	0	6.698302653	0		0	-656.7046727	0.9886022336	739.143393944239	
654.1446727	93	0	7	0.9921430846	0.9920604523	66.59548224	0	33.40451776	93.21131769	0	6.788682305	0		0	-654.1446727	0.9920604523	741.292305402746	
651.5846727	93	0	7	0.9955562743	0.9955091171	66.3596292	0	33.6403708	93.12017849	0	6.879821508	0		0	-651.5846727	0.9955091171	743.245124567771	
649.0246727	93	0	7	0.9989603153	0.9989491836	66.12425872	0	33.87574128	93.02827118	0	6.971728822	0		0	-649.0246727	0.9989491836	745.026610247211	
648.3846727	93	0	7	0.999810006	0.9998079673	66.06548993	0	33.93451007	93.0051733	0	6.994826699	0		0	-648.3846727	0.9998079673	745.444137090457	
648.3046727	93	0	7	0.9999161818	0.9999152822	66.05814588	0	33.94185412	93.00228265	0	6.997717352	0		0	-648.3046727	0.9999152822	745.49511368387	
648.2646727	93	0	7	0.9999692669	0.9999689369	66.05447403	0	33.94552597	93.00083704	0	6.999162963	0		0	-648.2646727	0.9999689369	745.482840754677	
648.2446727	93	0	7	0.9999958106	0.9999957656	66.05263814	0	33.94736186	93.00011411	0	6.999885895	0		0	-648.2446727	0.9999957656	4180.98819716588	
648.2246727	93	0	7	1	1				93	0	6.999999999				-648.2246727	1	4723.21934633623	
648.2146727	93	0	7	1	1				93	0	7				-648.2146727	1	NaN	
648.1946727	93	0	7	1	1				93	0	7				-648.1946727	1	NaN	
648.1546727	93	0	7	1	1				93	0	7				-648.1546727	1	NaN	
648.0746727	93	0	7	1	1				93	0	7				-648.0746727	1	NaN	
647.9146727	93	0	7	1	1				93	0	7				-647.9146727	1	NaN	
647.5946727	93	0	7	1	1				93	0	7				-647.5946727	1	NaN	
646.9546727	93	0	7	1	1				93	0	7				-646.9546727	1	NaN	
645.6746727	93	0	7	1	1				93	0	7				-645.6746727	1	NaN	
643.1146727	93	0	7	1	1				93	0	7				-643.1146727	1	NaN	
640.5546727	93	0	7	1	1				93	0	7				-640.5546727	1	NaN	
637.9946727	93	0	7	1	1				93	0	7				-637.9946727	1	NaN	
635.4346727	93	0	7	1	1				93	0	7				-635.4346727	1	NaN	
632.8746727	93	0	7	1	1				93	0	7				-632.8746727	1	NaN	
630.3146727	93	0	7	1	1				93	0	7				-630.3146727	1	NaN	
627.7546727	93	0	7	1	1				93	0	7				-627.7546727	1	NaN	
625.1946727	93	0	7	1	1				93	0	7				-625.1946727	1	NaN	
622.6346727	93	0	7	1	1				93	0	7				-622.6346727	1	NaN	
620.0746727	93	0	7	1	1				93	0	7				-620.0746727	1	NaN	
617.5146727	93	0	7	1	1				93	0	7				-617.5146727	1	NaN	
614.9546727	93	0	7	1	1				93	0	7				-614.9546727	1	NaN	
612.3946727	93	0	7	1	1				93	0	7				-612.3946727	1	NaN	
609.8346727	93	0	7	1	1				93	0	7				-609.8346727	1	NaN	
607.2746727	93	0	7	1	1				93	0	7				-607.2746727	1	NaN	
604.7146727	93	0	7	1	1				93	0	7				-604.7146727	1	NaN	
602.1546727	93	0	7	1	1				93	0	7				-602.1546727	1	NaN	
599.5946727	93	0	7	1	1				93	0	7				-599.5946727	1	NaN	
597.0346727	93	0	7	1	1				93	0	7				-597.0346727	1	NaN	
594.4746727	93	0	7	1	1				93	0	7				-594.4746727	1	NaN	
591.9146727	93	0	7	1	1				93	0	7				-591.9146727	1	NaN	
589.3546727	93	0	7	1	1				93	0	7				-589.3546727	1	NaN	
586.7946727	93	0	7	1	1				93	0	7				-586.7946727	1	NaN	
584.2346727	93	0	7	1	1				93	0	7				-584.2346727	1	NaN	
581.6746727	93	0	7	1	1				93	0	7				-581.6746727	1	NaN	
579.1146727	93	0	7	1	1				93	0	7				-579.1146727	1	NaN	
576.5546727	93	0	7	1	1				93	0	7				-576.5546727	1	NaN	
573.9946727	93	0	7	1	1				93	0	7				-573.9946727	1	NaN	
571.4346727	93	0	7	1	1				93	0	7				-571.4346727	1	NaN	
568.8746727	93	0	7	1	1				93	0	7				-568.8746727	1	NaN	
566.3146727	93	0	7	1	1				93	0	7				-566.3146727	1	NaN	
563.7546727	93	0	7	1	1				93	0	7				-563.7546727	1	NaN	
561.1946727	93	0	7	1	1				93	0	7				-561.1946727	1	NaN	
558.6346727	93	0	7	1	1				93	0	7				-558.6346727	1	NaN	
556.0746727	93	0	7	1	1				93	0	7				-556.0746727	1	NaN	
553.5146727	93	0	7	1	1				93	0	7				-553.5146727	1	NaN	
550.9546727	93	0	7	1	1				93	0	7				-550.9546727	1	NaN	
548.3946727	93	0	7	1	1				93	0	7				-548.3946727	1	NaN	
545.8346727	93	0	7	1	1				93	0	7				-545.8346727	1	NaN	
543.2746727	93	0	7	1	1				93	0	7				-543.2746727	1	NaN	
540.7146727	93	0	7	1	1				93	0	7				-540.7146727	1	NaN	
538.1546727	93	0	7	1	1				93	0	7				-538.1546727	1	NaN	
535.5946727	93	0	7	1	1				93	0	7				-535.5946727	1	NaN	
533.0346727	93	0	7	1	1				93	0	7				-533.0346727	1	NaN	
530.4746727	93	0	7	1	1				93	0	7				-530.4746727	1	NaN	
527.9146727	93	0	7	1	1				93	0	7				-527.9146727	1	NaN	
525.3546727	93	0	7	1	1				93	0	7				-525.3546727	1	NaN	
522.7946727	93	0	7	1	1				93	0	7				-522.7946727	1	NaN	
520.2346727	93	0	7	1	1				93	0	7				-520.2346727	1	NaN	
517.6746727	93	0	7	1	1				93	0	7				-517.6746727	1	NaN	
515.1146727	93	0	7	1	1				93	0	7				-515.1146727	1	NaN	
512.5546727	93	0	7	1	1				93	0	7				-512.5546727	1	NaN	
509.9946727	93	0	7	1	1				93	0	7				-509.9946727	1	NaN	
507.4346727	93	0	7	1	1				93	0	7				-507.4346727	1	NaN	
504.8746727	93	0	7	1	1				93	0	7				-504.8746727	1	NaN	
502.3146727	93	0	7	1	1				93	0	7				-502.3146727	1	NaN	
499.7546727	93	0	7	1	1				93	0	7				-499.7546727	1	NaN	
497.1946727	93	0	7	1	1				93	0	7				-497.1946727	1	NaN	
494.6346727	93	0	7	1	1				93	0	7				-494.6346727	1	NaN	
492.0746727	93	0	7	1	1				93	0	7				-492.0746727	1	NaN	
489.5146727	93	0	7	1	1				93	0	7				-489.5146727	1	NaN	
486.9546727	93	0	7	1	1				93	0	7				-486.9546727	1	NaN	
484.3946727	93	0	7	1	1				93	0	7				-484.3946727	1	NaN	
481.8346727	93	0	7	1	1				93	0	7				-481.8346727	1	NaN	
479.2746727	93	0	7	1	1				93	0	7				-479.2746727	1	NaN	
476.7146727	93	0	7	1	1				93	0	7				-476.7146727	1	NaN	
474.1546727	93	0	7	1	1				93	0	7				-474.1546727	1	NaN	
471.5946727	93	0	7	1	1				93	0	7				-471.5946727	1	NaN	
469.0346727	93	0	7	1	1				93	0	7				-469.0346727	1	NaN	
466.4746727	93	0	7	1	1				93	0	7				-466.4746727	1	NaN	
463.9146727	93	0	7	1	1				93	0	7				-463.9146727	1	NaN	
461.3546727	93	0	7	1	1				93	0	7				-461.3546727	1	NaN	
458.7946727	93	0	7	1	1				93	0	7				-458.7946727	1	NaN	
456.2346727	93	0	7	1	1				93	0	7				-456.2346727	1	NaN	
453.6746727	93	0	7	1	1				93	0	7				-453.6746727	1	NaN	
451.1146727	93	0	7	1	1				93	0	7				-451.1146727	1	NaN	
448.5546727	93	0	7	1	1				93	0	7				-448.5546727	1	NaN	
445.9946727	93	0	7	1	1				93	0	7				-445.9946727	1	NaN	
443.4346727	93	0	7	1	1				93	0	7				-443.4346727	1	NaN	
440.8746727	93	0	7	1	1				93	0	7				-440.8746727	1	NaN	
438.3146727	93	0	7	1	1				93	0	7				-438.3146727	1	NaN	
435.7546727	93	0	7	1	1				93	0	7				-435.7546727	1	NaN	
433.1946727	93	0	7	1	1				93	0	7				-433.1946727	1	NaN	
430.6346727	93	0	7	1	1				93	0	7				-430.6346727	1	NaN	
428.0746727	93	0	7	1	1				93	0	7				-428.0746727	1	NaN	
425.5146727	93	0	7	1	1				93	0	7				-425.5146727	1	NaN	
422.9546727	93	0	7	1	1				93	0	7				-422.9546727	1	NaN	
420.3946727	93	0	7	1	1				93	0	7				-420.3946727	1	NaN	
417.8346727	93	0	7	1	1				93	0	7				-417.8346727	1	NaN	
415.2746727	93	0	7	1	1				93	0	7				-415.2746727	1	NaN	
412.7146727	93	0	7	1	1				93	0	7				-412.7146727	1	NaN	
410.1546727	93	0	7	1	1				93	0	7				-410.1546727	1	NaN	
407.5946727	93	0	7	1	1				93	0	7				-407.5946727	1	NaN	
405.0346727	93	0	7	1	1				93	0	7				-405.0346727	1	NaN	
402.4746727	93	0	7	1	1				93	0	7				-402.4746727	1	NaN	
399.9146727	93	0	7	1	1				93	0	7				-399.9146727	1	NaN	
397.3546727	93	0	7	1	1				93	0	7				-397.3546727	1	NaN	
394.7946727	93	0	7	1	1				93	0	7				-394.7946727	1	NaN	
392.2346727	93	0	7	1	1				93	0	7				-392.2346727	1	NaN	
389.6746727	93	0	7	1	1				93	0	7				-389.6746727	1	NaN	
387.1146727	93	0	7	1	1				93	0	7				-387.1146727	1	NaN	
384.5546727	93	0	7	1	1				93	0	7				-384.5546727	1	NaN	
381.9946727	93	0	7	1	1				93	0	7				-381.9946727	1	NaN	
379.4346727	93	0	7	1	1				93	0	7				-379.4346727	1	NaN	
376.8746727	93	0	7	1	1				93	0	7				-376.8746727	1	NaN	
374.3146727	93	0	7	1	1				93	0	7				-374.3146727	1	NaN	
371.7546727	93	0	7	1	1				93	0	7				-371.7546727	1	NaN	
369.1946727	93	0	7	1	1				93	0	7				-369.1946727	1	NaN	
366.6346727	93	0	7	1	1				93	0	7				-366.6346727	1	NaN	
364.0746727	93	0	7	1	1				93	0	7				-364.0746727	1	NaN	
361.5146727	93	0	7	1	1				93	0	7				-361.5146727	1	NaN	
358.9546727	93	0	7	1	1				93	0	7				-358.9546727	1	NaN	
356.3946727	93	0	7	1	1				93	0	7				-356.3946727	1	NaN	
353.8346727	93	0	7	1	1				93	0	7				-353.8346727	1	NaN	
351.2746727	93	0	7	1	1				93	0	7				-351.2746727	1	NaN	
348.7146727	93	0	7	1	1				93	0	7				-348.7146727	1	NaN	
346.1546727	93	0	7	1	1				93	0	7				-346.1546727	1	NaN	
343.5946727	93	0	7	1	1				93	0	7				-343.5946727	1	NaN	
341.0346727	93	0	7	1	1				93	0	7				-341.0346727	1	NaN	
338.4746727	93	0	7	1	1				93	0	7				-338.4746727	1	NaN	
335.9146727	93	0	7	1	1				93	0	7				-335.9146727	1	NaN	
333.3546727	93	0	7	1	1				93	0	7				-333.3546727	1	NaN	
330.7946727	93	0	7	1	1				93	0	7				-330.7946727	1	NaN	
328.2346727	93	0	7	1	1				93	0	7				-328.2346727	1	NaN	
325.6746727	93	0	7	1	1				93	0	7				-325.6746727	1	NaN	
323.1146727	93	0	7	1	1				93	0	7				-323.1146727	1	NaN	
320.5546727	93	0	7	1	1				93	0	7				-320.5546727	1	NaN	
317.9946727	93	0	7	1	1				93	0	7				-317.9946727	1	NaN	
315.4346727	93	0	7	1	1				93	0	7				-315.4346727	1	NaN	
312.8746727	93	0	7	1	1				93	0	7				-312.8746727	1	NaN	
310.3146727	93	0	7	1	1				93	0	7				-310.3146727	1	NaN	
307.7546727	93	0	7	1	1				93	0	7				-307.7546727	1	NaN	
