T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
854.2231956	83	9	8	0	0		83	9	8	98.00857644	0.98831567	1.003107885				0.001851895664	-0.000988556757	-0.0008633389075	-854.2231956	0			
854.2031956	83	9	8	0.0002594738863	0.0002467216733		82.99629628	9.00197708	8.001726642	98.00803461	0.9885766642	1.003388728				0	0	0	-854.2031956	0.0002467216733			
854.1831956	83	9	8	0.0005188180105	0.0004933207621		82.99259284	9.003954023	8.003453139	98.00749275	0.9888376634	1.003669585				0	0	0	-854.1831956	0.0004933207621			
854.1431956	83	9	8	0.001037117363	0.0009861515546		82.9851868	9.007907503	8.006905698	98.00640895	0.9893596972	1.00423135				0	0	0	-854.1431956	0.0009861515546			
854.0631956	83	9	8	0.002072163274	0.00197034624		82.97037808	9.015812834	8.013809081	98.00424101	0.9904039066	1.005355088				0	0	0	-854.0631956	0.00197034624			
853.9031956	83	9	8	0.004136066101	0.003932888974		82.94077412	9.031616983	8.027608902	97.99990372	0.9924928934	1.007603386				0	0	0	-853.9031956	0.003932888974			
853.5831956	83	9	8	0.008239291876	0.007834754397		82.88161997	9.063199251	8.055180782	97.99122357	0.9966731496	1.012103281				0	0	0	-853.5831956	0.007834754397			
852.9431956	83	9	8	0.01634882146	0.01554692641		82.76352636	9.126259965	8.110213675	97.97384083	1.005042869	1.021116299				0	0	0	-852.9431956	0.01554692641			
851.6631956	83	9	8	0.03219097601	0.03061523018		82.52819513	9.251967878	8.21983699	97.93898463	1.021819816	1.039195556				0	0	0	-851.6631956	0.03061523018			
