T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
801.6084652	94	0	6	0.786052281	0.7849976547	81.55053309	0	18.44946691	97.40977399	0	2.590226013	0		0	-801.6084652	0.7849976547	371.642813309506	
799.0484652	94	0	6	0.7928299428	0.7917844916	81.25657893	0	18.74342107	97.35113648	0	2.648863517	0		0	-799.0484652	0.7917844916	382.920952731867	
796.4884652	94	0	6	0.7994099399	0.7983743599	80.96433337	0	19.03566663	97.29209549	0	2.707904511	0		0	-796.4884652	0.7983743599	394.18115615868	
793.9284652	94	0	6	0.8058037744	0.8047787379	80.67376237	0	19.32623763	97.2326462	0	2.767353799	0		0	-793.9284652	0.8047787379	405.413498799177	
791.3684652	94	0	6	0.8120221215	0.8110082792	80.38483257	0	19.61516743	97.17278379	0	2.827216209	0		0	-791.3684652	0.8110082792	416.608213091094	
788.8084652	94	0	6	0.8180749041	0.8170728866	80.09751124	0	19.90248876	97.1125034	0	2.887496601	0		0	-788.8084652	0.8170728866	427.755694008275	
786.2484652	94	0	6	0.823971358	0.8229817778	79.81176632	0	20.18823368	97.05180014	0	2.948199864	0		0	-786.2484652	0.8229817778	438.846531582829	
783.6884652	94	0	6	0.8297200913	0.8287435442	79.52756635	0	20.47243365	96.99066908	0	3.009330919	0		0	-783.6884652	0.8287435442	449.871510691515	
781.1284652	94	0	6	0.8353291378	0.8343662042	79.24488049	0	20.75511951	96.92910528	0	3.070894723	0		0	-781.1284652	0.8343662042	460.821625604843	
778.5684652	94	0	6	0.8408060045	0.8398572507	78.96367853	0	21.03632147	96.86710373	0	3.132896266	0		0	-778.5684652	0.8398572507	471.688081365866	
776.0084652	94	0	6	0.8461577152	0.8452236946	78.68393082	0	21.31606918	96.80465943	0	3.195340575	0		0	-776.0084652	0.8452236946	482.462303314167	
773.4484652	94	0	6	0.8513908492	0.8504721035	78.40560829	0	21.59439171	96.74176728	0	3.258232716	0		0	-773.4484652	0.8504721035	493.135954409091	
770.8884652	94	0	6	0.856511577	0.8556086371	78.12868246	0	21.87131754	96.6784222	0	3.321577797	0		0	-770.8884652	0.8556086371	503.700946765629	
768.3284652	94	0	6	0.861525692	0.8606390789	77.85312538	0	22.14687462	96.61461904	0	3.385380963	0		0	-768.3284652	0.8606390789	514.149430954645	
765.7684652	94	0	6	0.8664386399	0.8655688657	77.57890965	0	22.42109035	96.55035259	0	3.449647406	0		0	-765.7684652	0.8655688657	524.473811065593	
763.2084652	94	0	6	0.871255545	0.8704031136	77.30600839	0	22.69399161	96.48561764	0	3.514382359	0		0	-763.2084652	0.8704031136	534.666753125717	
760.6484652	94	0	6	0.8759812345	0.8751466424	77.03439523	0	22.96560477	96.4204089	0	3.579591104	0		0	-760.6484652	0.8751466424	544.721189978967	
758.0884652	94	0	6	0.8806202601	0.8798039972	76.76404433	0	23.23595567	96.35472103	0	3.645278968	0		0	-758.0884652	0.8798039972	554.630328234052	
755.5284652	94	0	6	0.8851769187	0.8843794687	76.49493029	0	23.50506971	96.28854867	0	3.711451326	0		0	-755.5284652	0.8843794687	564.387648415558	
752.9684652	94	0	6	0.8896552701	0.8888771113	76.22702825	0	23.77297175	96.2218864	0	3.778113604	0		0	-752.9684652	0.8888771113	573.986888957365	
750.4084652	94	0	6	0.8940591546	0.8933007604	75.96031375	0	24.03968625	96.15472872	0	3.845271279	0		0	-750.4084652	0.8933007604	583.422073953283	
747.8484652	94	0	6	0.8983922075	0.8976540472	75.69476284	0	24.30523716	96.08707012	0	3.912929882	0		0	-747.8484652	0.8976540472	592.687528768545	
745.2884652	94	0	6	0.9026578743	0.9019404131	75.43035197	0	24.56964803	96.01890501	0	3.981094994	0		0	-745.2884652	0.9019404131	601.77784480605	
742.7284652	94	0	6	0.9068594227	0.9061631227	75.16705804	0	24.83294196	95.95022775	0	4.049772255	0		0	-742.7284652	0.9061631227	610.687878142273	
740.1684652	94	0	6	0.9109999556	0.910325276	74.90485836	0	25.09514164	95.88103264	0	4.11896736	0		0	-740.1684652	0.910325276	619.412804070581	
737.6084652	94	0	6	0.9150824213	0.9144298187	74.64373066	0	25.35626934	95.81131394	0	4.188686061	0		0	-737.6084652	0.9144298187	627.948054956939	
735.0484652	94	0	6	0.9191096242	0.9184795534	74.38365305	0	25.61634695	95.74106583	0	4.258934172	0		0	-735.0484652	0.9184795534	636.289337099692	
732.4884652	94	0	6	0.923084234	0.9224771481	74.12460405	0	25.87539595	95.67028244	0	4.329717564	0		0	-732.4884652	0.9224771481	644.432670918789	
729.9284652	94	0	6	0.9270087946	0.9264251453	73.86656252	0	26.13343748	95.59895783	0	4.401042173	0		0	-729.9284652	0.9264251453	652.374317897692	
727.3684652	94	0	6	0.930885732	0.9303259701	73.60950771	0	26.39049229	95.52708601	0	4.472913994	0		0	-727.3684652	0.9303259701	660.110829610362	
724.8084652	94	0	6	0.9347173615	0.9341819374	73.35341923	0	26.64658077	95.45466091	0	4.545339092	0		0	-724.8084652	0.9341819374	667.639033807103	
722.2484652	94	0	6	0.9385058952	0.937995259	73.09827701	0	26.90172299	95.38167641	0	4.618323592	0		0	-722.2484652	0.937995259	674.956021134317	
719.6884652	94	0	6	0.9422534482	0.9417680499	72.84406134	0	27.15593866	95.30812631	0	4.691873689	0		0	-719.6884652	0.9417680499	682.059162858906	
717.1284652	94	0	6	0.9459620442	0.9455023342	72.59075282	0	27.40924718	95.23400435	0	4.765995646	0		0	-717.1284652	0.9455023342	688.946064256374	
714.5684652	94	0	6	0.9496336216	0.949200051	72.33833238	0	27.66166762	95.1593042	0	4.840695795	0		0	-714.5684652	0.949200051	695.614607400596	
712.0084652	94	0	6	0.9532700383	0.952863059	72.08678124	0	27.91321876	95.08401946	0	4.91598054	0		0	-712.0084652	0.952863059	702.062931890643	
709.4484652	94	0	6	0.9568730765	0.9564931418	71.83608093	0	28.16391907	95.00814365	0	4.991856354	0		0	-709.4484652	0.9564931418	708.28940689928	
706.8884652	94	0	6	0.9604444477	0.9600920121	71.58621328	0	28.41378672	94.93167021	0	5.068329788	0		0	-706.8884652	0.9600920121	714.292659857453	
704.3284652	94	0	6	0.9639857962	0.963661316	71.33716038	0	28.66283962	94.85459254	0	5.145407464	0		0	-704.3284652	0.963661316	720.071566385443	
701.7684652	94	0	6	0.9674987033	0.9672026367	71.08890461	0	28.91109539	94.77690392	0	5.223096081	0		0	-701.7684652	0.9672026367	725.625210083347	
699.2084652	94	0	6	0.9709846913	0.9707174986	70.8414286	0	29.1585714	94.69859758	0	5.301402416	0		0	-699.2084652	0.9707174986	730.952899506939	
696.6484652	94	0	6	0.9744452264	0.9742073703	70.59471525	0	29.40528475	94.61966668	0	5.380333325	0		0	-696.6484652	0.9742073703	736.054186154097	
694.0884652	94	0	6	0.977881722	0.977673668	70.34874772	0	29.65125228	94.54010426	0	5.459895742	0		0	-694.0884652	0.977673668	740.928838375311	
691.5284652	94	0	6	0.9812955422	0.9811177583	70.10350937	0	29.89649063	94.45990332	0	5.540096684	0		0	-691.5284652	0.9811177583	745.5768026122	
688.9684652	94	0	6	0.9846880039	0.9845409615	69.85898385	0	30.14101615	94.37905675	0	5.620943249	0		0	-688.9684652	0.9845409615	749.998246366572	
686.4084652	94	0	6	0.9880603801	0.9879445536	69.615155	0	30.384845	94.29755738	0	5.702442622	0		0	-686.4084652	0.9879445536	754.193535146742	
683.8484652	94	0	6	0.991413902	0.9913297694	69.37200688	0	30.62799312	94.21539793	0	5.78460207	0		0	-683.8484652	0.9913297694	758.163228636791	
681.2884652	94	0	6	0.9947497612	0.9946978042	69.12952379	0	30.87047621	94.13257105	0	5.867428948	0		0	-681.2884652	0.9946978042	761.908061469275	
678.7284652	94	0	6	0.9980691126	0.9980498167	68.88769021	0	31.11230979	94.0490693	0	5.950930698	0		0	-678.7284652	0.9980498167	765.446136400886	
677.4484652	94	0	6	0.9997229495	0.9997201674	68.76701227	0	31.23298773	94.00706299	0	5.992937011	0		0	-677.4484652	0.9997201674	767.138969642798	
677.2884652	94	0	6	0.9999294155	0.9999287063	68.7519385	0	31.2480615	94.00180016	0	5.998199843	0		0	-677.2884652	0.9999287063	767.346865944551	
677.2484652	94	0	6	0.9999810229	0.9999808322	68.74817045	0	31.25182955	94.00048403	0	5.99951597	0		0	-677.2484652	0.9999808322	969.20031620514	
677.2284652	94	0	6	1	1				94	0	6				-677.2284652	1	1043.41656319965	
677.2184652	94	0	6	1	1				94	0	6				-677.2184652	1	NaN	
677.1984652	94	0	6	1	1				94	0	6				-677.1984652	1	NaN	
677.1584652	94	0	6	1	1				94	0	6				-677.1584652	1	NaN	
677.0784652	94	0	6	1	1				94	0	6				-677.0784652	1	NaN	
676.9184652	94	0	6	1	1				94	0	6				-676.9184652	1	NaN	
676.5984652	94	0	6	1	1				94	0	6				-676.5984652	1	NaN	
675.9584652	94	0	6	1	1				94	0	6				-675.9584652	1	NaN	
674.6784652	94	0	6	1	1				94	0	6				-674.6784652	1	NaN	
672.1184652	94	0	6	1	1				94	0	6				-672.1184652	1	NaN	
669.5584652	94	0	6	1	1				94	0	6				-669.5584652	1	NaN	
666.9984652	94	0	6	1	1				94	0	6				-666.9984652	1	NaN	
664.4384652	94	0	6	1	1				94	0	6				-664.4384652	1	NaN	
661.8784652	94	0	6	1	1				94	0	6				-661.8784652	1	NaN	
659.3184652	94	0	6	1	1				94	0	6				-659.3184652	1	NaN	
656.7584652	94	0	6	1	1				94	0	6				-656.7584652	1	NaN	
654.1984652	94	0	6	1	1				94	0	6				-654.1984652	1	NaN	
651.6384652	94	0	6	1	1				94	0	6				-651.6384652	1	NaN	
649.0784652	94	0	6	1	1				94	0	6				-649.0784652	1	NaN	
646.5184652	94	0	6	1	1				94	0	6				-646.5184652	1	NaN	
643.9584652	94	0	6	1	1				94	0	6				-643.9584652	1	NaN	
641.3984652	94	0	6	1	1				94	0	6				-641.3984652	1	NaN	
638.8384652	94	0	6	1	1				94	0	6				-638.8384652	1	NaN	
636.2784652	94	0	6	1	1				94	0	6				-636.2784652	1	NaN	
633.7184652	94	0	6	1	1				94	0	6				-633.7184652	1	NaN	
631.1584652	94	0	6	1	1				94	0	6				-631.1584652	1	NaN	
628.5984652	94	0	6	1	1				94	0	6				-628.5984652	1	NaN	
626.0384652	94	0	6	1	1				94	0	6				-626.0384652	1	NaN	
623.4784652	94	0	6	1	1				94	0	6				-623.4784652	1	NaN	
620.9184652	94	0	6	1	1				94	0	6				-620.9184652	1	NaN	
618.3584652	94	0	6	1	1				94	0	6				-618.3584652	1	NaN	
615.7984652	94	0	6	1	1				94	0	6				-615.7984652	1	NaN	
613.2384652	94	0	6	1	1				94	0	6				-613.2384652	1	NaN	
610.6784652	94	0	6	1	1				94	0	6				-610.6784652	1	NaN	
608.1184652	94	0	6	1	1				94	0	6				-608.1184652	1	NaN	
605.5584652	94	0	6	1	1				94	0	6				-605.5584652	1	NaN	
602.9984652	94	0	6	1	1				94	0	6				-602.9984652	1	NaN	
600.4384652	94	0	6	1	1				94	0	6				-600.4384652	1	NaN	
597.8784652	94	0	6	1	1				94	0	6				-597.8784652	1	NaN	
595.3184652	94	0	6	1	1				94	0	6				-595.3184652	1	NaN	
592.7584652	94	0	6	1	1				94	0	6				-592.7584652	1	NaN	
590.1984652	94	0	6	1	1				94	0	6				-590.1984652	1	NaN	
587.6384652	94	0	6	1	1				94	0	6				-587.6384652	1	NaN	
585.0784652	94	0	6	1	1				94	0	6				-585.0784652	1	NaN	
582.5184652	94	0	6	1	1				94	0	6				-582.5184652	1	NaN	
579.9584652	94	0	6	1	1				94	0	6				-579.9584652	1	NaN	
577.3984652	94	0	6	1	1				94	0	6				-577.3984652	1	NaN	
574.8384652	94	0	6	1	1				94	0	6				-574.8384652	1	NaN	
572.2784652	94	0	6	1	1				94	0	6				-572.2784652	1	NaN	
569.7184652	94	0	6	1	1				94	0	6				-569.7184652	1	NaN	
567.1584652	94	0	6	1	1				94	0	6				-567.1584652	1	NaN	
564.5984652	94	0	6	1	1				94	0	6				-564.5984652	1	NaN	
562.0384652	94	0	6	1	1				94	0	6				-562.0384652	1	NaN	
559.4784652	94	0	6	1	1				94	0	6				-559.4784652	1	NaN	
556.9184652	94	0	6	1	1				94	0	6				-556.9184652	1	NaN	
554.3584652	94	0	6	1	1				94	0	6				-554.3584652	1	NaN	
551.7984652	94	0	6	1	1				94	0	6				-551.7984652	1	NaN	
549.2384652	94	0	6	1	1				94	0	6				-549.2384652	1	NaN	
546.6784652	94	0	6	1	1				94	0	6				-546.6784652	1	NaN	
544.1184652	94	0	6	1	1				94	0	6				-544.1184652	1	NaN	
541.5584652	94	0	6	1	1				94	0	6				-541.5584652	1	NaN	
538.9984652	94	0	6	1	1				94	0	6				-538.9984652	1	NaN	
536.4384652	94	0	6	1	1				94	0	6				-536.4384652	1	NaN	
533.8784652	94	0	6	1	1				94	0	6				-533.8784652	1	NaN	
531.3184652	94	0	6	1	1				94	0	6				-531.3184652	1	NaN	
528.7584652	94	0	6	1	1				94	0	6				-528.7584652	1	NaN	
526.1984652	94	0	6	1	1				94	0	6				-526.1984652	1	NaN	
523.6384652	94	0	6	1	1				94	0	6				-523.6384652	1	NaN	
521.0784652	94	0	6	1	1				94	0	6				-521.0784652	1	NaN	
518.5184652	94	0	6	1	1				94	0	6				-518.5184652	1	NaN	
515.9584652	94	0	6	1	1				94	0	6				-515.9584652	1	NaN	
513.3984652	94	0	6	1	1				94	0	6				-513.3984652	1	NaN	
510.8384652	94	0	6	1	1				94	0	6				-510.8384652	1	NaN	
508.2784652	94	0	6	1	1				94	0	6				-508.2784652	1	NaN	
505.7184652	94	0	6	1	1				94	0	6				-505.7184652	1	NaN	
503.1584652	94	0	6	1	1				94	0	6				-503.1584652	1	NaN	
500.5984652	94	0	6	1	1				94	0	6				-500.5984652	1	NaN	
498.0384652	94	0	6	1	1				94	0	6				-498.0384652	1	NaN	
495.4784652	94	0	6	1	1				94	0	6				-495.4784652	1	NaN	
492.9184652	94	0	6	1	1				94	0	6				-492.9184652	1	NaN	
490.3584652	94	0	6	1	1				94	0	6				-490.3584652	1	NaN	
487.7984652	94	0	6	1	1				94	0	6				-487.7984652	1	NaN	
485.2384652	94	0	6	1	1				94	0	6				-485.2384652	1	NaN	
482.6784652	94	0	6	1	1				94	0	6				-482.6784652	1	NaN	
480.1184652	94	0	6	1	1				94	0	6				-480.1184652	1	NaN	
477.5584652	94	0	6	1	1				94	0	6				-477.5584652	1	NaN	
474.9984652	94	0	6	1	1				94	0	6				-474.9984652	1	NaN	
472.4384652	94	0	6	1	1				94	0	6				-472.4384652	1	NaN	
469.8784652	94	0	6	1	1				94	0	6				-469.8784652	1	NaN	
467.3184652	94	0	6	1	1				94	0	6				-467.3184652	1	NaN	
464.7584652	94	0	6	1	1				94	0	6				-464.7584652	1	NaN	
462.1984652	94	0	6	1	1				94	0	6				-462.1984652	1	NaN	
459.6384652	94	0	6	1	1				94	0	6				-459.6384652	1	NaN	
457.0784652	94	0	6	1	1				94	0	6				-457.0784652	1	NaN	
454.5184652	94	0	6	1	1				94	0	6				-454.5184652	1	NaN	
451.9584652	94	0	6	1	1				94	0	6				-451.9584652	1	NaN	
449.3984652	94	0	6	1	1				94	0	6				-449.3984652	1	NaN	
446.8384652	94	0	6	1	1				94	0	6				-446.8384652	1	NaN	
444.2784652	94	0	6	1	1				94	0	6				-444.2784652	1	NaN	
441.7184652	94	0	6	1	1				94	0	6				-441.7184652	1	NaN	
439.1584652	94	0	6	1	1				94	0	6				-439.1584652	1	NaN	
436.5984652	94	0	6	1	1				94	0	6				-436.5984652	1	NaN	
434.0384652	94	0	6	1	1				94	0	6				-434.0384652	1	NaN	
431.4784652	94	0	6	1	1				94	0	6				-431.4784652	1	NaN	
428.9184652	94	0	6	1	1				94	0	6				-428.9184652	1	NaN	
426.3584652	94	0	6	1	1				94	0	6				-426.3584652	1	NaN	
423.7984652	94	0	6	1	1				94	0	6				-423.7984652	1	NaN	
421.2384652	94	0	6	1	1				94	0	6				-421.2384652	1	NaN	
418.6784652	94	0	6	1	1				94	0	6				-418.6784652	1	NaN	
416.1184652	94	0	6	1	1				94	0	6				-416.1184652	1	NaN	
413.5584652	94	0	6	1	1				94	0	6				-413.5584652	1	NaN	
410.9984652	94	0	6	1	1				94	0	6				-410.9984652	1	NaN	
408.4384652	94	0	6	1	1				94	0	6				-408.4384652	1	NaN	
405.8784652	94	0	6	1	1				94	0	6				-405.8784652	1	NaN	
403.3184652	94	0	6	1	1				94	0	6				-403.3184652	1	NaN	
400.7584652	94	0	6	1	1				94	0	6				-400.7584652	1	NaN	
398.1984652	94	0	6	1	1				94	0	6				-398.1984652	1	NaN	
395.6384652	94	0	6	1	1				94	0	6				-395.6384652	1	NaN	
393.0784652	94	0	6	1	1				94	0	6				-393.0784652	1	NaN	
390.5184652	94	0	6	1	1				94	0	6				-390.5184652	1	NaN	
387.9584652	94	0	6	1	1				94	0	6				-387.9584652	1	NaN	
385.3984652	94	0	6	1	1				94	0	6				-385.3984652	1	NaN	
382.8384652	94	0	6	1	1				94	0	6				-382.8384652	1	NaN	
380.2784652	94	0	6	1	1				94	0	6				-380.2784652	1	NaN	
377.7184652	94	0	6	1	1				94	0	6				-377.7184652	1	NaN	
375.1584652	94	0	6	1	1				94	0	6				-375.1584652	1	NaN	
372.5984652	94	0	6	1	1				94	0	6				-372.5984652	1	NaN	
370.0384652	94	0	6	1	1				94	0	6				-370.0384652	1	NaN	
367.4784652	94	0	6	1	1				94	0	6				-367.4784652	1	NaN	
364.9184652	94	0	6	1	1				94	0	6				-364.9184652	1	NaN	
362.3584652	94	0	6	1	1				94	0	6				-362.3584652	1	NaN	
359.7984652	94	0	6	1	1				94	0	6				-359.7984652	1	NaN	
357.2384652	94	0	6	1	1				94	0	6				-357.2384652	1	NaN	
354.6784652	94	0	6	1	1				94	0	6				-354.6784652	1	NaN	
352.1184652	94	0	6	1	1				94	0	6				-352.1184652	1	NaN	
349.5584652	94	0	6	1	1				94	0	6				-349.5584652	1	NaN	
346.9984652	94	0	6	1	1				94	0	6				-346.9984652	1	NaN	
344.4384652	94	0	6	1	1				94	0	6				-344.4384652	1	NaN	
341.8784652	94	0	6	1	1				94	0	6				-341.8784652	1	NaN	
339.3184652	94	0	6	1	1				94	0	6				-339.3184652	1	NaN	
336.7584652	94	0	6	1	1				94	0	6				-336.7584652	1	NaN	
334.1984652	94	0	6	1	1				94	0	6				-334.1984652	1	NaN	
331.6384652	94	0	6	1	1				94	0	6				-331.6384652	1	NaN	
329.0784652	94	0	6	1	1				94	0	6				-329.0784652	1	NaN	
326.5184652	94	0	6	1	1				94	0	6				-326.5184652	1	NaN	
323.9584652	94	0	6	1	1				94	0	6				-323.9584652	1	NaN	
321.3984652	94	0	6	1	1				94	0	6				-321.3984652	1	NaN	
318.8384652	94	0	6	1	1				94	0	6				-318.8384652	1	NaN	
316.2784652	94	0	6	1	1				94	0	6				-316.2784652	1	NaN	
313.7184652	94	0	6	1	1				94	0	6				-313.7184652	1	NaN	
311.1584652	94	0	6	1	1				94	0	6				-311.1584652	1	NaN	
308.5984652	94	0	6	1	1				94	0	6				-308.5984652	1	NaN	
306.0384652	94	0	6	1	1				94	0	6				-306.0384652	1	NaN	
303.4784652	94	0	6	1	1				94	0	6				-303.4784652	1	NaN	
300.9184652	94	0	6	1	1				94	0	6				-300.9184652	1	NaN	
300	94	0	6	1	1				94	0	6				-300	1	NaN	
