T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
911.493188	93	6	1	0	0		93	6	1	99.29058344	0.6032670771	0.1061494857				0.003090696987	-0.002651530421	-0.0004391665663	-911.493188	0			
911.473188	93	6	1	0.001013708407	0.0009817650552		92.9938187	6.00530298	1.000878317	99.28992545	0.6038269015	0.1062476441				0	0	0	-911.473188	0.0009817650552			
911.453188	93	6	1	0.002025569878	0.001961747793		92.98763779	6.010605638	1.00175657	99.28926745	0.6043867446	0.1063458053				0	0	0	-911.453188	0.001961747793			
911.413188	93	6	1	0.004043772157	0.003916385751		92.97527713	6.021209984	1.003512883	99.28795136	0.6055065004	0.1065421366				0	0	0	-911.413188	0.003916385751			
911.333188	93	6	1	0.008058233915	0.007804486582		92.95056046	6.042414797	1.00702474	99.28531887	0.6077462906	0.1069348352				0	0	0	-911.333188	0.007804486582			
911.173188	93	6	1	0.01600048606	0.01549704933		92.90114577	6.084808871	1.014045363	99.28005264	0.6122269853	0.1077203764				0	0	0	-911.173188	0.01549704933			
910.853188	93	6	1	0.0315469036	0.03055591781		92.80239109	6.169534677	1.028074233	99.26951511	0.621192856	0.109292036				0	0	0	-910.853188	0.03055591781			
910.213188	93	6	1	0.06135257844	0.05943153851		92.60518218	6.338735573	1.056082249	99.24841963	0.6391426984	0.1124376734				0	0	0	-910.213188	0.05943153851			
908.933188	93	6	1	0.1162857177	0.1126683282		92.21197892	6.676123484	1.111897601	99.20614574	0.6751159907	0.1187382661				0	0	0	-908.933188	0.1126683282			
906.373188	93	6	1	0.2105360852	0.2040729688		91.43053103	7.346757048	1.222711919	99.12125547	0.7473673486	0.1313771857				0	0	0	-906.373188	0.2040729688			
903.813188	93	6	1	0.2884641428	0.2797276522		90.65588034	8.011706453	1.332413207	99.03588726	0.820045432	0.1440673119				0	0	0	-903.813188	0.2797276522			
901.253188	93	6	1	0.3539674276	0.343394007		89.88824145	8.670784106	1.440974446	98.95001448	0.8931757289	0.1568097918				0	0	0	-901.253188	0.343394007			
898.693188	93	6	1	0.4097961824	0.3977264377		89.12781875	9.323809678	1.548371568	98.86360919	0.9667849409	0.1696058729				0	0	0	-898.693188	0.3977264377			
896.133188	93	6	1	0.4579466759	0.4446517109		88.37480562	9.970610698	1.654583679	98.77664208	1.040900993	0.1824569265				0	0	0	-896.133188	0.4446517109			
893.573188	93	6	1	0.4999030927	0.4856024003		87.62938374	10.61102301	1.759593249	98.68908249	1.115553039	0.1953644712				0	0	0	-893.573188	0.4856024003			
