T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
859.9567694	86	5	9	0	0		86	5	9	98.36516912	0.5340107495	1.100820128				0.001672380978	-0.000604023604	-0.001068357374	-859.9567694	0			
859.9367694	86	5	9	0.0002784799647	0.0002704312264		85.9966553	5.001208029	9.002136675	98.36469398	0.5341599218	1.101146095				0	0	0	-859.9367694	0.0002704312264			
859.9167694	86	5	9	0.0005568108222	0.0005407181906		85.99331083	5.002415987	9.004273188	98.36421882	0.5343090995	1.10147208				0	0	0	-859.9167694	0.0005407181906			
859.8767694	86	5	9	0.001113025684	0.001080859785		85.98662258	5.004831686	9.008545733	98.36326843	0.534607471	1.102124102				0	0	0	-859.8767694	0.001080859785			
859.7967694	86	5	9	0.002223671436	0.00215941697		85.97324889	5.00966222	9.017088893	98.36136737	0.5352042788	1.103428354				0	0	0	-859.7967694	0.00215941697			
859.6367694	86	5	9	0.004437854403	0.004309653791		85.94651266	5.01931984	9.034167495	98.35756415	0.5363981536	1.106037694				0	0	0	-859.6367694	0.004309653791			
859.3167694	86	5	9	0.008838003218	0.0085828273		85.89308485	5.038621301	9.06829385	98.34995333	0.5387869463	1.111259723				0	0	0	-859.3167694	0.0085828273			
858.6767694	86	5	9	0.01752715093	0.01702163715		85.78640728	5.077169304	9.136423421	98.33471405	0.5435687456	1.121717206				0	0	0	-858.6767694	0.01702163715			
857.3967694	86	5	9	0.03447408916	0.0334819253		85.57376161	5.154046902	9.27219149	98.30416429	0.5531495528	1.142686161				0	0	0	-857.3967694	0.0334819253			
854.8367694	86	5	9	0.06674211928	0.06482956072		85.15128441	5.306939217	9.541776371	98.24277505	0.5723827415	1.184842208				0	0	0	-854.8367694	0.06482956072			
852.2767694	86	5	9	0.09701553677	0.09424756766		84.73251383	5.458701478	9.808784688	98.18098999	0.5917166901	1.227293319				0	0	0	-852.2767694	0.09424756766			
849.7167694	86	5	9	0.1254798678	0.1219155252		84.31739473	5.60935822	10.07324705	98.11879754	0.6111578744	1.270044581				0	0	0	-849.7167694	0.1219155252			
847.1567694	86	5	9	0.1522985667	0.147991654		83.90587156	5.758933914	10.33519453	98.056186	0.6307128762	1.313101119				0	0	0	-847.1567694	0.147991654			
844.5967694	86	5	9	0.1776161991	0.1726158972		83.49788856	5.907452909	10.59465853	97.99314351	0.6503883886	1.356468105				0	0	0	-844.5967694	0.1726158972			
842.0367694	86	5	9	0.2015610907	0.1959124827		83.09338987	6.054939381	10.85167074	97.92965801	0.670191221	1.400150765				0	0	0	-842.0367694	0.1959124827			
839.4767694	86	5	9	0.2242475423	0.2179920678		82.69231967	6.20141728	11.10626305	97.86571731	0.6901283055	1.44415438				0	0	0	-839.4767694	0.2179920678			
836.9167694	86	5	9	0.2457776936	0.2389535418		82.29462229	6.346910285	11.35846743	97.801309	0.7102067032	1.488484299				0	0	0	-836.9167694	0.2389535418			
834.3567694	86	5	9	0.2662430971	0.2588855502		81.90024231	6.491441766	11.60831592	97.73642045	0.7304336107	1.53314594				0	0	0	-834.3567694	0.2588855502			
831.7967694	86	5	9	0.2857260548	0.277867787		81.50912468	6.635034736	11.85584058	97.67103883	0.7508163675	1.578144798				0	0	0	-831.7967694	0.277867787			
829.2367694	86	5	9	0.3043007574	0.2959720983		81.12121479	6.777711823	12.10107339	97.60515108	0.7713624633	1.623486453				0	0	0	-829.2367694	0.2959720983			
826.6767694	86	5	9	0.3220342601	0.313263426		80.73645853	6.91949523	12.34404625	97.53874388	0.7920795462	1.669176575				0	0	0	-826.6767694	0.313263426			
824.1167694	86	5	9	0.3389873209	0.3298006193		80.35480239	7.060406703	12.58479091	97.47180364	0.8129754306	1.715220931				0	0	0	-824.1167694	0.3298006193			
821.5567694	86	5	9	0.3552151238	0.3456371347		79.9761935	7.200467502	12.823339	97.4043165	0.8340581061	1.761625391				0	0	0	-821.5567694	0.3456371347			
