T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
869.0866932	95	5	0	0.8909931244	0.8788643137	97.32944849	2.670551507	0	78.09937169	21.90062831	0				0	0		-869.0866932	0.8788643137	249.984738070763	
866.5266932	95	5	0	0.9004209784	0.8888203806	97.20304359	2.796956415	0	77.38786841	22.61213159	0				0	0		-866.5266932	0.8888203806	264.425326759606	
863.9666932	95	5	0	0.9092921473	0.8982550748	97.07401046	2.925989542	0	76.68959822	23.31040178	0				0	0		-863.9666932	0.8982550748	278.278079650169	
861.4066932	95	5	0	0.9176799008	0.9072410872	96.94216069	3.05783931	0	76.00443441	23.99556559	0				0	0		-861.4066932	0.9072410872	291.397212226695	
858.8466932	95	5	0	0.9256484103	0.9158424133	96.80728953	3.192710468	0	75.33222548	24.66777452	0				0	0		-858.8466932	0.9158424133	303.638702307242	
856.2866932	95	5	0	0.9332543855	0.9241159615	96.66917383	3.330826173	0	74.67279768	25.32720232	0				0	0		-856.2866932	0.9241159615	314.862539133114	
853.7266932	95	5	0	0.9405484193	0.9321128813	96.52756958	3.472430418	0	74.02595751	25.97404249	0				0	0		-853.7266932	0.9321128813	324.9349238185	
851.1666932	95	5	0	0.9475761093	0.93987968	96.38220912	3.61779088	0	73.39149408	26.60850592	0				0	0		-851.1666932	0.93987968	333.730419783432	
848.6066932	95	5	0	0.9543790094	0.9474591767	96.23279769	3.767202307	0	72.76918141	27.23081859	0				0	0		-848.6066932	0.9474591767	341.133942568582	
846.0466932	95	5	0	0.960995451	0.9548913392	96.07900947	3.920990527	0	72.1587805	27.8412195	0				0	0		-846.0466932	0.9548913392	347.042536243311	
843.4866932	95	5	0	0.9674612718	0.9622140356	95.92048275	4.079517247	0	71.56004126	28.43995874	0				0	0		-843.4866932	0.9622140356	351.366899437736	
840.9266932	95	5	0	0.9738104777	0.9694637334	95.75681417	4.243185835	0	70.97270427	29.02729573	0				0	0		-840.9266932	0.9694637334	354.032617466275	
838.3666932	95	5	0	0.9800758668	0.9766761719	95.58755168	4.412448319	0	70.39650232	29.60349768	0				0	0		-838.3666932	0.9766761719	354.981073977684	
835.8066932	95	5	0	0.9862896398	0.9838870379	95.41218605	4.587813951	0	69.83116174	30.16883826	0				0	0		-835.8066932	0.9838870379	354.170018911071	
833.2466932	95	5	0	0.9924840224	0.9911326729	95.23014025	4.769859755	0	69.27640347	30.72359653	0				0	0		-833.2466932	0.9911326729	351.573822932993	
830.6866932	95	5	0	0.9986919294	0.998450847	95.04075634	4.959243656	0	68.73194404	31.26805596	0				0	0		-830.6866932	0.998450847	347.435500648762	
830.3666932	95	5	0	0.9994705519	0.9993726762	95.01653104	4.983468964	0	68.66459658	31.33540342	0				0	0		-830.3666932	0.9993726762	346.504250943456	
830.2066932	95	5	0	0.9998606526	0.9998348534	95.0043704	4.995629596	0	68.63098114	31.36901886	0				0	0		-830.2066932	0.9998348534	347.275595033237	
830.1666932	95	5	0	0.9999577678	0.9999499459	95.00132526	4.998674741	0	68.62258343	31.37741657	0				0	0		-830.1666932	0.9999499459	383.800641399658	
830.1466932	95	5	0	1	1	94.99999975	5.000000252	0										-830.1466932	1	399.567667785128	
830.1366932	95	5	0	1	1	94.99999909	5.000000907	0										-830.1366932	1	NaN	
830.1166932	95	5	0	1	1	94.99999999	5.000000005	0										-830.1166932	1	NaN	
830.0766932	95	5	0	1	1	95	4.999999996	0										-830.0766932	1	NaN	
829.9966932	95	5	0	1	1	95	5	0										-829.9966932	1	NaN	
829.8366932	95	5	0	1	1	95	5.000000001	0										-829.8366932	1	NaN	
829.5166932	95	5	0	1	1	94.99999999	5.000000005	0										-829.5166932	1	NaN	
828.8766932	95	5	0	1	1	94.99999998	5.000000021	0										-828.8766932	1	NaN	
827.5966932	95	5	0	1	1	94.99999991	5.000000086	0										-827.5966932	1	NaN	
825.0366932	95	5	0	1	1	94.99999965	5.000000347	0										-825.0366932	1	NaN	
822.4766932	95	5	0	1	1	94.99999953	5.000000469	0										-822.4766932	1	NaN	
819.9166932	95	5	0	1	1	94.99999952	5.000000477	0										-819.9166932	1	NaN	
817.3566932	95	5	0	1	1	94.99999952	5.000000484	0										-817.3566932	1	NaN	
814.7966932	95	5	0	1	1	94.99999951	5.000000491	0										-814.7966932	1	NaN	
812.2366932	95	5	0	1	1	94.9999995	5.000000499	0										-812.2366932	1	NaN	
809.6766932	95	5	0	1	1	94.99999949	5.000000507	0										-809.6766932	1	NaN	
807.1166932	95	5	0	1	1	94.99999949	5.000000514	0										-807.1166932	1	NaN	
805.8366932	95	5	0	1	1	94.9999998	5.000000196	0										-805.8366932	1	NaN	
805.1966932	95	5	0	1	1	94.99999995	5.000000049	0										-805.1966932	1	NaN	
804.8766932	95	5	0	1	1	94.99999999	5.000000012	0										-804.8766932	1	NaN	
804.7966932	95	5	0	1	1	95	5.000000001	0										-804.7966932	1	NaN	
804.7566932	95	5	0	1	1	95	5	0										-804.7566932	1	NaN	
804.7420449	95	5	0	1	1	95	5	0				47.55745823	52.44254177	0				-804.7420449	1	0	
804.7266932	95	5	0	1	0.999985427	95.0006898	4.999310197	0				47.55731201	52.44268799	0				-804.7266932	0.999985427	-1054.38250132383	
804.7066932	95	5	0	1	0.9999664807	95.00158822	4.998411779	0				47.5571215	52.4428785	0				-804.7066932	0.9999664807	-1055.54453029874	
804.6666932	95	5	0	1	0.9999285805	95.00338461	4.996615394	0				47.55674055	52.44325945	0				-804.6666932	0.9999285805	-1055.70783527107	
804.5866932	95	5	0	1	0.9998528456	95.00697525	4.993024745	0				47.55597876	52.44402124	0				-804.5866932	0.9998528456	-1056.92487492912	
804.4266932	95	5	0	1	0.9997016369	95.01414807	4.985851926	0				47.5544557	52.4455443	0				-804.4266932	0.9997016369	-1059.36094730054	
804.1066932	95	5	0	1	0.9994002602	95.02845989	4.971540106	0				47.55141166	52.44858834	0				-804.1066932	0.9994002602	-1064.08881928365	
803.4666932	95	5	0	1	0.9988013731	95.05694899	4.943051009	0				47.54533192	52.45466808	0				-803.4666932	0.9988013731	-1072.64881951834	
802.1866932	95	5	0	1	0.9976168028	95.1133952	4.886604803	0				47.53320595	52.46679405	0				-802.1866932	0.9976168028	-1089.06689571055	
799.6266932	95	5	0	1	0.9953015123	95.22420559	4.77579441	0				47.50908884	52.49091116	0				-799.6266932	0.9953015123	-1122.81511102187	
797.0666932	95	5	0	1	0.9930547758	95.33232468	4.66767532	0				47.48515321	52.51484679	0				-797.0666932	0.9930547758	-1156.90950121619	
794.5066932	95	5	0	1	0.9908739656	95.43784881	4.562151188	0				47.46140095	52.53859905	0				-794.5066932	0.9908739656	-1191.63571873789	
791.9466932	95	5	0	1	0.9887563056	95.54086879	4.459131207	0				47.43783388	52.56216612	0				-791.9466932	0.9887563056	-1226.92927380488	
789.3866932	95	5	0	1	0.9866991902	95.64147032	4.358529683	0				47.4144537	52.5855463	0				-789.3866932	0.9866991902	-1262.80354780568	
786.8266932	95	5	0	1	0.984700171	95.73973436	4.260265636	0				47.39126204	52.60873796	0				-786.8266932	0.984700171	-1299.27249811194	
784.2666932	95	5	0	1	0.9827569445	95.83573755	4.164262451	0				47.36826043	52.63173957	0				-784.2666932	0.9827569445	-1336.35049565363	
781.7066932	95	5	0	1	0.9808673407	95.92955245	4.070447552	0				47.34545031	52.65454969	0				-781.7066932	0.9808673407	-1374.05224292037	
779.1466932	95	5	0	1	0.9790293128	96.02124789	3.978752113	0				47.32283305	52.67716695	0				-779.1466932	0.9790293128	-1412.39295662038	
776.5866932	95	5	0	1	0.9772409283	96.11088921	3.889110794	0				47.30040993	52.69959007	0				-776.5866932	0.9772409283	-1451.38838724607	
774.0266932	95	5	0	1	0.9755003605	96.19853851	3.801461492	0				47.27818217	52.72181783	0				-774.0266932	0.9755003605	-1491.05460276299	
771.4666932	95	5	0	1	0.9738058806	96.28425487	3.715745126	0				47.25615091	52.74384909	0				-771.4666932	0.9738058806	-1531.40824299191	
768.9066932	95	5	0	1	0.9721558512	96.36809457	3.63190543	0				47.2343172	52.7656828	0				-768.9066932	0.9721558512	-1572.46648441218	
766.3466932	95	5	0	1	0.9705487196	96.45011123	3.54988877	0				47.21268206	52.78731794	0				-766.3466932	0.9705487196	-1614.24703130717	
763.7866932	95	5	0	1	0.9689830123	96.53035603	3.469643972	0				47.19124641	52.80875359	0				-763.7866932	0.9689830123	-1656.76807998146	
761.2266932	95	5	0	1	0.9674573293	96.60887784	3.391122164	0				47.17001112	52.82998888	0				-761.2266932	0.9674573293	-1700.04846696605	
758.6666932	95	5	0	1	0.9659703397	96.68572337	3.314276633	0				47.148977	52.851023	0				-758.6666932	0.9659703397	-1744.10763470825	
756.1066932	95	5	0	1	0.9645207768	96.76093731	3.239062692	0				47.12814478	52.87185522	0				-756.1066932	0.9645207768	-1788.96548142455	
753.5466932	95	5	0	1	0.9631074341	96.83456244	3.165437556	0				47.10751516	52.89248484	0				-753.5466932	0.9631074341	-1834.64273196106	
750.9866932	95	5	0	1	0.9617291617	96.90663977	3.093360228	0				47.08708876	52.91291124	0				-750.9866932	0.9617291617	-1881.16070504316	
748.4266932	95	5	0	1	0.9603848625	96.9772086	3.022791396	0				47.06686615	52.93313385	0				-748.4266932	0.9603848625	-1928.54146077235	
745.8666932	95	5	0	1	0.9590734893	97.04630667	2.95369333	0				47.04684785	52.95315215	0				-745.8666932	0.9590734893	-1976.80762371163	
743.3066932	95	5	0	1	0.9577940413	97.1139702	2.886029799	0				47.02703432	52.97296568	0				-743.3066932	0.9577940413	-2025.98272052047	
740.7466932	95	5	0	1	0.956545562	97.18023402	2.819765978	0				47.00742598	52.99257402	0				-740.7466932	0.956545562	-2076.09104440425	
738.1866932	95	5	0	1	0.955327136	97.24513162	2.754868379	0				46.98802318	53.01197682	0				-738.1866932	0.955327136	-2127.15752957168	
735.6266932	95	5	0	1	0.954137887	97.30869523	2.69130477	0				46.96882623	53.03117377	0				-735.6266932	0.954137887	-2179.20818077963	
733.0666932	95	5	0	1	0.9529769755	97.37095589	2.62904411	0				46.9498354	53.0501646	0				-733.0666932	0.9529769755	-2232.26957572214	
730.5066932	95	5	0	1	0.9518435965	97.43194351	2.56805649	0				46.93105089	53.06894911	0				-730.5066932	0.9518435965	-2286.36937771801	
727.9466932	95	5	0	1	0.950736978	97.49168694	2.508313063	0				46.91247289	53.08752711	0				-727.9466932	0.950736978	-2341.53638446837	
725.3866932	95	5	0	1	0.949656379	97.550214	2.449786002	0				46.8941015	53.1058985	0				-725.3866932	0.949656379	-2397.80003347994	
722.8266932	95	5	0	1	0.9486010877	97.60755157	2.392448435	0				46.87593681	53.12406319	0				-722.8266932	0.9486010877	-2455.19067834725	
720.2666932	95	5	0	1	0.94757042	97.66372559	2.336274407	0				46.85797884	53.14202116	0				-720.2666932	0.94757042	-2513.74008868988	
717.7066932	95	5	0	1	0.9465637183	97.71876117	2.281238827	0				46.8402276	53.1597724	0				-717.7066932	0.9465637183	-2573.48116085858	
715.1466932	95	5	0	1	0.9455803499	97.77268257	2.22731743	0				46.82268302	53.17731698	0				-715.1466932	0.9455803499	-2634.44748906342	
712.5866932	95	5	0	1	0.9446197056	97.82551326	2.174486736	0				46.80534501	53.19465499	0				-712.5866932	0.9446197056	-2696.67422819907	
710.0266932	95	5	0	1	0.9436811989	97.87727599	2.122724007	0				46.78821343	53.21178657	0				-710.0266932	0.9436811989	-2760.19761396694	
707.4666932	95	5	0	1	0.9427642644	97.92799278	2.072007222	0				46.77128812	53.22871188	0				-707.4666932	0.9427642644	-2825.05519470242	
704.9066932	95	5	0	1	0.9418683572	97.97768497	2.022315031	0				46.75456886	53.24543114	0				-704.9066932	0.9418683572	-2891.28603672243	
702.3466932	95	5	0	1	0.9409929516	98.02637326	1.973626735	0				46.73805539	53.26194461	0				-702.3466932	0.9409929516	-2958.93018732972	
699.7866932	95	5	0	1	0.9401375402	98.07407775	1.925922249	0				46.72174742	53.27825258	0				-699.7866932	0.9401375402	-3028.02967283634	
697.2266932	95	5	0	1	0.9393016333	98.12081792	1.879182075	0				46.70564463	53.29435537	0				-697.2266932	0.9393016333	-3098.62765418966	
694.6666932	95	5	0	1	0.9384847576	98.16661272	1.83338728	0				46.68974665	53.31025335	0				-694.6666932	0.9384847576	-3170.76853396236	
692.1066932	95	5	0	1	0.9376864557	98.21148054	1.788519464	0				46.67405308	53.32594692	0				-692.1066932	0.9376864557	-3244.49954242621	
689.5466932	95	5	0	1	0.9369062857	98.25543926	1.744560742	0				46.65856347	53.34143653	0				-689.5466932	0.9369062857	-3319.86886507403	
686.9866932	95	5	0	1	0.9361438198	98.29850628	1.701493721	0				46.64327737	53.35672263	0				-686.9866932	0.9361438198	-3396.92578378439	
684.4266932	95	5	0	1	0.935398644	98.34069853	1.659301475	0				46.62819426	53.37180574	0				-684.4266932	0.935398644	-3475.72264650917	
681.8666932	95	5	0	1	0.9346703577	98.38203247	1.617967529	0				46.6133136	53.3866864	0				-681.8666932	0.9346703577	-3556.31380470799	
679.3066932	95	5	0	1	0.9339585729	98.42252416	1.577475839	0				46.59863481	53.40136519	0				-679.3066932	0.9339585729	-3638.75427426696	
676.7466932	95	5	0	1	0.9332629133	98.46218923	1.537810773	0				46.58415729	53.41584271	0				-676.7466932	0.9332629133	-3723.10218405613	
674.1866932	95	5	0	1	0.9325830145	98.50104291	1.498957093	0				46.5698804	53.4301196	0				-674.1866932	0.9325830145	-3809.41837705984	
671.6266932	95	5	0	1	0.931918523	98.53910006	1.460899943	0				46.55580346	53.44419654	0				-671.6266932	0.931918523	-3897.7652375703	
669.0666932	95	5	0	1	0.9312690959	98.57637517	1.42362483	0				46.54192578	53.45807422	0				-669.0666932	0.9312690959	-3988.20721854939	
666.5066932	95	5	0	1	0.9306344002	98.61288239	1.387117609	0				46.52824661	53.47175339	0				-666.5066932	0.9306344002	-4080.81219868851	
663.9466932	95	5	0	1	0.9300141129	98.64863553	1.351364471	0				46.5147652	53.4852348	0				-663.9466932	0.9300141129	-4175.65034929136	
661.3866932	95	5	0	1	0.92940792	98.68364807	1.31635193	0				46.50148074	53.49851926	0				-661.3866932	0.92940792	-4272.79474794987	
658.8266932	95	5	0	1	0.9288155167	98.71793319	1.282066809	0				46.4883924	53.5116076	0				-658.8266932	0.9288155167	-4372.32137077488	
656.2666932	95	5	0	1	0.9282366065	98.75150377	1.248496227	0				46.47549934	53.52450066	0				-656.2666932	0.9282366065	-4474.30865689501	
653.7066932	95	5	0	1	0.9276709012	98.78437241	1.215627592	0				46.46280068	53.53719932	0				-653.7066932	0.9276709012	-4578.83874493141	
651.1466932	95	5	0	1	0.9271181204	98.81655142	1.183448584	0				46.45029548	53.54970452	0				-651.1466932	0.9271181204	-4685.99781339804	
648.5866932	95	5	0	1	0.9265779915	98.84805285	1.151947151	0				46.43798283	53.56201717	0				-648.5866932	0.9265779915	-4795.87370861623	
646.0266932	95	5	0	1	0.9260502487	98.87888851	1.121111494	0				46.42586174	53.57413826	0				-646.0266932	0.9260502487	-4908.55940818928	
643.4666932	95	5	0	1	0.9255346337	98.90906994	1.090930059	0				46.41393123	53.58606877	0				-643.4666932	0.9255346337	-5024.15214349526	
640.9066932	95	5	0	1	0.9250308946	98.93860847	1.06139153	0				46.40219026	53.59780974	0				-640.9066932	0.9250308946	-5142.75116109337	
638.3466932	95	5	0	1	0.924538786	98.96751518	1.03248482	0				46.3906378	53.6093622	0				-638.3466932	0.924538786	-5264.46065099391	
635.7866932	95	5	0	1	0.9240580686	98.99580094	1.004199058	0				46.37927276	53.62072724	0				-635.7866932	0.9240580686	-5389.39088200515	
633.2266932	95	5	0	1	0.9235885094	99.02347641	0.9765235878	0				46.36809405	53.63190595	0				-633.2266932	0.9235885094	-5517.65587338083	
630.6666932	95	5	0	1	0.9231298809	99.05055204	0.9494479571	0				46.35710054	53.64289946	0				-630.6666932	0.9231298809	-5649.37187976603	
628.1066932	95	5	0	1	0.922681961	99.07703809	0.9229619106	0				46.34629107	53.65370893	0				-628.1066932	0.922681961	-5790.6861365298	
625.5466932	95	5	0	1	0.9222454102	99.10294462	0.8970553829	0				46.33566448	53.66433552	0				-625.5466932	0.9222454102	-5929.1283653904	
622.9866932	95	5	0	1	0.9218182246	99.12828151	0.8717184937	0				46.32521957	53.67478043	0				-622.9866932	0.9218182246	-6065.92718879002	
620.4266932	95	5	0	1	0.921401111	99.15305846	0.8469415393	0				46.31495511	53.68504489	0				-620.4266932	0.921401111	-6212.71475950507	
617.8666932	95	5	0	1	0.9209938717	99.17728501	0.822714988	0				46.30486986	53.69513014	0				-617.8666932	0.9209938717	-6363.65703748221	
615.3066932	95	5	0	1	0.9205963095	99.20097053	0.7990294738	0				46.29496254	53.70503746	0				-615.3066932	0.9205963095	-6518.87960613805	
612.7466932	95	5	0	1	0.9202082317	99.22412421	0.7758757914	0				46.28523188	53.71476812	0				-612.7466932	0.9202082317	-6678.54136068294	
610.1866932	95	5	0	1	0.9198294497	99.24675511	0.7532448905	0				46.27567655	53.72432345	0				-610.1866932	0.9198294497	-6842.80940161598	
607.6266932	95	5	0	1	0.9194597792	99.26887213	0.7311278711	0				46.26629521	53.73370479	0				-607.6266932	0.9194597792	-7011.86001129153	
605.0666932	95	5	0	1	0.9190990399	99.29048402	0.7095159784	0				46.25708653	53.74291347	0				-605.0666932	0.9190990399	-7185.87558742984	
602.5066932	95	5	0	1	0.9187470553	99.3115994	0.6884005985	0				46.24804911	53.75195089	0				-602.5066932	0.9187470553	-7365.04766669196	
599.9466932	95	5	0	1	0.9184036527	99.33222675	0.6677732539	0				46.23918156	53.76081844	0				-599.9466932	0.9184036527	-7549.57605581582	
597.3866932	95	5	0	1	0.9180686629	99.3523744	0.6476255991	0				46.23048247	53.76951753	0				-597.3866932	0.9180686629	-7739.66936983275	
594.8266932	95	5	0	1	0.9177419202	99.37205058	0.6279494169	0				46.22195039	53.77804961	0				-594.8266932	0.9177419202	-7935.54879322599	
592.2666932	95	5	0	1	0.9174232624	99.39126339	0.6087366142	0				46.21358388	53.78641612	0				-592.2666932	0.9174232624	-8137.4424172951	
589.7066932	95	5	0	1	0.9171125303	99.41002078	0.5899792185	0				46.20538146	53.79461854	0				-589.7066932	0.9171125303	-8345.59256401551	
587.1466932	95	5	0	1	0.9168095682	99.42833063	0.5716693744	0				46.19734163	53.80265837	0				-587.1466932	0.9168095682	-8560.25120559283	
584.5866932	95	5	0	1	0.9165142231	99.44620066	0.5537993401	0				46.18946289	53.81053711	0				-584.5866932	0.9165142231	-8781.68033102948	
582.0266932	95	5	0	1	0.9162263451	99.46363852	0.536361484	0				46.18174371	53.81825629	0				-582.0266932	0.9162263451	-9010.16000548517	
579.4666932	95	5	0	1	0.9159457872	99.48065172	0.5193482821	0				46.17418255	53.82581745	0				-579.4666932	0.9159457872	-9245.97912993376	
576.9066932	95	5	0	1	0.915672405	99.49724769	0.5027523144	0				46.16677784	53.83322216	0				-576.9066932	0.915672405	-9489.44602382459	
574.3466932	95	5	0	1	0.9154060571	99.51343374	0.4865662627	0				46.15952802	53.84047198	0				-574.3466932	0.9154060571	-9740.88137438652	
571.7866932	95	5	0	1	0.9151466044	99.52921709	0.4707829074	0				46.15243147	53.84756853	0				-571.7866932	0.9151466044	-10000.6183082838	
569.2266932	95	5	0	1	0.9148939104	99.54460487	0.455395125	0				46.14548661	53.85451339	0				-569.2266932	0.9148939104	-10269.0108899717	
566.6666932	95	5	0	1	0.914647841	99.55960411	0.4403958858	0				46.13869181	53.86130819	0				-566.6666932	0.914647841	-10546.4349988219	
564.1066932	95	5	0	1	0.9144082647	99.57422175	0.4257782515	0				46.13204542	53.86795458	0				-564.1066932	0.9144082647	-10833.277232119	
561.5466932	95	5	0	1	0.9141750519	99.58846463	0.4115353726	0				46.12554581	53.87445419	0				-561.5466932	0.9141750519	-11129.9510890194	
558.9866932	95	5	0	1	0.9139480757	99.60233951	0.3976604868	0				46.11919131	53.88080869	0				-558.9866932	0.9139480757	-11436.8878250362	
556.4266932	95	5	0	1	0.9137272109	99.61585308	0.3841469165	0				46.11298024	53.88701976	0				-556.4266932	0.9137272109	-11754.5417397955	
553.8666932	95	5	0	1	0.9135123348	99.62901193	0.3709880671	0				46.10691091	53.89308909	0				-553.8666932	0.9135123348	-12083.3979934117	
551.3066932	95	5	0	1	0.9133033266	99.64182258	0.3581774249	0				46.10098163	53.89901837	0				-551.3066932	0.9133033266	-12423.9518532916	
548.7466932	95	5	0	1	0.9131000673	99.65429144	0.3457085554	0				46.09519069	53.90480931	0				-548.7466932	0.9131000673	-12776.7407883737	
546.1866932	95	5	0	1	0.9129024402	99.6664249	0.333575102	0				46.08953635	53.91046365	0				-546.1866932	0.9129024402	-13142.3305731794	
543.6266932	95	5	0	1	0.9127103303	99.67822922	0.3217707837	0				46.0840169	53.9159831	0				-543.6266932	0.9127103303	-13521.3021268756	
541.0666932	95	5	0	1	0.9125236243	99.68971061	0.3102893941	0				46.07863059	53.92136941	0				-541.0666932	0.9125236243	-13914.2820084012	
538.5066932	95	5	0	1	0.9123422109	99.7008752	0.2991247998	0				46.07337567	53.92662433	0				-538.5066932	0.9123422109	-14321.9344452747	
535.9466932	95	5	0	1	0.9121659805	99.71172906	0.2882709389	0				46.06825038	53.93174962	0				-535.9466932	0.9121659805	-14744.9536335136	
533.3866932	95	5	0	1	0.9119948252	99.72227818	0.27772182	0				46.06325296	53.93674704	0				-533.3866932	0.9119948252	-15184.0716618712	
530.8266932	95	5	0	1	0.9118286387	99.73252848	0.2674715206	0				46.05838162	53.94161838	0				-530.8266932	0.9118286387	-15640.0661404096	
528.2666932	95	5	0	1	0.9116673164	99.74248581	0.2575141864	0				46.05363458	53.94636542	0				-528.2666932	0.9116673164	-16113.7574252203	
525.7066932	95	5	0	1	0.9115107552	99.75215597	0.2478440298	0				46.04901007	53.95098993	0				-525.7066932	0.9115107552	-16606.0126939096	
523.1466932	95	5	0	1	0.9113588536	99.76154467	0.2384553291	0				46.04450628	53.95549372	0				-523.1466932	0.9113588536	-17117.7466863583	
520.5866932	95	5	0	1	0.9112115115	99.77065757	0.2293424276	0				46.04012141	53.95987859	0				-520.5866932	0.9112115115	-17649.9455597864	
518.0266932	95	5	0	1	0.9110686306	99.77950027	0.2204997324	0				46.03585366	53.96414634	0				-518.0266932	0.9110686306	-18203.6300610315	
515.4666932	95	5	0	1	0.9109301136	99.78807829	0.211921714	0				46.03170122	53.96829878	0				-515.4666932	0.9109301136	-18779.8907639879	
