T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
869.6224191	89	2	9	0	0		89	2	9	98.72651865	0.2082694212	1.065211927				0.001544195037	-0.0002844584459	-0.001259736591	-869.6224191	0			
869.6024191	89	2	9	0.0003217579071	0.0003174303457		88.99691166	2.000568909	9.002519429	98.72609677	0.208335587	1.065567642				0	0	0	-869.6024191	0.0003174303457			
869.5824191	89	2	9	0.0006433177226	0.0006346655952		88.99382353	2.001137788	9.005038683	98.72567487	0.2084017531	1.065923372				0	0	0	-869.5824191	0.0006346655952			
869.5424191	89	2	9	0.001285843808	0.001268551522		88.98764788	2.002275453	9.010076665	98.72483103	0.2085340914	1.066634882				0	0	0	-869.5424191	0.001268551522			
869.4624191	89	2	9	0.002568527037	0.002533990256		88.97529906	2.004550417	9.020150525	98.72314311	0.208798792	1.0680581				0	0	0	-869.4624191	0.002533990256			
869.3024191	89	2	9	0.005124459358	0.005055576242		88.95061129	2.009098877	9.040289831	98.71976638	0.2093282895	1.07090533				0	0	0	-869.3024191	0.005055576242			
868.9824191	89	2	9	0.01019891743	0.01006190732		88.90127524	2.018189939	9.080534821	98.71300936	0.2103876723	1.076602963				0	0	0	-868.9824191	0.01006190732			
868.3424191	89	2	9	0.02020081014	0.01992976977		88.80276064	2.036348726	9.160890633	98.69948103	0.212508008	1.088010959				0	0	0	-868.3424191	0.01992976977			
867.0624191	89	2	9	0.0396364897	0.03910598429		88.60635885	2.072573609	9.321067537	98.67236673	0.216755118	1.110878151				0	0	0	-867.0624191	0.03910598429			
864.5024191	89	2	9	0.0763843158	0.07536703247		88.21604256	2.144658108	9.639299332	98.61790415	0.2252763479	1.156819507				0	0	0	-864.5024191	0.07536703247			
861.9424191	89	2	9	0.1105563881	0.1090913703		87.82899978	2.216266008	9.954734214	98.5631231	0.2338359836	1.203040914				0	0	0	-861.9424191	0.1090913703			
859.3824191	89	2	9	0.1424222773	0.1405445366		87.44517869	2.287409761	10.26741155	98.50801579	0.2424369147	1.249547296				0	0	0	-859.3824191	0.1405445366			
856.8224191	89	2	9	0.1722154586	0.1699565175		87.06452715	2.358101727	10.57737112	98.45257439	0.2510820464	1.296343565				0	0	0	-856.8224191	0.1699565175			
854.2624191	89	2	9	0.2001391496	0.197527497		86.68699287	2.428354149	10.88465298	98.39679107	0.2597743022	1.343434628				0	0	0	-854.2624191	0.197527497			
851.7024191	89	2	9	0.2263710521	0.2234325273		86.31252352	2.498179128	11.18929735	98.34065798	0.2685166257	1.390825391				0	0	0	-851.7024191	0.2234325273			
849.1424191	89	2	9	0.2510672297	0.2478253477		85.94106685	2.567588599	11.49134455	98.28416725	0.2773119826	1.438520771				0	0	0	-849.1424191	0.2478253477			
846.5824191	89	2	9	0.2743652998	0.2708415294		85.57257083	2.636594313	11.79083485	98.22731095	0.2861633629	1.48652569				0	0	0	-846.5824191	0.2708415294			
844.0224191	89	2	9	0.2963870774	0.2926010786		85.20698371	2.705207818	12.08780847	98.17008113	0.2950737829	1.534845088				0	0	0	-844.0224191	0.2926010786			
