T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
810.6853592	95	0	5	0.8266363087	0.8257859737	82.6070877	0	17.3929123	97.61450208	0	2.385497915	0		0	-810.6853592	0.8257859737	385.831963289691	
808.1253592	95	0	5	0.8331544404	0.8323161466	82.30679104	0	17.69320896	97.55725688	0	2.442743122	0		0	-808.1253592	0.8323161466	398.416516583332	
805.5653592	95	0	5	0.8394688894	0.838643259	82.00832914	0	17.99167086	97.49962502	0	2.500374982	0		0	-805.5653592	0.838643259	410.982000473048	
803.0053592	95	0	5	0.8455922979	0.8447799314	81.71166553	0	18.28833447	97.44160178	0	2.558398216	0		0	-803.0053592	0.8447799314	423.516016891838	
800.4453592	95	0	5	0.8515363365	0.850737815	81.41676446	0	18.58323554	97.38318243	0	2.616817567	0		0	-800.4453592	0.850737815	436.006399819544	
797.8853592	95	0	5	0.8573117964	0.8565276832	81.12359084	0	18.87640916	97.3243622	0	2.675637799	0		0	-797.8853592	0.8565276832	448.44125433595	
795.3253592	95	0	5	0.8629286715	0.8621595136	80.83211028	0	19.16788972	97.2651363	0	2.734863699	0		0	-795.3253592	0.8621595136	460.808945286427	
792.7653592	95	0	5	0.8683962315	0.8676425611	80.54228903	0	19.45771097	97.20549992	0	2.794500084	0		0	-792.7653592	0.8676425611	473.098118498087	
790.2053592	95	0	5	0.873723087	0.8729854229	80.25409404	0	19.74590596	97.14544821	0	2.854551795	0		0	-790.2053592	0.8729854229	485.297721381932	
787.6453592	95	0	5	0.8789172477	0.8781960967	79.96749288	0	20.03250712	97.08497629	0	2.915023705	0		0	-787.6453592	0.8781960967	497.397016115375	
785.0853592	95	0	5	0.8839861752	0.8832820328	79.68245374	0	20.31754626	97.02407928	0	2.975920719	0		0	-785.0853592	0.8832820328	509.385593583695	
782.5253592	95	0	5	0.8889368292	0.8882501809	79.39894548	0	20.60105452	96.96275223	0	3.037247772	0		0	-782.5253592	0.8882501809	521.253372736154	
779.9653592	95	0	5	0.8937757102	0.8931070324	79.11693753	0	20.88306247	96.90099016	0	3.099009837	0		0	-779.9653592	0.8931070324	532.990611709758	
777.4053592	95	0	5	0.8985088976	0.8978586583	78.83639992	0	21.16360008	96.83878808	0	3.16121192	0		0	-777.4053592	0.8978586583	544.587916988591	
774.8453592	95	0	5	0.9031420837	0.9025107436	78.5573033	0	21.4426967	96.77614093	0	3.223859066	0		0	-774.8453592	0.9025107436	556.036259417139	
772.2853592	95	0	5	0.907680605	0.9070686181	78.27961884	0	21.72038116	96.71304364	0	3.286956359	0		0	-772.2853592	0.9070686181	567.326986717562	
769.7253592	95	0	5	0.9121294703	0.9115372845	78.00331832	0	21.99668168	96.64949107	0	3.350508925	0		0	-769.7253592	0.9115372845	578.451783187721	
767.1653592	95	0	5	0.9164933865	0.9159214444	77.72837403	0	22.27162597	96.58547807	0	3.41452193	0		0	-767.1653592	0.9159214444	589.402724021393	
764.6053592	95	0	5	0.9207767812	0.9202255207	77.45475881	0	22.54524119	96.52099942	0	3.479000583	0		0	-764.6053592	0.9202255207	600.172274540652	
762.0453592	95	0	5	0.9249838246	0.9244536792	77.18244602	0	22.81755398	96.45604986	0	3.543950141	0		0	-762.0453592	0.9244536792	610.753252795707	
759.4853592	95	0	5	0.929118448	0.9286098477	76.91140953	0	23.08859047	96.3906241	0	3.609375905	0		0	-759.4853592	0.9286098477	621.138865785624	
756.9253592	95	0	5	0.933184362	0.9326977335	76.6416237	0	23.3583763	96.32471678	0	3.675283223	0		0	-756.9253592	0.9326977335	631.322697083618	
754.3653592	95	0	5	0.9371850722	0.9367208395	76.37306338	0	23.62693662	96.2583225	0	3.741677495	0		0	-754.3653592	0.9367208395	641.298709025939	
751.8053592	95	0	5	0.941123894	0.9406824788	76.10570388	0	23.89429612	96.19143583	0	3.808564169	0		0	-751.8053592	0.9406824788	651.061233269497	
749.2453592	95	0	5	0.9450039663	0.9445857883	75.83952099	0	24.16047901	96.12405125	0	3.875948746	0		0	-749.2453592	0.9445857883	660.604974371125	
746.6853592	95	0	5	0.9488282633	0.9484337409	75.57449093	0	24.42550907	96.05616322	0	3.94383678	0		0	-746.6853592	0.9484337409	669.925022168244	
744.1253592	95	0	5	0.9525996064	0.9522291568	75.31059037	0	24.68940963	95.98776612	0	4.012233879	0		0	-744.1253592	0.9522291568	679.01683109057	
741.5653592	95	0	5	0.9563206746	0.955974714	75.04779638	0	24.95220362	95.91885429	0	4.081145707	0		0	-741.5653592	0.955974714	687.876193712693	
739.0053592	95	0	5	0.9599940138	0.9596729581	74.78608649	0	25.21391351	95.84942201	0	4.150577985	0		0	-739.0053592	0.9596729581	696.499284252336	
736.4453592	95	0	5	0.9636220458	0.9633263107	74.52543857	0	25.47456143	95.77946351	0	4.220536493	0		0	-736.4453592	0.9633263107	704.882620065161	
733.8853592	95	0	5	0.9672070767	0.9669370781	74.26583094	0	25.73416906	95.70897293	0	4.291027071	0		0	-733.8853592	0.9669370781	713.023048858602	
731.3253592	95	0	5	0.9707513043	0.9705074585	74.00724226	0	25.99275774	95.63794438	0	4.362055619	0		0	-731.3253592	0.9705074585	720.917789329244	
728.7653592	95	0	5	0.974256825	0.974039549	73.74965159	0	26.25034841	95.5663719	0	4.433628101	0		0	-728.7653592	0.974039549	728.564378388694	
726.2053592	95	0	5	0.9777256406	0.9775353522	73.49303833	0	26.50696167	95.49424946	0	4.505750541	0		0	-726.2053592	0.9775353522	735.960652991354	
723.6453592	95	0	5	0.9811596639	0.9809967823	73.23738224	0	26.76261776	95.42157097	0	4.578429033	0		0	-723.6453592	0.9809967823	743.104783222192	
721.0853592	95	0	5	0.9845607245	0.9844256704	72.98266341	0	27.01733659	95.34833027	0	4.651669734	0		0	-721.0853592	0.9844256704	749.995261181678	
718.5253592	95	0	5	0.9879305741	0.9878237698	72.72886228	0	27.27113772	95.27452113	0	4.725478868	0		0	-718.5253592	0.9878237698	756.630866067459	
715.9653592	95	0	5	0.9912708911	0.9911927608	72.4759596	0	27.5240404	95.20013727	0	4.799862731	0		0	-715.9653592	0.9911927608	763.010677262704	
713.4053592	95	0	5	0.9945832851	0.9945342551	72.22393642	0	27.77606358	95.12517231	0	4.874827686	0		0	-713.4053592	0.9945342551	769.134049575093	
710.8453592	95	0	5	0.997869301	0.9978498001	71.97277412	0	28.02722588	95.04961983	0	4.95038017	0		0	-710.8453592	0.9978498001	775.018409393367	
709.5653592	95	0	5	0.9995028837	0.9994983089	71.84751006	0	28.15248994	95.01162123	0	4.988378773	0		0	-709.5653592	0.9994983089	777.871193191405	
709.2453592	95	0	5	0.9999103283	0.9999095019	71.81622669	0	28.18377331	95.00209828	0	4.997901723	0		0	-709.2453592	0.9999095019	778.572471436385	
709.2053592	95	0	5	0.9999612324	0.9999608751	71.81231718	0	28.18768282	95.00090725	0	4.999092749	0		0	-709.2053592	0.9999608751	778.628213004503	
709.1853592	95	0	5	0.9999866838	0.9999865611	71.8103625	0	28.1896375	95.00031165	0	4.999688352	0		0	-709.1853592	0.9999865611	1244.48448671826	
709.1653592	95	0	5	1	1				95	0	5				-709.1653592	1	1488.21704156632	
709.1553592	95	0	5	1	1				95	0	5				-709.1553592	1	NaN	
709.1353592	95	0	5	1	1				95	0	5				-709.1353592	1	NaN	
709.0953592	95	0	5	1	1				95	0	5				-709.0953592	1	NaN	
709.0153592	95	0	5	1	1				95	0	5				-709.0153592	1	NaN	
708.8553592	95	0	5	1	1				95	0	5				-708.8553592	1	NaN	
708.5353592	95	0	5	1	1				95	0	5				-708.5353592	1	NaN	
707.8953592	95	0	5	1	1				95	0	5				-707.8953592	1	NaN	
706.6153592	95	0	5	1	1				95	0	5				-706.6153592	1	NaN	
704.0553592	95	0	5	1	1				95	0	5				-704.0553592	1	NaN	
701.4953592	95	0	5	1	1				95	0	5				-701.4953592	1	NaN	
698.9353592	95	0	5	1	1				95	0	5				-698.9353592	1	NaN	
696.3753592	95	0	5	1	1				95	0	5				-696.3753592	1	NaN	
693.8153592	95	0	5	1	1				95	0	5				-693.8153592	1	NaN	
691.2553592	95	0	5	1	1				95	0	5				-691.2553592	1	NaN	
688.6953592	95	0	5	1	1				95	0	5				-688.6953592	1	NaN	
686.1353592	95	0	5	1	1				95	0	5				-686.1353592	1	NaN	
683.5753592	95	0	5	1	1				95	0	5				-683.5753592	1	NaN	
681.0153592	95	0	5	1	1				95	0	5				-681.0153592	1	NaN	
678.4553592	95	0	5	1	1				95	0	5				-678.4553592	1	NaN	
675.8953592	95	0	5	1	1				95	0	5				-675.8953592	1	NaN	
673.3353592	95	0	5	1	1				95	0	5				-673.3353592	1	NaN	
670.7753592	95	0	5	1	1				95	0	5				-670.7753592	1	NaN	
668.2153592	95	0	5	1	1				95	0	5				-668.2153592	1	NaN	
665.6553592	95	0	5	1	1				95	0	5				-665.6553592	1	NaN	
663.0953592	95	0	5	1	1				95	0	5				-663.0953592	1	NaN	
660.5353592	95	0	5	1	1				95	0	5				-660.5353592	1	NaN	
657.9753592	95	0	5	1	1				95	0	5				-657.9753592	1	NaN	
655.4153592	95	0	5	1	1				95	0	5				-655.4153592	1	NaN	
652.8553592	95	0	5	1	1				95	0	5				-652.8553592	1	NaN	
650.2953592	95	0	5	1	1				95	0	5				-650.2953592	1	NaN	
647.7353592	95	0	5	1	1				95	0	5				-647.7353592	1	NaN	
645.1753592	95	0	5	1	1				95	0	5				-645.1753592	1	NaN	
642.6153592	95	0	5	1	1				95	0	5				-642.6153592	1	NaN	
640.0553592	95	0	5	1	1				95	0	5				-640.0553592	1	NaN	
637.4953592	95	0	5	1	1				95	0	5				-637.4953592	1	NaN	
634.9353592	95	0	5	1	1				95	0	5				-634.9353592	1	NaN	
632.3753592	95	0	5	1	1				95	0	5				-632.3753592	1	NaN	
629.8153592	95	0	5	1	1				95	0	5				-629.8153592	1	NaN	
627.2553592	95	0	5	1	1				95	0	5				-627.2553592	1	NaN	
624.6953592	95	0	5	1	1				95	0	5				-624.6953592	1	NaN	
622.1353592	95	0	5	1	1				95	0	5				-622.1353592	1	NaN	
619.5753592	95	0	5	1	1				95	0	5				-619.5753592	1	NaN	
617.0153592	95	0	5	1	1				95	0	5				-617.0153592	1	NaN	
614.4553592	95	0	5	1	1				95	0	5				-614.4553592	1	NaN	
611.8953592	95	0	5	1	1				95	0	5				-611.8953592	1	NaN	
609.3353592	95	0	5	1	1				95	0	5				-609.3353592	1	NaN	
606.7753592	95	0	5	1	1				95	0	5				-606.7753592	1	NaN	
604.2153592	95	0	5	1	1				95	0	5				-604.2153592	1	NaN	
601.6553592	95	0	5	1	1				95	0	5				-601.6553592	1	NaN	
599.0953592	95	0	5	1	1				95	0	5				-599.0953592	1	NaN	
596.5353592	95	0	5	1	1				95	0	5				-596.5353592	1	NaN	
593.9753592	95	0	5	1	1				95	0	5				-593.9753592	1	NaN	
591.4153592	95	0	5	1	1				95	0	5				-591.4153592	1	NaN	
588.8553592	95	0	5	1	1				95	0	5				-588.8553592	1	NaN	
586.2953592	95	0	5	1	1				95	0	5				-586.2953592	1	NaN	
583.7353592	95	0	5	1	1				95	0	5				-583.7353592	1	NaN	
581.1753592	95	0	5	1	1				95	0	5				-581.1753592	1	NaN	
578.6153592	95	0	5	1	1				95	0	5				-578.6153592	1	NaN	
576.0553592	95	0	5	1	1				95	0	5				-576.0553592	1	NaN	
573.4953592	95	0	5	1	1				95	0	5				-573.4953592	1	NaN	
570.9353592	95	0	5	1	1				95	0	5				-570.9353592	1	NaN	
568.3753592	95	0	5	1	1				95	0	5				-568.3753592	1	NaN	
565.8153592	95	0	5	1	1				95	0	5				-565.8153592	1	NaN	
563.2553592	95	0	5	1	1				95	0	5				-563.2553592	1	NaN	
560.6953592	95	0	5	1	1				95	0	5				-560.6953592	1	NaN	
558.1353592	95	0	5	1	1				95	0	5				-558.1353592	1	NaN	
555.5753592	95	0	5	1	1				95	0	5				-555.5753592	1	NaN	
553.0153592	95	0	5	1	1				95	0	5				-553.0153592	1	NaN	
550.4553592	95	0	5	1	1				95	0	5				-550.4553592	1	NaN	
547.8953592	95	0	5	1	1				95	0	5				-547.8953592	1	NaN	
545.3353592	95	0	5	1	1				95	0	5				-545.3353592	1	NaN	
542.7753592	95	0	5	1	1				95	0	5				-542.7753592	1	NaN	
540.2153592	95	0	5	1	1				95	0	5				-540.2153592	1	NaN	
537.6553592	95	0	5	1	1				95	0	5				-537.6553592	1	NaN	
535.0953592	95	0	5	1	1				95	0	5				-535.0953592	1	NaN	
532.5353592	95	0	5	1	1				95	0	5				-532.5353592	1	NaN	
529.9753592	95	0	5	1	1				95	0	5				-529.9753592	1	NaN	
527.4153592	95	0	5	1	1				95	0	5				-527.4153592	1	NaN	
524.8553592	95	0	5	1	1				95	0	5				-524.8553592	1	NaN	
522.2953592	95	0	5	1	1				95	0	5				-522.2953592	1	NaN	
519.7353592	95	0	5	1	1				95	0	5				-519.7353592	1	NaN	
517.1753592	95	0	5	1	1				95	0	5				-517.1753592	1	NaN	
514.6153592	95	0	5	1	1				95	0	5				-514.6153592	1	NaN	
512.0553592	95	0	5	1	1				95	0	5				-512.0553592	1	NaN	
509.4953592	95	0	5	1	1				95	0	5				-509.4953592	1	NaN	
506.9353592	95	0	5	1	1				95	0	5				-506.9353592	1	NaN	
504.3753592	95	0	5	1	1				95	0	5				-504.3753592	1	NaN	
501.8153592	95	0	5	1	1				95	0	5				-501.8153592	1	NaN	
499.2553592	95	0	5	1	1				95	0	5				-499.2553592	1	NaN	
496.6953592	95	0	5	1	1				95	0	5				-496.6953592	1	NaN	
494.1353592	95	0	5	1	1				95	0	5				-494.1353592	1	NaN	
491.5753592	95	0	5	1	1				95	0	5				-491.5753592	1	NaN	
489.0153592	95	0	5	1	1				95	0	5				-489.0153592	1	NaN	
486.4553592	95	0	5	1	1				95	0	5				-486.4553592	1	NaN	
483.8953592	95	0	5	1	1				95	0	5				-483.8953592	1	NaN	
481.3353592	95	0	5	1	1				95	0	5				-481.3353592	1	NaN	
478.7753592	95	0	5	1	1				95	0	5				-478.7753592	1	NaN	
476.2153592	95	0	5	1	1				95	0	5				-476.2153592	1	NaN	
473.6553592	95	0	5	1	1				95	0	5				-473.6553592	1	NaN	
471.0953592	95	0	5	1	1				95	0	5				-471.0953592	1	NaN	
468.5353592	95	0	5	1	1				95	0	5				-468.5353592	1	NaN	
465.9753592	95	0	5	1	1				95	0	5				-465.9753592	1	NaN	
463.4153592	95	0	5	1	1				95	0	5				-463.4153592	1	NaN	
460.8553592	95	0	5	1	1				95	0	5				-460.8553592	1	NaN	
458.2953592	95	0	5	1	1				95	0	5				-458.2953592	1	NaN	
455.7353592	95	0	5	1	1				95	0	5				-455.7353592	1	NaN	
453.1753592	95	0	5	1	1				95	0	5				-453.1753592	1	NaN	
450.6153592	95	0	5	1	1				95	0	5				-450.6153592	1	NaN	
448.0553592	95	0	5	1	1				95	0	5				-448.0553592	1	NaN	
445.4953592	95	0	5	1	1				95	0	5				-445.4953592	1	NaN	
442.9353592	95	0	5	1	1				95	0	5				-442.9353592	1	NaN	
440.3753592	95	0	5	1	1				95	0	5				-440.3753592	1	NaN	
437.8153592	95	0	5	1	1				95	0	5				-437.8153592	1	NaN	
435.2553592	95	0	5	1	1				95	0	5				-435.2553592	1	NaN	
432.6953592	95	0	5	1	1				95	0	5				-432.6953592	1	NaN	
430.1353592	95	0	5	1	1				95	0	5				-430.1353592	1	NaN	
427.5753592	95	0	5	1	1				95	0	5				-427.5753592	1	NaN	
425.0153592	95	0	5	1	1				95	0	5				-425.0153592	1	NaN	
422.4553592	95	0	5	1	1				95	0	5				-422.4553592	1	NaN	
419.8953592	95	0	5	1	1				95	0	5				-419.8953592	1	NaN	
417.3353592	95	0	5	1	1				95	0	5				-417.3353592	1	NaN	
414.7753592	95	0	5	1	1				95	0	5				-414.7753592	1	NaN	
412.2153592	95	0	5	1	1				95	0	5				-412.2153592	1	NaN	
409.6553592	95	0	5	1	1				95	0	5				-409.6553592	1	NaN	
407.0953592	95	0	5	1	1				95	0	5				-407.0953592	1	NaN	
404.5353592	95	0	5	1	1				95	0	5				-404.5353592	1	NaN	
401.9753592	95	0	5	1	1				95	0	5				-401.9753592	1	NaN	
399.4153592	95	0	5	1	1				95	0	5				-399.4153592	1	NaN	
396.8553592	95	0	5	1	1				95	0	5				-396.8553592	1	NaN	
394.2953592	95	0	5	1	1				95	0	5				-394.2953592	1	NaN	
391.7353592	95	0	5	1	1				95	0	5				-391.7353592	1	NaN	
389.1753592	95	0	5	1	1				95	0	5				-389.1753592	1	NaN	
386.6153592	95	0	5	1	1				95	0	5				-386.6153592	1	NaN	
384.0553592	95	0	5	1	1				95	0	5				-384.0553592	1	NaN	
381.4953592	95	0	5	1	1				95	0	5				-381.4953592	1	NaN	
378.9353592	95	0	5	1	1				95	0	5				-378.9353592	1	NaN	
376.3753592	95	0	5	1	1				95	0	5				-376.3753592	1	NaN	
373.8153592	95	0	5	1	1				95	0	5				-373.8153592	1	NaN	
371.2553592	95	0	5	1	1				95	0	5				-371.2553592	1	NaN	
368.6953592	95	0	5	1	1				95	0	5				-368.6953592	1	NaN	
366.1353592	95	0	5	1	1				95	0	5				-366.1353592	1	NaN	
363.5753592	95	0	5	1	1				95	0	5				-363.5753592	1	NaN	
361.0153592	95	0	5	1	1				95	0	5				-361.0153592	1	NaN	
358.4553592	95	0	5	1	1				95	0	5				-358.4553592	1	NaN	
355.8953592	95	0	5	1	1				95	0	5				-355.8953592	1	NaN	
353.3353592	95	0	5	1	1				95	0	5				-353.3353592	1	NaN	
350.7753592	95	0	5	1	1				95	0	5				-350.7753592	1	NaN	
348.2153592	95	0	5	1	1				95	0	5				-348.2153592	1	NaN	
345.6553592	95	0	5	1	1				95	0	5				-345.6553592	1	NaN	
343.0953592	95	0	5	1	1				95	0	5				-343.0953592	1	NaN	
340.5353592	95	0	5	1	1				95	0	5				-340.5353592	1	NaN	
337.9753592	95	0	5	1	1				95	0	5				-337.9753592	1	NaN	
335.4153592	95	0	5	1	1				95	0	5				-335.4153592	1	NaN	
332.8553592	95	0	5	1	1				95	0	5				-332.8553592	1	NaN	
330.2953592	95	0	5	1	1				95	0	5				-330.2953592	1	NaN	
327.7353592	95	0	5	1	1				95	0	5				-327.7353592	1	NaN	
325.1753592	95	0	5	1	1				95	0	5				-325.1753592	1	NaN	
322.6153592	95	0	5	1	1				95	0	5				-322.6153592	1	NaN	
320.0553592	95	0	5	1	1				95	0	5				-320.0553592	1	NaN	
317.4953592	95	0	5	1	1				95	0	5				-317.4953592	1	NaN	
314.9353592	95	0	5	1	1				95	0	5				-314.9353592	1	NaN	
312.3753592	95	0	5	1	1				95	0	5				-312.3753592	1	NaN	
309.8153592	95	0	5	1	1				95	0	5				-309.8153592	1	NaN	
307.2553592	95	0	5	1	1				95	0	5				-307.2553592	1	NaN	
304.6953592	95	0	5	1	1				95	0	5				-304.6953592	1	NaN	
302.1353592	95	0	5	1	1				95	0	5				-302.1353592	1	NaN	
300	95	0	5	1	1				95	0	5				-300	1	NaN	
