T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
879.4660419	87	8	5	0	0	98.57830604	0.8411399436	0.5805540114	87	8	5							0.002191658352	-0.001355102976	-0.0008365553765	-879.4660419	0	52.7905142308905	
879.4460419	87	8	5	0.0003956681642	0.0003785967971	98.57775718	0.8414595507	0.5807832729	86.99561675	8.002710165	5.001673087							0	0	0	-879.4460419	0.0003785967971	52.8627831730642	
879.4260419	87	8	5	0.0007907946165	0.000756676719	98.57720829	0.8417791658	0.5810125437	86.99123387	8.005420123	5.003346011							0	0	0	-879.4260419	0.000756676719	52.9100224003054	
879.3860419	87	8	5	0.001580543544	0.001512358742	98.57611044	0.842418429	0.5814711263	86.98246907	8.010839475	5.006691457							0	0	0	-879.3860419	0.001512358742	52.9671803169094	
879.3060419	87	8	5	0.003156912172	0.003020746206	98.57391448	0.843697079	0.5823884426	86.96494347	8.021675871	5.013380657							0	0	0	-879.3060419	0.003020746206	53.1066973113717	
879.1460419	87	8	5	0.006297186717	0.006025666704	98.56952144	0.8462548746	0.5842236804	86.92990829	8.043339425	5.026752284							0	0	0	-879.1460419	0.006025666704	53.4329022997544	
878.8260419	87	8	5	0.01251244645	0.01197330856	98.56073096	0.8513725349	0.5878965094	86.85990177	8.08663034	5.053467887							0	0	0	-878.8260419	0.01197330856	54.1106271441342	
878.1860419	87	8	5	0.02473437059	0.02367008362	98.54313218	0.8616160012	0.5952518206	86.72014449	8.173065354	5.106790158							0	0	0	-878.1860419	0.02367008362	55.3704176674185	
876.9060419	87	8	5	0.04834542115	0.04627093852	98.5078625	0.8821363521	0.6100011449	86.44165213	8.34535042	5.212997445							0	0	0	-876.9060419	0.04627093852	57.99471484935	
874.3460419	87	8	5	0.09250512371	0.08855791076	98.4370272	0.9233163236	0.6396564746	85.8887505	8.687587872	5.423661628							0	0	0	-874.3460419	0.08855791076	63.3796458336667	
871.7860419	87	8	5	0.1329970188	0.1273540019	98.36578257	0.9646932004	0.6695242265	85.34127678	9.026733241	5.631989983							0	0	0	-871.7860419	0.1273540019	68.9346039351951	
869.2260419	87	8	5	0.1702663458	0.1630831969	98.29411067	1.006280665	0.6996086627	84.79920787	9.362809601	5.837982527							0	0	0	-869.2260419	0.1630831969	74.7065239438087	
866.6660419	87	8	5	0.2046876868	0.1961021976	98.22199307	1.04809286	0.7299140704	84.26251559	9.69584291	6.041641495							0	0	0	-866.6660419	0.1961021976	80.6932979744699	
864.1060419	87	8	5	0.2365802965	0.2267150363	98.14941086	1.09014437	0.7604447748	83.7311672	10.02586154	6.242971251							0	0	0	-864.1060419	0.2267150363	86.8906447554313	
861.5460419	87	8	5	0.266217948	0.2551824497	98.07634462	1.132450232	0.7912051502	83.20512582	10.35289603	6.441978149							0	0	0	-861.5460419	0.2551824497	93.2938550425579	
858.9860419	87	8	5	0.2938367501	0.2817293211	98.00277442	1.175025949	0.8221996296	82.68435079	10.6769788	6.638670408							0	0	0	-858.9860419	0.2817293211	99.8977783093725	
856.4260419	87	8	5	0.3196414068	0.3065506392	97.92867978	1.2178875	0.8534327155	82.1687981	10.99814392	6.833057986							0	0	0	-856.4260419	0.3065506392	106.696810238356	
853.8660419	87	8	5	0.3438102694	0.3298163079	97.85403965	1.261051356	0.8849089906	81.65842065	11.31642688	7.025152464							0	0	0	-853.8660419	0.3298163079	113.684880658982	
851.3060419	87	8	5	0.3664994445	0.3516750573	97.77883237	1.304534497	0.9166331292	81.1531687	11.63186437	7.214966927							0	0	0	-851.3060419	0.3516750573	120.869446493966	
848.7460419	87	8	5	0.3878417145	0.3722532717	97.70303554	1.348354584	0.9486098727	80.6529893	11.94449519	7.402515512							0	0	0	-848.7460419	0.3722532717	128.212148291116	
846.1860419	87	8	5	0.4079675879	0.3916756158	97.62662645	1.392529371	0.9808441828	80.15782993	12.25435536	7.587814708							0	0	0	-846.1860419	0.3916756158	135.712142776395	
843.6260419	87	8	5	0.4269793524	0.410039442	97.54958131	1.437077645	1.013341045	79.66763377	12.56148506	7.770881168							0	0	0	-843.6260419	0.410039442	143.386087250044	
841.0660419	87	8	5	0.4449724292	0.4274357224	97.47187574	1.482018642	1.046105619	79.18234339	12.86592359	7.951733016							0	0	0	-841.0660419	0.4274357224	151.21136419468	
838.5060419	87	8	5	0.4620319538	0.4439456411	97.39348456	1.527372221	1.07914322	78.70190012	13.16771046	8.130389421							0	0	0	-838.5060419	0.4439456411	159.178881739765	
835.9460419	87	8	5	0.4782341275	0.4596418816	97.31438177	1.573158904	1.112459329	78.22624432	13.46688515	8.306870529							0	0	0	-835.9460419	0.4596418816	167.279024563962	
833.3860419	87	8	5	0.4936473649	0.4745897184	97.23454048	1.619399904	1.146059612	77.75531559	13.763487	8.481197402							0	0	0	-833.3860419	0.4745897184	175.501633507069	
830.8260419	87	8	5	0.5083332687	0.4888479469	97.1539329	1.666117163	1.179949934	77.28905303	14.05755501	8.653391959							0	0	0	-830.8260419	0.4888479469	183.835998417382	
828.2660419	87	8	5	0.5223474643	0.5024696766	97.07253023	1.713333392	1.214136379	76.8273954	14.34912767	8.823476933							0	0	0	-828.2660419	0.5024696766	192.270852997184	
825.7060419	87	8	5	0.535740314	0.5155030123	96.99030263	1.76107211	1.248625262	76.37028133	14.63824284	8.99147583							0	0	0	-825.7060419	0.5155030123	200.794363210157	
823.1460419	87	8	5	0.5485575331	0.5279916408	96.90721915	1.809357693	1.283423153	75.91764951	14.92493759	9.157412897							0	0	0	-823.1460419	0.5279916408	209.257513033409	
822.5060419	87	8	5	0.5516783516	0.5310349369	96.8863109	1.82151735	1.292171749	75.80518528	14.99623645	9.198578278							0	0	0	-822.5060419	0.5310349369	211.25289745492	
822.1860419	87	8	5	0.5532278083	0.5325463173	96.87583582	1.827610624	1.29655356	75.74905676	15.03182942	9.219113822							0	0	0	-822.1860419	0.5325463173	213.397509881447	
822.1060419	87	8	5	0.5536114396	0.5329204794	96.87321479	1.829135541	1.297649674	75.73503473	15.04072328	9.22424199							0	0	0	-822.1060419	0.5329204794	213.915419854416	
822.0984744	87	8	5	0.5536477082	0.5329558539	96.87296681	1.829279813	1.297753376	75.73370858	15.04156443	9.224726991	4.964410131E-05	0	99.99995036				0	0	0	-822.0984744	0.5329558539	200.816367212176	
822.0760419	87	8	5	0.5540888539	0.5333402997	96.87160837	1.830825313	1.297566321	75.72534829	15.05217322	9.222478487	4.962148723E-05	0	99.99995038				0	0	0	-822.0760419	0.5333402997	58.3783966533021	
822.0560419	87	8	5	0.5544817863	0.533682745	96.87039652	1.832203894	1.297399584	75.71789365	15.06163247	9.220473877	4.960133303E-05	0	99.9999504				0	0	0	-822.0560419	0.533682745	58.4424685573938	
822.0160419	87	8	5	0.5552660309	0.5343662688	96.86797281	1.834961036	1.29706615	75.70299151	15.08054191	9.216466581	4.956104621E-05	0	99.99995044				0	0	0	-822.0160419	0.5343662688	58.6185206407228	
