T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
865.634406	91	0	9	0.1559097553	0.1554340264	89.57206779	0	10.42793221	98.75880924	0	1.241190763	0		0	-865.634406	0.1554340264	77.3686736565183	
863.074406	91	0	9	0.187965302	0.1873954518	89.22228092	0	10.77771908	98.70873892	0	1.29126108	0		0	-863.074406	0.1873954518	83.1219725940173	
860.514406	91	0	9	0.2178392294	0.2171831122	88.87527404	0	11.12472596	98.65838259	0	1.341617409	0		0	-860.514406	0.2171831122	89.0549295533759	
857.954406	91	0	9	0.2457553061	0.2450199881	88.5309979	0	11.4690021	98.60773539	0	1.392264614	0		0	-857.954406	0.2450199881	95.1633394861073	
855.394406	91	0	9	0.2719078858	0.2710997489	88.18940343	0	11.81059657	98.55679248	0	1.443207521	0		0	-855.394406	0.2710997489	101.442830134601	
852.834406	91	0	9	0.2964665806	0.2955914103	87.85044182	0	12.14955818	98.50554908	0	1.49445092	0		0	-852.834406	0.2955914103	107.888867524612	
850.274406	91	0	9	0.3195800727	0.3186431316	87.51406458	0	12.48593542	98.45400043	0	1.545999569	0		0	-850.274406	0.3186431316	114.496762016476	
847.714406	91	0	9	0.3413792414	0.3403853326	87.18022366	0	12.81977634	98.4021418	0	1.597858201	0		0	-847.714406	0.3403853326	121.261674273759	
845.154406	91	0	9	0.3619797478	0.3609332683	86.84887147	0	13.15112853	98.34996848	0	1.650031522	0		0	-845.154406	0.3609332683	128.178621025307	
842.594406	91	0	9	0.3814841809	0.3803891683	86.51996092	0	13.48003908	98.29747578	0	1.70252422	0		0	-842.594406	0.3803891683	135.242483165882	
840.034406	91	0	9	0.3999838519	0.3988440238	86.1934455	0	13.8065545	98.24465904	0	1.755340965	0		0	-840.034406	0.3988440238	142.448011156871	
837.474406	91	0	9	0.4175603004	0.4163790893	85.86927932	0	14.13072068	98.19151359	0	1.808486411	0		0	-837.474406	0.4163790893	149.789832456385	
834.914406	91	0	9	0.4342865662	0.4330671493	85.54741708	0	14.45258292	98.1380348	0	1.861965203	0		0	-834.914406	0.4330671493	157.26245692657	
832.354406	91	0	9	0.4502282678	0.4489735934	85.22781416	0	14.77218584	98.08421802	0	1.915781978	0		0	-832.354406	0.4489735934	164.860285205895	
829.794406	91	0	9	0.4654445203	0.4641573309	84.91042663	0	15.08957337	98.03005863	0	1.969941366	0		0	-829.794406	0.4641573309	172.577617459268	
827.234406	91	0	9	0.4799887216	0.4786715737	84.59521122	0	15.40478878	97.975552	0	2.024447996	0		0	-827.234406	0.4786715737	180.40865504394	
824.674406	91	0	9	0.4939092264	0.4925645089	84.2821254	0	15.7178746	97.9206935	0	2.079306496	0		0	-824.674406	0.4925645089	188.347512903951	
822.114406	91	0	9	0.5072499278	0.5058798774	83.97112733	0	16.02887267	97.8654785	0	2.134521497	0		0	-822.114406	0.5058798774	196.388225249788	
819.554406	91	0	9	0.5200507602	0.5186574756	83.66217591	0	16.33782409	97.80990237	0	2.190097634	0		0	-819.554406	0.5186574756	204.524752348673	
816.994406	91	0	9	0.5323481357	0.5309335899	83.35523075	0	16.64476925	97.75396045	0	2.24603955	0		0	-816.994406	0.5309335899	212.750987416964	
814.434406	91	0	9	0.5441753245	0.5427413759	83.05025219	0	16.94974781	97.6976481	0	2.302351897	0		0	-814.434406	0.5427413759	221.060762864735	
811.874406	91	0	9	0.5555627862	0.554111189	82.74720128	0	17.25279872	97.64096066	0	2.35903934	0		0	-811.874406	0.554111189	229.447863544072	
809.314406	91	0	9	0.5665384616	0.565070874	82.44603983	0	17.55396017	97.58389344	0	2.416106557	0		0	-809.314406	0.565070874	237.906024140893	
806.754406	91	0	9	0.5771280276	0.5756460205	82.14673031	0	17.85326969	97.52644176	0	2.473558242	0		0	-806.754406	0.5756460205	246.428946106429	
804.194406	91	0	9	0.5873551224	0.5858601862	81.84923594	0	18.15076406	97.46860089	0	2.531399106	0		0	-804.194406	0.5858601862	255.010299285898	
801.634406	91	0	9	0.5972415447	0.5957350961	81.55352063	0	18.44647937	97.41036612	0	2.589633881	0		0	-801.634406	0.5957350961	263.643728495727	
799.074406	91	0	9	0.6068074296	0.6052908172	81.25954898	0	18.74045102	97.35173268	0	2.648267321	0		0	-799.074406	0.6052908172	272.322867039825	
796.514406	91	0	9	0.6160714047	0.6145459146	80.96728627	0	19.03271373	97.2926958	0	2.707304203	0		0	-796.514406	0.6145459146	281.04133448779	
793.954406	91	0	9	0.6250507294	0.6235175901	80.67669847	0	19.32330153	97.23325067	0	2.766749328	0		0	-793.954406	0.6235175901	289.79275180149	
791.394406	91	0	9	0.6337614188	0.6322218055	80.3877522	0	19.6122478	97.17339247	0	2.826607528	0		0	-791.394406	0.6322218055	298.570747587637	
788.834406	91	0	9	0.6422183546	0.6406733931	80.10041474	0	19.89958526	97.11311634	0	2.88688366	0		0	-788.834406	0.6406733931	307.368960623342	
786.274406	91	0	9	0.6504353839	0.6488861546	79.814654	0	20.185346	97.05241739	0	2.947582613	0		0	-786.274406	0.6488861546	316.181043499252	
783.714406	91	0	9	0.6584254088	0.65687295	79.53043853	0	20.46956147	96.99129069	0	3.00870931	0		0	-783.714406	0.65687295	325.000678448531	
781.154406	91	0	9	0.666200466	0.6646457769	79.24773749	0	20.75226251	96.9297313	0	3.070268703	0		0	-781.154406	0.6646457769	333.821590720671	
778.594406	91	0	9	0.6737717989	0.6722158422	78.96652064	0	21.03347936	96.86773421	0	3.132265785	0		0	-778.594406	0.6722158422	342.637528622596	
776.034406	91	0	9	0.6811499224	0.6795936277	78.68675834	0	21.31324166	96.80529442	0	3.194705582	0		0	-776.034406	0.6795936277	351.442294125732	
773.474406	91	0	9	0.6883446823	0.6867889475	78.40842152	0	21.59157848	96.74240684	0	3.25759316	0		0	-773.474406	0.6867889475	360.229741493088	
770.914406	91	0	9	0.6953653077	0.693811002	78.13148167	0	21.86851833	96.67906637	0	3.320933625	0		0	-770.914406	0.693811002	368.993775647786	
768.354406	91	0	9	0.7022204596	0.7006684253	77.85591086	0	22.14408914	96.61526788	0	3.384732124	0		0	-768.354406	0.7006684253	377.728379302914	
765.794406	91	0	9	0.7089182747	0.7073693289	77.58168167	0	22.41831833	96.55100615	0	3.448993846	0		0	-765.794406	0.7073693289	386.427597975125	
763.234406	91	0	9	0.7154664051	0.7139213416	77.30876722	0	22.69123278	96.48627597	0	3.513724025	0		0	-763.234406	0.7139213416	395.085544679324	
760.674406	91	0	9	0.7218720545	0.7203316457	77.03714115	0	22.96285885	96.42107206	0	3.578927943	0		0	-760.674406	0.7203316457	403.696422688062	
758.114406	91	0	9	0.7281420115	0.7266070096	76.76677758	0	23.23322242	96.35538908	0	3.644610924	0		0	-758.114406	0.7266070096	412.254527360281	
755.554406	91	0	9	0.7342826797	0.7327538181	76.49765114	0	23.50234886	96.28922165	0	3.710778346	0		0	-755.554406	0.7327538181	420.75423520887	
752.994406	91	0	9	0.7403001052	0.7387781001	76.22973693	0	23.77026307	96.22256437	0	3.777435632	0		0	-752.994406	0.7387781001	429.190025609703	
750.434406	91	0	9	0.7462000023	0.7446855535	75.96301053	0	24.03698947	96.15541174	0	3.84458826	0		0	-750.434406	0.7446855535	437.556477259541	
747.874406	91	0	9	0.7519877762	0.7504815687	75.69744794	0	24.30255206	96.08775824	0	3.912241759	0		0	-747.874406	0.7504815687	445.848279006634	
745.314406	91	0	9	0.7576685446	0.7561712494	75.43302563	0	24.56697437	96.01959829	0	3.98040171	0		0	-745.314406	0.7561712494	454.060223815995	
742.754406	91	0	9	0.7632471575	0.7617594327	75.1697205	0	24.8302795	95.95092625	0	4.049073753	0		0	-742.754406	0.7617594327	462.187224830756	
740.194406	91	0	9	0.7687282148	0.7672507064	74.90750984	0	25.09249016	95.88173642	0	4.118263582	0		0	-740.194406	0.7672507064	470.224317904607	
737.634406	91	0	9	0.7741160829	0.7726494261	74.64637139	0	25.35362861	95.81202305	0	4.187976949	0		0	-737.634406	0.7726494261	478.166651539452	
735.074406	91	0	9	0.7794149106	0.7779597302	74.38628325	0	25.61371675	95.74178033	0	4.258219665	0		0	-735.074406	0.7779597302	486.009516863158	
732.514406	91	0	9	0.7846286427	0.7831855539	74.12722393	0	25.87277607	95.6710024	0	4.328997604	0		0	-732.514406	0.7831855539	493.748327970659	
729.954406	91	0	9	0.7897610331	0.7883306425	73.8691723	0	26.1308277	95.5996833	0	4.400316698	0		0	-729.954406	0.7883306425	501.37861794366	
727.394406	91	0	9	0.7948156573	0.7933985635	73.6121076	0	26.3878924	95.52781706	0	4.472182945	0		0	-727.394406	0.7933985635	508.896066906421	
724.834406	91	0	9	0.7997959232	0.7983927175	73.35600942	0	26.64399058	95.4553976	0	4.544602405	0		0	-724.834406	0.7983927175	516.296510815686	
722.274406	91	0	9	0.8047050816	0.8033163485	73.10085772	0	26.89914228	95.38241879	0	4.617581205	0		0	-722.274406	0.8033163485	523.57591086416	
719.714406	91	0	9	0.809546236	0.8081725539	72.84663275	0	27.15336725	95.30887446	0	4.69112554	0		0	-719.714406	0.8081725539	530.73036443111	
717.154406	91	0	9	0.8143223515	0.8129642932	72.59331514	0	27.40668486	95.23475833	0	4.765241671	0		0	-717.154406	0.8129642932	537.756121055283	
714.594406	91	0	9	0.819036263	0.8176943964	72.34088579	0	27.65911421	95.16006407	0	4.839935929	0		0	-714.594406	0.8176943964	544.649598015114	
712.034406	91	0	9	0.823690683	0.8223655713	72.08932594	0	27.91067406	95.08478528	0	4.915214718	0		0	-712.034406	0.8223655713	551.407333891089	
709.474406	91	0	9	0.8282882089	0.8269804116	71.8386171	0	28.1613829	95.00891549	0	4.99108451	0		0	-709.474406	0.8269804116	558.026020553912	
706.914406	91	0	9	0.8328313298	0.8315414027	71.5887411	0	28.4112589	94.93244815	0	5.067551855	0		0	-706.914406	0.8315414027	564.50253513808	
704.354406	91	0	9	0.8373224327	0.8360509283	71.33968004	0	28.66031996	94.85537663	0	5.144623374	0		0	-704.354406	0.8360509283	570.833860041711	
701.794406	91	0	9	0.8417638082	0.8405112767	71.09141627	0	28.90858373	94.77769423	0	5.222305767	0		0	-701.794406	0.8405112767	577.017165114473	
699.234406	91	0	9	0.8461576562	0.8449246453	70.84393245	0	29.15606755	94.69939419	0	5.300605809	0		0	-699.234406	0.8449246453	583.049771597534	
696.674406	91	0	9	0.850506091	0.8492931467	70.59721146	0	29.40278854	94.62046965	0	5.379530354	0		0	-696.674406	0.8492931467	588.929124641936	
694.114406	91	0	9	0.8548111462	0.853618813	70.35123645	0	29.64876355	94.54091366	0	5.459086336	0		0	-694.114406	0.853618813	594.65286155282	
691.554406	91	0	9	0.8590747789	0.8579036002	70.1059908	0	29.8940092	94.46071923	0	5.539280772	0		0	-691.554406	0.8579036002	600.218760635497	
688.994406	91	0	9	0.8632988743	0.8621493927	69.86145813	0	30.13854187	94.37987924	0	5.62012076	0		0	-688.994406	0.8621493927	605.624752340898	
686.434406	91	0	9	0.8674852493	0.866358007	69.6176223	0	30.3823777	94.29838652	0	5.701613482	0		0	-686.434406	0.866358007	610.868917170836	
683.874406	91	0	9	0.8716356564	0.8705311957	69.37446737	0	30.62553263	94.2162338	0	5.783766204	0		0	-683.874406	0.8705311957	615.949488909419	
681.314406	91	0	9	0.8757517874	0.8746706507	69.13197761	0	30.86802239	94.13341372	0	5.866586282	0		0	-681.314406	0.8746706507	620.864865315361	
678.754406	91	0	9	0.8798352763	0.8787780066	68.89013753	0	31.10986247	94.04991884	0	5.950081156	0		0	-678.754406	0.8787780066	625.61358580842	
676.194406	91	0	9	0.8838877026	0.8828548438	68.6489318	0	31.3510682	93.96574164	0	6.034258357	0		0	-676.194406	0.8828548438	630.194331458231	
673.634406	91	0	9	0.8879105942	0.8869026915	68.40834532	0	31.59165468	93.88087449	0	6.119125509	0		0	-673.634406	0.8869026915	634.605951472352	
671.074406	91	0	9	0.8919054302	0.8909230301	68.16836314	0	31.83163686	93.79530968	0	6.204690323	0		0	-671.074406	0.8909230301	638.84743604781	
668.514406	91	0	9	0.8958736435	0.8949172942	67.92897052	0	32.07102948	93.70903939	0	6.290960608	0		0	-668.514406	0.8949172942	642.917891397422	
665.954406	91	0	9	0.899816623	0.898886875	67.69015288	0	32.30984712	93.62205574	0	6.377944265	0		0	-665.954406	0.898886875	646.816611197839	
663.394406	91	0	9	0.9037357163	0.9028331221	67.45189582	0	32.54810418	93.53435071	0	6.465649291	0		0	-663.394406	0.9028331221	650.543004410955	
660.834406	91	0	9	0.9076322315	0.9067573465	67.21418509	0	32.78581491	93.44591622	0	6.554083782	0		0	-660.834406	0.9067573465	654.096624376355	
658.274406	91	0	9	0.9115074396	0.9106608218	66.9770066	0	33.0229934	93.35674407	0	6.643255933	0		0	-658.274406	0.9106608218	657.477169802289	
655.714406	91	0	9	0.9153625762	0.9145447869	66.74034643	0	33.25965357	93.26682596	0	6.733174038	0		0	-655.714406	0.9145447869	660.684458914456	
653.154406	91	0	9	0.9191988438	0.9184104473	66.50419078	0	33.49580922	93.17615351	0	6.823846493	0		0	-653.154406	0.9184104473	663.718441402487	
650.594406	91	0	9	0.9230174128	0.9222589774	66.26852601	0	33.73147399	93.0847182	0	6.915281797	0		0	-650.594406	0.9222589774	666.579198944638	
648.034406	91	0	9	0.9268194238	0.9260915216	66.03333859	0	33.96666141	92.99251144	0	7.007488555	0		0	-648.034406	0.9260915216	669.266969635679	
645.474406	91	0	9	0.9306059891	0.9299091961	65.79861516	0	34.20138484	92.89952452	0	7.100475476	0		0	-645.474406	0.9299091961	671.782070935697	
642.914406	91	0	9	0.9343781939	0.9337130907	65.56434244	0	34.43565756	92.80574862	0	7.194251378	0		0	-642.914406	0.9337130907	674.124970926216	
640.354406	91	0	9	0.938137098	0.9375042696	65.3305073	0	34.6694927	92.71117481	0	7.288825186	0		0	-640.354406	0.9375042696	676.296236386374	
637.794406	91	0	9	0.9418837372	0.9412837736	65.09709673	0	34.90290327	92.61579406	0	7.384205938	0		0	-637.794406	0.9412837736	678.296545975144	
635.234406	91	0	9	0.9456191244	0.9450526206	64.86409779	0	35.13590221	92.51959722	0	7.48040278	0		0	-635.234406	0.9450526206	680.126728276874	
632.674406	91	0	9	0.9493442508	0.9488118072	64.63149769	0	35.36850231	92.42257502	0	7.577424976	0		0	-632.674406	0.9488118072	681.787686290773	
630.114406	91	0	9	0.9530600873	0.9525623099	64.39928372	0	35.60071628	92.3247181	0	7.675281899	0		0	-630.114406	0.9525623099	683.28041948781	
627.554406	91	0	9	0.9567675858	0.9563050863	64.16744325	0	35.83255675	92.22601696	0	7.773983043	0		0	-627.554406	0.9563050863	684.606066053409	
624.994406	91	0	9	0.9604676795	0.9600410757	63.93596378	0	36.06403622	92.12646198	0	7.873538018	0		0	-624.994406	0.9600410757	685.765835586809	
622.434406	91	0	9	0.9641612848	0.9637712009	63.70483286	0	36.29516714	92.02604345	0	7.973956551	0		0	-622.434406	0.9637712009	686.761034648415	
619.874406	91	0	9	0.9678493017	0.9674963684	63.47403814	0	36.52596186	91.92475151	0	8.075248493	0		0	-619.874406	0.9674963684	687.593091536797	
617.314406	91	0	9	0.9715326152	0.9712174698	63.24356735	0	36.75643265	91.82257618	0	8.177423815	0		0	-617.314406	0.9712174698	688.263481524807	
614.754406	91	0	9	0.9752120956	0.9749353827	63.01340827	0	36.98659173	91.71950739	0	8.280492612	0		0	-614.754406	0.9749353827	688.77378072536	
612.194406	91	0	9	0.9788886	0.9786509714	62.78354877	0	37.21645123	91.6155349	0	8.384465103	0		0	-612.194406	0.9786509714	689.125665442828	
609.634406	91	0	9	0.9825629728	0.9823650877	62.55397678	0	37.44602322	91.51064836	0	8.489351635	0		0	-609.634406	0.9823650877	689.320884061598	
607.074406	91	0	9	0.9862360464	0.9860785718	62.32468028	0	37.67531972	91.40483732	0	8.595162683	0		0	-607.074406	0.9860785718	689.361229165739	
604.514406	91	0	9	0.9899086421	0.9897922533	62.09564733	0	37.90435267	91.29809115	0	8.701908849	0		0	-604.514406	0.9897922533	689.248602840786	
601.954406	91	0	9	0.9935815711	0.9935069513	61.86686601	0	38.13313399	91.19039913	0	8.80960087	0		0	-601.954406	0.9935069513	688.9849802564	
599.394406	91	0	9	0.9972556346	0.9972234757	61.63832455	0	38.36167545	91.08175039	0	8.918249613	0		0	-599.394406	0.9972234757	688.584333402611	
598.114406	91	0	9	0.9990933405	0.9990826744	61.52413992	0	38.47586008	91.02706379	0	8.972936211	0		0	-598.114406	0.9990826744	688.333326145115	
597.794406	91	0	9	0.9995528538	0.9995475883	61.4956025	0	38.5043975	91.01335418	0	8.986645823	0		0	-597.794406	0.9995475883	688.263665350134	
597.634406	91	0	9	0.9997826244	0.9997800634	61.48133509	0	38.51866491	91.00649366	0	8.993506336	0		0	-597.634406	0.9997800634	688.227397704178	
597.554406	91	0	9	0.9998975133	0.9998963056	61.47420171	0	38.52579829	91.00306198	0	8.996938021	0		0	-597.554406	0.9998963056	688.209536972934	
597.514406	91	0	9	0.9999549587	0.9999544278	61.4706351	0	38.5293649	91.00134578	0	8.998654221	0		0	-597.514406	0.9999544278	688.159417466571	
597.494406	91	0	9	0.9999836841	0.9999834918	61.46885175	0	38.53114825	91.00048752	0	8.999512485	0		0	-597.494406	0.9999834918	1021.92756150042	
597.474406	91	0	9	1	1				91	0	9				-597.474406	1	1211.51912382921	
597.464406	91	0	9	1	1				91	0	9				-597.464406	1	NaN	
597.444406	91	0	9	1	1				91	0	9				-597.444406	1	NaN	
597.404406	91	0	9	1	1				91	0	9				-597.404406	1	NaN	
597.324406	91	0	9	1	1				91	0	9				-597.324406	1	NaN	
597.164406	91	0	9	1	1				91	0	9				-597.164406	1	NaN	
596.844406	91	0	9	1	1				91	0	9				-596.844406	1	NaN	
596.204406	91	0	9	1	1				91	0	9				-596.204406	1	NaN	
594.924406	91	0	9	1	1				91	0	9				-594.924406	1	NaN	
592.364406	91	0	9	1	1				91	0	9				-592.364406	1	NaN	
589.804406	91	0	9	1	1				91	0	9				-589.804406	1	NaN	
587.244406	91	0	9	1	1				91	0	9				-587.244406	1	NaN	
584.684406	91	0	9	1	1				91	0	9				-584.684406	1	NaN	
582.124406	91	0	9	1	1				91	0	9				-582.124406	1	NaN	
579.564406	91	0	9	1	1				91	0	9				-579.564406	1	NaN	
577.004406	91	0	9	1	1				91	0	9				-577.004406	1	NaN	
574.444406	91	0	9	1	1				91	0	9				-574.444406	1	NaN	
571.884406	91	0	9	1	1				91	0	9				-571.884406	1	NaN	
569.324406	91	0	9	1	1				91	0	9				-569.324406	1	NaN	
566.764406	91	0	9	1	1				91	0	9				-566.764406	1	NaN	
564.204406	91	0	9	1	1				91	0	9				-564.204406	1	NaN	
561.644406	91	0	9	1	1				91	0	9				-561.644406	1	NaN	
559.084406	91	0	9	1	1				91	0	9				-559.084406	1	NaN	
556.524406	91	0	9	1	1				91	0	9				-556.524406	1	NaN	
553.964406	91	0	9	1	1				91	0	9				-553.964406	1	NaN	
551.404406	91	0	9	1	1				91	0	9				-551.404406	1	NaN	
548.844406	91	0	9	1	1				91	0	9				-548.844406	1	NaN	
546.284406	91	0	9	1	1				91	0	9				-546.284406	1	NaN	
543.724406	91	0	9	1	1				91	0	9				-543.724406	1	NaN	
541.164406	91	0	9	1	1				91	0	9				-541.164406	1	NaN	
538.604406	91	0	9	1	1				91	0	9				-538.604406	1	NaN	
536.044406	91	0	9	1	1				91	0	9				-536.044406	1	NaN	
533.484406	91	0	9	1	1				91	0	9				-533.484406	1	NaN	
530.924406	91	0	9	1	1				91	0	9				-530.924406	1	NaN	
528.364406	91	0	9	1	1				91	0	9				-528.364406	1	NaN	
525.804406	91	0	9	1	1				91	0	9				-525.804406	1	NaN	
523.244406	91	0	9	1	1				91	0	9				-523.244406	1	NaN	
520.684406	91	0	9	1	1				91	0	9				-520.684406	1	NaN	
518.124406	91	0	9	1	1				91	0	9				-518.124406	1	NaN	
515.564406	91	0	9	1	1				91	0	9				-515.564406	1	NaN	
513.004406	91	0	9	1	1				91	0	9				-513.004406	1	NaN	
510.444406	91	0	9	1	1				91	0	9				-510.444406	1	NaN	
507.884406	91	0	9	1	1				91	0	9				-507.884406	1	NaN	
505.324406	91	0	9	1	1				91	0	9				-505.324406	1	NaN	
502.764406	91	0	9	1	1				91	0	9				-502.764406	1	NaN	
500.204406	91	0	9	1	1				91	0	9				-500.204406	1	NaN	
497.644406	91	0	9	1	1				91	0	9				-497.644406	1	NaN	
495.084406	91	0	9	1	1				91	0	9				-495.084406	1	NaN	
492.524406	91	0	9	1	1				91	0	9				-492.524406	1	NaN	
489.964406	91	0	9	1	1				91	0	9				-489.964406	1	NaN	
487.404406	91	0	9	1	1				91	0	9				-487.404406	1	NaN	
484.844406	91	0	9	1	1				91	0	9				-484.844406	1	NaN	
482.284406	91	0	9	1	1				91	0	9				-482.284406	1	NaN	
479.724406	91	0	9	1	1				91	0	9				-479.724406	1	NaN	
477.164406	91	0	9	1	1				91	0	9				-477.164406	1	NaN	
474.604406	91	0	9	1	1				91	0	9				-474.604406	1	NaN	
472.044406	91	0	9	1	1				91	0	9				-472.044406	1	NaN	
469.484406	91	0	9	1	1				91	0	9				-469.484406	1	NaN	
466.924406	91	0	9	1	1				91	0	9				-466.924406	1	NaN	
464.364406	91	0	9	1	1				91	0	9				-464.364406	1	NaN	
461.804406	91	0	9	1	1				91	0	9				-461.804406	1	NaN	
459.244406	91	0	9	1	1				91	0	9				-459.244406	1	NaN	
456.684406	91	0	9	1	1				91	0	9				-456.684406	1	NaN	
454.124406	91	0	9	1	1				91	0	9				-454.124406	1	NaN	
451.564406	91	0	9	1	1				91	0	9				-451.564406	1	NaN	
449.004406	91	0	9	1	1				91	0	9				-449.004406	1	NaN	
446.444406	91	0	9	1	1				91	0	9				-446.444406	1	NaN	
443.884406	91	0	9	1	1				91	0	9				-443.884406	1	NaN	
441.324406	91	0	9	1	1				91	0	9				-441.324406	1	NaN	
438.764406	91	0	9	1	1				91	0	9				-438.764406	1	NaN	
436.204406	91	0	9	1	1				91	0	9				-436.204406	1	NaN	
433.644406	91	0	9	1	1				91	0	9				-433.644406	1	NaN	
431.084406	91	0	9	1	1				91	0	9				-431.084406	1	NaN	
428.524406	91	0	9	1	1				91	0	9				-428.524406	1	NaN	
425.964406	91	0	9	1	1				91	0	9				-425.964406	1	NaN	
423.404406	91	0	9	1	1				91	0	9				-423.404406	1	NaN	
420.844406	91	0	9	1	1				91	0	9				-420.844406	1	NaN	
418.284406	91	0	9	1	1				91	0	9				-418.284406	1	NaN	
415.724406	91	0	9	1	1				91	0	9				-415.724406	1	NaN	
413.164406	91	0	9	1	1				91	0	9				-413.164406	1	NaN	
410.604406	91	0	9	1	1				91	0	9				-410.604406	1	NaN	
408.044406	91	0	9	1	1				91	0	9				-408.044406	1	NaN	
405.484406	91	0	9	1	1				91	0	9				-405.484406	1	NaN	
402.924406	91	0	9	1	1				91	0	9				-402.924406	1	NaN	
400.364406	91	0	9	1	1				91	0	9				-400.364406	1	NaN	
397.804406	91	0	9	1	1				91	0	9				-397.804406	1	NaN	
395.244406	91	0	9	1	1				91	0	9				-395.244406	1	NaN	
392.684406	91	0	9	1	1				91	0	9				-392.684406	1	NaN	
390.124406	91	0	9	1	1				91	0	9				-390.124406	1	NaN	
387.564406	91	0	9	1	1				91	0	9				-387.564406	1	NaN	
385.004406	91	0	9	1	1				91	0	9				-385.004406	1	NaN	
382.444406	91	0	9	1	1				91	0	9				-382.444406	1	NaN	
379.884406	91	0	9	1	1				91	0	9				-379.884406	1	NaN	
377.324406	91	0	9	1	1				91	0	9				-377.324406	1	NaN	
374.764406	91	0	9	1	1				91	0	9				-374.764406	1	NaN	
372.204406	91	0	9	1	1				91	0	9				-372.204406	1	NaN	
369.644406	91	0	9	1	1				91	0	9				-369.644406	1	NaN	
367.084406	91	0	9	1	1				91	0	9				-367.084406	1	NaN	
364.524406	91	0	9	1	1				91	0	9				-364.524406	1	NaN	
361.964406	91	0	9	1	1				91	0	9				-361.964406	1	NaN	
359.404406	91	0	9	1	1				91	0	9				-359.404406	1	NaN	
356.844406	91	0	9	1	1				91	0	9				-356.844406	1	NaN	
354.284406	91	0	9	1	1				91	0	9				-354.284406	1	NaN	
351.724406	91	0	9	1	1				91	0	9				-351.724406	1	NaN	
349.164406	91	0	9	1	1				91	0	9				-349.164406	1	NaN	
346.604406	91	0	9	1	1				91	0	9				-346.604406	1	NaN	
344.044406	91	0	9	1	1				91	0	9				-344.044406	1	NaN	
341.484406	91	0	9	1	1				91	0	9				-341.484406	1	NaN	
338.924406	91	0	9	1	1				91	0	9				-338.924406	1	NaN	
336.364406	91	0	9	1	1				91	0	9				-336.364406	1	NaN	
333.804406	91	0	9	1	1				91	0	9				-333.804406	1	NaN	
331.244406	91	0	9	1	1				91	0	9				-331.244406	1	NaN	
328.684406	91	0	9	1	1				91	0	9				-328.684406	1	NaN	
326.124406	91	0	9	1	1				91	0	9				-326.124406	1	NaN	
323.564406	91	0	9	1	1				91	0	9				-323.564406	1	NaN	
321.004406	91	0	9	1	1				91	0	9				-321.004406	1	NaN	
318.444406	91	0	9	1	1				91	0	9				-318.444406	1	NaN	
315.884406	91	0	9	1	1				91	0	9				-315.884406	1	NaN	
313.324406	91	0	9	1	1				91	0	9				-313.324406	1	NaN	
