T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
869.2053536	85	9	6	0	0		85	9	6	98.31583911	0.965281919	0.7188789693				0.002077412271	-0.001253503127	-0.0008239091441	-869.2053536	0			
869.1853536	85	9	6	0.0003278612619	0.0003119308092		84.99584526	9.002506961	6.001647783	98.31528555	0.9655929172	0.7191215366				0	0	0	-869.1853536	0.0003119308092			
869.1653536	85	9	6	0.0006555185395	0.0006236687281		84.99169084	9.005013741	6.003295423	98.31473195	0.9659039275	0.719364118				0	0	0	-869.1653536	0.0006236687281			
869.1253536	85	9	6	0.001310221865	0.001246566578		84.98338297	9.010026759	6.006590275	98.31362469	0.9665259842	0.719849323				0	0	0	-869.1253536	0.001246566578			
869.0453536	85	9	6	0.002617188966	0.002490055408		84.96677111	9.020050624	6.013178266	98.31140986	0.967770242	0.7208199022				0	0	0	-869.0453536	0.002490055408			
868.8853536	85	9	6	0.005221407699	0.004967846014		84.93356293	9.040089674	6.026347397	98.30697893	0.9702593372	0.7227617374				0	0	0	-868.8853536	0.004967846014			
868.5653536	85	9	6	0.01039132202	0.009886999475		84.86720867	9.080133075	6.052658259	98.29811202	0.9752398566	0.7266481197				0	0	0	-868.5653536	0.009886999475			
867.9253536	85	9	6	0.02057972751	0.01958212091		84.73474823	9.160081313	6.105170455	98.28035795	0.985210298	0.7344317565				0	0	0	-867.9253536	0.01958212091			
866.6453536	85	9	6	0.04037137513	0.03841904455		84.47081802	9.319424982	6.209757003	98.24476763	1.00518957	0.7500427986				0	0	0	-866.6453536	0.03841904455			
864.0853536	85	9	6	0.07776696558	0.07402432242		83.94690436	9.635913817	6.417181828	98.17325063	1.045307449	0.781441917				0	0	0	-864.0853536	0.07402432242			
861.5253536	85	9	6	0.1125084159	0.1071201563		83.42822069	9.949496725	6.622282588	98.10126978	1.085649282	0.8130809425				0	0	0	-861.5253536	0.1071201563			
858.9653536	85	9	6	0.1448731228	0.1379690193		82.91472504	10.26020579	6.82506917	98.02880624	1.12622921	0.8449645462				0	0	0	-858.9653536	0.1379690193			
856.4053536	85	9	6	0.1751015863	0.166798488		82.40637215	10.56807474	7.025553104	97.95584073	1.167061805	0.8770974616				0	0	0	-856.4053536	0.166798488			
853.8453536	85	9	6	0.2034033425	0.1938068541		81.90311385	10.87313872	7.223747437	97.88235343	1.20816208	0.9094844938				0	0	0	-853.8453536	0.1938068541			
851.2853536	85	9	6	0.2299617888	0.2191676887		81.40489934	11.17543405	7.419666611	97.80832397	1.249545504	0.94213053				0	0	0	-851.2853536	0.2191676887			
848.7253536	85	9	6	0.2549381348	0.2430335791		80.91167555	11.47499809	7.613326359	97.73373143	1.291228024	0.9750405496				0	0	0	-848.7253536	0.2430335791			
846.1653536	85	9	6	0.2784746582	0.2655392087		80.42338743	11.77186898	7.804743593	97.65855429	1.333226077	1.008219636				0	0	0	-846.1653536	0.2655392087			
843.6053536	85	9	6	0.3006974047	0.2868039109		79.9399782	12.06608549	7.993936311	97.5827704	1.375556617	1.041672985				0	0	0	-843.6053536	0.2868039109			
841.0453536	85	9	6	0.3217184394	0.3069337987		79.46138964	12.35768686	8.180923504	97.50635694	1.418237135	1.07540592				0	0	0	-841.0453536	0.3069337987			
838.4853536	85	9	6	0.3416377349	0.3260235507		78.98756233	12.6467126	8.365725072	97.42929041	1.461285687	1.109423902				0	0	0	-838.4853536	0.3260235507			
835.9253536	85	9	6	0.3605447614	0.3441579154		78.5184359	12.93320234	8.548361754	97.35154654	1.504720918	1.143732541				0	0	0	-835.9253536	0.3441579154			
833.3653536	85	9	6	0.378519834	0.3614129858		78.05394923	13.21719572	8.728855052	97.27310029	1.548562098	1.178337613				0	0	0	-833.3653536	0.3614129858			
830.8053536	85	9	6	0.3956352582	0.377857283		77.59404066	13.49873217	8.907227174	97.19392578	1.592829147	1.213245069				0	0	0	-830.8053536	0.377857283			
