T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
899.5910487	90	8	2	0	0		90	8	2	98.95915832	0.8219409691	0.2189007066				0.002800879301	-0.002244059811	-0.0005568194908	-899.5910487	0			
899.5710487	90	8	2	0.0006524316195	0.0006248972616		89.99439834	8.004488042	2.001113617	98.95852604	0.822439816	0.2190341481				0	0	0	-899.5710487	0.0006248972616			
899.5510487	90	8	2	0.001304089752	0.001249057348		89.98879708	8.008975772	2.002227144	98.95789372	0.8229386837	0.2191675951				0	0	0	-899.5510487	0.001249057348			
899.5110487	90	8	2	0.002605090983	0.002495171167		89.97759578	8.017950296	2.004453929	98.95662901	0.8239364815	0.2194345057				0	0	0	-899.5110487	0.002495171167			
899.4310487	90	8	2	0.005197871527	0.004978609827		89.95519798	8.035895594	2.008906424	98.95409928	0.8259323266	0.2199683937				0	0	0	-899.4310487	0.004978609827			
899.2710487	90	8	2	0.01034684767	0.009910619798		89.9104217	8.071771184	2.017807111	98.94903855	0.829925018	0.2210364363				0	0	0	-899.2710487	0.009910619798			
898.9510487	90	8	2	0.02050083442	0.01963743351		89.82094656	8.143462209	2.035591231	98.93891199	0.8379144173	0.2231735894				0	0	0	-898.9510487	0.01963743351			
898.3110487	90	8	2	0.04025135745	0.03855978681		89.64230663	8.286603082	2.071090292	98.91863836	0.853909457	0.2274521857				0	0	0	-898.3110487	0.03855978681			
897.0310487	90	8	2	0.07765998665	0.07441035753		89.28627579	8.571914183	2.141810022	98.87800776	0.8859655926	0.2360266467				0	0	0	-897.0310487	0.07441035753			
894.4710487	90	8	2	0.1450716779	0.1390539832		88.57926649	9.138609945	2.282123567	98.79640288	0.9503515529	0.2532455672				0	0	0	-894.4710487	0.1390539832			
891.9110487	90	8	2	0.2041346792	0.1957416987		87.8790947	9.699991265	2.42091403	98.71431944	1.015120967	0.2705595957				0	0	0	-891.9110487	0.1957416987			
889.3510487	90	8	2	0.2563078887	0.2458642592		87.1858721	10.25597007	2.558157825	98.63173214	1.080296957	0.2879709065				0	0	0	-889.3510487	0.2458642592			
886.7910487	90	8	2	0.3027303385	0.2905075368		86.49969929	10.80646624	2.69383447	98.5486146	1.145903662	0.3054817357				0	0	0	-886.7910487	0.2905075368			
884.2310487	90	8	2	0.3443043396	0.3305317736		85.82066585	11.3514075	2.827926645	98.46493936	1.211966246	0.3230943984				0	0	0	-884.2310487	0.3305317736			
881.6710487	90	8	2	0.3817539733	0.3666273342		85.14885041	11.89072935	2.96042024	98.38067777	1.278510921	0.340811306				0	0	0	-881.6710487	0.3666273342			
879.1110487	90	8	2	0.415667052	0.3993547022		84.48432082	12.42437481	3.091304369	98.29580006	1.345564955	0.358634983				0	0	0	-879.1110487	0.3993547022			
876.5510487	90	8	2	0.4465257645	0.4291736914		83.82713434	12.95229427	3.220571398	98.21027521	1.413156705	0.3765680885				0	0	0	-876.5510487	0.4291736914			
873.9910487	90	8	2	0.4747294013	0.4564651067		83.17733792	13.47444514	3.348216936	98.12407093	1.481315631	0.3946134356				0	0	0	-873.9910487	0.4564651067			
871.4310487	90	8	2	0.5006114573	0.4815470468		82.53496854	13.99079164	3.474239817	98.03715365	1.550072337	0.4127740113				0	0	0	-871.4310487	0.4815470468			
868.8710487	90	8	2	0.5244526687	0.504687331		81.90005357	14.50130436	3.598642076	97.94948841	1.619458595	0.431053				0	0	0	-868.8710487	0.504687331			
866.3110487	90	8	2	0.5464910692	0.5261130845		81.27261117	15.00595991	3.721428918	97.86103881	1.689507388	0.4494538062				0	0	0	-866.3110487	0.5261130845			
863.7510487	90	8	2	0.5669298312	0.5460182133		80.65265075	15.50474057	3.842608678	97.77176697	1.760252953	0.4679800794				0	0	0	-863.7510487	0.5460182133			
861.1910487	90	8	2	0.585943442	0.5645692917		80.04017342	15.99763381	3.962192772	97.68163343	1.831730833	0.4866357393				0	0	0	-861.1910487	0.5645692917			
858.6310487	90	8	2	0.6036826134	0.5819102422		79.43517248	16.48463187	4.080195656	97.59059707	1.903977927	0.505425004				0	0	0	-858.6310487	0.5819102422			
856.0710487	90	8	2	0.6202782182	0.5981660883		78.83763394	16.96573129	4.196634768	97.49861502	1.977032558	0.5243524183				0	0	0	-856.0710487	0.5981660883			
853.5110487	90	8	2	0.635844471	0.6134459872		78.24753702	17.44093249	4.311530489	97.40564258	2.050934534	0.5434228847				0	0	0	-853.5110487	0.6134459872			
850.9510487	90	8	2	0.6504815188	0.6278456995		77.66485467	17.91023924	4.42490609	97.31163307	2.12572523	0.5626416963				0	0	0	-850.9510487	0.6278456995			
