T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
927.5798958	99	0	1	0	0	99.89735283	0	0.1026471664	99	0	1				0.001682621614		-0.001682621614	-927.5798958	0	5.33725755868488	
927.5598958	99	0	1	0.003738926696	0.003737608325	99.89700314	0	0.1029968583	98.99663482	0	1.003365179				0		0	-927.5598958	0.003737608325	5.3647733984951	
927.5398958	99	0	1	0.007458773061	0.007456144088	99.89665344	0	0.103346562	98.99326981	0	1.006730185				0		0	-927.5398958	0.007456144088	5.40137817538998	
927.4998958	99	0	1	0.01480533757	0.01480012321	99.89595401	0	0.1040459874	98.98654049	0	1.013459512				0		0	-927.4998958	0.01480012321	5.48227306411294	
927.4198958	99	0	1	0.02921913406	0.0292088593	99.89455506	0	0.105444941	98.97308429	0	1.026915715				0		0	-927.4198958	0.0292088593	5.62867273913858	
927.2598958	99	0	1	0.05693097375	0.05691101677	99.89175676	0	0.1082432436	98.94618184	0	1.053818156				0		0	-927.2598958	0.05691101677	5.93554249747756	
926.9398958	99	0	1	0.1082983678	0.1082606426	99.88615856	0	0.113841436	98.89241686	0	1.107583144				0		0	-926.9398958	0.1082606426	6.58401537966774	
926.2998958	99	0	1	0.1972887043	0.1972208481	99.87495576	0	0.1250442386	98.78504664	0	1.214953363				0		0	-926.2998958	0.1972208481	8.02307307376092	
925.0198958	99	0	1	0.3348970646	0.3347848311	99.85252409	0	0.1474759123	98.57094764	0	1.429052358				0		0	-925.0198958	0.3347848311	11.4600724873714	
922.4598958	99	0	1	0.5143368736	0.5141735945	99.80755278	0	0.1924472237	98.14532781	0	1.854672193				0		0	-922.4598958	0.5141735945	19.5642033129624	
919.8998958	99	0	1	0.6263098349	0.6261221151	99.76243212	0	0.2375678798	97.72317749	0	2.276822506				0		0	-919.8998958	0.6261221151	29.1246986289936	
917.3398958	99	0	1	0.7029494161	0.7027512341	99.71715439	0	0.2828456137	97.30451388	0	2.695486121				0		0	-917.3398958	0.7027512341	40.6080735819562	
914.7798958	99	0	1	0.758780928	0.7585805554	99.67171181	0	0.328288188	96.88934409	0	3.110655912				0		0	-914.7798958	0.7585805554	53.9688471293892	
912.2198958	99	0	1	0.8013348616	0.8011376185	99.62609859	0	0.373901413	96.47768294	0	3.522317063				0		0	-912.2198958	0.8011376185	69.1580892987834	
909.6598958	99	0	1	0.8348973933	0.8347069161	99.58030711	0	0.4196928867	96.06952119	0	3.930478814				0		0	-909.6598958	0.8347069161	86.1157821948008	
907.0998958	99	0	1	0.8620923363	0.8619112342	99.53433084	0	0.4656691642	95.6648509	0	4.335149097				0		0	-907.0998958	0.8619112342	104.771527594247	
904.5398958	99	0	1	0.8846145237	0.8844447438	99.48816328	0	0.5118367166	95.26365779	0	4.736342208				0		0	-904.5398958	0.8844447438	125.047669580514	
901.9798958	99	0	1	0.9036074735	0.9034505173	99.44179811	0	0.5582018895	94.86592223	0	5.134077773				0		0	-901.9798958	0.9034505173	146.858611056159	
899.4198958	99	0	1	0.9198706628	0.9197277213	99.3952291	0	0.6047708972	94.47161993	0	5.528380074				0		0	-899.4198958	0.9197277213	170.111464119548	
896.8598958	99	0	1	0.9339798294	0.933851871	99.34845017	0	0.6515498256	94.08072251	0	5.919277492				0		0	-896.8598958	0.933851871	194.706826610094	
894.2998958	99	0	1	0.946360095	0.9462479247	99.30145536	0	0.6985446373	93.693198	0	6.306802004				0		0	-894.2998958	0.9462479247	220.539654797629	
891.7398958	99	0	1	0.9573321726	0.9572364728	99.25423882	0	0.7457611788	93.30901126	0	6.69098874				0		0	-891.7398958	0.9572364728	247.500221820219	
889.1798958	99	0	1	0.9671425471	0.9670639068	99.20679481	0	0.7932051866	92.92812443	0	7.071875569				0		0	-889.1798958	0.9670639068	275.47511997822	
